X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,preparationType,occurrenceRemarks,barcode,scientificNameAuthorship,county,decimalLongitude,decimalLatitude,imagecode,minimumElevationInMeters,maximumElevationInMeters,typeStatus,yearIdentified,monthIdentified,verbatimLongitude,verbatimLatitude,coordinatePrecision,geoFlag,class,dayIdentified,relatedCatalogItem,previousCatalogNumber,individualCount,minimumDepthInMeters,maximumDepthInMeters,infraspecificEpithet,fieldNumber,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"402",2020-09-02 16:38:11-03,Cenargen,CEN,"46518",PreservedSpecimen,Plantae,NA,NA,Polygalaceae,Polygala,brasiliensis,Polygala brasiliensis,J. F. B. Pastore,Luís Carlos Bernacci,NA,"1990","08","29",NA,Brasil,SP,Fazenda São Vicente. Mata.,Exsicatas,Flores com ápice do estandante roxo-lilás. UEC Nº 24.513.,CEN00046518,L.,SAO PAULO,-46.6300010681152,-23.5400009155273,CEN00046518 CEN00046518_1,NA,NA,NA,"2010","09",NA,NA,"53584",auto,NA,NA,NA,NA,"1",NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"663",2019-11-21 10:17:16-03,IBt,SP,"13597",S,Plantae,NA,NA,Polygalaceae,Polygala,brasiliensis,Polygala brasiliensis,NA,"Edwall, G",CGG2252,"1893","11","27",NA,Brasil,São Paulo,Campo de Cambucy.,NA,"Planta minima, flor amarela.",SP007682,L.,São Paulo,-46.6300010681152,-23.5400009155273,SP007682,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
