X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,month,day,coordinatePrecision,minimumElevationInMeters,maximumElevationInMeters,geoFlag,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,class,typeStatus,fieldNumber,individualCount,relatedCatalogItem,NM_MUNICIP,CD_GEOCMU
-45.945278,-23.330333,"28",2021-03-01 16:28:29-03,UNICAMP,UEC,"161506",S,Plantae,Magnoliopsida,NA,Combretaceae,Terminalia,januarensis,Terminalia januarensis,A.DC.,"Tamashiro, JY; Marchiori, NM","Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC","330","2011",NA,Brazil,São Paulo,São Luiz do Paraitinga,"Parque Estadual, Floresta Ombrófila Densa Montana, -999 msm",-45.945278,-23.330333,NA,Material vegetativo. Cerca de 10m de altura e 1 indivíduo distribuido em 1 ha.,UEC024909,UEC024909,"01","25",NA,NA,NA,NA,NA,NA,NA,"-45.945278","-23.330333",NA,NA,NA,NA,NA,JACAREÍ,"3524402"
-46.6300010681152,-23.5400009155273,"75",2020-09-12 05:00:02-03,US,US,"2780093",PreservedSpecimen,Plantae,NA,Myrtales,Combretaceae,Terminalia,januarensis,Terminalia januarensis,DC.,NA,F. C. Hoehne,s.n.,"1934",South America - Neotropics,Brazil,São Paulo,São Paulo,Nativa no Parque do estado e Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,US01891244,US01891244_01 US01891244_02,"10","18","53584",NA,NA,auto,NA,NA,NA,NA,NA,Dicotyledonae,NA,NA,"1",NA,SÃO PAULO,"3550308"
