X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,infraspecificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,preparationType,occurrenceRemarks,barcode,imagecode,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,county,coordinatePrecision,geoFlag,yearIdentified,verbatimLongitude,verbatimLatitude,monthIdentified,dayIdentified,class,fieldNumber,typeStatus,individualCount,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"105",2019-07-26 11:41:11-03,IPA,IPA,"10368",S,Plantae,Plantae,NA,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll. Arg.,"Kirkbride, J.H.","Pickel, B.","10368","1940","03","03",Southern America,Brasil,São Paulo,bosque. No campo.,NA,NA,IPA0010368,NA,-46.6300010681152,-23.5400009155273,NA,NA,São Paulo,"53584",auto,"1982",NA,NA,"01",NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"106",2019-02-15 11:49:27-02,IPA,IPA,"10314",S,Plantae,Plantae,NA,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll. Arg.,"Gehrt, A.","Pickel, B.","4466","1939","12","17",Southern America,Brasil,São Paulo,bosque. No campo.,NA,NA,IPA0010314,NA,-46.6300010681152,-23.5400009155273,NA,NA,São Paulo,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.2599983215332,-23.5300006866455,"190",2021-03-01 16:39:19-03,UNICAMP,UEC,"105402",S,Plantae,Magnoliopsida,NA,Rubiaceae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult. & Schult.f.,"Oliveira, JA","Tozzi, AMGA; Galvão, JC; Moreira, JLA; Santos, K; Filliettaz, AM; Mendonça Filho, CV","333","1998","12","03",NA,Brazil,São Paulo,NA,NA,"Subarbusto, flores roxas; cerrado fechado",UEC001355,UEC001355,-47.2599983215332,-23.5300006866455,"680","680",Alumínio,"9250",auto,"2012",NA,NA,"09",NA,NA,NA,NA,NA,ALUMÍNIO,"3501152"
-47.2599983215332,-23.5300006866455,"191",2021-03-01 16:39:19-03,UNICAMP,UEC,"110038",S,Plantae,Magnoliopsida,NA,Rubiaceae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult. & Schult.f.,NA,"Amaral, MCE; Bittrich, V","97170","1997","10","12",NA,Brazil,São Paulo,"Rodovia Raposo Tavares, sentido Alumínio-Sorocaba",NA,"Arbusto, flores azul escuro.; campo cerrado",UEC065092,UEC065092,-47.2599983215332,-23.5300006866455,NA,NA,Alumínio,"9250",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,ALUMÍNIO,"3501152"
-47.2900009155273,-23.2600002288818,"192",2021-03-01 16:39:19-03,UNICAMP,UEC,"68670",S,Plantae,Magnoliopsida,NA,Rubiaceae,Declieuxia,cordigera,cordigera,Declieuxia cordigera cordigera,Mart. & Zucc. ex Schult. & Schult.f.,"Jung, SL","Silva, SM; Sousa, WS","25414","1987","01","06",NA,Brazil,São Paulo,Área de Proteção Ambiental,NA,"Erva de flores roxas, pequenas; coletada em campo cerrado.; coletada em campo cerrado",UEC065082,UEC065082,-47.2900009155273,-23.2600002288818,NA,NA,Itu,"22309",auto,"2006",NA,NA,"10","29",NA,NA,NA,NA,ITU,"3523909"
-46.6300010681152,-23.5400009155273,"198",2021-03-01 16:39:19-03,UNICAMP,UEC,"87614",S,Plantae,Magnoliopsida,NA,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,"Jung, SL; et al.","Hoehne, FC",s.n.,"1931","11","27",NA,Brazil,São Paulo,Parque do Estado.,NA,"Campo alto, fl. roxo-lilas. &nf;; Ex. 1ª Secção Botanica e Agronomia do Instituto Biologico",UEC065083,UEC065083,-46.6300010681152,-23.5400009155273,NA,NA,São Paulo,"53584",auto,"2006",NA,NA,"10","29",NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"199",2021-03-01 16:39:19-03,UNICAMP,UEC,"87614",S,Plantae,Magnoliopsida,NA,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,"Jung, SL","Hoehne, FC",s.n.,"1931","11","27",NA,Brazil,São Paulo,Parque do Estado. Ec. 1ª Seccção Botanica e Agronomica do Instituto Biologico.,NA,"fl. roxo-lilas.; Campo alto",UEC065083,UEC065083,-46.6300010681152,-23.5400009155273,NA,NA,São Paulo,"53584",auto,"2006",NA,NA,"10","29",NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.2900009155273,-23.2600002288818,"232",2020-12-21 16:43:12-03,MBM,MBM,"316172",PreservedSpecimen,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult & Schult. f.,"Oliveira, J.A.","Silva, S.M.; Souza, W.S.; Souza, W.S.","1082","1987","01","06",Southern America,Brazil,São Paulo,Fazenda São Miguel,NA,"Erva de flores roxas.; Campo cerrado.",MBM316172,MBM316172,-47.2900009155273,-23.2600002288818,NA,NA,Itu,"22309",auto,"2019",NA,NA,"02","22",NA,NA,NA,NA,ITU,"3523909"
-47.2200012207031,-23.6499996185303,"245",2020-12-21 16:43:12-03,MBM,MBM,"292247",PreservedSpecimen,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,cordigera,Declieuxia cordigera cordigera,Mart. & Zucc. ex Schult & Schult. f.,"Oliveira, J.A.","Yano, T.; Yano, O.; Yano, O.","59","1985","11","16",Southern America,Brazil,São Paulo,Estrada para Bairro dos Gabriel km 63 da SP-250,NA,"Planta muito pequena, flores lilás-escuro.",MBM292247,MBM292247,-47.2200012207031,-23.6499996185303,NA,NA,Ibiúna,"43112",auto,"2019",NA,NA,"02","21",NA,NA,NA,NA,IBIÚNA,"3519709"
-47.6800003051758,-23.3500003814697,"289",2015-09-04 16:28:19-03,MNHN,RECOLNAT_MNHN_P,P04541724,PreservedSpecimen,NA,NA,NA,Rubiaceae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult. & Schult.f.,NA,"Hoehne, F.C.|Gehrt, A.",NA,"1936","11","10",NA,Brasil,São Paulo,NA,hb,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04541724' target='other'> <mi>dwc_moreinfo</mi></a>,P04541724,P04541724_01,-47.6800003051758,-23.3500003814697,NA,NA,Iperó,"17831",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,IPERÓ,"3521002"
-45.8800010681152,-23.1700000762939,"290",2015-09-04 14:16:00-03,MNHN,RECOLNAT_MNHN_P,P04009199,PreservedSpecimen,NA,NA,NA,Rubiaceae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult. & Schult.f.,NA,"Mimura, I.",NA,"1961","11","14",NA,Brasil,São Paulo,"Município de São José dos Campos: uma área disjuntiva de cerrado, de várias centenas de km2, 74-77 km ao SSE em linha reta da praça principal de São José dos Campos. 400-800 m ao oeste da estrada para Paraibuna.",hb,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04009199' target='other'> <mi>dwc_moreinfo</mi></a>,P04009199,P04009199_01,-45.8800010681152,-23.1700000762939,NA,NA,São José dos Campos,"39297",auto,NA,NA,NA,NA,NA,NA,"88",NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-46.6300010681152,-23.5400009155273,"291",2015-09-04 14:15:59-03,MNHN,RECOLNAT_MNHN_P,P04009188,PreservedSpecimen,NA,NA,NA,Rubiaceae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult. & Schult.f.,NA,Riedel,NA,"1833","11","1",NA,Brasil,São Paulo,Taubaté et S. Carlos.,hb,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04009188' target='other'> <mi>dwc_moreinfo</mi></a>,P04009188,P04009188_01,-46.6300010681152,-23.5400009155273,NA,NA,São Paulo,"53584",auto,NA,NA,NA,NA,NA,NA,"1519",NA,NA,SÃO PAULO,"3550308"
-47.2200012207031,-23.6499996185303,"366",2017-11-10 12:16:00-02,MO,MOBOT,"3104418",PreservedSpecimen,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,cordigera,Declieuxia cordigera cordigera,NA,NA,T. Yano|O. Yano,Yano 59,"1985","11","16",South America,Brazil,São Paulo,"Estrada para Bairro dos Gabriel, km 63 da SP-250",NA,NA,NA,NA,-47.2200012207031,-23.6499996185303,NA,NA,Ibiúna,"43112",auto,NA,NA,NA,NA,NA,NA,NA,NA,"1",IBIÚNA,"3519709"
-47.2599983215332,-23.5300006866455,"391",2021-03-04 11:06:17-03,UFRB,HURB,"1888",PreservedSpecimen,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. ex Schult. & Schult.f.,J.Jardim,"Amaral, M.C.E.; et al.",97/170,"1997","10","12",NA,Brasil,São Paulo,"Rod. Raposo Tavares, sent. Alumínio-Sorocaba;",NA,n.º de coleta: 97/170.,HURB000001888,NA,-47.2599983215332,-23.5300006866455,NA,NA,Alumínio,"9250",auto,"2012",NA,NA,"11",NA,NA,NA,NA,NA,ALUMÍNIO,"3501152"
-46.7400016784668,-23.3600006103516,"538",2019-11-13 11:29:59-03,USP,SPF,"11455",PreservedSpecimen,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,"Kirkbride, JH","Hoehne, W",s.n.,"1945","01","25",NA,Brasil,São Paulo,NA,NA,NA,SPF00011455,NA,-46.7400016784668,-23.3600006103516,NA,NA,Caieiras,"9448",auto,"1989",NA,NA,NA,NA,NA,NA,NA,NA,CAIEIRAS,"3509007"
-46.7200012207031,-23.3199996948242,"541",2019-11-13 11:29:59-03,USP,SPF,"150159",PreservedSpecimen,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult. & Schult.f.,"Calió, MF","Pirani, JR","4917","2002","01","17",NA,Brasil,São Paulo,Parque Estadual do Juquery,NA,NA,SPF00150159,NA,-46.7200012207031,-23.3199996948242,"860","860",Franco da Rocha,"12135",auto,"2009",NA,NA,"10",NA,NA,NA,NA,NA,FRANCO DA ROCHA,"3516408"
-46.7200012207031,-23.3199996948242,"542",2019-11-13 11:29:59-03,USP,SPF,"166676",PreservedSpecimen,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult. & Schult.f.,"Calió, MF","Duarte, MC","9","2002","10","19",NA,Brasil,São Paulo,Parque Estadual do Juquery,NA,NA,SPF00166676,NA,-46.7200012207031,-23.3199996948242,NA,NA,Franco da Rocha,"12135",auto,"2009",NA,NA,"10",NA,NA,NA,NA,NA,FRANCO DA ROCHA,"3516408"
-46.7200012207031,-23.3199996948242,"543",2019-11-13 11:29:59-03,USP,SPF,"166727",PreservedSpecimen,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult. & Schult.f.,"Calió, MF","Righi, AA",s.n.,"2002","10","19",NA,Brasil,São Paulo,Parque Estadual do Juquery,NA,NA,SPF00166727,NA,-46.7200012207031,-23.3199996948242,NA,NA,Franco da Rocha,"12135",auto,"2009",NA,NA,"10",NA,NA,NA,NA,NA,FRANCO DA ROCHA,"3516408"
-46.7200012207031,-23.3199996948242,"544",2019-11-13 11:29:59-03,USP,SPF,"166635",PreservedSpecimen,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult. & Schult.f.,"Calió, MF","Salles, ACR",s.n.,"2002","10","19",NA,Brasil,São Paulo,Parque Estadual do Juquery,NA,NA,SPF00166635,NA,-46.7200012207031,-23.3199996948242,NA,NA,Franco da Rocha,"12135",auto,"2009",NA,NA,"10",NA,NA,NA,NA,NA,FRANCO DA ROCHA,"3516408"
-47.2200012207031,-23.6499996185303,"545",2019-11-13 11:29:59-03,USP,SPF,"176711",PreservedSpecimen,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult. & Schult.f.,"Amorozo, MCM","Camargo, MTLA",s.n.,"1979","09",NA,NA,Brasil,São Paulo,NA,NA,NA,SPF00176711,NA,-47.2200012207031,-23.6499996185303,NA,NA,Ibiúna,"43112",auto,"1984",NA,NA,"08",NA,NA,NA,NA,NA,IBIÚNA,"3519709"
-47.2200012207031,-23.6499996185303,"546",2019-11-13 11:29:59-03,USP,SPF,"39911",PreservedSpecimen,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult. & Schult.f.,"Amorozo, MCM","Camargo, MTLA",s.n.,"1979","01",NA,NA,Brasil,São Paulo,NA,NA,NA,SPF00039911,NA,-47.2200012207031,-23.6499996185303,NA,NA,Ibiúna,"43112",auto,"1984",NA,NA,"08",NA,NA,NA,NA,NA,IBIÚNA,"3519709"
-46.6300010681152,-23.5400009155273,"549",2019-11-13 11:29:59-03,USP,SPF,"226336",PreservedSpecimen,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult. & Schult.f.,"Kirkbride, JH","Hoehne, W",s.n.,"1948","07","29",NA,Brasil,São Paulo,NA,NA,NA,SPF00226336,SPF00226336,-46.6300010681152,-23.5400009155273,NA,NA,São Paulo,"53584",auto,"1989",NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"550",2019-11-13 11:29:59-03,USP,SPF,"13522",PreservedSpecimen,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,"Kirkbride, JH","Hoehne, W",s.n.,"1949","01","27",NA,Brasil,São Paulo,NA,NA,NA,SPF00013522,NA,-46.6300010681152,-23.5400009155273,NA,NA,São Paulo,"53584",auto,"1989",NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"551",2019-11-13 11:29:59-03,USP,SPF,"13523",PreservedSpecimen,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,"Calió, MF","Hoehne, W",s.n.,"1948","10","19",NA,Brasil,São Paulo,NA,NA,NA,SPF00013523,NA,-46.6300010681152,-23.5400009155273,NA,NA,São Paulo,"53584",auto,"2003",NA,NA,"09",NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"552",2019-11-13 11:29:59-03,USP,SPF,"13972",PreservedSpecimen,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,"Kirkbride, JH","Hoehne, W",s.n.,"1947","11","06",NA,Brasil,São Paulo,NA,NA,NA,SPF00013972,NA,-46.6300010681152,-23.5400009155273,NA,NA,São Paulo,"53584",auto,"1989",NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"553",2019-11-13 11:29:59-03,USP,SPF,"17577",PreservedSpecimen,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,"Kirkbride, JH","Joly, AB","242","1946","11","27",NA,Brasil,São Paulo,NA,NA,NA,SPF00017577,NA,-46.6300010681152,-23.5400009155273,NA,NA,São Paulo,"53584",auto,"1989",NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"554",2019-11-13 11:29:59-03,USP,SPF,"17578",PreservedSpecimen,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,"Jung-Mendaçolli, SL","Joly, AB","536","1977","11","09",NA,Brasil,São Paulo,NA,NA,NA,SPF00017578,NA,-46.6300010681152,-23.5400009155273,NA,NA,São Paulo,"53584",auto,"2006",NA,NA,"10",NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"555",2019-11-13 11:29:59-03,USP,SPF,"11051",PreservedSpecimen,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,cordigera,Declieuxia cordigera cordigera,Mart. & Zucc. ex Schult. & Schult.f.,"Jung-Mendaçolli, SL","Hoehne, W",s.n.,"1942","01","29",NA,Brasil,São Paulo,NA,NA,NA,SPF00011051,NA,-46.6300010681152,-23.5400009155273,NA,NA,São Paulo,"53584",auto,"2006",NA,NA,"10",NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"556",2019-11-13 11:29:59-03,USP,SPF,"17579",PreservedSpecimen,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,"Jung-Mendaçolli, SL","Ubisch, G von",s.n.,"1942","11","19",NA,Brasil,São Paulo,Caxingui.,NA,NA,SPF00017579,NA,-46.6300010681152,-23.5400009155273,NA,NA,São Paulo,"53584",auto,"2006",NA,NA,"10",NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"557",2019-11-13 11:29:59-03,USP,SPF,"13973",PreservedSpecimen,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,"Kirkbride, JH","Hoehne, W",s.n.,"1944","05","02",NA,Brasil,São Paulo,Parque do Estado,NA,NA,SPF00013973,NA,-46.6300010681152,-23.5400009155273,NA,NA,São Paulo,"53584",auto,"1989",NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6361,-23.5475,"621",2020-02-20 14:37:14-03,IAC,IAC,"36372",S,Plantae,NA,NA,Rubiaceae-205.Rubioideae-Coussareeae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult. & Schult.f.,S.L. Jung-Mendaçolli & J.N. Prazeres,F.C. Hoehne,s/nº,"1918","10","24",NA,Brasil,São Paulo,Ipiranga,NA,NA,NA,NA,-46.6361,-23.5475,NA,NA,São Paulo,NA,NA,"1998","-46.6361","-23.5475","06","01",NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6361,-23.5475,"625",2020-02-20 14:37:14-03,IAC,IAC,"28451",S,Plantae,NA,NA,Rubiaceae-205.Rubioideae-Coussareeae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult. & Schult.f.,S.L. Jung-Mendaçolli,O. Handro,s/nº,"1943","12","04",NA,Brasil,São Paulo,Parque Jabaquara,NA,NA,NA,NA,-46.6361,-23.5475,NA,NA,São Paulo,NA,NA,"1999","-46.6361","-23.5475","08","16",NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.6886,-23.3503,"627",2020-02-20 14:37:14-03,IAC,IAC,"28480",S,Plantae,NA,NA,Rubiaceae-205.Rubioideae-Coussareeae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult. & Schult.f.,J.H. Kirkbride Jr.,F.C. Hoehne & A. Gehrt,s/nº,"1936","11","10",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,-47.6886,-23.3503,NA,NA,Iperó,NA,NA,"1975","-47.6886","-23.3503","06","10",NA,NA,NA,NA,IPERÓ,"3521002"
