X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,occurrenceRemarks,barcode,phylum,order,recordNumber,coordinatePrecision,minimumElevationInMeters,maximumElevationInMeters,individualCount,geoFlag,continentOcean,preparationType,previousCatalogNumber,imagecode,infraspecificEpithet,class,relatedCatalogItem,relationshipType,typeStatus,fieldNumber,sex,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"595",2019-11-19 14:08:17-03,UFRPE,PEUFR,"827",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,densiflora,Lafoensia densiflora,Pohl,Pickel,NA,NA,NA,Aloísio,"1941","12","23",Brasil,São Paulo,São Paulo,Horto Florestal,-46.6300010681152,-23.5400009155273,NA,NA,"Cálice em forma de copo coriáceo, por fora verde com manchas roxas ou purpura, para dentro verde, depois púrpura, pétalas 10 brancas (amarelas) quando secas; estames, enrolados e brancos",PEUFR000827,NA,NA,"5621","53584",NA,NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.63,-23.54,"676",2013-04-01 09:18:02-03,IPT,BCTW,"3678",S,Plantae,NA,Lafoensia,pacari,Lafoensia pacari,A. St.-Hil.,NA,NA,NA,NA,NA,NA,NA,NA,Brasil,São Paulo,São Paulo,Parque Nacional das Fontes do Ipiranga (PEFI),-46.63,-23.54,NA,NA,NA,NA,Magnoliophyta,NA,NA,"53584",NA,NA,NA,auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.63,-23.54,"677",2013-04-01 09:18:02-03,IPT,BCTW,"14435",S,Plantae,NA,Lafoensia,replicata,Lafoensia replicata,Pohl,NA,NA,NA,NA,NA,NA,NA,NA,Brasil,São Paulo,São Paulo,Horto Florestal,-46.63,-23.54,NA,NA,NA,NA,Magnoliophyta,NA,NA,"53584",NA,NA,NA,auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.63,-23.54,"679",2013-04-01 09:18:02-03,IPT,BCTW,"130",S,Plantae,NA,Lafoensia,replicata,Lafoensia replicata,Pohl,NA,NA,NA,NA,NA,NA,NA,NA,Brasil,São Paulo,São Paulo,Praça Coronel Fernando Prestes,-46.63,-23.54,NA,NA,NA,NA,Magnoliophyta,NA,NA,"53584",NA,NA,NA,auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.935778,-23.230444,"1136",2020-06-15 15:31:02-03,UNESP-RC,HRCB,"48963",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,NA,NA,NA,NA,Lombardi,"2007","12","04",Brasil,São Paulo,Jundiaí,NA,-46.935778,-23.230444,46º56'08.8W,"23º13'49,6S","borda da trilha. Árvore ca. 7 m, hipânto avermelhado, pétalas creme",NA,NA,NA,"7023",NA,"850","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.6300010681152,-23.5400009155273,"1149",2017-11-24 14:11:16-02,UFLA,ESAL,"917",S,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,NA,NA,NA,NA,"Hoehne, FC",NA,NA,NA,Brasil,São Paulo,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,"; ; ;",NA,NA,NA,"31.219","53584",NA,NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.63,-23.6,"1275",2020-09-12 05:00:02-03,US,US,"2822388",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,vandelliana,Lafoensia vandelliana replicata,(Pohl) Lourteig,NA,NA,NA,NA,G. Eiten & L. T. Eiten,"1967","11","9",Brazil,São Paulo,NA,"Município de São Paulo: Parque do Estado (on old maps Parque de Agua Funda), grounds of the Instituto de Botânica. 9.8 km. south and 0.9 km. east of center of Sao Paulo (Praça da Sé).",-46.63,-23.6,NA,NA,NA,US03041192,NA,Myrtales,"8056",NA,"770",NA,"1",NA,South America - Neotropics,NA,NA,US03041192_01,replicata,Dicotyledonae,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1427",2020-09-02 16:31:57-03,Cenargen,CEN,"25967",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,W. Hoehne,NA,NA,NA,José G. Bartolomeu,"1953","02","11",Brasil,SP,SAO PAULO,Cidade Ademar.,-46.6300010681152,-23.5400009155273,NA,NA,Doação da Universidade de São Paulo - Herbário SPF (14968). São Paulo.,CEN00025967,NA,NA,NA,"53584",NA,NA,"1",auto,NA,Exsicatas,NA,CEN00025967,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1428",2020-09-02 16:31:57-03,Cenargen,CEN,"26795",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,T. B. Cavalcanti,"1994","07",NA,Taciana Barbosa Cavalcanti,"1994","07","11",Brasil,SP,SAO PAULO,Instituto de Biociências da Universidade de São Paulo. Jardim do Departamento de Botânica.,-46.6300010681152,-23.5400009155273,NA,NA,Sementes cor-de-palha.,CEN00026795,NA,NA,"1269","53584",NA,NA,"2",auto,NA,Exsicatas,NA,CEN00026795,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1429",2020-09-02 16:31:57-03,Cenargen,CEN,"25963",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,T. B. Cavalcanti,"1994","03",NA,Renato de Mello-Silva,"1994","03","24",Brasil,SP,SAO PAULO,Jardim do Instituto da Biociências da Universidade de São Paulo.,-46.6300010681152,-23.5400009155273,NA,NA,Há indivíduos nativos na mata próxima. Folhas discolores. Frutos oblongo-rombóides. Doação da Universidade de São Paulo - Herbário SPF.,CEN00025963,NA,NA,"878","53584",NA,NA,"1",auto,NA,Exsicatas,NA,CEN00025963,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1430",2020-09-02 16:31:57-03,Cenargen,CEN,"33943",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,NA,NA,NA,NA,Mizué Kirizawa,"1977","12","15",Brasil,SP,SAO PAULO,"Parque Estadual das Fontes do Ipiranga, Jardim Botânico. Área 6 planta nº 143A.",-46.6300010681152,-23.5400009155273,NA,NA,Folhas novas vermelhas. Pétalas creme. Doação do Instituto de Botânica - SP. São Paulo.,CEN00033943,NA,NA,"317","53584",NA,NA,"1",auto,NA,Exsicatas,NA,CEN00033943,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1431",2020-09-02 16:31:57-03,Cenargen,CEN,"33952",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,M. Kirizawa,NA,NA,NA,L. B. Noffs,"1977","12","15",Brasil,SP,SAO PAULO,"Parque Estadual das Fontes do Ipiranga, Jardim Botânico. Área 9 planta 144A.",-46.6300010681152,-23.5400009155273,NA,NA,Folhas novas vermelhas. Pétalas creme. Doação do Instituto de Botânica - SP. São Paulo.,CEN00033952,NA,NA,"41","53584",NA,NA,"1",auto,NA,Exsicatas,NA,CEN00033952,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1432",2020-09-02 16:31:57-03,Cenargen,CEN,"21922",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,V. C. Souza & R. R. Rodrigues,"1994",NA,NA,K. D. Barreto,"1994","04","26",Brasil,SP,SAO PAULO,"São Carlos Represa do Lobo (Broa). Coord.: 22°10'07,3''S e 47°54'36,4''O.",-46.6300010681152,-23.5400009155273,"-4791000.0","-2216861.0",Doação da Universidade de São Paulo. Escola Superior de Agricultura Luiz de Queirós. Departamento de Botânica - Herbário ESA (18387). Piracicaba.,CEN00021922,NA,NA,"2344","53584",NA,NA,"1",auto,NA,Exsicatas,NA,CEN00021922,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1463",2020-09-02 16:31:57-03,Cenargen,CEN,"33936",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,NA,NA,NA,NA,Moyses Kuhlmann,"1933","11","30",Brasil,SP,SAO PAULO,Horto do Museu Paulista.,-46.6300010681152,-23.5400009155273,NA,NA,Doação do Instituto de Botânica - SP (76595). São Paulo.,CEN00033936,NA,NA,NA,"53584",NA,NA,"2",auto,NA,Exsicatas,NA,CEN00033936 CEN00033936_1,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1464",2020-09-02 16:31:57-03,Cenargen,CEN,"33948",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,M. Kirizawa,"1977","11",NA,Mizué Kirizawa,"1977","11","17",Brasil,SP,SAO PAULO,"Parque Estadual das Fontes do Ipiranga, Jardim Botânico. Área 16 planta nº 112A.",-46.6300010681152,-23.5400009155273,NA,NA,"Tronco com Polypodium, Rhipsalis, Tillandsia, líquem crostoso verde. Cálice avermelhado. Folhas novas avermelhadas. Pétalas creme. Doação do Instituto de Botânica - SP. São Paulo.",CEN00033948,NA,NA,"310","53584",NA,NA,"1",auto,NA,Exsicatas,NA,CEN00033948,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1470",2020-09-02 16:31:57-03,Cenargen,CEN,"33951",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,replicata,Lafoensia replicata,Pohl,H. Makino-Watanabe,NA,NA,NA,Tatiana Sendulsky,"1967","01","20",Brasil,SP,SAO PAULO,"10 km south of center of city São Paulo, in grounds of the Instituto de Botânica, Parque Estadual.",-46.6300010681152,-23.5400009155273,NA,NA,Doação. Flora of Brazil - State of São Paulo.,CEN00033951,NA,NA,"555","53584",NA,NA,"1",auto,NA,Exsicatas,NA,CEN00033951,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1473",2020-09-02 16:31:57-03,Cenargen,CEN,"33950",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,replicata,Lafoensia replicata var. lundii,Pohl,M. Kuhlmann,"1944","03",NA,Alfred Usteri,"1906","12","09",Brasil,SP,SAO PAULO,Vila Presidente.,-46.6300010681152,-23.5400009155273,NA,NA,"Herbarium Polytechnici São Paulo.&nf;Doação do Instituto de Botânica - SP . Herb. nº 14214. São Paulo.",CEN00033950,NA,NA,NA,"53584",NA,NA,"1",auto,NA,Exsicatas,NA,CEN00033950,var. lundii,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.716667,-23.55,"1506",2019-11-13 11:24:05-03,USP,SPF,"154437",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,"Mendonça, FB",NA,NA,NA,"Mendonça, FB","2002","11","08",Brasil,São Paulo,São Paulo,Cidade Universitária Armando de Salles Oliveira,-46.716667,-23.55,"-46.716667","-23.55",NA,SPF00154437,NA,NA,"199",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.730556,-23.565556,"1518",2021-03-15 18:28:08-03,USP,SPF,"225690",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,"Motta, LB","2015","12","04","Furlan, CM","2015","12","04",Brasil,São Paulo,São Paulo,"Cidade Universitária Armando de Salles Oliveira, Estacionamento do Instituto de Biociências.",-46.730556,-23.565556,"-46.730556","-23.565556","Árvore 5 m alt., folhas simples e opostas, flores dispostas em racemos apicais, dialipétalas com pétalas brancas e longos estames. Voucher de estudo fitoquímico.; Cultivada em arborização urbana.",SPF00225690,NA,NA,"25",NA,"745","745",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1539",2019-11-13 11:24:05-03,USP,SPF,"85505",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,"Cavalcanti, TB","1994","03",NA,"Mello-Silva, R","1994","03","24",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,SPF00085505,NA,NA,"878","53584",NA,NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1540",2019-11-13 11:24:05-03,USP,SPF,"14968",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,"Hoehne, W",NA,NA,NA,"Bartolomeu, JG","1953","02","11",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,SPF00014968,NA,NA,s.n.,"53584",NA,NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1541",2019-11-13 11:24:05-03,USP,SPF,"166831",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,"Souza, VC","1987","11",NA,"Rossi, L","1985","01","16",Brasil,São Paulo,São Paulo,Parque Tenente Siqueira Campos,-46.6300010681152,-23.5400009155273,NA,NA,NA,SPF00166831,NA,NA,"495","53584",NA,NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.7725,-23.663056,"1542",2019-11-13 11:24:05-03,USP,SPF,"117973",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,replicata,Lafoensia replicata,Pohl,"Garcia, RJF","1995",NA,NA,"Garcia, RJF","1992","12","08",Brasil,São Paulo,São Paulo,Parque Santo Dias,-46.7725,-23.663056,"-46.7725","-23.663056",NA,SPF00117973,NA,NA,"295",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.7725,-23.663056,"1543",2019-11-13 11:24:05-03,USP,SPF,"117974",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,replicata,Lafoensia replicata,Pohl,"Garcia, RJF","1995",NA,NA,"Garcia, RJF","1993","01","15",Brasil,São Paulo,São Paulo,Parque Santo Dias,-46.7725,-23.663056,"-46.7725","-23.663056",NA,SPF00117974,NA,NA,"312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.7725,-23.663056,"1544",2019-11-13 11:24:05-03,USP,SPF,"117975",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,replicata,Lafoensia replicata,Pohl,"Garcia, RJF","1995",NA,NA,"Garcia, RJF","1993","12","09",Brasil,São Paulo,São Paulo,Parque Santo Dias,-46.7725,-23.663056,"-46.7725","-23.663056",NA,SPF00117975,NA,NA,"440",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6361,-23.5475,"1669",2019-01-25 15:35:15-02,IAC,IAC,"19928",S,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,H.F. Leitão Filho,"1968","05","17",H.F. Leitão Filho,"1968","04","20",Brasil,São Paulo,São Paulo,Usada na Arborização Urbana,-46.6361,-23.5475,"-46.6361","-23.5475",NA,NA,NA,NA,"388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.062946,-23.725098,"1676",2019-01-25 15:35:15-02,IAC,IAC,"40970",S,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,L.C. Bernacci et al.,"2000","11","09","L.C. Bernacci; G.A.D.C. Franco; E. Furlan & G.F. Árbocz","2000","11","09",Brasil,São Paulo,Ibiúna,"próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Mioko",-47.062946,-23.725098,"-47.062946","-23.725098",NA,NA,NA,NA,"2951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IBIÚNA,"3519709"
-47.5699996948242,-23.6399993896484,"1950",2019-10-03 10:03:49-03,UFSCar,SORO,"4425",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A. St.-Hil.,NA,NA,NA,NA,NA,"2012","11","15",Brasil,São Paulo,Salto de Pirapora,"Fazenda da Barra, Beira do Lago - Estrada do Capão Redondo para B° da Barra",-47.5699996948242,-23.6399993896484,NA,NA,"Árvore de aprox. 2m, pétalas brancas",NA,NA,NA,"17","13557",NA,NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SALTO DE PIRAPORA,"3545308"
-47.4500007629395,-23.5,"1952",2019-10-03 10:03:49-03,UFSCar,SORO,"326",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,NA,NA,NA,NA,"Casali, M. F.; Coelho, S.; Koch, I.; Kortz, A. R.","2007","10","03",Brasil,São Paulo,Sorocaba,FACENS,-47.4500007629395,-23.5,NA,NA,NA,NA,NA,NA,"2","17154",NA,NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SOROCABA,"3552205"
-47.4500007629395,-23.5,"1953",2019-10-03 10:03:49-03,UFSCar,SORO,"332",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,NA,NA,NA,NA,"Casali, M. F.; Koch, I.; Kortz, A. R.; Sherer, M.","2007","11","23",Brasil,São Paulo,Sorocaba,FACENS,-47.4500007629395,-23.5,NA,NA,NA,NA,NA,NA,"84","17154",NA,NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SOROCABA,"3552205"
-47.4500007629395,-23.5,"1954",2019-10-03 10:03:49-03,UFSCar,SORO,"532",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A. St.-Hil.,NA,NA,NA,NA,"Arantes, D.; Deus-Junior, J. C.; Perencin, L.; Silva, T. A.","2008","10","24",Brasil,São Paulo,Sorocaba,FACENS,-47.4500007629395,-23.5,NA,NA,NA,NA,NA,NA,"42","17154",NA,NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SOROCABA,"3552205"
-46.7200012207031,-23.3199996948242,"2077",2021-03-04 15:44:55-03,IF,SPSF,"32324",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,NA,NA,NA,NA,NA,J.B.Baitello,"2003","08","04",Brasil,SP,Franco da Rocha,P.E.Juqueri,-46.7200012207031,-23.3199996948242,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,Magnoliophyta,Myrtales,"1611","12135",NA,NA,NA,auto,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,FRANCO DA ROCHA,"3516408"
-46.6300010681152,-23.5400009155273,"2081",2021-03-04 15:44:55-03,IF,SPSF,"09474",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,NA,NA,NA,NA,NA,J.A.Pastore,"1985","10","30",Brasil,SP,São Paulo,Parque Estadual do Instituto Florestal,-46.6300010681152,-23.5400009155273,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,Magnoliophyta,Myrtales,"122","53584",NA,NA,NA,auto,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2082",2021-03-04 15:44:55-03,IF,SPSF,"05629",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,NA,NA,NA,NA,NA,O.T. Aguiar,"1977","01","27",Brasil,SP,São Paulo,Parque Estadual do Instituto Florestal,-46.6300010681152,-23.5400009155273,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,Magnoliophyta,Myrtales,NA,"53584",NA,NA,NA,auto,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
