X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,recordedBy,recordNumber,year,month,day,continentOcean,country,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,phylum,order,scientificNameAuthorship,identifiedBy,stateProvince,county,locality,decimalLongitude,decimalLatitude,imagecode,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,infraspecificEpithet,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,dayIdentified,class,relatedCatalogItem,relationshipType,typeStatus,fieldNumber,individualCount,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"217",2019-10-09 11:20:10-03,UFBA,ALCB,"39997",PreservedSpecimen,Plantae,Melastomataceae,Leandra,lacunosa,Leandra lacunosa,"Hoehne, W",s/n,"1948","09","21",Southern America,Brasil,NA,NA,NA,ALCB061761,Dicotyledon,NA,Cogn.,NA,São Paulo,São Paulo,Prox. a Congonhas,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"244",2020-11-04 11:13:27-03,ESALQ,ESA,"37055",PreservedSpecimen,Plantae,Melastomataceae,Leandra,aurea,Leandra aurea,"Hoehne, W.",NA,"1945","07","25",NA,Brasil,NA,NA,NA,ESA037055,Magnoliophyta,NA,Cogn.,NA,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,ESA037055,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"245",2020-11-04 11:13:27-03,ESALQ,ESA,"2635",PreservedSpecimen,Plantae,Melastomataceae,Leandra,aurea,Leandra aurea,"Joly, A.B.",NA,"1946","12","13",NA,Brasil,NA,NA,NA,ESA002635,Magnoliophyta,NA,Cogn.,"Chiea, S.C.A.",São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.3199996948242,-23.3899993896484,"268",2020-11-04 11:13:22-03,ESALQ,ESA,"13523",PreservedSpecimen,Plantae,Melastomataceae,Leandra,aurea,Leandra aurea,"Miyagi, P.H.","33.0","1993","07","25",NA,Brasil,NA,NA,NA,ESA013523,Magnoliophyta,NA,Cogn.,"Chiea, S.C.A.",São Paulo,Arujá,NA,-46.3199996948242,-23.3899993896484,NA,NA,NA,"7742",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ARUJÁ,"3503901"
-46.6300010681152,-23.5400009155273,"318",2019-07-26 11:40:41-03,IPA,IPA,"62277",S,Plantae,Melastomataceae,Leandra,aurea,Leandra aurea,"Hoehne, W.","62277","1945","07","25",Southern America,Brasil,NA,NA,Arbusto do campo.,IPA0062277,Plantae,NA,(Cham.) Cogn.,NA,São Paulo,São Paulo,Parque do Estado de SP,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"321",2019-03-22 12:20:34-03,IPA,IPA,"9937",S,Plantae,Melastomataceae,Leandra,aurea,Leandra aurea,"Pickel, B.","4427","1939","10","11",Southern America,Brasil,NA,NA,NA,IPA0009937,Plantae,NA,(Cham.) Cogn.,"Goldemberg, R.",São Paulo,São Paulo,"Horto Florestal, no caminho.",-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,NA,NA,"2010","08","05",NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"409",2019-11-21 14:39:26-03,UFJF,CESJ,843-B,PreservedSpecimen,Plantae,Melastomataceae,Leandra,lacunosa,Leandra lacunosa,L. Roth,s.n.,"1943","10","01",América do Sul,Brasil,NA,NA,"Arbusto campestrte, folhas felpudas, flores róseas.",CESJ00843B,Angiosperma,NA,Cogn.,O. Handro,São Paulo,São Paulo,Santo Amaro,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.1,-23.966667,"435",2021-03-01 16:34:11-03,UNICAMP,UEC,"162914",S,Plantae,Melastomataceae,Leandra,aurea,Leandra aurea,"Polisel, RT","443","2007","09","15",NA,Brazil,NA,NA,"Arbusto 1 m; capítulos brancos.",UEC019612,Magnoliopsida,NA,(Cham.) Cogn.,"Goldenberg, R",São Paulo,Juquitiba,"Bairro dos Carmos Sítio Canoar, topo do morro do estacionamento.",-47.1,-23.966667,UEC019612,"700","700",NA,NA,NA,"-47.1","-23.966667","2008","11","30",NA,NA,NA,NA,NA,NA,JUQUITIBA,"3526209"
-47.573703,-23.399967,"444",2021-03-01 16:34:11-03,UNICAMP,UEC,"194713",S,Plantae,Melastomataceae,Leandra,aurea,Leandra aurea,"Silva, BG; Pires, TP","316","2016","10","11",NA,Brazil,NA,NA,"Planta arbustiva, com 1 m de altura, sem látex, crescendo em sombra.; Floresta Estacional Semidecidual",UEC131801,Magnoliopsida,NA,(Cham.) Cogn.,"Silva, BG",São Paulo,Jundiaí,Serra do Japi,-47.573703,-23.399967,UEC131801 UEC131801_v01 UEC131801_v02,"1124","1124",NA,NA,NA,"-47.573703","-23.399967","2016","12","15",NA,NA,NA,NA,NA,NA,IPERÓ,"3521002"
-47.496575,-23.269736,"445",2021-03-01 16:34:11-03,UNICAMP,UEC,"203293",S,Plantae,Melastomataceae,Leandra,aurea,Leandra aurea,"Pires, TP; Duarte, LSC; Lima, GM","154","2018","09","12",NA,Brazil,NA,NA,"Hábito: Arbustivo. Altura: 1,6m. Látex: Ausente. Cor: Flores com pétalas brancas com estames e carpelo rosa. Odor: Ausente. Outros: Folhas com pilosidade rosa.; Local: Pleno sol. Solo: Arenoso, em meio à pouca braquiária.",UEC178070,Magnoliopsida,NA,(Cham.) Cogn.,"Silva, BG",São Paulo,Jundiaí,Unidade de Desenvolvimento Ambiental (UNIDAM),-47.496575,-23.269736,UEC178070 UEC178070_v01 UEC178070_v02 UEC178070_v03 UEC178070_v04 UEC178070_v05 UEC178070_v06 UEC178070_v07 UEC178070_v08 UEC178070_v09 UEC178070_v10 UEC178070_v11 UEC178070_v12,NA,NA,NA,NA,NA,"-47.496575","-23.269736","2018","10","05",NA,NA,NA,NA,NA,NA,PORTO FELIZ,"3540606"
-47.572597,-23.400731,"451",2021-03-01 16:34:11-03,UNICAMP,UEC,"205660",S,Plantae,Melastomataceae,Leandra,aurea,Leandra aurea,"Pires, TP; Silva, BG","112","2017","11","16",NA,Brazil,NA,NA,Hábito: Arbustivo. Altura: 2m. Látex: ausente. Cor: flores brancas compilosidade e pétalas amarelas.,UEC164537,Magnoliopsida,NA,(Cham.) Cogn.,NA,São Paulo,Jundiaí,"Serra do Japi, Local: Borda da trilha, meia sombra. Solo: arenoso.",-47.572597,-23.400731,UEC164537 UEC164537_v01 UEC164537_v02 UEC164537_v03 UEC164537_v04 UEC164537_v05,NA,NA,NA,NA,NA,"-47.572597","-23.400731","2019","05","17",NA,NA,NA,NA,NA,NA,IPERÓ,"3521002"
-46.866667,-23.183333,"454",2021-03-01 16:34:11-03,UNICAMP,UEC,"40586",S,Plantae,Melastomataceae,Leandra,aurea,Leandra aurea,"Webster, GL","25420","1984","10","15",NA,Brazil,NA,NA,"Shrub 2m high; petals pink , anthers purple; montane thickets on upper ridges.",UEC022837,Magnoliopsida,NA,(Cham.) Cogn.,"Chiea, SAC",São Paulo,Jundiaí,Serra do Japi,-46.866667,-23.183333,UEC022837,"1050","1150",NA,NA,NA,"-46.866667","-23.183333","1997","05",NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.5299987792969,-23.4599990844727,"508",2021-03-01 16:34:11-03,UNICAMP,UEC,"150739",S,Plantae,Melastomataceae,Leandra,aurea,Leandra aurea,"Fátima, V; Eliane","2","2008","12","19",NA,Brazil,NA,NA,Arbusto.,UEC022809,Magnoliopsida,NA,(Cham.) Cogn.,NA,São Paulo,Guarulhos,Tanque Grande,-46.5299987792969,-23.4599990844727,UEC022809,NA,NA,"26398",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GUARULHOS,"3518800"
-46.8800010681152,-23.1800003051758,"512",2021-03-01 16:34:11-03,UNICAMP,UEC,"10578",S,Plantae,Melastomataceae,Leandra,aurea,Leandra aurea,"Shepherd, GJ; Gouvêa, LSK; Tamashiro, JY; et al.","10290","1979","08","14",NA,Brazil,NA,NA,"Arbusto de 2m de alt. flores esverdeadas, estames vermelhos.",UEC022721,Magnoliopsida,NA,(Cham.) Cogn.,"Souza, MLDR; Baumgratz, JFA",São Paulo,Jundiaí,bairro da colônia,-46.8800010681152,-23.1800003051758,UEC022721,NA,NA,"17840",auto,NA,NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.8800010681152,-23.1800003051758,"513",2019-08-20 10:18:32-03,UNICAMP,UEC,"119920",S,Plantae,Melastomataceae,Leandra,aurea,Leandra aurea,"Paulino Neto, HF","8","2001","05","29",NA,Brazil,NA,NA,"Arbusto de 1,0 a 1,5m, folha pilosa em ambas as faces, pelos vináceos no caule, pecíolo, inflorescência, botões florais, margem das folhas e nas nervuras principais(face abaixal), pétalas brancas e pistilo e estames rosa-escuro.",UEC022778,Magnoliopsida,NA,(Cham.) Cogn.,NA,São Paulo,Jundiaí,Paraíso I,-46.8800010681152,-23.1800003051758,UEC022778,NA,NA,"17840",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.8800010681152,-23.1800003051758,"514",2021-03-01 16:34:11-03,UNICAMP,UEC,"84187",S,Plantae,Melastomataceae,Leandra,aurea,Leandra aurea,"Goldenberg, R","400","1996","09","04",NA,Brazil,NA,NA,"Arbusto 1m; flores com hipanto totalmente verde, pétalas brancas e estames purpúreos.",UEC022825,Magnoliopsida,NA,(Cham.) Cogn.,"Chiea, SAC",São Paulo,Jundiaí,perto do mirante.,-46.8800010681152,-23.1800003051758,UEC022825,NA,NA,"17840",auto,NA,NA,NA,"1997","05",NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.8800010681152,-23.1800003051758,"515",2021-03-01 16:34:11-03,UNICAMP,UEC,"84185",S,Plantae,Melastomataceae,Leandra,aurea,Leandra aurea,"Goldenberg, R","398","1996","09","04",NA,Brazil,NA,NA,"Arbusto 1m, flores com hipanto verde e roxo, pétlas brancas e estames purpúreos.",UEC022695,Magnoliopsida,NA,(Cham.) Cogn.,"Chiea, SAC",São Paulo,Jundiaí,perto do mirante.,-46.8800010681152,-23.1800003051758,UEC022695,"1000","1000","17840",auto,NA,NA,NA,"1997","05",NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.8800010681152,-23.1800003051758,"516",2019-08-20 10:18:32-03,UNICAMP,UEC,"178709",S,Plantae,Melastomataceae,Leandra,aurea,Leandra aurea,"Caetano, APS; Cortez, PA","25","2011","11","01",NA,Brazil,NA,NA,NA,UEC031675,Magnoliopsida,NA,(Cham.) Cogn.,"Caetano, APS",São Paulo,Jundiaí,"Serra do Japi, estrada para o mirante.",-46.8800010681152,-23.1800003051758,UEC031675,NA,NA,"17840",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.5299987792969,-23.6599998474121,"522",2021-03-01 16:34:11-03,UNICAMP,UEC,"31022",S,Plantae,Melastomataceae,Leandra,aurea,Leandra aurea,"Meira Neto, JAA; Leitão Filho, HF; Santin, DA","23534","1990","08","31",NA,Brazil,NA,NA,Arbusto com 2m dentro da mata com botôes,UEC022699,Magnoliopsida,NA,(Cham.) Cogn.,"Chiea, SAC",São Paulo,Santo André,Parque do Garaciaba,-46.5299987792969,-23.6599998474121,UEC022699,NA,NA,"27258",auto,NA,NA,NA,"1997","05",NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"523",2021-03-01 16:34:11-03,UNICAMP,UEC,"82337",S,Plantae,Melastomataceae,Leandra,aurea,Leandra aurea,"Meira Neto, JAA; Leitão Filho, HF; Santin, DA",23535A,"1990","08","31",NA,Brazil,NA,NA,"Arbusto com 2 metros; Dentro da mata",UEC022817,Magnoliopsida,NA,(Cham.) Cogn.,"Chiea, SAC",São Paulo,Santo André,Parque do Garaoiaba.,-46.5299987792969,-23.6599998474121,UEC022817,NA,NA,"27258",auto,NA,NA,NA,"1997","05",NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.6300010681152,-23.5400009155273,"524",2021-03-01 16:34:11-03,UNICAMP,UEC,"11143",S,Plantae,Melastomataceae,Leandra,aurea,Leandra aurea,"Davis, PH; Sakane, M; et al.","60450","1976","09","02",NA,Brazil,NA,NA,"1-2 m shrub. Petals small, pinksh white.; semi deciduos forest.",UEC022705,Magnoliopsida,NA,(Cham.) Cogn.,"Chiea, SAC",São Paulo,São Paulo,Instituto botanica reserve.,-46.6300010681152,-23.5400009155273,UEC022705,"750","750","53584",auto,NA,NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"525",2019-08-20 10:18:32-03,UNICAMP,UEC,"146717",S,Plantae,Melastomataceae,Leandra,aurea,Leandra aurea,"Luederwaldt, H",s.n.,"1906","08",NA,NA,Brazil,NA,NA,NA,UEC022776,Magnoliopsida,NA,(Cham.) Cogn.,"Hoehne, FC",São Paulo,São Paulo,"Ipiranga, Ex. Herv.do Museu Paulista.",-46.6300010681152,-23.5400009155273,UEC022776,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"526",2019-08-20 10:18:32-03,UNICAMP,UEC,"146483",S,Plantae,Melastomataceae,Leandra,aurea,Leandra aurea,"Handro, O",s.n.,"1936","09","28",NA,Brazil,NA,NA,"Arbusto do campo, com cerca de 1 m. de altura.",UEC022768,Magnoliopsida,NA,(Cham.) Cogn.,"Handro, O",São Paulo,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,UEC022768,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"527",2021-03-01 16:34:11-03,UNICAMP,UEC,"108144",S,Plantae,Melastomataceae,Leandra,aurea,Leandra aurea,"Hoehne, W","13402","1951","08","17",NA,Brazil,NA,NA,"Arbusto; CAMPO",UEC022834,Magnoliopsida,NA,(Cham.) Cogn.,NA,São Paulo,São Paulo,Parque do Estado de S.P.,-46.6300010681152,-23.5400009155273,UEC022834,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.1300010681152,-23.5200004577637,"528",2021-03-01 16:34:11-03,UNICAMP,UEC,"76950",S,Plantae,Melastomataceae,Leandra,aurea,Leandra aurea,"Bernacci, LC; Sciamarelli, A; Andrade, PRP; Belinello, R; Silva, AMC; et al.","1519","1995","04","25",NA,Brazil,NA,NA,"subarbusto ca 1m alt. flores de pétalas brancas , estames avermelhados.; região de matamesófila.",UEC022831,Magnoliopsida,NA,(Cham.) Cogn.,"Bernacci, LC",São Paulo,São Roque,Estrada p/ Morro Saboó,-47.1300010681152,-23.5200004577637,UEC022831,NA,NA,"15567",auto,NA,NA,NA,"1995","04","25",NA,NA,NA,NA,NA,NA,SÃO ROQUE,"3550605"
-47.78775,-23.597222,"546",2021-03-01 16:34:15-03,UNICAMP,UEC,"75481",S,Plantae,Melastomataceae,Leandra,lacunosa,Leandra lacunosa,"Barreto, KD; Fernandes, GCD; Vitti, F","1360","1993","10","06",NA,Brazil,NA,NA,"Arbusto 1,50 m alt.; tronco liso, sem látex, flor lilás, frutos verde imaturo.; cerrado.",UEC022458,Magnoliopsida,NA,Cogn.,"Goldenberg, R",São Paulo,Itirapina,Rodovia Washington Luiz.,-47.78775,-23.597222,UEC022458,NA,NA,NA,NA,NA,"-47.78775","-23.597222","1995","02","28",NA,NA,NA,NA,NA,NA,SARAPUÍ,"3551108"
-46.5499992370605,-23.1100006103516,"569",2021-03-01 16:34:15-03,UNICAMP,UEC,"80017",S,Plantae,Melastomataceae,Leandra,lacunosa,Leandra lacunosa,"Kinoshita, LS; Tozzi, AMGA","9572","1995","11","14",NA,Brazil,NA,NA,"Arbusto, ca 1,5m altura, em borda de mata. Pétalas e estames lilás.",UEC022501,Magnoliopsida,NA,Cogn.,"Chiea, SAC",São Paulo,Atibaia,Em beira do caminho para Pedra Grande.,-46.5499992370605,-23.1100006103516,UEC022501,NA,NA,"21675",auto,NA,NA,NA,"1997","05",NA,NA,NA,NA,NA,NA,NA,ATIBAIA,"3504107"
-46.5299987792969,-23.4599990844727,"572",2021-03-01 16:34:15-03,UNICAMP,UEC,"150020",S,Plantae,Melastomataceae,Leandra,lacunosa,Leandra lacunosa,"Vera Fátima; Eliane","9","2008","12","19",NA,Brazil,NA,NA,arbusto (baixo).,UEC022424,Magnoliopsida,NA,Cogn.,"Martins, AB",São Paulo,Guarulhos,Tanque Grande,-46.5299987792969,-23.4599990844727,UEC022424,NA,NA,"26398",auto,NA,NA,NA,"2009","08",NA,NA,NA,NA,NA,NA,NA,GUARULHOS,"3518800"
-46.8800010681152,-23.1800003051758,"582",2021-03-01 16:34:15-03,UNICAMP,UEC,"84184",S,Plantae,Melastomataceae,Leandra,lacunosa,Leandra lacunosa,"Goldenberg, R","397","1996","09","04",NA,Brazil,NA,NA,"Arbusto 1m; flores com hipanto verde e roxo, pétlas brancas e estames púpuros.; Vegetação arbustiva, ca. 1000m alt.",UEC022422,Magnoliopsida,NA,Cogn.,"Chiea, SAC",São Paulo,Jundiaí,"Serra do Japi, perto do mirante.",-46.8800010681152,-23.1800003051758,UEC022422,NA,NA,"17840",auto,NA,NA,NA,"1997","05",NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.8800010681152,-23.1800003051758,"593",2021-03-01 16:34:15-03,UNICAMP,UEC,"84186",S,Plantae,Melastomataceae,Leandra,lancifolia,Leandra lancifolia,"Goldenberg, R","399","1996","09","04",NA,Brazil,NA,NA,"Arbusto 1m; flores com hipanto totalmente verde, pétalas brancas e estames purpúreos.",UEC022423,Magnoliopsida,NA,Cogn.,"Chiea, SAC",São Paulo,Jundiaí,"Serra do Japí, perto do mirante.",-46.8800010681152,-23.1800003051758,UEC022423,NA,NA,"17840",auto,NA,NA,NA,"1997","05",NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.6300010681152,-23.5400009155273,"676",2020-06-29 09:31:05-03,UFRRJ,RBR,"22509",S,Plantae,Melastomataceae,Leandra,aurea,Leandra aurea,A. Puttemans,s.n.,"2007","08","04",NA,Brasil,NA,NA,NA,RBR00022509,NA,NA,(Cham.) Cogn.,NA,São Paulo,São Paulo,Parque Villar,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"677",2020-06-29 09:31:05-03,UFRRJ,RBR,"22504",S,Plantae,Melastomataceae,Leandra,lacunosa,Leandra lacunosa,A. Puttemans,s.n.,"1902","10","00",NA,Brasil,NA,NA,NA,RBR00022504,NA,NA,Cogn.,NA,São Paulo,São Paulo,Serra da Cantareira,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.8800010681152,-23.1800003051758,"751",2020-12-21 16:34:10-03,MBM,MBM,"245055",PreservedSpecimen,Plantae,Melastomataceae,Leandra,aurea,Leandra aurea,"Goldenberg, R.","398",NA,NA,NA,Southern America,Brazil,NA,NA,NA,MBM245055,NA,NA,(Cham.) Cogn.,"Baumgratz, J.",São Paulo,Jundiaí,Serra do Japi,-46.8800010681152,-23.1800003051758,MBM245055,NA,NA,"17840",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
