X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,recordNumber,locality,continentOcean,preparationType,previousCatalogNumber,phylum,order,infraspecificEpithet,typeStatus,coordinatePrecision,geoFlag,class,relatedCatalogItem,individualCount,fieldNumber,NM_MUNICIP,CD_GEOCMU
-47.1125,-23.523889,"294",2021-03-01 16:32:41-03,UNICAMP,UEC,"80448",S,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,(Vell.) Rohwer,"Baitello, JB","Cardoso-Leite, E; Oliveira, A","1993","10","26",Brazil,São Paulo,São Roque,-47.1125,-23.523889,"-47.1125","-23.523889",NA,NA,"13 m alt.; Mata mesófila semidecídua.",UEC014538,UEC014538,NA,NA,NA,"269",Mata da Câmara.,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO ROQUE,"3550605"
-46.866667,-23.183333,"333",2019-08-20 10:16:41-03,UNICAMP,UEC,"152300",S,Plantae,Lauraceae,Ocotea,pretiosa,Ocotea pretiosa,(Nees) Mez,"Tamashiro, JY","Caselli, CB; Souza, JC","2008","02","28",Brazil,São Paulo,Jundiaí,-46.866667,-23.183333,"-46.866667","-23.183333","920","1290",NA,NA,NA,"2008","04",NA,s.n.,"Serra do Japi, Mata semidecídua",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-47.63,-24.32,"425",2013-04-01 09:18:53-03,IPT,BCTW,"6697",S,Plantae,NA,Ocotea,pretiosa,Ocotea pretiosa,Mez,IPT,NA,NA,NA,NA,Brasil,São Paulo,Juquiá,-47.63,-24.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"32505",auto,Magnoliopsida,NA,NA,NA,JUQUIÁ,"3526100"
-47.63,-24.32,"435",2013-04-01 09:18:53-03,IPT,BCTW,"6315",S,Plantae,NA,Ocotea,pretiosa,Ocotea pretiosa,Mez,IPT,NA,NA,NA,NA,Brasil,São Paulo,Juquiá,-47.63,-24.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"32505",auto,Magnoliopsida,NA,NA,NA,JUQUIÁ,"3526100"
-46.965,-23.231944,"465",2020-12-21 16:31:12-03,MBM,MBM,"409549",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,(Vell.) Rohwer,"Assis, L.C.S.","Assis, L.C.S.; Farinaccio, M.A.; Junqueira, A.B.; Santos, M.F.; Temponi, L.G.; Farinaccio, M.A.; Junqueira, A.B.; Santos, M.F.; Temponi, L.G.","2004","10","19",Brazil,São Paulo,Jundiaí,-46.965,-23.231944,"-46.965","-23.231944","983","983","Árvore ca. 10 m. Material em sílica gel.; Floresta Estacional Semidecidual, na borda da floresta.",MBM409549,MBM409549,"2004","11",NA,"1067",Parque Municipal da Serra do Japi,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.6300010681152,-23.5400009155273,"554",2020-12-21 16:31:12-03,MBM,MBM,"161766",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,(Vell.) Rohwer,"Esteves, R.","Aguiar, O.T.; et al.; et al.",NA,NA,NA,Brazil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,MBM161766,MBM161766,NA,NA,NA,"453","Parque Estadual Alberto Löfgren, Jardim Palácio de Verão do Governador",Southern America,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"577",2015-09-03 18:54:05-03,MNHN,RECOLNAT_MNHN_P,P01958795,PreservedSpecimen,NA,Lauraceae,Ocotea,odorifera,Ocotea odorifera,Rohwer,NA,"Gehrt, A.","1924","11","19",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01958795' target='other'> <mi>dwc_moreinfo</mi></a>,P01958795,P01958795_01,NA,NA,NA,NA,Pirajussara. Butantan,NA,hb,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.7799987792969,-24.1800003051758,"603",2020-12-11 11:37:05-03,UFMG,BHCB,"70228",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,(Vell.) Rohwer,NA,"Souza, FM","2001","04","16",Brasil,São Paulo,Itanhaém,-46.7799987792969,-24.1800003051758,NA,NA,"30","100","Árvore, ca. 16m. alt. Cúpula lenhosa castanha, fruto verde. Odorífera.",NA,NA,NA,NA,NA,"158",NA,Southern America,NA,NA,Dicotyledon,NA,NA,NA,"26998",auto,NA,NA,NA,NA,ITANHAÉM,"3522109"
-46.5800018310547,-23.3099994659424,"729",2020-07-10 09:46:42-03,MBML,MBML-HERBARIO,"40896",NA,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,(Vell.) Rohwer,J.B. Baitello/11-09-2000,B.R. Silva,"2000","09","10",Brasil,São Paulo,Mairiporã,-46.5800018310547,-23.3099994659424,NA,NA,NA,NA,"Nome popular: canela sassafrás. Árvore 9m alt., frutos.",MBML040896,MBML040896,NA,NA,NA,NA,"Sítio Combari, na mata",NA,NA,NA,NA,NA,NA,NA,"15840",auto,NA,NA,NA,NA,MAIRIPORÃ,"3528502"
-46.6300010681152,-23.5400009155273,"764",2021-03-04 11:05:32-03,UFRB,HURB,"3136",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,(Vell.) Rohwer,J.B. Baitello,"Aguiar, O.T.; Esteve, R.","1993","07","13",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,<ll>dwc_commonname:</ll> canela-sassafrás,HURB000003136,NA,"1993","07","30","453","Parque Estadual Alberto Löfgren; Jardins do Palácio de Verão",NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.8800010681152,-23.1800003051758,"765",2020-06-15 15:30:57-03,UNESP-RC,HRCB,"60607",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,(Vell.) Rohwer,"Moraes, P.","Jung-Mendaçolli, S.L.","1997","05","16",Brasil,São Paulo,Jundiaí,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,"Árvore ca. 8-10 m alt., frutos imaturos verdes.",NA,NA,NA,NA,NA,"672",NA,NA,NA,NA,NA,NA,NA,NA,"17840",auto,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-47.1125,-23.523889,"770",2020-06-15 15:30:57-03,UNESP-RC,HRCB,"23744",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,(Vell.) Rohwer,"Baitello, J.B.",Cardoso-Leite,NA,NA,NA,Brasil,São Paulo,São Roque,-47.1125,-23.523889,47º06'45W,23º31'26S,NA,NA,<ll>dwc_commonname:</ll> canela sassafrás,NA,NA,NA,NA,NA,NA,Mata da Câmara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO ROQUE,"3550605"
-46.8800010681152,-23.1800003051758,"773",2020-06-15 15:30:57-03,UNESP-RC,HRCB,"60604",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,(Vell.) Rohwer,"Moraes, P.","Jung-Mendaçolli, S.L.","1997","10","24",Brasil,São Paulo,Jundiaí,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,"Árvore, folhas com odor agradável, flor em final de floração, frutos imaturos verdes.",NA,NA,NA,NA,NA,"777",Beirada da picada,NA,NA,NA,NA,NA,NA,NA,"17840",auto,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.965,-23.231944,"882",2019-11-13 11:21:13-03,USP,SPF,"166553",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,(Vell.) Rohwer,"Assis, LCS","Assis, LCS","2004","10","19",Brasil,São Paulo,Jundiaí,-46.965,-23.231944,"-46.965","-23.231944","983","983",NA,SPF00166553,NA,"2004","11",NA,"1067",Reserva Biológica Municipal da Serra do Japi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.6300010681152,-23.5400009155273,"925",2020-01-14 12:01:43-03,USP,SPF,"231946",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,(Vell.) Rohwer,"Barretto, EHP","Barretto, EHP","2015","09","29",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SPF00231946,NA,"2015","11",NA,"576",NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"926",2020-01-14 12:01:43-03,USP,SPF,"231935",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,(Vell.) Rohwer,"Barretto, EHP","Pascalicchio, FF","2015","07","29",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Coordenadas:&nf;&nf;UTM: 23K&nf;X=318398, Y=73549915",SPF00231935,NA,"2015","08",NA,"36",NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"927",2019-11-13 11:21:13-03,USP,SPF,"11129",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,(Vell.) Rohwer,"Assis, LCS","Hoehne, W","1943","09","08",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SPF00011129,NA,"2009","10",NA,s.n.,Horto Fac. Farmácia São Paulo.,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"928",2019-11-13 11:21:13-03,USP,SPF,"166821",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,(Vell.) Rohwer,"Assis, LCS","Rossi, L","1984","08","20",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SPF00166821,NA,"2009","10",NA,s.n.,Mata da COHAB - Ex propriedade do Instituto Adventista. Estrada de Itapecerica.,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.927972,-23.111861,"1000",2019-01-25 15:41:53-02,IAC,IAC,"33693",S,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,(Vell.) Rohwer,J.B. Baitello,S.L. Jung-Mendaçolli et al.,"1997","05","16",Brasil,São Paulo,Jundiaí,-46.927972,-23.111861,"-46.927972","-23.111861",NA,NA,NA,NA,NA,"1998","03","26","672","IAC, Estação Experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.927972,-23.111861,"1001",2019-01-25 15:41:53-02,IAC,IAC,"35277",S,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,(Vell.) Rohwer,J.B. Baitello,S.L. Jung-Mendaçolli et al.,"1997","10","24",Brasil,São Paulo,Jundiaí,-46.927972,-23.111861,"-46.927972","-23.111861",NA,NA,NA,NA,NA,"1998","03","26","777","IAC, Estação Experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-47.092403,-23.689749,"1007",2019-01-25 15:35:13-02,IAC,IAC,"43152",S,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,(Vell.) Rohwer,L.C. Bernacci et al.,"L.C. Bernacci; G. Durigan; G.F. Árbocz & E. Furlan","2001","01","09",Brasil,São Paulo,Ibiúna,-47.092403,-23.689749,"-47.092403","-23.689749",NA,NA,NA,NA,NA,"2001","01","09","3445","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Reizinho, indivíduo R 47.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IBIÚNA,"3519709"
-46.6361,-23.5475,"1018",2019-01-25 15:35:13-02,IAC,IAC,"7545",S,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,(Vell.) Rohwer,J.B. Baitello,M. Koscinski,"1936","09","15",Brasil,São Paulo,São Paulo,-46.6361,-23.5475,"-46.6361","-23.5475",NA,NA,"Ident. ant.: o. pretiosa Meisn., por f.C. Hoehne",NA,NA,"1998","03","26","147",Horto Florestal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.9900016784668,-24.3199996948242,"1063",2019-11-13 16:04:47-03,UNISANTA,HUSC,"8783",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,(Vell.) Rohwer,"Sugiyama, M.","Scolari, G.O.; Nakasato, M.V.","2007","09","19",Brasil,São Paulo,Peruíbe,-46.9900016784668,-24.3199996948242,NA,NA,NA,NA,"Árvore, 6,42m alt., tronco com odor de açafrão; Trecho de floresta alta de restinga",NA,NA,"2007","09","19","87",Bairro do Guaraú,NA,NA,NA,Magnoliophyta,NA,NA,NA,"21922",auto,NA,NA,NA,NA,PERUÍBE,"3537602"
-46.5800018310547,-23.3099994659424,"1085",2020-11-12 17:00:44-03,UEL,FUEL,"31447",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,(Vell.) Rohwer,"Baitello, JB",B.R. da Silva,"2000","09","10",Brasil,São Paulo,Mairiporã,-46.5800018310547,-23.3099994659424,NA,NA,NA,NA,NA,FUEL004114,NA,"2000","09","11",s.n.,Sítio Combari,NA,NA,NA,Tracheophyta,Laurales,NA,NA,"15840",auto,NA,NA,NA,NA,MAIRIPORÃ,"3528502"
-46.6300010681152,-23.5400009155273,"1086",2020-11-12 17:00:44-03,UEL,FUEL,"22724",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,(Vell.) Rohwer,"Baitello, JB","Aguiar, OT; Esteves, R","1993","07","13",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,FUEL004125,NA,"1993",NA,NA,"453",Parque Estadual Alberto Löfgren,NA,NA,NA,Tracheophyta,Laurales,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1097",2019-11-01 15:02:01-03,UnB,UB,"150235",PreservedSpecimen,Plantae,Lauraceae,Ocotea,pretiosa,Ocotea pretiosa,(Nees) Mez,"Hoehne, FC","Hoehne, FC","1931","10","26",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Árvore grande,NA,NA,NA,NA,NA,s.n.,"Jardim Botânico, Parque do Estado",Southern America,NA,NA,Dicotyledoneae,NA,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-45.8400001525879,-23.5300006866455,"1098",2019-10-03 10:03:49-03,UFSCar,SORO,"6416",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,(Vell.) Rohwer,D.F. Schievenin,"Gaem, P.H.; Schievenin, D.F.",NA,NA,NA,Brasil,São Paulo,Salesópolis,-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,"Árvore de aprox. 6,0 m",NA,NA,"2018","10","19","194",Sítio Jatobá,NA,NA,NA,NA,NA,NA,NA,"18032",auto,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-46.8499984741211,-23.6399993896484,"1138",2021-03-04 15:44:15-03,IF,SPSF,"35739",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,NA,NA,N.M.Ivanauskas & F.M de Souza & R.T. Polisel & V. de S.Santos,"2005","12","13",Brasil,SP,Embú,-46.8499984741211,-23.6399993896484,NA,NA,"840","840","COLETA: XLS: SPSFNovo; Árvore de 7 m. Frutos imaturos verdes.; GEOGRAFIA: Comunidade terapêutica&nf;UTM: X=307318 Y=7384801 ZONA=23K;",NA,NA,NA,NA,NA,"6067",Itatuba,América do Sul,NA,NA,Magnoliophyta,Laurales,NA,NA,"6851",auto,Magnoliopsida,NA,NA,NA,EMBU DAS ARTES,"3515004"
-46.5800018310547,-23.3099994659424,"1141",2021-03-04 15:44:15-03,IF,SPSF,"27050",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,NA,J.B.Baitello,B.R.Silva,"2000","09","10",Brasil,SP,Mairiporã,-46.5800018310547,-23.3099994659424,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Nome popular: canela sassafrás&nf;Árvore 9m; frutos.; GEOGRAFIA: na mata&nf;;",NA,NA,"2000","09","11",NA,sitio Combari,América do Sul,NA,NA,Magnoliophyta,Laurales,NA,NA,"15840",auto,Magnoliopsida,NA,NA,NA,MAIRIPORÃ,"3528502"
-46.6300010681152,-23.5400009155273,"1144",2021-03-04 15:44:15-03,IF,SPSF,"11512",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,NA,NA,B.Costa,"1952","04","16",Brasil,SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"41",Arboreto de Vila Amalia,América do Sul,NA,NA,Magnoliophyta,Laurales,NA,NA,"53584",auto,Magnoliopsida,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1145",2021-03-04 15:44:15-03,IF,SPSF,"08154",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,NA,NA,M.Gonzaga,"1945","12","01",Brasil,SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,Horto Florestal,América do Sul,NA,NA,Magnoliophyta,Laurales,NA,NA,"53584",auto,Magnoliopsida,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1146",2021-03-04 15:44:15-03,IF,SPSF,"08152",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,NA,NA,O.Mendes,"1945","03","01",Brasil,SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,Horto Florestal,América do Sul,NA,NA,Magnoliophyta,Laurales,NA,NA,"53584",auto,Magnoliopsida,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1147",2021-03-04 15:44:15-03,IF,SPSF,"00147",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,NA,NA,M.Koscinski,"1936","09","01",Brasil,SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSF Antigo;",NA,NA,NA,NA,NA,NA,Horto Florestal,América do Sul,NA,NA,Magnoliophyta,Laurales,NA,NA,"53584",auto,Magnoliopsida,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1148",2021-03-04 15:44:15-03,IF,SPSF,"05511",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,NA,NA,NA,NA,NA,NA,Brasil,SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,Horto Florestal,América do Sul,NA,NA,Magnoliophyta,Laurales,NA,NA,"53584",auto,Magnoliopsida,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1149",2021-03-04 15:44:15-03,IF,SPSF,"08153",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,NA,NA,B.Costa,"1961","09","25",Brasil,SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"Horto Florestal, palacio de Verao",América do Sul,NA,NA,Magnoliophyta,Laurales,NA,NA,"53584",auto,Magnoliopsida,NA,NA,NA,SÃO PAULO,"3550308"
