X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,continentOcean,country,stateProvince,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,identifiedBy,day,county,minimumElevationInMeters,maximumElevationInMeters,verbatimLongitude,verbatimLatitude,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,class,relatedCatalogItem,fieldNumber,typeStatus,individualCount,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"391",2020-12-21 16:26:23-03,MBM,MBM,"353697",PreservedSpecimen,Plantae,NA,NA,Fabaceae,Dipteryx,alata,Dipteryx alata,Vogel,"Peres, F.S.; et al.; et al.","3","2003","01",Southern America,Brazil,São Paulo,"Parque Estadual Alberto Löfgren, próximo da casa 4, área administrativa",-46.6300010681152,-23.5400009155273,NA,"Árvore 4 a 5 m altura, flores com pétalas brancas e fundo roxo.",MBM353697,MBM353697,"Franco, G.A.D.C.","20",São Paulo,NA,NA,NA,NA,"53584",auto,"2001","01","20",NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"829",2020-05-08 11:12:28-03,UEFS,HUEFS,"131953",PreservedSpecimen,Plantae,Angiospermae,Fabales,Leguminosae Subfam. Papilionoideae,Dipteryx,alata,Dipteryx alata,Vogel,"Peres, F.S.","3","2003","01",NA,Brasil,São Paulo,"Parque Estadual Alberto Löfgren, próximo da casa 4, área administrativa.",-46.6300010681152,-23.5400009155273,NA,NA,HUEFS0131953,NA,C.Carvalho,"20",São Paulo,NA,NA,NA,NA,"53584",auto,"2017","06",NA,Rosanae,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1052",2021-03-04 15:43:13-03,IF,SPSF,"30885",PreservedSpecimen,Plantae,Magnoliophyta,Fabales,Fabaceae,Dipteryx,alata,Dipteryx alata,NA,F.S.Peres & J.A.Pastore,"3","2003","01",América do Sul,Brasil,SP,P.E.Alberto Lofgren,-46.6300010681152,-23.5400009155273,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: proximo a casa 4&nf;;",NA,NA,NA,"20",São Paulo,NA,NA,NA,NA,"53584",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1089",2019-11-21 10:05:37-03,IBt,SP,"31665",S,Plantae,NA,NA,Fabaceae,Dipteryx,alata,Dipteryx alata,Vogel,"Pereira, A",s.n.,"1934","03",NA,Brasil,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Hoehne, FC","06",São Paulo,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1090",2019-11-21 10:05:37-03,IBt,SP,31665a,Carpo,Plantae,NA,NA,Fabaceae,Dipteryx,alata,Dipteryx alata,Vogel,"Pereira, A",s.n.,"1934","03",NA,Brasil,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Hoehne, FC","06",São Paulo,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
