X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,continentOcean,country,preparationType,occurrenceRemarks,barcode,imagecode,identifiedBy,year,month,day,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,class,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,verbatimLongitude,verbatimLatitude,relatedCatalogItem,dayIdentified,fieldNumber,typeStatus,individualCount,NM_MUNICIP,CD_GEOCMU
-46.5499992370605,-23.1100006103516,"6",2021-04-05 09:59:21-03,UNESP-IBILCE,SJRP-PTERIDOPHYTA,"01250",S,Plantae,Tracheophyta,Polypodiales,Pteridaceae,Doryopteris,rediviva,Doryopteris rediviva,NA,"Gromboni, M.T.",11/53,América do Sul,Brasil,NA,"GEOGRAFIA: Rupícola com folhas carnosas, nervuras conspícuas mais claras em ambas superfícies, crescendo onde se acumulam materiais em decomposição em local alagado.;",NA,NA,NA,"1987","06","02",São Paulo,Atibaia,NA,-46.5499992370605,-23.1100006103516,NA,NA,Polypodiopsida,"21675",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,ATIBAIA,"3504107"
-46.5499992370605,-23.1100006103516,"27",2021-03-01 16:43:57-03,UNICAMP,UEC,"47748",S,Plantae,Pteridophyta,NA,Pteridaceae,Doryopteris,rediviva,Doryopteris rediviva,Fée,"Bernacci, LC; Grombone-Guaratini, MT; Meira Neto, JAA; Leitão Filho, HF; Tamashiro, JY","19676",NA,Brazil,NA,"Herbáceo, rupícola, folhas carnosas, nervuras conspícuas mais claras em ambas superfícies.; Crescendo onde se acumulam materiais em decomposição.",UEC076345,UEC076345,"Windisch, PG","1987","06","02",São Paulo,Atibaia,Fazenda Grota Funda - Pedra Grande,-46.5499992370605,-23.1100006103516,NA,NA,NA,"21675",auto,"1988","01",NA,NA,NA,NA,NA,NA,NA,ATIBAIA,"3504107"
