X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,infraspecificEpithet,scientificName,scientificNameAuthorship,typeStatus,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,preparationType,occurrenceRemarks,barcode,imagecode,identifiedBy,county,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,class,relatedCatalogItem,eventTime,fieldNumber,individualCount,sex,NM_MUNICIP,CD_GEOCMU
-47.5699996948242,-23.6399993896484,"928",2019-10-03 10:04:22-03,UFSCar,SORO,"6379",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Psidium,grandifolium,NA,Psidium grandifolium,NA,NA,NA,"155",NA,NA,NA,NA,Brasil,São Paulo,Remanescente de Cerrado.,NA,"Subarbusto de 0,3 m, folhas discolores",NA,NA,P.H. Gaem,Salto de Pirapora,-47.5699996948242,-23.6399993896484,NA,NA,NA,NA,"2018","10","11","13557",auto,NA,NA,NA,NA,NA,NA,SALTO DE PIRAPORA,"3545308"
-46.7200012207031,-23.3199996948242,"984",2021-03-04 15:45:39-03,IF,SPSF,"35024",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Psidium,cinereum,NA,Psidium cinereum,NA,NA,J.B.Baitello,"1729","2004","11","05",América do Sul,Brasil,SP,Parque Estadual do Juquery,NA,"COLETA: XLS: SPSFNovo; Arbusto 1m, frutos jovens; GEOGRAFIA: campo cerrado&nf;;",NA,NA,NA,Franco da Rocha,-46.7200012207031,-23.3199996948242,NA,NA,NA,NA,NA,NA,NA,"12135",auto,Magnoliopsida,NA,NA,NA,NA,NA,FRANCO DA ROCHA,"3516408"
-46.7200012207031,-23.3199996948242,"985",2021-03-04 15:45:39-03,IF,SPSF,"29239",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Psidium,cinereum,NA,Psidium cinereum,NA,NA,J.B.Baitello,"1119","2002","02","14",América do Sul,Brasil,SP,P.E.Juqueri,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: campo cerrado&nf;;",NA,NA,NA,Franco da Rocha,-46.7200012207031,-23.3199996948242,NA,NA,NA,NA,NA,NA,NA,"12135",auto,Magnoliopsida,NA,NA,NA,NA,NA,FRANCO DA ROCHA,"3516408"
-46.7200012207031,-23.3199996948242,"986",2021-03-04 15:45:39-03,IF,SPSF,"29125",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Psidium,cinereum,NA,Psidium cinereum,NA,NA,J.B.Baitello,"1038","2002","01","17",América do Sul,Brasil,SP,P.E.Juqueri,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: campo cerrado&nf;;",NA,NA,NA,Franco da Rocha,-46.7200012207031,-23.3199996948242,NA,NA,NA,NA,NA,NA,NA,"12135",auto,Magnoliopsida,NA,NA,NA,NA,NA,FRANCO DA ROCHA,"3516408"
-46.7200012207031,-23.3199996948242,"987",2021-03-04 15:45:38-03,IF,SPSF,"27870",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Psidium,cinereum,NA,Psidium cinereum,NA,NA,J.B.Baitello,"960","2001","02","09",América do Sul,Brasil,SP,P.E.Juqueri,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: campo cerrado&nf;;",NA,NA,NA,Franco da Rocha,-46.7200012207031,-23.3199996948242,NA,NA,NA,NA,NA,NA,NA,"12135",auto,Magnoliopsida,NA,NA,NA,NA,NA,FRANCO DA ROCHA,"3516408"
-46.7200012207031,-23.3199996948242,"988",2021-03-04 15:45:38-03,IF,SPSF,"25524",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Psidium,cinereum,NA,Psidium cinereum,NA,NA,O.T. Aguiar,"635","1997","10","10",América do Sul,Brasil,SP,P.E.Juqueri,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: cerrado&nf;;",NA,NA,NA,Franco da Rocha,-46.7200012207031,-23.3199996948242,NA,NA,NA,NA,NA,NA,NA,"12135",auto,Magnoliopsida,NA,NA,NA,NA,NA,FRANCO DA ROCHA,"3516408"
-46.417778,-23.391667,"999",2021-03-04 15:45:39-03,IF,SPSF,"53035",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Psidium,cinereum,NA,Psidium cinereum,Mart. ex DC.,NA,R.Simão-Bianchini & E.P.Fortes & S.A.Nicolau,"2000","2014","01","23",América do Sul,Brasil,SP,Rodoanel Mário Covas,NA,"COLETA: Subarbusto em touceira com 30-40cm de altura. Frutos imaturos verdes, com sabor de goiaba verde.; GEOGRAFIA: Trecho norte, lote 6.;",NA,NA,NA,Guarulhos,-46.417778,-23.391667,"745","745",NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,GUARULHOS,"3518800"
-47.45,-23.5,"1017",2017-09-11 17:11:18-03,UnB,HBVIRTFLBRAS,NA,O,Plantae,NA,NA,Myrtaceae,Psidium,cinereum,intermaedium,Psidium cinereum intermaedium,O.Berg,NA,"Sellow, F",s.n.,NA,NA,NA,Southern America,Brazil,São Paulo,in campis ad urbem Ypanema,NA,NA,NA,NA,NA,Sorocaba,-47.45,-23.5,NA,NA,NA,NA,NA,NA,NA,"17154",auto,NA,NA,NA,NA,NA,NA,SOROCABA,"3552205"
-47.45,-23.5,"1018",2017-09-11 17:11:18-03,UnB,HBVIRTFLBRAS,NA,O,Plantae,NA,NA,Myrtaceae,Psidium,cinereum,intermaedium,Psidium cinereum intermaedium,O.Berg,NA,"Martius, C",s.n.,NA,NA,NA,Southern America,Brazil,São Paulo,in campis ad urbem Ypanema,NA,NA,NA,NA,NA,Sorocaba,-47.45,-23.5,NA,NA,NA,NA,NA,NA,NA,"17154",auto,NA,NA,NA,NA,NA,NA,SOROCABA,"3552205"
-47.45,-23.5,"1022",2017-09-11 17:11:18-03,UnB,HBVIRTFLBRAS,NA,O,Plantae,NA,NA,Myrtaceae,Psidium,cinereum,intermaedium,Psidium cinereum intermaedium,O.Berg,NA,"Sellow, F",s.n.,NA,NA,NA,Southern America,Brazil,São Paulo,in campis ad urbem Ypanema,NA,NA,NA,NA,NA,Sorocaba,-47.45,-23.5,NA,NA,NA,NA,NA,NA,NA,"17154",auto,NA,NA,NA,NA,NA,NA,SOROCABA,"3552205"
-47.45,-23.5,"1023",2017-09-11 17:11:18-03,UnB,HBVIRTFLBRAS,NA,O,Plantae,NA,NA,Myrtaceae,Psidium,cinereum,intermaedium,Psidium cinereum intermaedium,O.Berg,NA,"Martius, C",s.n.,NA,NA,NA,Southern America,Brazil,São Paulo,in campis ad urbem Ypanema,NA,NA,NA,NA,NA,Sorocaba,-47.45,-23.5,NA,NA,NA,NA,NA,NA,NA,"17154",auto,NA,NA,NA,NA,NA,NA,SOROCABA,"3552205"
-47.45,-23.5,"1026",2017-09-11 17:11:18-03,UnB,HBVIRTFLBRAS,NA,O,Plantae,NA,NA,Myrtaceae,Psidium,grandifolium,genuinum,Psidium grandifolium genuinum,O.Berg,NA,"Martius, C",s.n.,NA,NA,NA,Southern America,Brazil,São Paulo,in campis ad urbem Ypanema,NA,NA,NA,NA,NA,Sorocaba,-47.45,-23.5,NA,NA,NA,NA,NA,NA,NA,"17154",auto,NA,NA,NA,NA,NA,NA,SOROCABA,"3552205"
-47.45,-23.5,"1034",2017-09-11 17:11:18-03,UnB,HBVIRTFLBRAS,NA,O,Plantae,NA,NA,Myrtaceae,Psidium,grandifolium,genuinum,Psidium grandifolium genuinum,O.Berg,NA,"Martius, C",s.n.,NA,NA,NA,Southern America,Brazil,São Paulo,in campis ad urbem Ypanema,NA,NA,NA,NA,NA,Sorocaba,-47.45,-23.5,NA,NA,NA,NA,NA,NA,NA,"17154",auto,NA,NA,NA,NA,NA,NA,SOROCABA,"3552205"
-46.417694,-23.391694,"1123",2019-11-21 10:12:37-03,IBt,SP,"487840",S,Plantae,NA,NA,Myrtaceae,Psidium,cinereum,NA,Psidium cinereum,Mart. ex DC.,NA,"Simão Bianchini, R; Fortes, EP; Nicolau, SA","2000","2014","01","23",NA,Brasil,São Paulo,Lote 6,NA,NA,NA,NA,NA,Guarulhos,-46.417694,-23.391694,"745","745","-46.417694","-23.391694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GUARULHOS,"3518800"
-46.5400009155273,-22.9500007629395,"1149",2019-11-21 10:12:37-03,IBt,SP,"75428",S,Plantae,NA,NA,Myrtaceae,Psidium,cinereum,NA,Psidium cinereum,Mart. ex DC.,NA,"Mattos, JR","8400","1960","09","24",NA,Brasil,São Paulo,"14,6km W ao longo da estrada de Bragança Paulista. Cerrado degradado.",NA,6dm alt.,NA,NA,NA,Bragança Paulista,-46.5400009155273,-22.9500007629395,NA,NA,NA,NA,NA,NA,NA,"17597",auto,NA,NA,NA,NA,NA,NA,BRAGANÇA PAULISTA,"3507605"
-46.6300010681152,-23.5400009155273,"1179",2019-11-21 10:12:37-03,IBt,SP,"7320",S,Plantae,NA,NA,Myrtaceae,Psidium,cinereum,NA,Psidium cinereum,Mart. ex DC.,NA,"Brade, AC","7404","1914","12",NA,NA,Brasil,São Paulo,Jabaquara.,NA,NA,NA,NA,"Sobral, M",São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"1992",NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1180",2019-11-21 10:12:35-03,IBt,SP,"32819",S,Plantae,NA,NA,Myrtaceae,Psidium,cinereum,NA,Psidium cinereum,Mart. ex DC.,NA,"Handro, O",s.n.,"1940","11","10",NA,Brasil,São Paulo,Nativa no Jardim Botânico.,NA,"Arbusto do campo. ca. 1m alt., flores alvas, aromáticas.",NA,NA,"Kawasaki, ML",São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"2000",NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1181",2019-11-21 10:12:35-03,IBt,SP,"339071",S,Plantae,NA,NA,Myrtaceae,Psidium,cinereum,NA,Psidium cinereum,Mart. ex DC.,NA,"Hashimoto, G","16903","1939","03","09",NA,Brasil,São Paulo,Parque Jabaquara.,NA,NA,NA,NA,"Kawasaki, ML",São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"2000",NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.5400009155273,-22.9500007629395,"1221",2019-11-21 10:12:38-03,IBt,SP,"75408",S,Plantae,NA,NA,Myrtaceae,Psidium,grandifolium,NA,Psidium grandifolium,Mart.,NA,"Mattos, JR; Mattos, NF","8403","1960","09","24",NA,Brasil,São Paulo,"14,6km W ao longo da estrada de Bragança Paulista. Cerrado degradado.",NA,"Flores brancas, 3 dm alt.",SP010461,SP010461,"Mamede, MCH",Bragança Paulista,-46.5400009155273,-22.9500007629395,NA,NA,NA,NA,"2012","11","07","17597",auto,NA,NA,NA,NA,NA,NA,BRAGANÇA PAULISTA,"3507605"
-45.8800010681152,-23.1700000762939,"1227",2019-11-21 10:12:38-03,IBt,SP,"64585",S,Plantae,NA,NA,Myrtaceae,Psidium,grandifolium,NA,Psidium grandifolium,Mart.,NA,"Mattos, J; Mattos, N","8903","1961","04","29",NA,Brasil,São Paulo,A 3km leste da cidade. No cerrado degradado.,NA,"Arbusto 1m alt., frutos imaturos.",SP010476,SP010476,"Mamede, MCH",São José dos Campos,-45.8800010681152,-23.1700000762939,NA,NA,NA,NA,"2012","11","07","39297",auto,NA,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-45.8800010681152,-23.1700000762939,"1228",2019-11-21 10:12:37-03,IBt,SP,"120154",S,Plantae,NA,NA,Myrtaceae,Psidium,grandifolium,NA,Psidium grandifolium,Mart.,NA,"Mimura, I","605","1967","11","22",NA,Brasil,São Paulo,"Uma área disjuntiva de cerrado, de várias centenas de km 2, rodeada antigamente por mata. Ca. 7,5km SW em linha reta da praça principal de S.J.dos Campos, 200m NW da Via Dutra.&nf;Cerrado quase fechado, de arbustos e árvores pequenas.O trecho mais par",NA,"Arbusto 4dm, alt., diam. da face da flor 2,5cm, flores brancas.",SP010468,SP010468,"Mamede, MCH",São José dos Campos,-45.8800010681152,-23.1700000762939,"600","600",NA,NA,"2012","11","07","39297",auto,NA,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
