X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,year,month,day,minimumElevationInMeters,maximumElevationInMeters,typeStatus,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,class,coordinatePrecision,geoFlag,dayIdentified,fieldNumber,individualCount,relatedCatalogItem,NM_MUNICIP,CD_GEOCMU
-46.63,-23.5403,"10",2021-03-15 16:37:00-03,NY,NYBG,"685304",PreservedSpecimen,Plantae,Magnoliophyta,Malpighiales,Chrysobalanaceae,Hirtella,angustifolia,Hirtella angustifolia,Schott ex Spreng.,G. T. Prance,H. de F. Leitão Filho,"1396",South America,Brazil,São Paulo,Sao Paulo,Rod. Parique-açu - Iguape.,-46.63,-23.5403,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=888472' target='other'> <mi>dwc_moreinfo</mi></a>,NY00685304,NY00685304_01,"1972","11","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.4000015258789,-24,"47",2019-11-13 11:17:49-03,USP,SPF,"20172",PreservedSpecimen,Plantae,NA,NA,Chrysobalanaceae,Hirtella,angustifolia,Hirtella angustifolia,Schott ex Spreng.,"Prance, GT","Joly, AB",s.n.,NA,Brasil,São Paulo,Praia Grande,NA,-46.4000015258789,-24,NA,NA,SPF00020172,NA,"1948","09","22",NA,NA,NA,NA,NA,"1993","08",NA,"22363",auto,NA,NA,NA,NA,PRAIA GRANDE,"3541000"
-46.9900016784668,-24.3199996948242,"82",2019-11-21 10:03:12-03,IBt,SP,"11932",S,Plantae,NA,NA,Chrysobalanaceae,Hirtella,angustifolia,Hirtella angustifolia,Schott ex Spreng.,"Prance, GT","Loefgren, A; Edwall, G",CGG1595,NA,Brasil,São Paulo,Peruíbe,NA,-46.9900016784668,-24.3199996948242,NA,NA,SP023442,SP023442,"1891","10","27",NA,NA,NA,NA,NA,"1969","03",NA,"21922",auto,NA,NA,NA,NA,PERUÍBE,"3537602"
-46.9900016784668,-24.3199996948242,"83",2019-11-21 10:03:12-03,IBt,SP,"28606",S,Plantae,NA,NA,Chrysobalanaceae,Hirtella,angustifolia,Hirtella angustifolia,Schott ex Spreng.,"Prance, GT","Loefgren, A; Edwall, G",CGG1595,NA,Brasil,São Paulo,Peruíbe,NA,-46.9900016784668,-24.3199996948242,NA,NA,SP023441,SP023441,"1891","10","27",NA,NA,NA,NA,NA,"1969","03",NA,"21922",auto,NA,NA,NA,NA,PERUÍBE,"3537602"
