X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,phylum,order,continentOcean,preparationType,yearIdentified,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,class,fieldNumber,typeStatus,individualCount,relatedCatalogItem,NM_MUNICIP,CD_GEOCMU
-47.31605,-24.02022,"28",2020-11-04 11:19:43-03,ESALQ,ESA,"123587",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,beaurepairei,Pouteria beaurepairei,NA,"Ivanauskas, N.M.","Colletta, G.D. ; Souza, V.C.","975.0","2013","04","29",Brasil,São Paulo,Tapiraí,"Reserva Particular da Votorantim (CBA). UHE da Barra, trilha da caixa d'água para vila de moradores. Floresta Ombrófila Densa com perturbação antrópica.(presença de exóticas como nêspera, Citrus, araucária).",-47.31605,-24.02022,"-47.31605","-24.02022","480","480","Árvore, 25",ESA123587,NA,Magnoliophyta,NA,NA,NA,"2013","04","29",NA,NA,NA,NA,NA,NA,NA,MIRACATU,"3529906"
-46.7799987792969,-24.1800003051758,"35",2020-11-04 11:19:43-03,ESALQ,ESA,"126509",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,beaurepairei,Pouteria beaurepairei,NA,"Garcia, R.J.F.","Garcia, R.J.F.","2688.0","1905","06","28",Brasil,São Paulo,Itanhaém,NA,-46.7799987792969,-24.1800003051758,NA,NA,NA,NA,NA,ESA126509,NA,Magnoliophyta,NA,NA,NA,"1905","06","30","26998",auto,NA,NA,NA,NA,NA,ITANHAÉM,"3522109"
-46.9900016784668,-24.3199996948242,"36",2020-11-04 11:19:43-03,ESALQ,ESA,"11474",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,beaurepairei,Pouteria beaurepairei,(Glaziou & Rauk.) Baehni,"Carneiro, C.E.","Souza, V.C. ; Abbud, V.","211.0","1998","10","10",Brasil,São Paulo,Peruíbe,NA,-46.9900016784668,-24.3199996948242,NA,NA,NA,NA,NA,ESA011474,ESA011474,Magnoliophyta,NA,NA,NA,NA,NA,NA,"21922",auto,NA,NA,NA,NA,NA,PERUÍBE,"3537602"
-46.9900016784668,-24.3199996948242,"237",2020-08-13 18:02:59-03,IBt,SP,"297945",S,Plantae,Sapotaceae,Pouteria,beaurepairei,Pouteria beaurepairei,(Glaz. & Raunk.) Baehni,NA,"Souza, VC","211","1988","10","10",Brasil,São Paulo,Peruíbe,Estação Ecológica Juréia-Itatins,-46.9900016784668,-24.3199996948242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21922",auto,NA,NA,NA,NA,NA,PERUÍBE,"3537602"
