X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,coordinatePrecision,preparationType,occurrenceRemarks,barcode,imagecode,geoFlag,yearIdentified,minimumElevationInMeters,maximumElevationInMeters,monthIdentified,dayIdentified,typeStatus,fieldNumber,individualCount,verbatimLongitude,verbatimLatitude,class,NM_MUNICIP,CD_GEOCMU
-47.6300010681152,-24.3199996948242,"20",2015-09-03 19:41:46-03,MNHN,RECOLNAT_MNHN_P,P02082180,PreservedSpecimen,NA,NA,NA,Monimiaceae,Mollinedia,luizae,Mollinedia luizae,Peixoto,Lirio,"Kuhlmann, M.",NA,"1954","11","25",NA,Brasil,São Paulo,Juquiá,Varzea do Rio Juquiá,-47.6300010681152,-24.3199996948242,"32505",hb,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02082180' target='other'> <mi>dwc_moreinfo</mi></a>,P02082180,P02082180_01,auto,NA,NA,NA,NA,NA,NA,"3113",NA,NA,NA,NA,JUQUIÁ,"3526100"
-47.6300010681152,-24.3199996948242,"30",2019-11-21 10:10:53-03,IBt,SP,"79570",S,Plantae,NA,NA,Monimiaceae,Mollinedia,luizae,Mollinedia luizae,Peixoto,"Lírio, EJ","Kuhlmann, M","3113","1954","11","25",NA,Brasil,São Paulo,Juquiá,Várzea do rio Juquiá,-47.6300010681152,-24.3199996948242,"32505",NA,NA,SP045480,SP045480,auto,"2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUQUIÁ,"3526100"
