X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,coordinatePrecision,geoFlag,class,fieldNumber,typeStatus,individualCount,relatedCatalogItem,NM_MUNICIP,CD_GEOCMU
-47.63,-24.32,"11",2021-03-15 16:37:00-03,NY,NYBG,"1921336",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Eugenia,zuccarinii,Eugenia zuccarinii,O.Berg,M. Sobral,J. R. Mattos,"8872","1961","04","04",South America,Brazil,São Paulo,Juquiá,"Juquiá, ca. de 8 km NE de cidade",-47.63,-24.32,NA,NA,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2271717' target='other'> <mi>dwc_moreinfo</mi></a>,NY01921336,NY01921336_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUQUIÁ,"3526100"
-47.6300010681152,-24.3199996948242,"28",2020-11-04 11:14:42-03,ESALQ,ESA,"97525",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Eugenia,zuccarinni,Eugenia zuccarinni,Berg.,"Sobral, M.","Mattos, J. Handro, O.","8872.0","1961","04","04",NA,Brasil,São Paulo,Juquiá,NA,-47.6300010681152,-24.3199996948242,NA,NA,NA,NA,ESA097525,ESA097525,NA,NA,NA,NA,NA,"32505",auto,NA,NA,NA,NA,NA,JUQUIÁ,"3526100"
-47.6300010681152,-24.3199996948242,"153",2019-11-13 11:26:52-03,USP,SPF,"41509",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Eugenia,zuccarinii,Eugenia zuccarinii,O.Berg,"Mazine, FF","Mattos, J","8872","1961","04","04",NA,Brasil,São Paulo,Juquiá,NA,-47.6300010681152,-24.3199996948242,NA,NA,NA,NA,SPF00041509,NA,"2018","06",NA,NA,NA,"32505",auto,NA,NA,NA,NA,NA,JUQUIÁ,"3526100"
-46.6300010681152,-23.5400009155273,"211",2020-07-23 12:15:57-03,CEPLAC,CEPEC,"118828",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Eugenia,zuccarinii,Eugenia zuccarinii,NA,M. Sobral,J. Mattos,"8873","2001","03","05",NA,Brasil,São Paulo,SÃO PAULO,Jupia. Ca. Ca. 8Km da cidade.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,30/12/1992,SÃO PAULO,"3550308"
-47.6300010681152,-24.3199996948242,"239",2019-11-21 10:11:46-03,IBt,SP,"64496",S,Plantae,NA,NA,Myrtaceae,Eugenia,zuccarinii,Eugenia zuccarinii,O.Berg,"Giaretta, A","Mattos, J; Handro, O","8872","1961","04","04",NA,Brasil,São Paulo,Juquiá,Ca. 8km NE da cidade. Na mata secundária.,-47.6300010681152,-24.3199996948242,NA,NA,NA,"PLanta 2malt., botões e frutos imaturos.",SP057152,SP057152,"2017","10",NA,NA,NA,"32505",auto,NA,NA,NA,NA,NA,JUQUIÁ,"3526100"
-47.6300010681152,-24.3199996948242,"240",2019-11-21 10:11:46-03,IBt,SP,"64497",S,Plantae,NA,NA,Myrtaceae,Eugenia,zuccarinii,Eugenia zuccarinii,O.Berg,"Giaretta, A","Mattos, J; Handro, O","8873","1961","04","04",NA,Brasil,São Paulo,Juquiá,Ca.8km NE da cidade. Na mata secundária.,-47.6300010681152,-24.3199996948242,NA,NA,NA,"Planta 3m alt., botões e frutos imaturos.",SP057153,SP057153,"2017","10",NA,NA,NA,"32505",auto,NA,NA,NA,NA,NA,JUQUIÁ,"3526100"
-46.5299987792969,-23.6599998474121,"242",2019-11-21 10:11:46-03,IBt,SP,"249762",S,Plantae,NA,NA,Myrtaceae,Eugenia,zuccarinii,Eugenia zuccarinii,O.Berg,"Giaretta, A","Kirizawa, M; Lopes, EA; Sobral, M","2533","1991","11","05",NA,Brasil,São Paulo,Santo André,"E.B. do Alto da Serra de Paranapiacaba, Picada 5",-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,SP057150,SP057150,"2017","10",NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.560001373291,-23.6900005340576,"243",2019-11-21 10:11:46-03,IBt,SP,"270398",S,Plantae,NA,NA,Myrtaceae,Eugenia,zuccarinii,Eugenia zuccarinii,O.Berg,"Giaretta, A","Ferreira, S",s.n.,"1990","10","31",NA,Brasil,São Paulo,São Bernardo do Campo,"Parque Caminhos do Mar, Calçada do Lorena, setor A",-46.560001373291,-23.6900005340576,NA,NA,NA,NA,SP057151,SP057151,"2017","10",NA,NA,NA,"31119",auto,NA,NA,NA,NA,NA,SÃO BERNARDO DO CAMPO,"3548708"
