X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,typeStatus,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,coordinatePrecision,geoFlag,identifiedBy,maximumElevationInMeters,minimumElevationInMeters,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,class,relatedCatalogItem,fieldNumber,individualCount,NM_MUNICIP,CD_GEOCMU
-46.63,-23.5403,"7",2021-03-15 16:37:00-03,NY,NYBG,"545577",PreservedSpecimen,Plantae,Magnoliophyta,Asparagales,Amaryllidaceae,Crinum,erubescens,Crinum erubescens,Aiton,NA,H. Luederwaldt,"8933","1910","06",NA,South America,Brazil,São Paulo,Sao Paulo,Ipiranga [possibly Iporanga?],-46.63,-23.5403,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=418404' target='other'> <mi>dwc_moreinfo</mi></a>,NY00545577,NY00545577_01,NA,NA,H. Luederwaldt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6199989318848,-24.0799999237061,"67",2021-03-01 16:18:54-03,UNICAMP,UEC,"131340",S,Plantae,Liliopsida,NA,Amaryllidaceae,Crinum,erubescens,Crinum erubescens,Aiton,NA,"Bartolomeu, JG",s.n.,"1953","12","27",NA,Brazil,São Paulo,Mongaguá,Nas margens do Rio Mongaguá,-46.6199989318848,-24.0799999237061,NA,Brejo.,UEC090282,UEC090282,"12311",auto,"Hoehne, W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MONGAGUÁ,"3531100"
-46.7799987792969,-24.1800003051758,"152",2020-06-15 15:28:17-03,UNESP-RC,HRCB,"26772",PreservedSpecimen,Plantae,NA,NA,Amaryllidaceae,Crinum,americanum,Crinum americanum,L.,NA,"Rubim, A.",NA,"1997","08","15",NA,Brasil,São Paulo,Itanhaém,Rio Branco,-46.7799987792969,-24.1800003051758,NA,"Planta semi-aquática. Profundidade de 1,6 m",NA,NA,"26998",auto,"Dutilh, J.H.A.",NA,NA,"2007","03",NA,NA,NA,NA,NA,NA,NA,ITANHAÉM,"3522109"
-46.4199981689453,-23.8899993896484,"244",2019-11-21 09:58:06-03,IBt,SP,"8934",S,Plantae,NA,NA,Amaryllidaceae,Crinum,americanum,Crinum americanum,L.,NA,"Edwall, G",CGG4235,"1898","12",NA,NA,Brasil,São Paulo,Cubatão,"Raiz Nova da Serra, mangue.",-46.4199981689453,-23.8899993896484,NA,NA,SP008916,SP008916,"15123",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CUBATÃO,"3513504"
-46.5299987792969,-23.6599998474121,"246",2019-11-21 09:58:06-03,IBt,SP,"17960",S,Plantae,NA,NA,Amaryllidaceae,Crinum,americanum,Crinum americanum,L.,NA,"Lemos, D",s.n.,"1926","03","08",NA,Brasil,São Paulo,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,"27258",auto,"Dutilh, J",NA,NA,"2000","05","11",NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.3300018310547,-23.9599990844727,"247",2019-11-21 09:58:06-03,IBt,SP,"12561",S,Plantae,NA,NA,Amaryllidaceae,Crinum,americanum,Crinum americanum,L.,NA,"Luederwaldt, H","6293","1910","05",NA,NA,Brasil,São Paulo,Santos,Est. Piassaguera.,-46.3300018310547,-23.9599990844727,NA,Mangue.,SP030002,SP030002,"26836",auto,"Luederwaldt, H",NA,NA,"1915",NA,NA,NA,NA,NA,NA,NA,NA,SANTOS,"3548500"
-46.3300018310547,-23.9599990844727,"248",2019-11-21 09:58:06-03,IBt,SP,"8933",S,Plantae,NA,NA,Amaryllidaceae,Crinum,americanum,Crinum americanum,L.,NA,"Luederwaldt, H","6294","1910","06",NA,NA,Brasil,São Paulo,Santos,"Ipiranga, no Horto Bot. em cult.",-46.3300018310547,-23.9599990844727,NA,Mangue.,SP030001,SP030001,"26836",auto,"Luederwaldt, H",NA,NA,"1915",NA,NA,NA,NA,NA,NA,NA,NA,SANTOS,"3548500"
