X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,class,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,coordinatePrecision,minimumElevationInMeters,maximumElevationInMeters,individualCount,occurrenceRemarks,geoFlag,continentOcean,relatedCatalogItem,barcode,imagecode,fieldNumber,preparationType,typeStatus,previousCatalogNumber,NM_MUNICIP,CD_GEOCMU
-46.8800010681152,-23.1800003051758,"11",2019-08-20 10:00:49-03,UNICAMP,UEC,"116144",S,Plantae,Liliopsida,NA,NA,Orchidaceae,Grandiphyllum,auricula,Grandiphyllum auricula,(Vell.) Docha Neto,"Meneguzzo, TEC","2015",NA,NA,"Pansarin, ER","701","2000","02","17",Brazil,São Paulo,Jundiaí,"Serra do Japi, Sentido bairro Eloy Chaves, próximo à represa do DAE.",-46.8800010681152,-23.1800003051758,NA,NA,"17840",NA,NA,NA,NA,auto,NA,NA,UEC001849,UEC001849,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.6300010681152,-23.5400009155273,"66",2019-11-21 10:13:23-03,IBt,SP,"75864",S,Plantae,NA,NA,NA,Orchidaceae,Grandiphyllum,auricula,Grandiphyllum auricula,(Vell.) Docha Neto,"Meneguzzo, TEC","2017",NA,NA,"Handro, O","425","1954","12",NA,Brasil,São Paulo,São Paulo,"Jardim Botânico, Nativa",-46.6300010681152,-23.5400009155273,NA,NA,"53584",NA,NA,NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"67",2019-11-21 10:13:23-03,IBt,SP,"8138",S,Plantae,NA,NA,NA,Orchidaceae,Grandiphyllum,auricula,Grandiphyllum auricula,(Vell.) Docha Neto,"Meneguzzo, TEC","2017",NA,NA,"Hoehne, FC",s.n.,"1922","10","24",Brasil,São Paulo,São Paulo,Morro do Jaraguá,-46.6300010681152,-23.5400009155273,NA,NA,"53584",NA,NA,NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"69",2020-11-05 09:52:28-03,IBt,SP,"27333",S,Plantae,NA,NA,NA,Orchidaceae,Oncidium,ramiferum,Oncidium ramiferum,hort. ex Klotzsch,"Handro, O","1963","12",NA,"Edwall, G",CGG3264,"1896","05","15",Brasil,São Paulo,São Paulo,Em cultivo da Comissão,-46.6300010681152,-23.5400009155273,NA,NA,"53584",NA,NA,NA,NA,auto,NA,NA,SP029857,SP029857,NA,NA,NA,NA,SÃO PAULO,"3550308"
