X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,coordinatePrecision,minimumElevationInMeters,maximumElevationInMeters,individualCount,occurrenceRemarks,geoFlag,continentOcean,preparationType,barcode,imagecode,class,previousCatalogNumber,typeStatus,fieldNumber,relatedCatalogItem,NM_MUNICIP,CD_GEOCMU
-46.7799987792969,-24.1800003051758,"32",2020-09-12 05:00:02-03,US,US,"1616745",PreservedSpecimen,Plantae,NA,Solanales,Solanaceae,Cyphomandra,heterophylla,Cyphomandra heterophylla,Donn. Sm.,NA,NA,NA,NA,A. Gehrt,s.n.,"1920","11","3",Brazil,São Paulo,Itanhaém,Ilha Queimada Grande,-46.7799987792969,-24.1800003051758,NA,NA,"26998",NA,NA,"1",NA,auto,South America - Neotropics,NA,US01935971,US01935971_01 US01935971_02,Dicotyledonae,NA,NA,NA,NA,ITANHAÉM,"3522109"
-46.7799987792969,-24.1800003051758,"44",2020-02-06 10:42:10-03,IBt,SP,"4661",S,Plantae,NA,NA,Solanaceae,Solanum,paralum,Solanum paralum,Bohs,"Mentz, LA","2006","10",NA,"Gehrt, A",s.n.,"1920","12","03",Brasil,São Paulo,Itanhaém,Ilha da Queimada Grande,-46.7799987792969,-24.1800003051758,NA,NA,"26998",NA,NA,NA,NA,auto,NA,NA,SP116903,SP116903,NA,NA,NA,NA,NA,ITANHAÉM,"3522109"
