X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,barcode,imagecode,occurrenceRemarks,recordNumber,minimumElevationInMeters,maximumElevationInMeters,continentOcean,preparationType,previousCatalogNumber,phylum,order,coordinatePrecision,geoFlag,infraspecificEpithet,typeStatus,class,relatedCatalogItem,individualCount,fieldNumber,sex,NM_MUNICIP,CD_GEOCMU
-46.918778,-23.230111,"770",2020-07-15 14:43:37-03,UNESP-RC,HRCB,"50090",PreservedSpecimen,Plantae,Rubiaceae,Coffea,arabica,Coffea arabica,L.,NA,NA,NA,NA,Lombardi,"2008","06","23",Brasil,São Paulo,Jundiaí,NA,-46.918778,-23.230111,46º55'07.6W,"23º13'48,4S",NA,NA,"Arbusto ca. 2,5 m, folhas cartáceas, frutos imaturos verdes","7433","960","960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.897806,-23.207075,"793",2021-01-26 13:58:03-03,IMA,MAC,"58300",PreservedSpecimen,Plantae,Rubiaceae,Coffea,arabica,Coffea arabica,L.,V.C.Souza,"2011","05","06","V.C.Souza; J.Kuntz","2011","06","03",Brasil,São Paulo,Jundaí,Beira da Rodovia dos Bandeirantes,-46.897806,-23.207075,"-46.897806","-23.207075",MAC0058300,MAC0058300,"Arbusto ca 2,5 m de altura.Frutos vermelhos.","34165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.628586,-23.670719,"802",2021-01-26 13:58:03-03,IMA,MAC,"960",PreservedSpecimen,Plantae,Rubiaceae,Coffea,arabica,Coffea arabica,L.,R.P.Lyra-Lemos,"1980",NA,NA,R.P.Lyra-Lemos,"1980","10","29",Brasil,São Paulo,São Paulo,"Parque Estadual das Fontes do Ipiranga., Mata secundária, solo bem drenado.",-46.628586,-23.670719,"-46.628586","-23.670719",MAC0000960,MAC0000960,"Árvore planta com ca. de 3m de alt. Flores brancas de cheiro forte. Frutos amarelados.; Mata Atlântica","68",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.628586,-23.670719,"803",2021-01-26 13:58:03-03,IMA,MAC,"961",PreservedSpecimen,Plantae,Rubiaceae,Coffea,arabica,Coffea arabica,L.,R.P.Lyra-Lemos,"1980",NA,NA,R.P.Lyra-Lemos,"1980","10","29",Brasil,São Paulo,São Paulo,"Parque Estadual das Fontes do Ipiranga., Mata secundária, solo bem drenado.",-46.628586,-23.670719,"-46.628586","-23.670719",MAC0000961,MAC0000961,"Árvore planta com ca. de 3m de alt. Flores brancas de cheiro forte. Frutos amarelados.; Mata Atlântica","68",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.628586,-23.670719,"804",2021-01-26 13:58:03-03,IMA,MAC,"962",PreservedSpecimen,Plantae,Rubiaceae,Coffea,arabica,Coffea arabica,L.,R.P.Lyra-Lemos,"1980",NA,NA,R.P.Lyra-Lemos,"1980","10","29",Brasil,São Paulo,São Paulo,"Parque Estadual das Fontes do Ipiranga., Mata secundária, solo bem drenado.",-46.628586,-23.670719,"-46.628586","-23.670719",MAC0000962,MAC0000962,"Árvore planta com ca. de 3m de alt. Flores brancas de cheiro forte. Frutos amarelados.; Mata Atlântica","68",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"946",2019-11-13 11:29:55-03,USP,SPF,"10243",PreservedSpecimen,Plantae,Rubiaceae,Coffea,arabica,Coffea arabica,L.,"Kuhlmann, M",NA,NA,NA,"Kuhlmann, M","1935","10",NA,Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,SPF00010243,NA,NA,s.n.,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"947",2019-11-13 11:29:55-03,USP,SPF,"16135",PreservedSpecimen,Plantae,Rubiaceae,Coffea,arabica,Coffea arabica,L.,"Hoehne, W",NA,NA,NA,"Hoehne, W","1932","12","07",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,SPF00016135,NA,NA,s.n.,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"948",2019-11-13 11:29:55-03,USP,SPF,"112613",PreservedSpecimen,Plantae,Rubiaceae,Coffea,arabica,Coffea arabica,L.,"Rossi, L",NA,NA,NA,"Rossi, L","1979","10","25",Brasil,São Paulo,São Paulo,Cidade Universitária Armando de Salles Oliveira,-46.6300010681152,-23.5400009155273,NA,NA,SPF00112613,NA,NA,"98",NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"949",2019-11-13 11:29:55-03,USP,SPF,"161722",PreservedSpecimen,Plantae,Rubiaceae,Coffea,arabica,Coffea arabica,L.,"Standley, PC",NA,NA,NA,"Gehrt, A","1926","11","03",Brasil,São Paulo,São Paulo,Pirajussara.,-46.6300010681152,-23.5400009155273,NA,NA,SPF00161722,NA,NA,s.n.,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"950",2019-11-13 11:29:55-03,USP,SPF,"61314",PreservedSpecimen,Plantae,Rubiaceae,Coffea,arabica,Coffea arabica,L.,"Honda, S","1987","12",NA,"Pedraz, MO","1987","12","04",Brasil,São Paulo,São Paulo,Parque Guarapiranga,-46.6300010681152,-23.5400009155273,NA,NA,SPF00061314,NA,NA,"1168",NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6361,-23.5475,"1259",2020-02-20 14:37:43-03,IAC,IAC,"28205",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,M.G.L. Wanderley & M. Kirizawa,"1976","11","24",M.G.L. Wanderley & M. Kirizawa,"1976","11","24",Brasil,São Paulo,São Paulo,"Jardim Botânico, Parque Estadual das Fontes do Ipiranga",-46.6361,-23.5475,"-46.6361","-23.5475",NA,NA,"Doação do Instituto de Botânica; aréa 05, planta n° 11","99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6361,-23.5475,"1319",2019-06-24 08:11:57-03,IAC,IAC,"40390",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,M.O. Pedraz & S. Honda,"1987","12","04",M.O. Pedraz & S. Honda,"1987","12","04",Brasil,São Paulo,São Paulo,Parque Guarapiranga,-46.6361,-23.5475,"-46.6361","-23.5475",NA,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6361,-23.5475,"1320",2019-06-24 08:11:57-03,IAC,IAC,"40391",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,P. Bahia,"1985","03","11",P. Bahia,"1985","03","11",Brasil,São Paulo,São Paulo,viveiro Manequinho Lopes,-46.6361,-23.5475,"-46.6361","-23.5475",NA,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6361,-23.5475,"1321",2019-06-24 08:11:57-03,IAC,IAC,"40392",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,P. Bahia,"1984","08","20",P. Bahia,"1984","08","20",Brasil,São Paulo,São Paulo,viveiro Manequinho Lopes,-46.6361,-23.5475,"-46.6361","-23.5475",NA,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6361,-23.5475,"1322",2019-06-24 08:11:57-03,IAC,IAC,"40393",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,S. Aragaki,"1994","06","14",S. Aragaki,"1994","06","14",Brasil,São Paulo,São Paulo,Parque Municipal Alfredo Volpi,-46.6361,-23.5475,"-46.6361","-23.5475",NA,NA,NA,"632",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.4581,-23.5017,"1327",2019-06-24 08:11:56-03,IAC,IAC,"661",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,C.A. Krug,"1936","07","10",C.A. Krug,"1936","07","10",Brasil,São Paulo,Sorocaba,NA,-47.4581,-23.5017,"-47.4581","-23.5017",NA,NA,Idenfificado como Coffea arabica var. nacional (Café Nacional ou Café Crioulo - Artero 2006: http://www.iac.sp.gov.br/areadoinstituto/posgraduacao/dissertacoes/pb1804704.pdf),s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SOROCABA,"3552205"
-46.869722,-23.869722,"1421",2019-11-13 16:05:02-03,UNISANTA,HUSC,"12095",PreservedSpecimen,Plantae,Rubiaceae,Coffea,arabica,Coffea arabica,L.,P.S.P Sampaio,"2011","01",NA,"R. Roveri; N.S. Peres","2011","01",NA,Brasil,São Paulo,Guarujá,Vila da Prainha Branca.,-46.869722,-23.869722,"-46.869722","-23.869722",NA,NA,"Nome Popular: Café. ESTUDO ETNOBOTÂNICO.; Mata Atlântica.","62",NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO LOURENÇO DA SERRA,"3549953"
-46.3300018310547,-23.9599990844727,"1422",2019-11-13 16:05:02-03,UNISANTA,HUSC,"10433",PreservedSpecimen,Plantae,Rubiaceae,Coffea,arabica,Coffea arabica,L.,NA,NA,NA,NA,"Servs, A.G.; et al.","2007","03","19",Brasil,São Paulo,Santos,NA,-46.3300018310547,-23.9599990844727,NA,NA,NA,NA,NA,s.n.,NA,NA,NA,NA,NA,Magnoliophyta,NA,"26836",auto,NA,NA,NA,NA,NA,NA,NA,SANTOS,"3548500"
-46.3300018310547,-23.9599990844727,"1423",2019-11-13 16:05:02-03,UNISANTA,HUSC,"12238",PreservedSpecimen,Plantae,Rubiaceae,Coffea,arabica,Coffea arabica,L.,"Magenta; Villaça, I.","2018",NA,NA,"Villaça, I.M.","2018","09","11",Brasil,São Paulo,Santos,Monte Cabrão,-46.3300018310547,-23.9599990844727,NA,NA,NA,NA,"árvore, 2,0 m, flores brancas","57",NA,NA,NA,NA,NA,Magnoliophyta,NA,"26836",auto,NA,NA,NA,NA,NA,NA,NA,SANTOS,"3548500"
-46.3300018310547,-23.9599990844727,"1424",2020-07-21 15:08:18-03,UNISANTA,HUSC,"12238",PreservedSpecimen,Plantae,Rubiaceae,Coffea,arabica,Coffea arabica,L.,"Magenta; Villaça, I.","2018",NA,NA,"Villaça, I.M.","2018","09","11",Brasil,São Paulo,Santos,Monte Cabrão,-46.3300018310547,-23.9599990844727,NA,NA,NA,NA,"árvore, 2,0 m, flores brancas","57",NA,NA,NA,NA,NA,Magnoliophyta,NA,"26836",auto,NA,NA,NA,NA,NA,NA,NA,SANTOS,"3548500"
-46.3300018310547,-23.9599990844727,"1425",2019-11-13 16:05:02-03,UNISANTA,HUSC,"10432",PreservedSpecimen,Plantae,Rubiaceae,Coffea,arabica,Coffea arabica,L.,"et al.; Santos, A.L.",NA,NA,NA,?,"2008","03","06",Brasil,São Paulo,Santos,Rua Alvaro Alvim.,-46.3300018310547,-23.9599990844727,NA,NA,NA,NA,NA,s.n.,NA,NA,NA,NA,NA,Magnoliophyta,NA,"26836",auto,NA,NA,NA,NA,NA,NA,NA,SANTOS,"3548500"
-46.618333,-23.4375,"1482",2021-03-04 15:46:02-03,IF,SPSF,"37405",PreservedSpecimen,Plantae,Rubiaceae,Coffea,arabica,Coffea arabica,L.,F.A.R.D.Arzolla,"2010","05","31",C. de Moura & F.A.R.D.P.Arzolla & F.E.S.P.Vilela,"2007","01","17",Brasil,SP,São Paulo,Parque Estadual da Cantareira,-46.618333,-23.4375,NA,NA,NA,NA,"COLETA: Floresta Ombrófila Densa Montana.&nf;Árvore 4m; frutos.; GEOGRAFIA: Proximidades da estrada da Roseira, floresta em estádio maduro, interior da mata.;","88","950","950",América do Sul,NA,NA,Magnoliophyta,Rubiales,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.631667,-23.462778,"1484",2021-03-04 15:46:02-03,IF,SPSF,"51205",PreservedSpecimen,Plantae,Rubiaceae,Coffea,arabica,Coffea arabica,L.,A. Maruyama,"2016","10","04",A. Maruyama & L. Cicco,"2016","10","04",Brasil,SP,São Paulo,NA,-46.631667,-23.462778,NA,NA,NA,NA,"COLETA: Arbusto ca. 2,0 m alt. Flores de coloração branca.; GEOGRAFIA: Floresta Ombrófila Densa, borda.;","571","717","717",América do Sul,NA,NA,Magnoliophyta,Rubiales,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.615,-23.6425,"1529",2019-11-21 10:17:41-03,IBt,SP,"454716",S,Plantae,Rubiaceae,Coffea,arabica,Coffea arabica,L.,"Kondrat, H",NA,NA,NA,"Kondrat, H","2012","10","11",Brasil,São Paulo,São Paulo,"Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, área sudeste, próxima à trilha interna paralela à Av. do Cursino, parcela 8, espécime nº 1557",-46.615,-23.6425,"-46.615","-23.6425",NA,NA,NA,"41","826","826",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-45.9599990844727,-23.2999992370605,"1533",2019-11-21 10:17:41-03,IBt,SP,"218604",S,Plantae,Rubiaceae,Coffea,arabica,Coffea arabica,L.,"Rennó, CD","1986","09","19","Silva, DS; et al.","1986","08","29",Brasil,São Paulo,Jacareí,Mata da Escola Técnica Agrícola Côrrego José Bento,-45.9599990844727,-23.2999992370605,NA,NA,NA,NA,NA,"34",NA,NA,NA,NA,NA,NA,NA,"19066",auto,NA,NA,NA,NA,NA,NA,NA,JACAREÍ,"3524402"
-46.6300010681152,-23.5400009155273,"1536",2019-11-21 10:17:41-03,IBt,SP,"23892",S,Plantae,Rubiaceae,Coffea,arabica,Coffea arabica,L.,NA,NA,NA,NA,"Hoehne, FC","1929","03","05",Brasil,São Paulo,São Paulo,Água Branca,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,s.n.,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1537",2019-11-21 10:17:41-03,IBt,SP,"19756",S,Plantae,Rubiaceae,Coffea,arabica,Coffea arabica,L.,NA,NA,NA,NA,"Luederwaldt, H","1915","12",NA,Brasil,São Paulo,São Paulo,Bairro do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,s.n.,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1538",2019-11-21 10:17:41-03,IBt,SP,"159278",S,Plantae,Rubiaceae,Coffea,arabica,Coffea arabica,L.,NA,NA,NA,NA,"Davidse, G","1976","02","21",Brasil,São Paulo,São Paulo,Instituto de Botânica,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,"10423",NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1539",2019-11-21 10:17:41-03,IBt,SP,"490508",S,Plantae,Rubiaceae,Coffea,arabica,Coffea arabica,L.,"Aragaki, S; Petri, L","2016","12","19","Petri, L; Nóbrega, BM","2015","10","19",Brasil,São Paulo,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,"161",NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1540",2019-11-21 10:17:41-03,IBt,SP,"204065",S,Plantae,Rubiaceae,Coffea,arabica,Coffea arabica,L.,NA,NA,NA,NA,"Wanderley, MGL; et al.","1977","06","01",Brasil,São Paulo,São Paulo,"Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, Jardim Botânico",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,"110",NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1541",2019-11-21 10:17:41-03,IBt,SP,"204258",S,Plantae,Rubiaceae,Coffea,arabica,Coffea arabica,L.,NA,NA,NA,NA,"Wanderley, MGL; et al.","1976","11","24",Brasil,São Paulo,São Paulo,"Parque Estadual das Fontes do Ipiranga, Jardim Botânico",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,"99",NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1542",2019-11-21 10:17:41-03,IBt,SP,"27850",S,Plantae,Rubiaceae,Coffea,arabica,Coffea arabica,L.,NA,NA,NA,NA,"Bisony, N","1930","08","01",Brasil,São Paulo,São Paulo,Vila Cerqueira Cesar,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,s.n.,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
