X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,county,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,coordinatePrecision,geoFlag,class,relatedCatalogItem,typeStatus,fieldNumber,individualCount,NM_MUNICIP,CD_GEOCMU
-47.13,-23.3,"3",2016-11-07 11:56:00-02,NY,NYBG,"1188086",PreservedSpecimen,Plantae,Magnoliophyta,Fabales,Fabaceae,Tachigali,denudata,Tachigali denudata,NA,H. H. van der Werff,F. C. Hoehne,s.n.,"1933","10","04",South America,Brazil,São Paulo,NA,-47.13,-23.3,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1396803' target='other'> <mi>dwc_moreinfo</mi></a>,NY01188086,NY01188086_01,Cabreúva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CABREÚVA,"3508405"
-46.618358,-23.646109,"5",2016-11-07 11:59:00-02,NY,NYBG,"1279903",PreservedSpecimen,Plantae,Magnoliophyta,Fabales,Fabaceae,Tachigali,denudata,Tachigali denudata,NA,H. H. van der Werff,M. Kuhlmann,"3238","1946","10","17",South America,Brazil,São Paulo,Nativa no Jardim Botanico,-46.618358,-23.646109,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1514519' target='other'> <mi>dwc_moreinfo</mi></a>,NY01279903,NY01279903_01,Sao Paulo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.13,-23.3,"8",2016-11-07 11:56:00-02,NY,NYBG,"1188085",PreservedSpecimen,Plantae,Magnoliophyta,Fabales,Fabaceae,Tachigali,denudata,Tachigali denudata,NA,H. H. van der Werff,F. C. Hoehne,s.n.,"1933","10","04",South America,Brazil,São Paulo,NA,-47.13,-23.3,sheet,Ex. 1ª Seção Bot. e Agronomia do Inst. Biologico. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1396799' target='other'> <mi>dwc_moreinfo</mi></a>,NY01188085,NY01188085_01,Cabreúva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CABREÚVA,"3508405"
-46.621883,-23.654505,"11",2016-11-07 11:59:00-02,NY,NYBG,"1279902",PreservedSpecimen,Plantae,Magnoliophyta,Fabales,Fabaceae,Tachigali,denudata,Tachigali denudata,NA,H. H. van der Werff,F. C. Hoehne,s.n.,"1931","10","15",South America,Brazil,São Paulo,Nativa no Parque do Estado e Jardim Botânico,-46.621883,-23.654505,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1514515' target='other'> <mi>dwc_moreinfo</mi></a>,NY01279902,NY01279902_01,Sao Paulo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.621883,-23.654505,"15",2016-11-07 11:59:00-02,NY,NYBG,"1279901",PreservedSpecimen,Plantae,Magnoliophyta,Fabales,Fabaceae,Tachigali,denudata,Tachigali denudata,NA,H. H. van der Werff,J. de S. Silva,"389","1975","10","09",South America,Brazil,São Paulo,Parque Estadual das Fontes do Ipiranga.,-46.621883,-23.654505,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1514507' target='other'> <mi>dwc_moreinfo</mi></a>,NY01279901,NY01279901_01,São Paulo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.618358,-23.646109,"16",2016-11-07 11:56:00-02,NY,NYBG,"1188214",PreservedSpecimen,Plantae,Magnoliophyta,Fabales,Fabaceae,Tachigali,denudata,Tachigali denudata,NA,H. H. van der Werff,F. C. Hoehne,"20917","1931","10","14",South America,Brazil,São Paulo,Jardim Botanico,-46.618358,-23.646109,sheet,"Planta viva, no. 119. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1397593' target='other'> <mi>dwc_moreinfo</mi></a>",NY01188214,NY01188214_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-45.8400001525879,-23.5300006866455,"32",2020-11-04 11:10:59-03,ESALQ,ESA,"19194",PreservedSpecimen,Plantae,Magnoliophyta,NA,Fabaceae,Tachigali,denudata,Tachigali denudata,(Vogel) Oliveira Filho,"Souza, V.C.","Rossi, L. et al.","1665.0","1994","09","06",NA,Brasil,São Paulo,NA,-45.8400001525879,-23.5300006866455,NA,NA,ESA019194,ESA019194,Salesópolis,NA,NA,"2012","03","20",NA,NA,"18032",auto,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-47.6300010681152,-24.3199996948242,"41",2020-11-04 11:10:59-03,ESALQ,ESA,"24173",PreservedSpecimen,Plantae,Magnoliophyta,NA,Fabaceae,Tachigali,denudata,Tachigali denudata,(Vog.) Oliveira Filho,"Pinto, R.B.","Barreto, K.D. et al.","3316.0","1994","11","30",NA,Brasil,São Paulo,NA,-47.6300010681152,-24.3199996948242,NA,NA,ESA024173,NA,Juquiá,NA,NA,NA,NA,NA,NA,NA,"32505",auto,NA,NA,NA,NA,NA,JUQUIÁ,"3526100"
-47.060001373291,-23.9300003051758,"42",2020-11-04 11:10:59-03,ESALQ,ESA,"108680",PreservedSpecimen,Plantae,Magnoliophyta,NA,Fabaceae,Tachigali,denudata,Tachigali denudata,NA,"Souza, V.C.","Polisel, R.T.","363.0","2006","07","09",NA,Brasil,São Paulo,NA,-47.060001373291,-23.9300003051758,NA,NA,ESA108680,ESA108680,Juquitiba,NA,NA,"2012","03","20",NA,NA,"24559",auto,NA,NA,NA,NA,NA,JUQUITIBA,"3526209"
-46.6300010681152,-23.5400009155273,"44",2020-11-04 11:10:59-03,ESALQ,ESA,"92953",PreservedSpecimen,Plantae,Magnoliophyta,NA,Fabaceae,Tachigali,denudata,Tachigali denudata,(Vogel) Oliveira Filho,"Souza, V.C.","Furlan, A. et al.",NA,"1998","10","20",NA,Brasil,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,ESA092953,ESA092953,São Paulo,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"45",2021-01-14 15:30:13-03,MN,R,"128995",PreservedSpecimen,Plantae,NA,NA,Fabaceae,Sclerolobium,denudatum,Sclerolobium denudatum,Vogel,NA,"Trinta, E.F.; et al.","235","1961","10","14",NA,Brasil,São Paulo,antigo S. Paulo-Santos,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,São Paulo,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"61",2019-11-21 14:37:14-03,UFJF,CESJ,"141",PreservedSpecimen,Plantae,Angiosperma,NA,Fabaceae,Tachigali,denudata,Tachigali denudata,(Vogel) Oliveira-Filho,NA,H.C. Hoehne,CESJ141,"1931","10","15",América do Sul,Brasil,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,"Nativa no Parque Estadual e Jardim Botanico. Árvore grande. N.V: Passariúva, Passuaré.",CESJ000141,NA,São Paulo,NA,NA,"2013","01",NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.4199981689453,-23.8899993896484,"62",2021-04-07 11:44:51-03,UFMS,CGMS,"43950",PreservedSpecimen,Plantae,NA,NA,Fabaceae,Tachigali,denudata,Tachigali denudata,(Vogel) Oliveira-Filho,Nicoll A.G. Escobar,"H.F. Leitão Filho; S.N. Pagano",NA,"1988","10","04",NA,Brasil,São Paulo,Mata preservada do Vale do Rio Pilões.,-46.4199981689453,-23.8899993896484,NA,Caesalpinoideae. Flor amarela. Fruto ausente. Número em ficha: 20810,CGMS1073917,NA,Cubatão,NA,NA,"2016","09","02",NA,NA,"15123",auto,NA,NA,NA,NA,NA,CUBATÃO,"3513504"
-46.7725,-23.663056,"64",2021-03-01 16:31:15-03,UNICAMP,UEC,"155956",S,Plantae,Magnoliopsida,NA,Fabaceae,Sclerolobium,denudatum,Sclerolobium denudatum,Vogel,"Garcia, RJF","Garcia, RJF","165","1992","09","10",NA,Brazil,São Paulo,"Parque Santo Dias, Trilha do Atalho.",-46.7725,-23.663056,NA,"Árvore, 20m alt. fuste 12m, DAP 70 cm, casca externa rugosa com líquens e musgos, casca interna avermelhada, caule aromático ao corte; material vegetativo, coletado em ramo a 2m de alt.",UEC076221,UEC076221,São Paulo,NA,NA,"1995",NA,NA,"-46.7725","-23.663056",NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.4199981689453,-23.8899993896484,"67",2021-03-01 16:31:15-03,UNICAMP,UEC,"50266",S,Plantae,Magnoliopsida,NA,Fabaceae,Sclerolobium,denudatum,Sclerolobium denudatum,Vogel,NA,"Leitão Filho, HF; Pagano, SN","20810","1988","10","04",NA,Brazil,São Paulo,NA,-46.4199981689453,-23.8899993896484,NA,"Árvore até 20mts, flores amarelas.; Mata preservada do Vale do Rio Pilões.",UEC060650,UEC060650,Cubatão,NA,NA,NA,NA,NA,NA,NA,"15123",auto,NA,NA,NA,NA,NA,CUBATÃO,"3513504"
-46.6300010681152,-23.5400009155273,"68",2021-03-01 16:31:15-03,UNICAMP,UEC,"91399",S,Plantae,Magnoliopsida,NA,Fabaceae,Sclerolobium,denudatum,Sclerolobium denudatum,Vogel,"Hoehne, FC","Hoehne, FC",s.n.,"1931","10","15",NA,Brazil,São Paulo,Parque do estado e jardim Botânico.,-46.6300010681152,-23.5400009155273,NA,"Árvore grande de Mata, nome vulgar: Passuaré, pasariuva.",UEC026600,UEC026600,São Paulo,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"69",2021-03-01 16:31:15-03,UNICAMP,UEC,"91291",S,Plantae,Magnoliopsida,NA,Fabaceae,Sclerolobium,denudatum,Sclerolobium denudatum,Vogel,"Handro, O","Silva, JS","389","1975","10","09",NA,Brazil,São Paulo,Parque Estadual da fontes do Ipiranga.,-46.6300010681152,-23.5400009155273,NA,"Árbore +. 15 a 16m de altura, flores amarelo-esverdeado.",UEC026593,UEC026593,São Paulo,NA,NA,"1975","12",NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.1300010681152,-23.2999992370605,"71",2021-03-01 16:31:15-03,UNICAMP,UEC,"23225",S,Plantae,Magnoliopsida,NA,Fabaceae,Sclerolobium,glaziovii,Sclerolobium glaziovii,Taub.,"Del'Arco, MR","Hoehne, FC",s.n.,"1933","10","04",NA,Brazil,São Paulo,NA,-47.1300010681152,-23.2999992370605,NA,Árvore grande. Ex. 1ª Seção Bot. e Agronomica do Inst. Biologico.,UEC070167,UEC070167,Cabreúva,NA,NA,"1983","11",NA,NA,NA,"16877",auto,NA,NA,NA,NA,NA,CABREÚVA,"3508405"
-45.183333,-23.4,"79",2021-03-01 16:31:25-03,UNICAMP,UEC,"200156",S,Plantae,Magnoliopsida,NA,Fabaceae,Tachigali,denudata,Tachigali denudata,(Vogel) Oliveira-Filho,NA,"Padgurschi, MCG; Belinello, R",M475,"2009",NA,NA,NA,Brazil,São Paulo,Parque Estadual da Serra do Mar,-45.183333,-23.4,NA,Parcela M - Projeto Biota-FAPESP. Árvore com 16 metros de altura. Frequência da espécie na parcela: n=5,UEC177664,UEC177664,São Luiz do Paraitinga,"990","1045",NA,NA,NA,"-45.183333","-23.4",NA,NA,NA,NA,NA,NA,NA,NATIVIDADE DA SERRA,"3532306"
-47.065556,-23.355833,"81",2021-03-01 16:31:25-03,UNICAMP,UEC,"179568",S,Plantae,Magnoliopsida,NA,Fabaceae,Tachigali,denudata,Tachigali denudata,(Vogel) Oliveira-Filho,"Escobar, NAG","Escobar, NAG; Silva, ED; Reis, TR","154","2012","03","25",NA,Brazil,São Paulo,Serra do Japi,-47.065556,-23.355833,NA,"Árvore, 20m. Frutos maduros, com exocarpo. Na beira da estrada Pirapora-Cabreúva.; floresta estacional semidecídua",UEC086932,UEC086932,Cajamar,NA,NA,"2012","05",NA,"-47.065556","-23.355833",NA,NA,NA,NA,NA,NA,NA,ARAÇARIGUAMA,"3502754"
-46.727778,-23.896111,"86",2021-03-01 16:31:25-03,UNICAMP,UEC,"92330",S,Plantae,Magnoliopsida,NA,Fabaceae,Tachigali,denudata,Tachigali denudata,(Vogel) Oliveira-Filho,"Escobar, NAG","Godoy, SAP; Bellezzo, AS; P; Ferreira, GMP; Garcia, RJF","437","1995","04","18",NA,Brazil,São Paulo,"Sítio à esquerda na estrada Engº Marsilac, sentido Engº Marsilac. Borda da mata, próximo à cerca.",-46.727778,-23.896111,NA,"Árvore ca 18,0 m alt., DAP 0,80 m. Frutos abertos expondo envoltório de sementes paleáceo.",UEC060649,UEC060649,Palheireiros,NA,NA,"2017","08",NA,"-46.727778","-23.896111",NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.6300010681152,-24.3199996948242,"94",2021-03-01 16:31:25-03,UNICAMP,UEC,"100237",S,Plantae,Magnoliopsida,NA,Fabaceae,Tachigali,denudata,Tachigali denudata,(Vogel) Oliveira-Filho,"Lima, HC","Barreto, KD; Fernandes, GD; Fernandes, RD","3316","1944","11","30",NA,Brazil,São Paulo,Sítio Areia Dourada (Assungui),-47.6300010681152,-24.3199996948242,NA,"Árvore, 10m alt. frutos imaturos verdes.",UEC119018,NA,Juquiá,NA,NA,"2015","05",NA,NA,NA,"32505",auto,NA,NA,NA,NA,NA,JUQUIÁ,"3526100"
-46.6300010681152,-23.5400009155273,"97",2021-03-01 16:31:25-03,UNICAMP,UEC,"91400",S,Plantae,Magnoliopsida,NA,Fabaceae,Tachigali,denudata,Tachigali denudata,(Vogel) Oliveira-Filho,"Escobar, NAG","Kuhlmann, M","3238","1946","10","17",NA,Brazil,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,"Árvore da mata.; Nativa do Jardim Botânico.",UEC026595,UEC026595,São Paulo,NA,NA,"2017","08",NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"98",2021-03-01 16:31:25-03,UNICAMP,UEC,"92315",S,Plantae,Magnoliopsida,NA,Fabaceae,Tachigali,denudata,Tachigali denudata,(Vogel) Oliveira-Filho,"Escobar, NAG","Luchi, AE","47","1990","08","15",NA,Brazil,São Paulo,instituto de botânica,-46.6300010681152,-23.5400009155273,NA,Material estéril. Árvore derrubada do setor de mudas.,UEC144252,NA,São Paulo,NA,NA,"2017","08",NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.4199981689453,-23.8899993896484,"102",2020-12-04 13:19:18-03,UDESC,LUSC,"7007",PreservedSpecimen,Plantae,NA,NA,Fabaceae,Tachigali,denudata,Tachigali denudata,(Vogel) Oliveira-Filho,NA,"H.F.Leitão Filho; S.N.Pagano","20810","1988","10","04",NA,Brasil,São Paulo,Mata preservada do Vale do Rio Pilões.,-46.4199981689453,-23.8899993896484,NA,NA,LUSC007764,LUSC007764,Cubatão,NA,NA,NA,NA,NA,NA,NA,"15123",auto,NA,NA,NA,NA,NA,CUBATÃO,"3513504"
-46.63,-23.54,"109",2013-04-01 09:19:45-03,IPT,BCTW,"3657",S,Plantae,Magnoliophyta,NA,NA,Sclerolobium,denudatum,Sclerolobium denudatum,Vogel,NA,NA,NA,NA,NA,NA,NA,Brasil,São Paulo,Parque Nacional das Fontes do Ipiranga (PEFI),-46.63,-23.54,NA,NA,NA,NA,São Paulo,NA,NA,NA,NA,NA,NA,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.1300010681152,-23.2999992370605,"117",2020-12-21 16:27:59-03,MBM,MBM,"69243",PreservedSpecimen,Plantae,NA,NA,Fabaceae,Sclerolobium,denudatum,Sclerolobium denudatum,Vogel,"Hoehne, F.C.","Hoehne, F.C.",s.n.,"1933","10","04",Southern America,Brazil,São Paulo,Cabreúva,-47.1300010681152,-23.2999992370605,NA,NA,MBM069243,NA,Cabreúva,NA,NA,NA,NA,NA,NA,NA,"16877",auto,NA,NA,NA,NA,NA,CABREÚVA,"3508405"
-46.5800018310547,-23.3099994659424,"118",2020-12-21 16:27:59-03,MBM,MBM,"150931",PreservedSpecimen,Plantae,NA,NA,Fabaceae,Sclerolobium,denudatum,Sclerolobium denudatum,Vogel,"Baitello, J.B.","Baitello, J.B.; et al.; et al.",s.n.,"1977","09","15",Southern America,Brazil,São Paulo,Serra da Cantareira,-46.5800018310547,-23.3099994659424,NA,NA,MBM150931,NA,Mairiporã,NA,NA,NA,NA,NA,NA,NA,"15840",auto,NA,NA,NA,NA,NA,MAIRIPORÃ,"3528502"
-46.560001373291,-23.6900005340576,"119",2020-12-21 16:27:59-03,MBM,MBM,"86701",PreservedSpecimen,Plantae,NA,NA,Fabaceae,Sclerolobium,denudatum,Sclerolobium denudatum,Vogel,"Lima, H.C.","Pereira, E.","5942","1961","10","14",Southern America,Brazil,São Paulo,Antiga São Paulo - Santos,-46.560001373291,-23.6900005340576,NA,NA,MBM086701,NA,São Bernardo do Campo,NA,NA,NA,NA,NA,NA,NA,"31119",auto,NA,NA,NA,NA,NA,SÃO BERNARDO DO CAMPO,"3548708"
-46.6300010681152,-23.5400009155273,"120",2020-12-21 16:27:59-03,MBM,MBM,"215793",PreservedSpecimen,Plantae,NA,NA,Fabaceae,Sclerolobium,denudatum,Sclerolobium denudatum,Vogel,"Hoehne, F.C.","Hoehne, F.C.",s.n.,NA,NA,NA,Southern America,Brazil,São Paulo,Parque do Estado e Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,MBM215793,MBM215793,São Paulo,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"122",2020-12-21 16:27:59-03,MBM,MBM,"215790",PreservedSpecimen,Plantae,NA,NA,Fabaceae,Sclerolobium,denudatum,Sclerolobium denudatum,Vogel,"Handro, O.","Silva, J.S.","389",NA,NA,NA,Southern America,Brazil,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,MBM215790,MBM215790,São Paulo,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.4199981689453,-23.8899993896484,"182",2020-09-02 16:26:34-03,Cenargen,CEN,"86041",PreservedSpecimen,Plantae,NA,NA,Fabaceae Caesalp.,Tachigali,denudata,Tachigali denudata,(Vogel) Oliveira-Filho,B. M. T. Walter,Hermógenes de Freitas Leitão Fillho,"20810","1988","10","04",NA,Brasil,SP,Mata preservada do Vale do Rio Pilões,-46.4199981689453,-23.8899993896484,Exsicatas,"Árvore até 20mts, flores amarelas. Doação da Universidade Estadual de Campinas - UNICAMP. Plantas do Brasil.",CEN00086041,CEN00086041,CUBATAO,NA,NA,"2014","08",NA,NA,NA,"15123",auto,NA,NA,NA,NA,"1",CUBATÃO,"3513504"
-46.6300010681152,-23.5400009155273,"183",2020-09-02 16:26:34-03,Cenargen,CEN,"29310",PreservedSpecimen,Plantae,NA,NA,Fabaceae Caesalp.,Tachigali,denudata,Tachigali denudata,(Vogel) Oliveira-Filho,H. C. Lima,Frederico Carlos Hoehne,NA,"1931","10","15",NA,Brasil,SP,NA,-46.6300010681152,-23.5400009155273,Exsicatas,Doação do Instituto de Botânica - São Paulo.,CEN00029310,CEN00029310,SAO PAULO,NA,NA,"2006","10",NA,NA,NA,"53584",auto,NA,NA,NA,NA,"1",SÃO PAULO,"3550308"
-47.1300010681152,-23.2999992370605,"184",2019-11-13 11:23:07-03,USP,SPF,"17547",PreservedSpecimen,Plantae,NA,NA,Leguminosae,Sclerolobium,denudatum,Sclerolobium denudatum,Vogel,"Hoehne, FC","Hoehne, FC",s.n.,"1933","10","04",NA,Brasil,São Paulo,NA,-47.1300010681152,-23.2999992370605,NA,NA,SPF00017547,NA,Cabreúva,NA,NA,NA,NA,NA,NA,NA,"16877",auto,NA,NA,NA,NA,NA,CABREÚVA,"3508405"
