X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,day,minimumElevationInMeters,maximumElevationInMeters,class,typeStatus,relatedCatalogItem,yearIdentified,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,fieldNumber,individualCount,verbatimLongitude,verbatimLatitude,NM_MUNICIP,CD_GEOCMU
-46.618358,-23.646109,"1",2021-03-15 16:37:00-03,NY,NYBG,"626389",PreservedSpecimen,Plantae,Magnoliophyta,Proteales,Proteaceae,Roupala,sculpta,Roupala sculpta,Sleumer,K. S. Edwards,O. Handro,"2104","1969","09",South America,Brazil,São Paulo,Sao Paulo,"Agua Funda, nativa do Jardim Botânico.",-46.618358,-23.646109,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=32556' target='other'> <mi>dwc_moreinfo</mi></a>,NY00626389,NY00626389_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.63,-23.5403,"3",2021-03-15 16:37:00-03,NY,NYBG,"626388",PreservedSpecimen,Plantae,Magnoliophyta,Proteales,Proteaceae,Roupala,sculpta,Roupala sculpta,Sleumer,J. R. Pirani,W. Hoehne,s.n.,"1946","08",South America,Brazil,São Paulo,Sao Paulo,Parque Estadual. Atrás das estufas.,-46.63,-23.5403,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=32557' target='other'> <mi>dwc_moreinfo</mi></a>,NY00626388,NY00626388_01,"26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.622,-23.642,"9",2015-09-04 06:18:28-03,MNHN,RECOLNAT_MNHN_P,P02786148,PreservedSpecimen,NA,NA,NA,Proteaceae,Roupala,sculpta,Roupala sculpta,Sleumer,NA,"Cordeiro, I.",NA,"1993","5",NA,Brésil,São Paulo,NA,"Brasil; São Paulo, capital, Parque do Estado, Instituto de Botânica, bosque do Hoehne (abaixo das seções de Ecologia e Fisiologia).",-46.622,-23.642,hb,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02786148' target='other'> <mi>dwc_moreinfo</mi></a>,P02786148,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1228",NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"11",2020-09-02 16:38:32-03,Cenargen,CEN,"52616",PreservedSpecimen,Plantae,NA,NA,Proteaceae,Roupala,sculpta,Roupala sculpta,Sleumer,R. Lupo,Inês Cordeiro,"1226","1993","05",NA,Brasil,SP,SAO PAULO,"Parque do Estado, Instituto de Botâtica de São Paulo, atrás da estufas.-",-46.6300010681152,-23.5400009155273,Exsicatas,"Tronco reto, copa densa verde escura, folhas compostas e simples, Doação do Instituto de Botânica - SP. São Paulo.",CEN00052616,CEN00052616,"20",NA,NA,NA,NA,NA,"1997","07",NA,"53584",auto,NA,"1",NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"12",2019-11-13 11:29:36-03,USP,SPF,"163233",PreservedSpecimen,Plantae,NA,NA,Proteaceae,Roupala,sculpta,Roupala sculpta,Sleumer,"Pirani, JR","Cordeiro, I","2784","2002","09",NA,Brasil,São Paulo,São Paulo,Instituto de Botânica,-46.6300010681152,-23.5400009155273,NA,NA,SPF00163233,NA,"18",NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"13",2019-11-13 11:29:36-03,USP,SPF,"154323",PreservedSpecimen,Plantae,NA,NA,Proteaceae,Roupala,sculpta,Roupala sculpta,Sleumer,"Pirani, JR","Cordeiro, I","2784","2002","09",NA,Brasil,São Paulo,São Paulo,Instituto de Botânica,-46.6300010681152,-23.5400009155273,NA,NA,SPF00154323,NA,"18",NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"14",2019-11-13 11:29:36-03,USP,SPF,"71782",PreservedSpecimen,Plantae,NA,NA,Proteaceae,Roupala,sculpta,Roupala sculpta,Sleumer,"Pirani, JR","Handro, O","2104","1969","09",NA,Brasil,São Paulo,São Paulo,Jardim Botânico de São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,SPF00071782,NA,"15",NA,NA,NA,NA,NA,"1991",NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"15",2019-11-13 11:29:36-03,USP,SPF,"11637",PreservedSpecimen,Plantae,NA,NA,Proteaceae,Roupala,sculpta,Roupala sculpta,Sleumer,"Pirani, JR","Hoehne, W",s.n.,"1946","08",NA,Brasil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,SPF00011637,NA,"26",NA,NA,NA,NA,NA,"1991",NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"16",2019-11-13 11:29:36-03,USP,SPF,"113951",PreservedSpecimen,Plantae,NA,NA,Proteaceae,Roupala,sculpta,Roupala sculpta,Sleumer,"Lupo, R","Cordeiro, I","1226","1993","05",NA,Brasil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,SPF00113951,NA,"20",NA,NA,NA,NA,NA,"1996","11",NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"19",2019-10-07 09:23:40-03,UEFS,HUEFS,"15599",PreservedSpecimen,Plantae,Angiospermae,Proteales,Proteaceae,Roupala,sculpta,Roupala sculpta,Sleumer,NA,"Hoehne, F.C.",NA,"1946","07",NA,Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,HUEFS0015599,HUEFS0015599,"26",NA,NA,Proteanae,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"22",2019-11-01 15:08:31-03,UnB,UB,"166189",PreservedSpecimen,Plantae,Dicotyledoneae,NA,Proteaceae,Roupala,sculpta,Roupala sculpta,Sleumer,"Pirani, JR","Hoehne, W",s.n.,"1946","08",Southern America,Brasil,São Paulo,São Paulo,"Parque do Estado, Água Funda",-46.6300010681152,-23.5400009155273,NA,"Árvore.; Mata",NA,NA,"26",NA,NA,NA,NA,NA,"1991",NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"23",2019-11-01 15:08:31-03,UnB,UB,"166190",PreservedSpecimen,Plantae,Dicotyledoneae,NA,Proteaceae,Roupala,sculpta,Roupala sculpta,Sleumer,"Pirani, JR","Faria, R",s.n.,"1968","01",Southern America,Brasil,São Paulo,São Paulo,Jardim Botânico e Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,"1989",NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"24",2021-03-04 15:45:51-03,IF,SPSF,"02975",PreservedSpecimen,Plantae,Magnoliophyta,Proteales,Proteaceae,Roupala,sculpta,Roupala sculpta,NA,NA,W.Hoehne,NA,"1946","08",América do Sul,Brasil,SP,São Paulo,Parque Estadual do Instituto de Botanica,-46.6300010681152,-23.5400009155273,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"26",NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"25",2020-06-04 11:03:56-03,IBt,SP,"274984",S,Plantae,NA,NA,Proteaceae,Roupala,sculpta,Roupala sculpta,Sleumer,NA,"Hoehne, FC",s.n.,"1946","08",NA,Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"26",NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"26",2019-11-21 10:17:23-03,IBt,SP,"45314",S,Plantae,NA,NA,Proteaceae,Roupala,sculpta,Roupala sculpta,Sleumer,"Edwards, KS","Handro, O",s.n.,"1940","09",NA,Brasil,São Paulo,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,"Árvore grande, flores alvas, aromáticas",SP001512,SP001512,"04",NA,NA,NA,Holotype,NA,"1996","10",NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"27",2020-11-19 09:29:57-03,IBt,SP,"360402",S,Plantae,NA,NA,Proteaceae,Roupala,sculpta,Roupala sculpta,Sleumer,NA,"Cordeiro, I","2784","2002","09",NA,Brasil,São Paulo,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"18",NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
