X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,preparationType,occurrenceRemarks,barcode,imagecode,county,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,typeStatus,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,dayIdentified,class,fieldNumber,individualCount,relatedCatalogItem,previousCatalogNumber,NM_MUNICIP,CD_GEOCMU
-46.4199981689453,-23.8899993896484,"294",2021-03-04 15:45:26-03,IF,SPSF,"12625",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Eugenia,velutiflora,Eugenia velutiflora,Kiaersk.,M.L.Kawasaki,O.T. Aguiar,"281","1988","11","29",América do Sul,Brasil,SP,"Parque Estadual da Serra do Mar, Núcleo Pilões",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,Cubatão,-46.4199981689453,-23.8899993896484,NA,NA,"15123",auto,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,CUBATÃO,"3513504"
-46.9900016784668,-24.3199996948242,"310",2019-11-21 10:11:18-03,IBt,SP,"329915",S,Plantae,NA,NA,Myrtaceae,Eugenia,bahiensis,Eugenia bahiensis,DC.,"Sobral, M","Sobral, M; Gianotti, A","7455","1992","01",NA,NA,Brasil,São Paulo,Estação Ecológica Juréia-Itatins,NA,"Arvoreta 4m, em interior de mata, frutos imaturos",SP011842,SP011842,Peruíbe,-46.9900016784668,-24.3199996948242,NA,NA,"21922",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PERUÍBE,"3537602"
-46.4199981689453,-23.8899993896484,"320",2019-11-21 10:11:46-03,IBt,SP,"348585",S,Plantae,NA,NA,Myrtaceae,Eugenia,velutiflora,Eugenia velutiflora,Kiaersk.,"Kawasaki, ML","Aguiar, OT","281","1988","11","29",NA,Brasil,São Paulo,"Parque Estadual da Serra do Mar, núcleo pilões, próx. a rodovia Anchieta.",NA,Árvore 10m alt.,SP022725,SP022725,Cubatão,-46.4199981689453,-23.8899993896484,NA,NA,"15123",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CUBATÃO,"3513504"
