X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,typeStatus,recordedBy,recordNumber,continentOcean,country,stateProvince,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,phylum,order,scientificNameAuthorship,identifiedBy,year,month,day,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,imagecode,coordinatePrecision,geoFlag,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,dayIdentified,infraspecificEpithet,fieldNumber,individualCount,class,relatedCatalogItem,NM_MUNICIP,CD_GEOCMU
-46.9900016784668,-24.3199996948242,"10",2020-11-04 11:18:57-03,ESALQ,ESA,"11332",PreservedSpecimen,Plantae,Rubiaceae,Rudgea,coronata,Rudgea coronata,NA,"Souza, V.C.","522.0",NA,Brasil,São Paulo,NA,NA,NA,ESA011332,Magnoliophyta,NA,(Vell.) Müll. Arg.,"Zappi, D.C.","1989","04","01",Peruíbe,NA,-46.9900016784668,-24.3199996948242,NA,NA,ESA011332,"21922",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PERUÍBE,"3537602"
-46.9900016784668,-24.3199996948242,"12",2020-11-04 11:18:57-03,ESALQ,ESA,"11396",PreservedSpecimen,Plantae,Rubiaceae,Rudgea,coronata,Rudgea coronata,NA,"Souza, V.C.","158.0",NA,Brasil,São Paulo,NA,NA,NA,ESA011396,Magnoliophyta,NA,(Vell.) Müll. Arg.,"Zappi, D.C.","1988","10","02",Peruíbe,NA,-46.9900016784668,-24.3199996948242,NA,NA,ESA011396,"21922",auto,NA,NA,"2005","01","01",NA,NA,NA,NA,NA,PERUÍBE,"3537602"
-46.9900016784668,-24.3199996948242,"16",2020-11-04 11:18:57-03,ESALQ,ESA,"11307",PreservedSpecimen,Plantae,Rubiaceae,Rudgea,coronata,Rudgea coronata,NA,"Souza, V.C.","496.0",NA,Brasil,São Paulo,NA,NA,NA,ESA011307,Magnoliophyta,NA,(Vell.) Müll. Arg.,"Zappi, D.C.","1989","01","30",Peruíbe,NA,-46.9900016784668,-24.3199996948242,NA,NA,ESA011307,"21922",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PERUÍBE,"3537602"
-45.9599990844727,-23.2999992370605,"154",2019-11-21 10:18:35-03,IBt,SP,"11615",S,Plantae,Rubiaceae,Rudgea,coronata,Rudgea coronata ochroleuca,NA,"Edwall, G",ERF126,NA,Brasil,São Paulo,NA,NA,NA,SP008228,NA,NA,(Müll.Arg.) Zappi,"Zappi, DC","1905","10",NA,Jacareí,NA,-45.9599990844727,-23.2999992370605,NA,NA,SP008228,"19066",auto,NA,NA,"2003","03",NA,ochroleuca,NA,NA,NA,NA,JACAREÍ,"3524402"
-46.9900016784668,-24.3199996948242,"155",2019-11-21 10:18:35-03,IBt,SP,"277198",S,Plantae,Rubiaceae,Rudgea,coronata,Rudgea coronata coronata,NA,"Cordeiro, I; Melo, MMRF; Oliveira, RJ; Barros, M","1514",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,NA,(Vell.) Müll.Arg.,"Bruniera, CP","1994","06","21",Peruíbe,"Estação Ecológica Juréia-Itatins, Guarauzinho, trilha dos Caçadores",-46.9900016784668,-24.3199996948242,NA,NA,NA,"21922",auto,NA,NA,"2011","07",NA,coronata,NA,NA,NA,NA,PERUÍBE,"3537602"
-46.9900016784668,-24.3199996948242,"156",2019-11-21 10:18:35-03,IBt,SP,"289606",S,Plantae,Rubiaceae,Rudgea,coronata,Rudgea coronata coronata,NA,"Costa, CB; Nicolau, SA; Proença, SL; Rapini, A; Oliveira, CF","95",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,NA,(Vell.) Müll.Arg.,"Bruniera, CP","1995","10","14",Peruíbe,"Estação Ecológica Juréia-Itatins, Trilha da Cachoeira do salto",-46.9900016784668,-24.3199996948242,NA,NA,NA,"21922",auto,NA,NA,"2011","07",NA,coronata,NA,NA,NA,NA,PERUÍBE,"3537602"
-46.9900016784668,-24.3199996948242,"157",2019-11-21 10:18:35-03,IBt,SP,"289607",S,Plantae,Rubiaceae,Rudgea,coronata,Rudgea coronata coronata,NA,"Costa, CB; Nicolau, SA; Proença, SL; Rapini, A; Oliveira, CF","94",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,NA,(Vell.) Müll.Arg.,"Bruniera, CP","1995","10","14",Peruíbe,"Estação Ecológica Juréia-Itatins, Trilha da Cachoeira do Salto",-46.9900016784668,-24.3199996948242,NA,NA,NA,"21922",auto,NA,NA,"2011","07",NA,coronata,NA,NA,NA,NA,PERUÍBE,"3537602"
-46.4000015258789,-24,"158",2019-11-21 10:18:35-03,IBt,SP,"11541",S,Plantae,Rubiaceae,Rudgea,coronata,Rudgea coronata coronata,NA,"Loefgren, A",CGG4145,NA,Brasil,São Paulo,NA,NA,NA,SP008226,NA,NA,(Vell.) Müll.Arg.,"Zappi, DC","1898","11","06",Praia Grande,Boqueirão.,-46.4000015258789,-24,NA,NA,SP008226,"22363",auto,NA,NA,"2007",NA,NA,coronata,NA,NA,NA,NA,PRAIA GRANDE,"3541000"
-46.4000015258789,-24,"159",2019-11-21 10:18:35-03,IBt,SP,"11561",S,Plantae,Rubiaceae,Rudgea,coronata,Rudgea coronata coronata,NA,"Loefgren, A",CGG4139,NA,Brasil,São Paulo,NA,NA,NA,SP008229,NA,NA,(Vell.) Müll.Arg.,"Zappi, DC","1898","11","17",Praia Grande,Canto Itaipú.,-46.4000015258789,-24,NA,NA,SP008229,"22363",auto,NA,NA,"2007",NA,NA,coronata,NA,NA,NA,NA,PRAIA GRANDE,"3541000"
