X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,barcode,imagecode,phylum,yearIdentified,monthIdentified,typeStatus,recordNumber,continentOcean,dayIdentified,locality,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,occurrenceRemarks,fieldNumber,preparationType,class,order,individualCount,NM_MUNICIP,CD_GEOCMU
-46.5299987792969,-23.6599998474121,"15",2020-09-12 05:00:02-03,US,US,"2579696",PreservedSpecimen,Plantae,Myrtaceae,Mitranthes,amblymitra,Mitranthes amblymitra,Burret,NA,M. Kuhlmann,"1946","8","17",Brazil,São Paulo,Santo André,-46.5299987792969,-23.6599998474121,NA,NA,US01890032,US01890032_01 US01890032_02,NA,NA,NA,NA,"2826",South America - Neotropics,NA,Estação Biológica.,NA,NA,"27258",auto,NA,NA,NA,Dicotyledonae,Myrtales,"1",SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"16",2020-09-12 05:00:02-03,US,US,"2757945",PreservedSpecimen,Plantae,Myrtaceae,Mitranthes,amblymitra,Mitranthes amblymitra,Burret,NA,M. Kuhlmann,"1946","8","17",Brazil,São Paulo,Santo André,-46.5299987792969,-23.6599998474121,NA,NA,US01890031,US01890031_01 US01890031_02,NA,NA,NA,NA,"2826",South America - Neotropics,NA,Estação Biológica.,NA,NA,"27258",auto,NA,NA,NA,Dicotyledonae,Myrtales,"1",SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"26",2019-11-21 10:11:50-03,IBt,SP,"6843",S,Plantae,Myrtaceae,Mitranthes,amblymitra,Mitranthes amblymitra,Burret,"Burret, M","Lemos, D","1922","04","04",Brasil,São Paulo,Santo André,-46.5299987792969,-23.6599998474121,NA,NA,SP001354,SP001354,NA,"1941",NA,Holotype,s.n.,NA,NA,"Alto da Serra, Estação Biológica",NA,NA,"27258",auto,"Árvore grande, flores alvas",NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"27",2019-11-21 10:12:31-03,IBt,SP,"37587",S,Plantae,Myrtaceae,Neomitranthes,amblymitra,Neomitranthes amblymitra,(Burret) Mattos,"Kirizawa, M","Kuhlmann, M","1946","08","17",Brasil,São Paulo,Santo André,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,"2000","06",NA,"2826",NA,"27",E.B. do Alto da Serra de Paranapiacaba,NA,NA,"27258",auto,Frutos roxos,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"28",2019-11-21 10:12:31-03,IBt,SP,"66048",S,Plantae,Myrtaceae,Neomitranthes,amblymitra,Neomitranthes amblymitra,(Burret) Mattos,"Kirizawa, M","Kuhlmann, M","1946","07","01",Brasil,São Paulo,Santo André,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,"1991","09",NA,s.n.,NA,"06",E.B. do Alto da Serra de Paranapiacaba,NA,NA,"27258",auto,Madeira lisada para caibro,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"29",2019-11-21 10:12:31-03,IBt,SP,"24144",S,Plantae,Myrtaceae,Neomitranthes,amblymitra,Neomitranthes amblymitra,(Burret) Mattos,NA,"Lemos, D","1928","08","02",Brasil,São Paulo,Santo André,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,NA,NA,s.n.,NA,NA,"E.B. do Alto da Serra de Paranapiacaba, Alto da Serra",NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
