X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,county,verbatimLongitude,verbatimLatitude,coordinatePrecision,geoFlag,fieldNumber,individualCount,class,typeStatus,NM_MUNICIP,CD_GEOCMU
-46.5800018310547,-23.3099994659424,"140",2021-01-09 21:48:48-03,UNICENTRO,HUCO,"2224",S,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioide,Psychotria forsteronioide,Müll. Arg.,"Mendaçolli, S.L.","Arzolla, FARDP","138","2000","06","16",NA,Brasil,São Paulo,Parque Estadual da Cantareira,-46.5800018310547,-23.3099994659424,NA,NA,NA,"Permuta SPSF, 26837; Arvoreta, 2,5 m, fruto verde; DESC: Arvoreta, 2,5 m, fruto verde",HUCO002224,NA,"2000","06",NA,Mairiporã,NA,NA,"15840",auto,NA,NA,NA,NA,MAIRIPORÃ,"3528502"
-46.935778,-23.230444,"141",2020-07-15 14:43:39-03,UNESP-RC,HRCB,"49340",PreservedSpecimen,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,NA,Lombardi,"7243","2008","02","18",NA,Brasil,São Paulo,NA,-46.935778,-23.230444,"957","957",NA,"Arbusto ca. 1 m, folhas herbáceas, flores creme esverdeadas",NA,NA,NA,NA,NA,Jundiaí,46º56'08.8W,"23º13'49,6S",NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.8800010681152,-23.1800003051758,"142",2020-07-15 14:43:39-03,UNESP-RC,HRCB,"47354",PreservedSpecimen,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,NA,Lombardi,"6603","2007","05","18",NA,Brasil,São Paulo,NA,-46.8800010681152,-23.1800003051758,"985","985",NA,"borda da trilha. Arbusto ca. 1,7 m, folhas herbáceas, frutos imaturos verdes",NA,NA,NA,NA,NA,Jundiaí,46º56'08.8W,"23º13'49,6S","17840",auto,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.879166,-23.926944,"145",2020-09-02 16:39:04-03,Cenargen,CEN,"99608",PreservedSpecimen,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,G. M. Antar,Guilherme de M. Antar,"1126","2016","07","13",NA,Brasil,SP,"Estrada de Santa Rita, km 60. Próximo a cava de mineração.",-46.879166,-23.926944,"837","837",Exsicatas,Mata Atlântica. Em estágio médio de recuperação. Folhas discolores com a face abaxial mais clara. Doação Universidade de São Pauo - Herbário SPF.,CEN00099608,CEN00099608,"2016","07",NA,EMBU-GUACU,"-46.879166","-23.926944",NA,NA,NA,"1",NA,NA,EMBU-GUAÇU,"3515103"
-46.7725,-23.663056,"146",2019-11-13 11:30:23-03,USP,SPF,"118086",PreservedSpecimen,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Taylor, CM","Garcia, RJF","306","1993","01","08",NA,Brasil,São Paulo,Parque Santo Dias,-46.7725,-23.663056,NA,NA,NA,NA,SPF00118086,NA,"1997",NA,NA,São Paulo,"-46.7725","-23.663056",NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.879389,-23.927056,"149",2021-03-15 18:29:38-03,USP,SPF,"227842",PreservedSpecimen,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Antar, GM","Antar, GM","1126","2016","07","13",NA,Brasil,São Paulo,"Estrada de Santa Rita, km 60. Próximo a cava de mineração.",-46.879389,-23.927056,"837","837",NA,"Arbusto ca. 1,5 m alt. Folhas discolores com a face abaxial mais clara. Frutos verdes.; Mata Atlântica. Floresta Ombrófila Densa em estágio médio de recuperação. Solo organo-argiloso.",SPF00227842,SPF00227842,"2016","07",NA,Embu-Guaçu,"-46.879389","-23.927056",NA,NA,NA,NA,NA,NA,EMBU-GUAÇU,"3515103"
-46.716944,-23.818611,"151",2019-11-13 11:30:23-03,USP,SPF,"94039",PreservedSpecimen,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Zappi, DC","Ávila, NS","387","1994","09","14",NA,Brasil,São Paulo,NA,-46.716944,-23.818611,NA,NA,NA,NA,SPF00094039,NA,"2000",NA,NA,São Paulo,"-46.716944","-23.818611",NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.216667,-24.05,"152",2019-11-13 11:30:23-03,USP,SPF,"94401",PreservedSpecimen,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Zappi, DC","Pirani, JR","3093","1994","04","19",NA,Brasil,São Paulo,Serra de Paranapiacaba,-47.216667,-24.05,"500","500",NA,NA,SPF00094401,NA,"2000",NA,NA,Miracatu,"-47.216667","-24.05",NA,NA,NA,NA,NA,NA,MIRACATU,"3529906"
-46.466667,-23.583333,"153",2019-11-13 11:30:23-03,USP,SPF,"99508",PreservedSpecimen,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Zappi, DC","Garcia, RJF","451","1994","05","24",NA,Brasil,São Paulo,APA Parque e Fazenda do Carmo,-46.466667,-23.583333,"850","850",NA,NA,SPF00099508,NA,"2000",NA,NA,São Paulo,"-46.466667","-23.583333",NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.9099998474121,-23.6000003814697,"158",2019-11-13 11:30:23-03,USP,SPF,"140083",PreservedSpecimen,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Zappi, DC","Forzza, RC","1459","1999","12","19",NA,Brasil,São Paulo,Caucaia do Alto,-46.9099998474121,-23.6000003814697,NA,NA,NA,NA,SPF00140083,NA,"2000",NA,NA,Cotia,NA,NA,"23869",auto,NA,NA,NA,NA,COTIA,"3513009"
-46.6300010681152,-23.5400009155273,"161",2019-11-13 11:30:23-03,USP,SPF,"82062",PreservedSpecimen,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Gehrt, A","Pickel, BJ","4652","1940","06","20",NA,Brasil,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00082062,NA,NA,NA,NA,São Paulo,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"162",2019-11-13 11:30:23-03,USP,SPF,"11266",PreservedSpecimen,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Taylor, CM","Hoehne, W",s.n.,"1944","03","10",NA,Brasil,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00011266,NA,"1997",NA,NA,São Paulo,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"163",2019-11-13 11:30:23-03,USP,SPF,"102892",PreservedSpecimen,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Zappi, DC","Franco, GADC","1342","1995","05","08",NA,Brasil,São Paulo,Parque Estadual da Cantareira,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00102892,NA,"2014",NA,NA,São Paulo,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6361,-23.5475,"175",2019-08-01 08:41:33-03,IAC,IAC,"33148",S,Plantae,NA,NA,Rubiaceae-221.Rubioideae-Psychotrieae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,C.M. Taylor,O. Handro,s/nº,"1935","06","01",NA,Brasil,São Paulo,Jardim Botânico,-46.6361,-23.5475,NA,NA,NA,NA,NA,NA,"1997","06","01",São Paulo,"-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6361,-23.5475,"176",2019-08-01 08:41:34-03,IAC,IAC,"33150",S,Plantae,NA,NA,Rubiaceae-221.Rubioideae-Psychotrieae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,C.M. Taylor,J.A. Correa,"17","1974","04","09",NA,Brasil,São Paulo,Reserva Biológica do Parque Estadual das Fontes do Ipiranga,-46.6361,-23.5475,NA,NA,NA,NA,NA,NA,"1997","06","09",São Paulo,"-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6361,-23.5475,"177",2019-08-01 08:41:34-03,IAC,IAC,"33151",S,Plantae,NA,NA,Rubiaceae-221.Rubioideae-Psychotrieae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,C.M. Taylor,J.S. Silva,"267","1974","04","09",NA,Brasil,São Paulo,Jardim Botânico e Parque do Estado,-46.6361,-23.5475,NA,NA,NA,NA,NA,NA,"1997","06","09",São Paulo,"-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6361,-23.5475,"178",2019-08-01 08:41:34-03,IAC,IAC,"33174",S,Plantae,NA,NA,Rubiaceae-221.Rubioideae-Psychotrieae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,C.M. Taylor,S.L. Jung-Mendaçolli,"362","1980","11","20",NA,Brasil,São Paulo,Reserva Biológica do Parque Estadual das Fontes do Ipiranga,-46.6361,-23.5475,NA,NA,NA,NA,NA,NA,"1997","06","20",São Paulo,"-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6361,-23.5475,"179",2019-08-01 08:41:34-03,IAC,IAC,"33195",S,Plantae,NA,NA,Rubiaceae-221.Rubioideae-Psychotrieae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,C.M. Taylor,W. Hoehne,"6164","1967","02","01",NA,Brasil,São Paulo,Parque do Estado,-46.6361,-23.5475,NA,NA,NA,NA,NA,NA,"1997","06","01",São Paulo,"-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6361,-23.5475,"180",2019-08-01 08:41:34-03,IAC,IAC,"33196",S,Plantae,NA,NA,Rubiaceae-221.Rubioideae-Psychotrieae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,C.M. Taylor,S.L. Jung-Mendaçolli et al.,"389","1981","06","08",NA,Brasil,São Paulo,Reserva Biológica do Parque Estadual das Fontes do Ipiranga,-46.6361,-23.5475,NA,NA,NA,NA,NA,NA,"1997","06","08",São Paulo,"-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6361,-23.5475,"181",2019-08-01 08:41:34-03,IAC,IAC,"33255",S,Plantae,NA,NA,Rubiaceae-221.Rubioideae-Psychotrieae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,C.M. Taylor,S.L. Jung-Mendaçolli et al.,"381","1980","12","18",NA,Brasil,São Paulo,Reserva Biológica do Parque Estadual das Fontes do Ipiranga,-46.6361,-23.5475,NA,NA,NA,NA,NA,NA,"1997","06","18",São Paulo,"-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.934691,-23.238875,"183",2020-02-20 14:37:32-03,IAC,IAC,"37028",S,Plantae,NA,NA,Rubiaceae-221.Rubioideae-Psychotrieae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,S.L. Jung-Mendaçolli,T.P. Pires,"6","2013","02","19",NA,Brasil,São Paulo,Reserva Biológica da Serra do Japí,-46.934691,-23.238875,NA,NA,NA,"Projeto de coleta de sementes do Jardim Botânico de Jundiai,coordenadas do material: UTM 23K 302094; 7408762",NA,NA,"2013","03","06",Jundiaí,"-46.934691","-23.238875",NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.5867,-23.3186,"190",2020-02-20 14:37:32-03,IAC,IAC,"49102",S,Plantae,NA,NA,Rubiaceae-221.Rubioideae-Psychotrieae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,M.C. Gobitta,"M.C. Gobitta; J.A. Pastore; F.A.R.P. Arzolla & G.E.R. Paula","3","2005","02","03",NA,Brasil,São Paulo,"Parque Estadual da Cantareira, Núcleo Águas Claras, floresta ombrófila densa montana.",-46.5867,-23.3186,NA,NA,NA,NA,NA,NA,"2005","04","05",Mairiporã,"-46.5867","-23.3186",NA,NA,NA,NA,NA,NA,MAIRIPORÃ,"3528502"
-46.531944,-23.391944,"191",2020-02-20 14:37:32-03,IAC,IAC,"50478",S,Plantae,NA,NA,Rubiaceae-221.Rubioideae-Psychotrieae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,F.A.R.P. Arzolla,"J.A. Pastore; F.A.R.P. Arzolla; C. Moura & F.E.S.P. Vilela","1555","2008","02","25",NA,Brasil,São Paulo,"Parque Estadual Cantareira, Núcleo Cabuçu, trilha da Cachoeira",-46.531944,-23.391944,NA,NA,NA,NA,NA,NA,"2008","03","17",Guarulhos,"-46.531944","-23.391944",NA,NA,NA,NA,NA,NA,GUARULHOS,"3518800"
-47.2200012207031,-23.6499996185303,"198",2021-03-04 15:46:07-03,IF,SPSF,"19228",PreservedSpecimen,Plantae,Magnoliophyta,Rubiales,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,C.M.Taylor,J.A.Pastore & J.B.Baitello,"613","1995","07","21",América do Sul,Brasil,SP,"Parque Estadual de Jurupará, Fazenda Tucano",-47.2200012207031,-23.6499996185303,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Escandente; frutos imaturos verdes.&nf;Em barranco.;",NA,NA,"2007","11","01",Ibiúna,NA,NA,"43112",auto,NA,NA,Magnoliopsida,NA,IBIÚNA,"3519709"
-46.5800018310547,-23.3099994659424,"199",2021-03-04 15:46:07-03,IF,SPSF,"26837",PreservedSpecimen,Plantae,Magnoliophyta,Rubiales,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,NA,NA,F.A.R.D.P.Arzolla,"138","2000","06","16",América do Sul,Brasil,SP,"P.E.Cantareira, Região de Águas Claras",-46.5800018310547,-23.3099994659424,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,Mairiporã,NA,NA,"15840",auto,NA,NA,Magnoliopsida,NA,MAIRIPORÃ,"3528502"
-46.6300010681152,-23.5400009155273,"200",2021-03-04 15:46:07-03,IF,SPSF,"19015",PreservedSpecimen,Plantae,Magnoliophyta,Rubiales,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,C.M.Taylor,J.B.Baitello,"761","1995","05","08",América do Sul,Brasil,SP,"P.E.Cantareira, Engordador",-46.6300010681152,-23.5400009155273,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Subarbusto 1,5m altura, frutos verdes.; GEOGRAFIA: Em barranco úmido;",NA,NA,"2007","11","01",São Paulo,NA,NA,"53584",auto,NA,NA,Magnoliopsida,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"201",2021-03-04 15:46:07-03,IF,SPSF,"27679",PreservedSpecimen,Plantae,Magnoliophyta,Rubiales,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,S.L.J.Mendacolli,F. A. R. D. P. Arzolla,"240","2001","01","08",América do Sul,Brasil,SP,"P.E.Cantareira, núcleo Águas Claras",-46.6300010681152,-23.5400009155273,NA,NA,NA,"COLETA: Arbusto 2m, flores brancas;",NA,NA,"2001","02","05",São Paulo,NA,NA,"53584",auto,NA,NA,Magnoliopsida,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"202",2021-03-04 15:46:07-03,IF,SPSF,"01930",PreservedSpecimen,Plantae,Magnoliophyta,Rubiales,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,J.A.Pastore,D.Bento Pickel,NA,"1944","06","15",América do Sul,Brasil,SP,Serra da Cantareira,-46.6300010681152,-23.5400009155273,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"2009","10","02",São Paulo,NA,NA,"53584",auto,NA,NA,Magnoliopsida,NA,SÃO PAULO,"3550308"
