X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,minimumElevationInMeters,county,maximumElevationInMeters,decimalLongitude,decimalLatitude,individualCount,class,order,occurrenceRemarks,barcode,imagecode,yearIdentified,monthIdentified,coordinatePrecision,preparationType,geoFlag,phylum,verbatimLongitude,verbatimLatitude,dayIdentified,infraspecificEpithet,NM_MUNICIP,CD_GEOCMU
-46.471944,-23.713889,"28",2021-02-08 12:54:18-03,UFRGS,ICN,"168210",S,Plantae,Poaceae,Polypogon,imberbis,Polypogon imberbis,(Phil.) Johow,"Longhi-Wagner, HM","R.T. Shirasuna, F Morse","2196","2009","03","16",América do Sul,Brasil,SP,Mauá Rodoanel trecho sul lote 1 23°42.842'S 46°28 318' W Aterro do Lara,"833",São Paulo,"833",-46.471944,-23.713889,NA,NA,NA,"herbácea ca. 25 cm alt., cespitosa, inflorescência verde; local perturbado",NA,NA,NA,NA,NA,NA,NA,Monocotyledon,"-46.471944","-23.713889",NA,NA,MAUÁ,"3529401"
-46.4755,-23.723389,"64",2019-11-21 10:16:42-03,IBt,SP,"412220",S,Plantae,Poaceae,Polypogon,imberbis,Polypogon imberbis,(Phil.) Johow,"Shirasuna, RT","Shirasuna, RT; Morse, F","2196","2009","03","16",NA,Brasil,São Paulo,"Rodoanel, trecho sul, lote 1. Aterro do Lara.","833",Mauá,"833",-46.4755,-23.723389,NA,NA,NA,NA,NA,NA,"2011",NA,NA,NA,NA,NA,"-46.4755","-23.723389",NA,NA,SANTO ANDRÉ,"3547809"
-46.476417,-23.709139,"65",2019-11-21 10:16:42-03,IBt,SP,"412673",S,Plantae,Poaceae,Polypogon,imberbis,Polypogon imberbis,(Phil.) Johow,"Shirasuna, RT","Shirasuna, RT","2320","2009","04","06",NA,Brasil,São Paulo,"Rodoanel, trecho sul, lote 1.","790",Mauá,"790",-46.476417,-23.709139,NA,NA,NA,NA,SP037796,SP037796,"2009","04",NA,NA,NA,NA,"-46.476417","-23.709139",NA,NA,MAUÁ,"3529401"
-46.467417,-23.717222,"66",2019-11-21 10:16:43-03,IBt,SP,"413143",S,Plantae,Poaceae,Polypogon,imberbis,Polypogon imberbis,(Phil.) Johow,"Shirasuna, RT","Shirasuna, RT","2395","2009","05","19",NA,Brasil,São Paulo,"Rodoanel, trecho sul, lote 1.","820",Mauá,"820",-46.467417,-23.717222,NA,NA,NA,NA,SP037795,SP037795,NA,NA,NA,NA,NA,NA,"-46.467417","-23.717222",NA,NA,RIBEIRÃO PIRES,"3543303"
-46.983778,-23.723972,"67",2019-11-21 10:16:43-03,IBt,SP,"442556",S,Plantae,Poaceae,Polypogon,imberbis,Polypogon imberbis,(Phil.) Johow,"Shirasuna, RT","Shirasuna, RT","3009","2011","11","30",NA,Brasil,São Paulo,"Morro Grande, plantio compensatório do Rodoanel, trecho Sul.","937",Cotia,"937",-46.983778,-23.723972,NA,NA,NA,NA,SP037797,SP037797,"2011",NA,NA,NA,NA,NA,"-46.983778","-23.723972",NA,NA,COTIA,"3513009"
