X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,typeStatus,continentOcean,preparationType,previousCatalogNumber,phylum,order,infraspecificEpithet,coordinatePrecision,geoFlag,class,relatedCatalogItem,individualCount,fieldNumber,sex,NM_MUNICIP,CD_GEOCMU
-46.5499992370605,-23.1100006103516,"1017",2021-03-01 16:36:15-03,UNICAMP,UEC,"54893",S,Plantae,Myrtaceae,Eugenia,gardneriana,Eugenia gardneriana,O.Berg,NA,NA,NA,NA,"Meira Neto, JAA; Bernacci, LC; Grombone-Guaratini, MT; Leitão Filho, HF; Tamashiro, JY","21356","1987","11","16",Brazil,São Paulo,Atibaia,Fazenda Grota Funda,-46.5499992370605,-23.1100006103516,NA,NA,NA,NA,"Árvore com 3m, frutos de vermelhos a negros, próximos a um lajeado de granito.",NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,"21675",auto,NA,NA,NA,NA,NA,ATIBAIA,"3504107"
-46.824417,-24.041222,"1032",2021-03-01 16:36:36-03,UNICAMP,UEC,"121528",S,Plantae,Myrtaceae,Myrcia,ferruginosa,Myrcia ferruginosa,Mazine,"Souza, MC","2002","08",NA,"Farah, FT; Aguiar, S; Breier, TB; Rodrigues, RR; Souza, VC; Tamashiro, JY","2307","2001","04","17",Brazil,São Paulo,Itanhaém,"Parque Estadual da Serra do Mar, Núcleo Curucutu, FlorestaOmbrolila Densa Baixomontana e Montana no entorno do Vale dos Manbu e dos Macacos.",-46.824417,-24.041222,"-46.824417","-24.041222","30","180","Árvore 15 m de alt, frutos verdes.",UEC033221,UEC033221,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,ITANHAÉM,"3522109"
-45.8800010681152,-23.1700000762939,"1279",2020-12-21 16:36:30-03,MBM,MBM,"307266",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,DC.,"Assis, M.A.",NA,NA,NA,"Assis, M.A.",s.n.,"2002","11",NA,Brazil,São Paulo,São José dos Campos,Rio Paraíba do Sul,-45.8800010681152,-23.1700000762939,NA,NA,NA,NA,NA,MBM307266,MBM307266,NA,Southern America,NA,NA,NA,NA,NA,"39297",auto,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-45.8800010681152,-23.1700000762939,"2355",2020-08-31 09:07:37-03,INPA,INPA,"237619",S,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,DC.,"Assis, MA de","2002","12",NA,"Assis, MA de","1609","2002","11","15",Brasil,São Paulo,São José dos Campos,Margens do Rio Paraíba do Sul. Matas ciliares secundárias.,-45.8800010681152,-23.1700000762939,NA,NA,NA,NA,NA,INPA0237619,NA,NA,Southern America,NA,NA,Dicotyledon Com-Clade,Myrtales,NA,"39297",auto,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-46.6300010681152,-23.5400009155273,"2673",2020-09-12 05:00:02-03,US,US,"1954355",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,DC.,NA,NA,NA,NA,B. J. Pickel,"972","1945","1","18",Brazil,São Paulo,São Paulo,Helvetia,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,US01897992,US01897992_01 US01897992_02,NA,South America - Neotropics,NA,NA,NA,Myrtales,NA,"53584",auto,Dicotyledonae,NA,"1",NA,NA,SÃO PAULO,"3550308"
-45.8800010681152,-23.1700000762939,"2822",2019-11-13 11:26:43-03,USP,SPF,"171638",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,DC.,"Assis, MA","2002","12",NA,"Assis, MA","1609","2002","11","15",Brasil,São Paulo,São José dos Campos,NA,-45.8800010681152,-23.1700000762939,NA,NA,NA,NA,NA,SPF00171638,NA,NA,NA,NA,NA,NA,NA,NA,"39297",auto,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-46.6300010681152,-23.5400009155273,"2843",2019-11-13 11:27:01-03,USP,SPF,"46599",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,ferruginosa,Myrcia ferruginosa,Mazine,"Vieira, FCS","2007",NA,NA,"Aguiar, OT",s.n.,"1983","07","16",Brasil,São Paulo,São Paulo,Serra da Cantareira,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SPF00046599,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.9256,-24.3878,"3190",2020-11-23 11:39:08-03,IAC,IAC,"21933",S,Plantae,Myrtaceae-2.Myrtoideae,Eugenia,florida,Eugenia florida,DC.,F.F. Mazine-Capelo,"2013","05","14",H.F. Leitão Filho,"1110","1970","10","27",Brasil,São Paulo,Sete Barras,Km 270,-47.9256,-24.3878,"-47.9256","-24.3878",NA,NA,"material emprestado, duplicata na coleção",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.054841,-23.749456,"3201",2019-01-25 15:35:33-02,IAC,IAC,"43098",S,Plantae,Myrtaceae-2.Myrtoideae,Eugenia,florida,Eugenia florida,DC.,L.C. Bernacci et al.,"2001","08","08","L.C. Bernacci; G.A.D.C. Franco; E.Q. Santos & E. Furlan","3391","2001","08","08",Brasil,São Paulo,Ibiúna,"próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Carmo Messias, indivíduo J 5.4",-47.054841,-23.749456,"-47.054841","-23.749456",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IBIÚNA,"3519709"
-47.6300010681152,-24.3199996948242,"3488",2020-11-04 17:29:57-03,UEM,HUEM,"6657",S,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,DC.,L.H.Soares-Silva,"2001","09",NA,"Barreto, KD; Fernandes, GD; Vitti, FX","3328","1994","12","01",Brasil,São Paulo,Juquiá,"Fazenda Santa Leonora, Mata Atlântica; Borda da mata",-47.6300010681152,-24.3199996948242,NA,NA,NA,NA,"Árvore 6 m de altura; frutos imaturos verdes",HUEM000008358,HUEM000008358,NA,NA,NA,NA,NA,NA,NA,"32505",auto,NA,NA,NA,NA,NA,JUQUIÁ,"3526100"
-47.2900009155273,-23.2600002288818,"3777",2019-12-05 14:48:38-03,UFSCar,SORO,"7799",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,NA,NA,NA,NA,NA,NA,"105",NA,NA,NA,Brasil,São Paulo,Itu,NA,-47.2900009155273,-23.2600002288818,NA,NA,NA,NA,"Árvore de 4,7m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22309",auto,NA,NA,NA,NA,NA,ITU,"3523909"
-47.5200004577637,-23.2099990844727,"3778",2019-10-03 10:04:11-03,UFSCar,SORO,"5338",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,DC.,NA,NA,NA,NA,"Bufo, L.V.B.; Sabadim, P.C.","109","1997",NA,NA,Brasil,São Paulo,Porto Feliz,Floresta Ciliar do Ribeirão Avecuia,-47.5200004577637,-23.2099990844727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19715",auto,NA,NA,NA,NA,NA,PORTO FELIZ,"3540606"
-47.6800003051758,-23.3500003814697,"3779",2019-10-03 10:04:11-03,UFSCar,SORO,"623",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,DC.,NA,NA,NA,NA,"Casali, M. F.; Damasceno, V. F. F.","194","2008","11","29",Brasil,São Paulo,Iperó,Floresta Nacional de Ipanema,-47.6800003051758,-23.3500003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17831",auto,NA,NA,NA,NA,NA,IPERÓ,"3521002"
-47.4500007629395,-23.5,"3780",2019-10-03 10:04:11-03,UFSCar,SORO,"6411",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,DC.,P.H. Gaem,"2018","10","04",NA,"161",NA,NA,NA,Brasil,São Paulo,Sorocaba,"Rodovia João Leme dos Santos, próx. Ao km 110, ao lado da UFSCar.",-47.4500007629395,-23.5,NA,NA,NA,NA,"Árvore de 4,5 m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17154",auto,NA,NA,NA,NA,NA,SOROCABA,"3552205"
-47.594867,-23.433292,"3787",2019-10-03 10:04:11-03,UFSCar,SORO,"3829",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,DC.,NA,NA,NA,NA,NA,"29","2013","01","10",Brasil,São Paulo,Iperó,Floresta Nacional de Ipanema,-47.594867,-23.433292,"47°35'41,52W","23°25'59,85S",NA,NA,"Arvoreta coletada em Floresta Estacional Semidecidual, transição com Cerrado, 5 m de altura. Altitude 574 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IPERÓ,"3521002"
-47.594867,-23.433292,"3788",2019-10-03 10:04:11-03,UFSCar,SORO,"3830",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,DC.,NA,NA,NA,NA,NA,"29","2013","01","10",Brasil,São Paulo,Iperó,Floresta Nacional de Ipanema,-47.594867,-23.433292,"47°35'41,52W","23°25'59,85S",NA,NA,"Arvoreta coletada em Floresta Estacional Semidecidual, transição com Cerrado, 5 m de altura. Altitude 574 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IPERÓ,"3521002"
-47.4500007629395,-23.5,"3796",2019-10-03 10:04:11-03,UFSCar,SORO,"1415",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,DC.,NA,NA,NA,NA,NA,"288",NA,NA,NA,Brasil,São Paulo,Sorocaba,Campus da Universidade Federal de São Carlos,-47.4500007629395,-23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17154",auto,NA,NA,NA,NA,NA,SOROCABA,"3552205"
-46.6300010681152,-23.5400009155273,"3797",2019-10-03 10:04:11-03,UFSCar,SORO,"5339",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,DC.,NA,NA,NA,NA,"Souza, V.C.; et al","6266","1994","10",NA,Brasil,São Paulo,São Paulo,Paulo de Faria,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Arbusto, até 3 m alt.; frutos negros.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.4500007629395,-23.5,"3798",2019-10-03 10:04:11-03,UFSCar,SORO,"5975",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,DC.,NA,NA,NA,NA,"Valdemarin. K.S.; Mazine, F.F.; Piotrowski, I.; Rodrigues, F.","44","2015","03","11",Brasil,São Paulo,Sorocaba,UFSCar - campus Sorocaba.,-47.4500007629395,-23.5,NA,NA,NA,NA,"Árvore, 3 m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17154",auto,NA,NA,NA,NA,NA,SOROCABA,"3552205"
-46.391944,-23.963056,"3915",2021-03-04 15:45:22-03,IF,SPSF,"32689",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,NA,Osny T. Aguiar,"2003","12","07",J.A.Pastore & C.Moura,"1275","2003","10","31",Brasil,SP,São Vicente,Parque Prainha,-46.391944,-23.963056,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore ereta, flores creme e frutos imaturos verdes.; GEOGRAFIA: Barranco na margem da estrada.;",NA,NA,NA,América do Sul,NA,NA,Magnoliophyta,Myrtales,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,SÃO VICENTE,"3551009"
-47.933611,-24.184444,"3920",2021-03-04 15:45:22-03,IF,SPSF,"53703",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,DC.,I.S. Marques,"2020","11","11",L.G.Lazzaro & C.G.Santos,"15","2018","06","01",Brasil,SP,Sete Barras,P.E.Carlos Botelho,-47.933611,-24.184444,NA,NA,"300","300","COLETA: Árvore de 4 m de altura. PAP 16,8 cm. Com frutos. Indivíduo 20181588;",NA,NA,NA,América do Sul,NA,NA,Magnoliophyta,Myrtales,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,SETE BARRAS,"3551801"
-46.5400009155273,-22.9500007629395,"3926",2021-03-04 15:45:22-03,IF,SPSF,"48689",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,(DC.,O.T. Aguiar,"2013","11","01",A.G.Silva & Y.R. Arbex,"11","2013","10","30",Brasil,SP,Bragança Paulista,NA,-46.5400009155273,-22.9500007629395,NA,NA,NA,NA,"COLETA: Árvore de 13m, 50 cm DAP.Ramos novos avermelhados.&nf;1 duplicata.;",NA,NA,NA,América do Sul,NA,NA,Magnoliophyta,Myrtales,NA,"17597",auto,Magnoliopsida,NA,NA,NA,NA,BRAGANÇA PAULISTA,"3507605"
-46.7799987792969,-24.1800003051758,"3942",2021-03-04 15:45:28-03,IF,SPSF,"34624",PreservedSpecimen,Plantae,Myrtaceae,Marlierea,silvatica,Marlierea silvatica,NA,NA,NA,NA,NA,R.Cielo-Filho & N.M.Ivanauskas & D.Souza,"393","2005","03","14",Brasil,SP,Itanhaém,"Parque Estadual da Serra do Mar, Núcleo Curucutu",-46.7799987792969,-24.1800003051758,NA,NA,"8","8","COLETA: XLS: SPSFAntigo; GEOGRAFIA: Trilha do Rio Itarirú&nf;UTM: X=301170 Y=7332340;",NA,NA,NA,América do Sul,NA,NA,Magnoliophyta,Myrtales,NA,"26998",auto,Magnoliopsida,NA,NA,NA,NA,ITANHAÉM,"3522109"
-46.6300010681152,-23.5400009155273,"3943",2021-03-04 15:45:28-03,IF,SPSF,"07162",PreservedSpecimen,Plantae,Myrtaceae,Marlierea,silvatica,Marlierea silvatica,(O.Berg) Kiaersk.,O.T. Aguiar,"2017","04","12",O.T. Aguiar,NA,"1983","07","16",Brasil,SP,São Paulo,Serra da Cantereira,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore mediana, frutos.;",NA,NA,NA,América do Sul,NA,NA,Magnoliophyta,Myrtales,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.1500015258789,-23.2000007629395,"3983",2021-02-08 12:43:52-03,UFRGS,ICN,"094586",S,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,DC.,"Sobral, M","1992",NA,NA,"Kuhlmann, M","2744","1951","12","12",Brasil,SP,Igaratá,NA,-46.1500015258789,-23.2000007629395,NA,NA,NA,NA,NA,NA,NA,NA,América do Sul,NA,NA,Dicotyledon,NA,NA,"24798",auto,NA,NA,NA,NA,NA,IGARATÁ,"3520202"
-46.1500015258789,-23.2000007629395,"4068",2020-08-26 10:49:56-03,MCN-FZBRS,HAS,"73808",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,DC.,"Mattos, J.","1964","03",NA,"Kuhlmann, M.","2744","1951","12",NA,Brasil,São Paulo,Igaratá,NA,-46.1500015258789,-23.2000007629395,NA,NA,NA,NA,Ao pé do acampamento,HAS0073808,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,"24798",auto,NA,NA,NA,NA,NA,IGARATÁ,"3520202"
-46.1500015258789,-23.2000007629395,"4233",2019-11-21 10:11:27-03,IBt,SP,"80040",S,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,DC.,"Sobral, M","1984",NA,NA,"Kuhlmann, M","2744","1951","12","12",Brasil,São Paulo,Igaratá,NA,-46.1500015258789,-23.2000007629395,NA,NA,NA,NA,NA,SP026968,SP026968,NA,NA,NA,NA,NA,NA,NA,"24798",auto,NA,NA,NA,NA,NA,IGARATÁ,"3520202"
-45.9599990844727,-23.2999992370605,"4238",2019-11-21 10:11:27-03,IBt,SP,"218583",S,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,DC.,"Kawasaki, ML","1996",NA,NA,"Silva, DS; Almeida, CA; Ramos, SJS","13","1985","10","18",Brasil,São Paulo,Jacareí,Mata da EScola Técnica Agrícola Cônego José Bento.,-45.9599990844727,-23.2999992370605,NA,NA,NA,NA,"Árvore ca. 5m alt., flores esbranquiçadas. Margem da mata prox. pasto.",SP026964,SP026964,NA,NA,NA,NA,NA,NA,NA,"19066",auto,NA,NA,NA,NA,NA,JACAREÍ,"3524402"
-46.8800010681152,-23.1800003051758,"4241",2019-11-21 10:11:27-03,IBt,SP,"272025",S,Plantae,Myrtaceae,Eugenia,florida,Eugenia florida,DC.,"Kawasaki, ML","1995",NA,NA,"Jung Mendaçolli, SL; et al.","621","1994","09","28",Brasil,São Paulo,Jundiaí,Estação Experimental de Jundiaí,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,"Arvoreta 2m alt., flores esverdeadas, anteras brancas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17840",auto,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-45.866667,-23.633333,"4261",2019-11-21 10:12:07-03,IBt,SP,"193169",S,Plantae,Myrtaceae,Myrcia,ferruginosa,Myrcia ferruginosa,Mazine,"Santos, MF","2018","11","08","Custodio Filho, A","1458","1983","08","30",Brasil,São Paulo,Biritiba-Mirim,Estação Biológica de Boracéia,-45.866667,-23.633333,"-45.866667","-23.633333","890","950","Árvore 10m alt., fruto marrom.",SP052960,SP052960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-46.5299987792969,-23.6599998474121,"4267",2019-11-21 10:12:07-03,IBt,SP,"48455",S,Plantae,Myrtaceae,Myrcia,ferruginosa,Myrcia ferruginosa,Mazine,"Santos, MF","2018","11","08","Kuhlmann, M",s.n.,"1942","08","27",Brasil,São Paulo,Santo André,"E.B. do Alto da Serra de Paranapiacaba, Alto da Serra",-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,SP052964,SP052964,NA,NA,NA,NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
