X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,recordedBy,recordNumber,year,month,day,continentOcean,country,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,phylum,order,scientificNameAuthorship,identifiedBy,stateProvince,county,locality,decimalLongitude,decimalLatitude,imagecode,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,verbatimLongitude,verbatimLatitude,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,class,individualCount,typeStatus,fieldNumber,relatedCatalogItem,NM_MUNICIP,CD_GEOCMU
-46.621883,-23.654505,"10",2021-03-15 16:37:00-03,NY,NYBG,"442810",PreservedSpecimen,Plantae,Fabaceae,Mimosa,orthacantha,Mimosa orthacantha,W. Hoehne,s.n.,"1944","11","30",South America,Brazil,sheet,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=215029' target='other'> <mi>dwc_moreinfo</mi></a>,NY00442810,Magnoliophyta,Fabales,Benth.,R. C. Barneby,São Paulo,Sao Paulo,Parque Estadual,-46.621883,-23.654505,NY00442810_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"113",2019-11-13 11:22:48-03,USP,SPF,"11427",PreservedSpecimen,Plantae,Leguminosae,Mimosa,orthacantha,Mimosa orthacantha,"Hoehne, W",s.n.,"1944","11","30",NA,Brasil,NA,NA,NA,SPF00011427,NA,NA,Benth.,"Morales, M",São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,"2010",NA,NA,"05",NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"153",2020-08-26 10:49:01-03,MCN-FZBRS,HAS,"87551",PreservedSpecimen,Plantae,Fabaceae,Mimosa,botucatuana,Mimosa botucatuana,"Hoehne, F.C.",s.n.,"1939","03",NA,NA,Brasil,NA,NA,Fl. Jardim Botânico. Arb. campo seco,HAS0087551,Magnoliophyta,NA,Hoehne,NA,São Paulo,São Paulo,Alto de Botucatu,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,Isotypus,NA,NA,SÃO PAULO,"3550308"
