X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,continentOcean,country,stateProvince,locality,preparationType,occurrenceRemarks,barcode,imagecode,year,month,day,county,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,coordinatePrecision,geoFlag,class,typeStatus,fieldNumber,individualCount,previousCatalogNumber,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"35",2021-01-15 17:51:35-03,UFMG,BHCB,"61008",PreservedSpecimen,Plantae,Dicotyledon,NA,Apiaceae,Eryngium,koehneanum,Eryngium koehneanum,Urb.,NA,"Hoehne, W",s.n.,Southern America,Brasil,São Paulo,Brooklyn Paulista,NA,Brejo alagado,BHCB057736,BHCB057736,"1949","01","28",São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,"2020","11",NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"48",2019-11-13 11:14:43-03,USP,SPF,"12336",PreservedSpecimen,Plantae,NA,NA,Apiaceae,Eryngium,koehneanum,Eryngium koehneanum,Urb.,"Hoehne, W","Hoehne, W",s.n.,NA,Brasil,São Paulo,Brooklin Paulista.,NA,NA,SPF00012336,SPF00012336 SPF00012336_1 SPF00012336_2,"1949","01","27",São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
