X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,county,phylum,order,scientificNameAuthorship,typeStatus,imagecode,minimumElevationInMeters,maximumElevationInMeters,identifiedBy,coordinatePrecision,geoFlag,class,yearIdentified,monthIdentified,relatedCatalogItem,dayIdentified,eventTime,fieldNumber,individualCount,sex,NM_MUNICIP,CD_GEOCMU
-45.945278,-23.330333,"122",2021-03-01 16:41:10-03,UNICAMP,UEC,"160445",S,Plantae,Sapotaceae,Pouteria,gardneri,Pouteria gardneri,"Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC","524","2011","01","05",NA,Brazil,São Paulo,Parque Estadual da Serra do Mar,NA,NA,"Material vegetativo. Cerca de 6 m de altura e 2 indivíduos distribuídos em 1 ha.; Floresta Ombrófila Densa Montana.",UEC039437,-45.945278,-23.330333,"-45.945278","-23.330333",São Luiz do Paraitinga,Magnoliopsida,NA,(Mart. & Miq.) Baehni,NA,UEC039437,"999","999","Tamashiro, JY; Marchiori, NM",NA,NA,NA,"2011","05",NA,NA,NA,NA,NA,NA,JACAREÍ,"3524402"
-45.183333,-23.4,"123",2021-03-01 16:41:10-03,UNICAMP,UEC,"200468",S,Plantae,Sapotaceae,Pouteria,gardneri,Pouteria gardneri,"Pereira, LS; Tamashiro, JY; Belinello, R; Padgurschi, MCG",N730,"2007","05",NA,NA,Brazil,São Paulo,Parque Estadual da Serra do Mar,NA,NA,"Parcela N - Projeto Biota-FAPESP. Árvore com 16 metros de altura. Frequência da espécie na parcela: n=3; Mata Atlântica",UEC158039,-45.183333,-23.4,"-45.183333","-23.4",São Luiz do Paraitinga,Magnoliopsida,NA,(Mart. & Miq.) Baehni,NA,UEC158039,"990","1045",NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NATIVIDADE DA SERRA,"3532306"
