X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,continentOcean,country,locality,preparationType,occurrenceRemarks,barcode,imagecode,identifiedBy,year,month,day,stateProvince,county,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,yearIdentified,class,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,typeStatus,fieldNumber,individualCount,relatedCatalogItem,NM_MUNICIP,CD_GEOCMU
-45.9375,-23.075,"27",2020-12-20 21:18:20-03,UFV,VIC,"10488",PreservedSpecimen,Plantae,NA,NA,Melastomataceae,Leandra,umbellata,Leandra umbellata,DC.,"Silva, A.F.; Capellari, J.r. .L.","345",NA,Brasil,Flora da Reserva Florestal da Boa Vista,NA,NA,VIC010488,VIC010488,NA,NA,NA,NA,São Paulo,São José dos Campos,-45.9375,-23.075,NA,NA,NA,NA,NA,NA,NA,NA,"-45.9375","-23.075",NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-46.735,-23.835556,"30",2021-03-01 16:34:15-03,UNICAMP,UEC,"72838",S,Plantae,Magnoliopsida,NA,Melastomataceae,Leandra,involucrata,Leandra involucrata,A.DC.,"Godoy, SAP; Agostinho, V; Hoch, AM","389",NA,Brazil,"Jd. Novo Parelheiros, s#?#tio do Sr. José Guilguer Reimberg (José Toco), à direita na entrada Eng° Marsilac, após o entroncamento com a Estrada da Colônia.",NA,"Subarbusto ca 0,50m. alt. Tricomas rosa nos ramos e folhas. Flores alvas e anteras sulferino.; Borda de mata.",UEC022510,UEC022510,"Goldenberg, R","1995","02","15",São Paulo,Parelheiros,-46.735,-23.835556,NA,NA,NA,NA,"1996",NA,"04",NA,"-46.735","-23.835556",NA,NA,NA,NA,SÃO PAULO,"3550308"
-45.9375,-23.075,"31",2021-03-01 16:34:20-03,UNICAMP,UEC,"54401",S,Plantae,Magnoliopsida,NA,Melastomataceae,Leandra,umbellata,Leandra umbellata,A.DC.,"Silva, AF; Capellari Jr, L","1345",NA,Brazil,Flora da Reserva Ambiental da Boa Vista,NA,"Arvoreta de 2m; flores brancas de anteras róseo-vinosas; Mata de reserva",UEC044775,UEC044775,"Souza, MLDR; Baumgratz, JFA","1986","01","09",São Paulo,São José dos Campos,-45.9375,-23.075,NA,NA,NA,NA,"2005",NA,NA,NA,"-45.9375","-23.075",NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-45.8800010681152,-23.1700000762939,"96",2019-11-21 10:09:54-03,IBt,SP,"254834",S,Plantae,NA,NA,Melastomataceae,Leandra,umbellata,Leandra umbellata,Cogn.,"Jouy, A",B674,NA,Brasil,Horto Florestal. Mata antiga,NA,NA,NA,NA,"Souza, MLD; Baumgratz, JF","1989","01","15",São Paulo,São José dos Campos,-45.8800010681152,-23.1700000762939,"700","700","39297",auto,"2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
