X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,recordNumber,yearIdentified,monthIdentified,dayIdentified,occurrenceRemarks,typeStatus,continentOcean,preparationType,previousCatalogNumber,phylum,order,coordinatePrecision,geoFlag,class,relatedCatalogItem,individualCount,fieldNumber,sex,NM_MUNICIP,CD_GEOCMU
-46.5499992370605,-23.1100006103516,"531",2019-08-20 10:02:39-03,UNICAMP,UEC,"33831",S,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H.Raines,"Lopes, JC","Marcondes-Ferreira, W","1983","10","26",Brazil,São Paulo,Atibaia,"Beira da estrada, quase chegando em cima",-46.5499992370605,-23.1100006103516,NA,NA,NA,NA,UEC072929,UEC072929,"15069","2009","02",NA,"flor, Árvore com mais ou menos 5m alt.",NA,NA,NA,NA,Magnoliopsida,NA,"21675",auto,NA,NA,NA,NA,NA,ATIBAIA,"3504107"
-46.2700004577637,-22.9300003051758,"539",2019-08-20 10:02:39-03,UNICAMP,UEC,"21474",S,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H.Raines,"Lopes, JC","Leitão Filho, HF; Martins, FR; Barros, RC","1979","11","05",Brazil,São Paulo,Joanópolis,"Rodovia para Montes-Verdes, em mata secu",-46.2700004577637,-22.9300003051758,NA,NA,NA,NA,UEC072930,UEC072930,"10612","2009","02",NA,"flor, Arvoreta até 4m, flores amarelas.",NA,NA,NA,NA,Magnoliopsida,NA,"22329",auto,NA,NA,NA,NA,NA,JOANÓPOLIS,"3525508"
-46.8800010681152,-23.1800003051758,"540",2019-08-20 10:02:39-03,UNICAMP,UEC,"26821",S,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H.Raines,"Lopes, JC","Leitão Filho, HF; Shepherd, GJ; Tamashiro, JY; Yamamoto, K","1981","11","07",Brazil,São Paulo,Jundiaí,Nativo em mata na Serra do Japi.,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,UEC072911,UEC072911,"13097","2009","02",NA,"flor, Árvore até 7m, flores amarelas.",NA,NA,NA,NA,Magnoliopsida,NA,"17840",auto,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.8800010681152,-23.1800003051758,"541",2019-08-20 10:02:39-03,UNICAMP,UEC,"44069",S,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H.Raines,"Lopes, JC","KS; Brown Jr, KS","1986","10","16",Brazil,São Paulo,Jundiaí,"Serra do Japi., 3ª ponte do caminho Represa Torres.",-46.8800010681152,-23.1800003051758,NA,NA,"840","840",UEC072912,UEC072912,"18668","2009","02",NA,"flor, Arbusto com 4m, muito ramificado, com abundantes flores brancas-cremes.",NA,NA,NA,NA,Magnoliopsida,NA,"17840",auto,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.8800010681152,-23.1800003051758,"542",2019-08-20 10:02:39-03,UNICAMP,UEC,"50340",S,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H.Raines,"Lopes, JC","KS; Brown Jr, KS","1988","11","29",Brazil,São Paulo,Jundiaí,"Serra do Japi-Paraíso., 2km na estrada da represa até as torres (3ª travessa).",-46.8800010681152,-23.1800003051758,NA,NA,"1100","1100",UEC072914,UEC072914,"20951","2009","02",NA,"flor, Árvore pequena ou arbusto, flores amarelas e muito cheirosas de frutos.",NA,NA,NA,NA,Magnoliopsida,NA,"17840",auto,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.5800018310547,-23.3099994659424,"544",2019-08-20 10:02:38-03,UNICAMP,UEC,"130198",S,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H.Raines,"Lopes, JC","Arzolla, FARDP; Santos, JR","2001","01","10",Brazil,São Paulo,Mairiporã,"Parque Estadual da Cantareira, Região de Águas Claras",-46.5800018310547,-23.3099994659424,NA,NA,NA,NA,UEC072908,UEC072908,"230","2009","02",NA,"flor, Árvore 5 m de altura",NA,NA,NA,NA,Magnoliopsida,NA,"15840",auto,NA,NA,NA,NA,NA,MAIRIPORÃ,"3528502"
-46.63,-23.54,"721",2013-04-01 09:19:39-03,IPT,BCTW,"754",S,Plantae,NA,Rollinia,emarginata,Rollinia emarginata,Schltdl.,NA,NA,NA,NA,NA,Brasil,São Paulo,São Paulo,Parque Nacional das Fontes do Ipiranga (PEFI),-46.63,-23.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.45,-23.76667,"920",2016-03-09 17:11:56-03,MNHN,RECOLNAT_MNHN_P,P00887608,PreservedSpecimen,NA,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H.Rainer,NA,"Silva, F.B.|Pelisari, G.|Scabbia, R.J.A.|Yang, A.M.K.|Garrido, C.T.R.",NA,NA,NA,Brasil,São Paulo,Santo André,"Parque Andreense; Clube Campista da Mercedes",-46.45,-23.76667,NA,NA,NA,NA,P00887608,P00887608_01,NA,NA,NA,NA,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00887608' target='other'> <mi>dwc_moreinfo</mi></a>,NA,NA,hb,NA,NA,NA,NA,NA,NA,NA,NA,"8212",NA,RIBEIRÃO PIRES,"3543303"
-46.5800018310547,-23.3099994659424,"1362",2020-06-15 15:28:20-03,UNESP-RC,HRCB,"38721",PreservedSpecimen,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H. Rainer,"Lopes, J.C.","Arzolla, F.A.R.D.P.","2001","01","10",Brasil,São Paulo,Mairiporã,Parque Estadual da Cantareira,-46.5800018310547,-23.3099994659424,NA,NA,NA,NA,NA,NA,"230","2009","02","12",Árvore 5 m altura,NA,NA,NA,NA,NA,NA,"15840",auto,NA,NA,NA,NA,NA,MAIRIPORÃ,"3528502"
-45.8800010681152,-23.1700000762939,"1364",2020-06-15 15:28:20-03,UNESP-RC,HRCB,"39422",PreservedSpecimen,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H. Rainer,"Lopes, J.C.","Assis, M.A.","2002","11","16",Brasil,São Paulo,São José dos Campos,NA,-45.8800010681152,-23.1700000762939,NA,NA,NA,NA,NA,NA,"1641","2009","02","12",Arvoreta com flores verdes a creme (ponto 9),NA,NA,NA,NA,NA,NA,"39297",auto,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-47.1300010681152,-23.5200004577637,"1365",2020-06-15 15:28:20-03,UNESP-RC,HRCB,"23788",PreservedSpecimen,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H. Rainer,"Lopes, J.C.","Cardoso-Leite, E.","1994","01","17",Brasil,São Paulo,São Roque,Mata da Câmara,-47.1300010681152,-23.5200004577637,NA,NA,NA,NA,NA,NA,"309","2009","02","12","3,5 m de altura",NA,NA,NA,NA,NA,NA,"15567",auto,NA,NA,NA,NA,NA,SÃO ROQUE,"3550605"
-46.6300010681152,-23.5400009155273,"1380",2019-05-23 11:07:31-03,UFLA,ESAL,"1655",S,Plantae,Annonaceae,Rollinia,emarginata,Rollinia emarginata,Schltdl.,NA,"Hoehne, FC",NA,NA,NA,Brasil,São Paulo,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"28420",NA,NA,NA,"; ; ;",NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1427",2020-09-12 05:00:02-03,US,US,"2678897",PreservedSpecimen,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H. Rainer,NA,F. C. Hoehne,"1931","10","30",Brazil,São Paulo,São Paulo,Nativa no Parque do Estado e Jardim Botânico. (Planta viva no. 28),-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,US01347117,US01347117_01,s.n.,NA,NA,NA,NA,NA,South America - Neotropics,NA,NA,NA,Magnoliales,"53584",auto,Dicotyledonae,NA,"1",NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1435",2020-09-12 05:00:02-03,US,US,"1543177",PreservedSpecimen,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H. Rainer,NA,F. C. Hoehne,"1918","10","22",Brazil,São Paulo,São Paulo,Butantan,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,US01347118,US01347118_01,"2526",NA,NA,NA,NA,NA,South America - Neotropics,NA,NA,NA,Magnoliales,"53584",auto,Dicotyledonae,NA,"1",NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1443",2020-09-12 05:00:02-03,US,US,"1803945",PreservedSpecimen,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H. Rainer,NA,B. J. Pickel,"1941","10","23",Brazil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,US01347115,US01347115_01,"5455",NA,NA,NA,NA,NA,South America - Neotropics,NA,NA,NA,Magnoliales,"53584",auto,Dicotyledonae,NA,"1",NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1463",2020-09-12 05:00:02-03,US,US,"2678896",PreservedSpecimen,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H. Rainer,NA,F. C. Hoehne,"1931","10","30",Brazil,São Paulo,São Paulo,Nativa no Parque do estado e Jardim Botânico. (Planta viva no. 28),-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,US01347116,US01347116_01,s.n.,NA,NA,NA,NA,NA,South America - Neotropics,NA,NA,NA,Magnoliales,"53584",auto,Dicotyledonae,NA,"1",NA,NA,SÃO PAULO,"3550308"
-46.8800010681152,-23.1800003051758,"1477",2020-09-02 16:19:34-03,Cenargen,CEN,"92904",PreservedSpecimen,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H.Rainer,B. M. T. Walter,J. E. Bettiol Neto,"2005","04","08",Brasil,SP,JUNDIAI,"IAC - Estação Experimental em cultivo doméstico, sementes coletadas na mata nativa da estação : -23.1864 N , -46.8842 L",-46.8800010681152,-23.1800003051758,NA,NA,"761","761",CEN00092904,CEN00092904,NA,"2016","08",NA,"Com peças do perianto arredondadas, amareladas, fruto amarelado,arredondado, Doação Herbário IAC - Instituto Agronômico de Campinas (SP) IAC 45.428",NA,NA,Exsicatas,NA,NA,NA,"17840",auto,NA,NA,"1",NA,NA,JUNDIAÍ,"3525904"
-46.8842,-23.1864,"1619",2019-01-25 15:38:11-02,IAC,IAC,"45426",S,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H.Rainer,J. Lopes,J.E. Bettiol Neto,"2005","03","11",Brasil,São Paulo,Jundiaí,"IAC, Estação Experimental, em coleção (Banco de Germoplasma), procedente de cultivo em São Bento do Sapucaí (SP)",-46.8842,-23.1864,"-46.8842","-23.1864",NA,NA,NA,NA,s/nº,"2016","05","12","Nome popular: araticum-de-terra-fria. Utilizado como porta-enxerto para atemóia, apresentando melhor resultado do que o araticum-mirim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.8842,-23.1864,"1620",2019-01-25 15:38:11-02,IAC,IAC,"47504",S,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H.Rainer,J. Lopes,L.C. Bernacci,"2006","01","23",Brasil,São Paulo,Jundiaí,"IAC, Estação Experimental (Centro de Fruticultura), em cultivo, coleção",-46.8842,-23.1864,"-46.8842","-23.1864",NA,NA,NA,NA,"4114","2016","05","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.8842,-23.1864,"1632",2019-01-25 15:38:13-02,IAC,IAC,"45425",S,Plantae,Annonaceae,Rollinia,emarginata,Rollinia emarginata,Schltdl.,L.C. Bernacci,J.E. Bettiol Neto,"2005","03","11",Brasil,São Paulo,Jundiaí,"IAC, Estação Experimental, em coleção (Banco de Germoplasma), procedente de cultivo em São Bento do Sapucaí (SP)",-46.8842,-23.1864,"-46.8842","-23.1864",NA,NA,NA,NA,s/nº,"2005","03","11","Nome popular: araticum-de-terra-fria. Utilizado como porta-enxerto para atemóia, apresentando melhor resultado do que o araticum-mirim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.8842,-23.1864,"1633",2019-01-25 15:38:13-02,IAC,IAC,"45428",S,Plantae,Annonaceae,Rollinia,emarginata,Rollinia emarginata,Schltdl.,L.C. Bernacci,J.E. Bettiol Neto,"2005","04","08",Brasil,São Paulo,Jundiaí,"IAC, Estação Experimental, em cultivo doméstico",-46.8842,-23.1864,"-46.8842","-23.1864",NA,NA,NA,NA,s/nº,"2005","04","08",nome popular: araticum-mirim. Utilizado como porta-enxerto para atemóia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-47.0014,-23.148,"1637",2019-01-25 15:38:13-02,IAC,IAC,"55379",S,Plantae,Annonaceae,Rollinia,emarginata,Rollinia emarginata,Schltdl.,T.P. Pires,T.P. Pires,"2014","05","09",Brasil,São Paulo,Jundiaí,Parque do Cerrado,-47.0014,-23.148,"-47.0014","-23.1480",NA,NA,NA,NA,"69","2014","05","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.8800010681152,-23.1800003051758,"1686",2020-09-22 13:48:26-03,USP,SPFW,"1741",PreservedSpecimen,Plantae,Annonaceae,Rollinia,emarginata,Rollinia emarginata,Schltdl.,R. Mello-Silva VI.2005,"Ceccantini, G.C.T.","2004","02","08",Brasil,São Paulo,Jundiaí,Serra do Japi,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,NA,NA,2126D,NA,NA,NA,"Para o Curso de Técnicas em Morfologia vegetal, ministrado pelo prof. Gregório Ceccantini",NA,NA,NA,NA,NA,NA,"17840",auto,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.6300010681152,-23.5400009155273,"1754",2019-11-01 14:52:21-03,UnB,UB,"144701",PreservedSpecimen,Plantae,Annonaceae,Rollinia,emarginata,Rollinia emarginata,Schlecht.,"Záchia, RA","Hoehne, FC","1931","10","30",Brasil,São Paulo,São Paulo,Parque do Estado.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,Herb.28420,"2000","07","24",NA,NA,Southern America,NA,NA,Dicotyledoneae,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.5800018310547,-23.3099994659424,"1820",2021-03-04 15:44:28-03,IF,SPSF,"27678",PreservedSpecimen,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H.Rainer,J.C.Lopes,F.A.R.D.P.Arzolla & J.R.Santos,"2001","01","10",Brasil,SP,Mairiporã,"P.E.Cantareira, Região de Águas Claras",-46.5800018310547,-23.3099994659424,NA,NA,NA,NA,NA,NA,"230","2010","10","27","COLETA: XLS: SPSFAntigo&nf;Ávore 5m;",NA,América do Sul,NA,NA,Magnoliophyta,Magnoliales,"15840",auto,Magnoliopsida,NA,NA,NA,NA,MAIRIPORÃ,"3528502"
-46.1883010864258,-23.5228004455566,"1821",2021-03-04 15:44:28-03,IF,SPSF,"00827",PreservedSpecimen,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H.Rainer,J.C.Lopes,D.Bento Pickel,"1943","11","30",Brasil,SP,Mogi das Cruzes,Fazenda Paratei,-46.1883010864258,-23.5228004455566,NA,NA,NA,NA,NA,NA,NA,"2010","10","27","COLETA: XLS: SPSFAntigo&nf;Na mata;",NA,América do Sul,NA,NA,Magnoliophyta,Magnoliales,"28666",auto,Magnoliopsida,NA,NA,NA,NA,MOGI DAS CRUZES,"3530607"
-46.1883010864258,-23.5228004455566,"1822",2021-03-04 15:44:28-03,IF,SPSF,"29336",PreservedSpecimen,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H.Rainer,J.C.Lopes,P.L.B.Tomasulo,"1990","10","27",Brasil,SP,Mogi das Cruzes,serra do Itapety,-46.1883010864258,-23.5228004455566,NA,NA,NA,NA,NA,NA,"62","2010","10","27","COLETA: XLS: SPSFAntigo&nf;Arvoreta 2m altura; flores amarelo-esverdeadas.;",NA,América do Sul,NA,NA,Magnoliophyta,Magnoliales,"28666",auto,Magnoliopsida,NA,NA,NA,NA,MOGI DAS CRUZES,"3530607"
-46.6300010681152,-23.5400009155273,"1823",2021-03-04 15:44:28-03,IF,SPSF,"01716",PreservedSpecimen,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H.Rainer,J.C.Lopes,D.Bento Pickel,"1941","10","23",Brasil,SP,São Paulo,Chácara dos Morrinhos,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,"2010","10","27","COLETA: XLS: SPSFAntigo;",NA,América do Sul,NA,NA,Magnoliophyta,Magnoliales,"53584",auto,Magnoliopsida,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1824",2021-03-04 15:44:28-03,IF,SPSF,"07261",PreservedSpecimen,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H.Rainer,J.C.Lopes,M.Koscinski,NA,NA,NA,Brasil,SP,São Paulo,Guarau,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"126","2010","10","27","COLETA: XLS: SPSFAntigo;",NA,América do Sul,NA,NA,Magnoliophyta,Magnoliales,"53584",auto,Magnoliopsida,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1825",2021-03-04 15:44:28-03,IF,SPSF,"01163",PreservedSpecimen,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H.Rainer,J.C.Lopes,J.P.Coelho,"1945","02","23",Brasil,SP,São Paulo,Horto Florestal,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,"2010","10","27","COLETA: XLS: SPSFAntigo;",NA,América do Sul,NA,NA,Magnoliophyta,Magnoliales,"53584",auto,Magnoliopsida,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1826",2021-03-04 15:44:28-03,IF,SPSF,"04164",PreservedSpecimen,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H.Rainer,J.C.Lopes,P.Dolgi,"1951","01","19",Brasil,SP,São Paulo,Serra da Cantereira,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,"2010","10","27","COLETA: XLS: SPSFAntigo;",NA,América do Sul,NA,NA,Magnoliophyta,Magnoliales,"53584",auto,Magnoliopsida,NA,NA,NA,NA,SÃO PAULO,"3550308"
-45.883333,-23.25,"1827",2021-03-04 15:44:28-03,IF,SPSF,"47920",PreservedSpecimen,Plantae,Annonaceae,Annona,rugulosa,Annona rugulosa,(Schltdl.) H.Rainer,NA,T.E.Barreto,"2013","03","25",Brasil,SP,Campos do Jordão,Fazenda Prana,-45.883333,-23.25,NA,NA,NA,NA,NA,NA,"213",NA,NA,NA,"COLETA: Árvore; GEOGRAFIA: FOD - Altomontana;",NA,América do Sul,NA,NA,Magnoliophyta,Magnoliales,NA,NA,Magnoliopsida,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-46.6300010681152,-23.5400009155273,"1888",2021-02-08 12:31:45-03,UFRGS,ICN,"098762",S,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H. Rainer,"Záchia, RA","Hoehne, W","1938","10",NA,Brasil,SP,São Paulo,Alto da Lapa,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,ICN00027063,ICN00027063 ICN00027063_1,s.n.,"2014","12","10",Espécie ameaçada de extinção (Vulnerável).,NA,América do Sul,NA,NA,Dicotyledon,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
