X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,monthIdentified,coordinatePrecision,geoFlag,dayIdentified,verbatimLongitude,verbatimLatitude,individualCount,class,typeStatus,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"18",2019-11-21 14:42:50-03,UFJF,CESJ,"70076",PreservedSpecimen,Plantae,Angiosperma,NA,Poaceae,Merostachys,neesii,Merostachys neesii,Rupr.,"S. Honda; G.M.P. Ferreira","F. Spina; V. Martuscelli",s.n.,"2012","03","21",América do Sul,Brasil,São Paulo,São Paulo,"APA Capivari-Monos, Aldeia Indígena Tenondé-Porã",-46.6300010681152,-23.5400009155273,NA,"Planta bambusóide entouceirada, 5 a 6m alt. Espiguetas presentes.",CESJ070076,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.5299987792969,-23.6599998474121,"30",2014-09-26 14:39:00-03,MO,MOBOT,"1948162",PreservedSpecimen,Plantae,NA,NA,Poaceae,Merostachys,neesii,Merostachys neesii,Rupr.,A.P. Santos-Gonçalves & R. da Silva (VIC),A.B. Joly,Joly 8450,"1948","6","14",South America,Brazil,São Paulo,Santo André,Alto da Serra.,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,NA,NA,"27258",auto,NA,NA,NA,"1",NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"31",2015-07-24 10:17:00-03,MO,MOBOT,"100833382",PreservedSpecimen,Plantae,NA,NA,Poaceae,Merostachys,neesii,Merostachys neesii,Rupr.,R. Shirasuna,M. R. Pace|B.L.P. Villagra,Pace 177,"2012","2","2",South America,Brazil,São Paulo,Santo André,Reserva Biológica do Alto da Serra de Paranapiacaba. Trilha 17. Floresta Ombrófila Densa Montana.,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,NA,NA,"27258",auto,NA,NA,NA,"1",NA,NA,SANTO ANDRÉ,"3547809"
-46.6300010681152,-23.5400009155273,"83",2020-09-02 16:36:51-03,Cenargen,CEN,"51551",PreservedSpecimen,Plantae,NA,NA,Poaceae,Merostachys,neesii,Merostachys neesii,Rupr.,R. Vinícius-Silva,Theophilo Salem da Silva - SP,NA,"1980","01","15",NA,Brasil,SP,SAO PAULO,"10 Km ao sul do centro da cidade de São Paulo, nos campos do Parque do Estado e Instituto de Botânica.",-46.6300010681152,-23.5400009155273,Exsicatas,Doação do Instituto de Botânica SP.,CEN00051551,NA,NA,NA,"2018","06","53584",auto,NA,NA,NA,"1",NA,NA,SÃO PAULO,"3550308"
-46.620611,-23.641861,"84",2021-03-15 18:29:26-03,USP,SPF,"225664",PreservedSpecimen,Plantae,NA,NA,Poaceae,Merostachys,neesii,Merostachys neesii,Rupr.,"Grombone-Guaratini, MT","Furlan, CM","70","2016","02","17",NA,Brasil,São Paulo,São Paulo,Jardim Botânico de São Paulo,-46.620611,-23.641861,NA,"Bambu lenhoso, em touceiras, colmo verde de até 10 cm de diâmetro. Voucher de estudo fitoquímico.; Mata.",SPF00225664,NA,"800","800","2016","02",NA,NA,"17","-46.620611","-23.641861",NA,NA,NA,SÃO PAULO,"3550308"
-46.5299987792969,-23.6599998474121,"86",2019-11-13 11:28:52-03,USP,SPF,"104536",PreservedSpecimen,Plantae,NA,NA,Poaceae,Merostachys,neesii,Merostachys neesii,Rupr.,"Sendulsky, T","Joly, AB",s.n.,"1948","06","14",NA,Brasil,São Paulo,Santo André,Alto da Serra,-46.5299987792969,-23.6599998474121,NA,NA,SPF00104536,NA,NA,NA,"2000","10","27258",auto,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"87",2021-03-15 18:29:26-03,USP,SPF,"212006",PreservedSpecimen,Plantae,NA,NA,Poaceae,Merostachys,neesii,Merostachys neesii,Rupr.,"Shirasuna, R","Pace, MR; Villagra, BLP","177","2012","02","02",NA,Brasil,São Paulo,Santo André,"Reserva Biológica Alto da Serra de Paranapiacaba, Trilha 17.",-46.5299987792969,-23.6599998474121,NA,"Planta escandente. Porção apical do ramo com tricomas aderentes.; Floresta Ombrófila Densa Montana.",SPF00212006,NA,NA,NA,"2012","02","27258",auto,"15",NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.6300010681152,-23.5400009155273,"88",2019-11-13 11:28:52-03,USP,SPF,"12123",PreservedSpecimen,Plantae,NA,NA,Poaceae,Merostachys,neesii,Merostachys neesii,Rupr.,"Shirasuna, RT","Hoehne, W","2967","1949","01","24",NA,Brasil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,SPF00012123,NA,NA,NA,"2011",NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.316778,-23.777417,"89",2014-04-04 18:28:18-03,PNFM,IRAI,"7111",S,Plantae,Magnoliophyta,NA,Poaceae,Merostachys,neesii,Merostachys neesii,Rupr.,"Shirasuna, R.T.","Villagra, B.L.P.","330","2012","02","02",NA,Brasil,São Paulo,Santo André,"Reserva Biológica do Alto da Serra de Paranapiacaba, trilha 5",-46.316778,-23.777417,NA,"Bambu escandente, 8 m",IRAI00007111,NA,"840","840",NA,NA,NA,NA,NA,"-46.316778","-23.777417",NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.6300010681152,-23.5400009155273,"90",2019-10-07 09:22:08-03,UEFS,HUEFS,"85142",PreservedSpecimen,Plantae,Angiospermae,Poales,Poaceae,Merostachys,neesii,Merostachys neesii,Rupr.,NA,"Silva, T.S.da",s/n,"1980","01","15",NA,Brasil,São Paulo,São Paulo,"10 km ao sul do centro da cidade de São Paulo, nos campos do Instituto de Botânica e Parque do Estado",-46.6300010681152,-23.5400009155273,NA,NA,HUEFS0085142,HUEFS0085142,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,Lilianae,NA,SÃO PAULO,"3550308"
-45.8400001525879,-23.5300006866455,"97",2019-11-01 15:16:27-03,UnB,UB,"155268",PreservedSpecimen,Plantae,Monocotyledonae,NA,Poaceae,Merostachys,neesii,Merostachys neesii,Rupr.,"Vinícius-Silva, R","Kuhlmann, M; Kuhn, E","3153","1949","01","26",Southern America,Brasil,São Paulo,Salesópolis,Salesópolis,-45.8400001525879,-23.5300006866455,NA,Florido em Janeiro de 1949,UB0125615,UB0125615,NA,NA,"2018","06","18032",auto,"19",NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-46.6300010681152,-23.5400009155273,"98",2019-11-01 15:16:27-03,UnB,UB,"155267",PreservedSpecimen,Plantae,Monocotyledonae,NA,Poaceae,Merostachys,neesii,Merostachys neesii,Rupr.,"Vinícius-Silva, R","Silva, TS",s.n.,"1980","01",NA,Southern America,Brasil,São Paulo,São Paulo,"10km ao sul do centro da cidade de São Paulo, nos campos do Instituto de Botânica e Parque do Estado",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"2018","06","53584",auto,"19",NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"100",2021-03-04 15:42:12-03,IF,SPSF,"03256",PreservedSpecimen,Plantae,Magnoliophyta,Poales,Poaceae,Merostachys,neesii,Merostachys neesii,NA,NA,D.Bento Pickel,NA,"1949","01","05",América do Sul,Brasil,SP,São Paulo,Serra da Cantereira,-46.6300010681152,-23.5400009155273,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,Liliopsida,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"109",2021-02-08 12:53:48-03,UFRGS,ICN,"144944",S,Plantae,Monocotyledon,NA,Poaceae,Merostachys,neesii,Merostachys neesii,Rupr.,"Vinícius-Silva, R","da Silva, TS",s.n.,"1980","01","15",América do Sul,Brasil,SP,São Paulo,10 km ao sul do centro da cidade de São Paulo nos campos do Instituto de Botânica e Parque do Estado,-46.6300010681152,-23.5400009155273,NA,Doação Herbário SP,NA,NA,NA,NA,"2018","06","53584",auto,"19",NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.18877,-23.46718,"112",2019-11-21 10:15:59-03,IBt,SP,"412184",S,Plantae,NA,NA,Poaceae,Merostachys,neesii,Merostachys neesii,Rupr.,"Vinicius Silva, R","Shirasuna, RT; Filgueiras, TS","2230","2009","03","12",NA,Brasil,São Paulo,Santo André,Reserva Biológica de Paranapiacaba,-46.18877,-23.46718,NA,NA,NA,NA,"794","794","2017","06",NA,NA,"29","-46.18877","-23.46718",NA,NA,NA,MOGI DAS CRUZES,"3530607"
-46.30981,-23.45285,"113",2019-11-21 10:15:59-03,IBt,SP,"406460",S,Plantae,NA,NA,Poaceae,Merostachys,neesii,Merostachys neesii,Rupr.,"Vinicius Silva, R","Shirasuna, RT","1782","2008","10","07",NA,Brasil,São Paulo,Mauá,"Rodoanel, trecho sul, OEA 110, lote 1.",-46.30981,-23.45285,NA,NA,NA,NA,"802","802","2017","06",NA,NA,"29","-46.30981","-23.45285",NA,NA,NA,ITAQUAQUECETUBA,"3523107"
-46.37294,-23.38308,"115",2019-11-21 10:15:59-03,IBt,SP,"429650",S,Plantae,NA,NA,Poaceae,Merostachys,neesii,Merostachys neesii,Rupr.,"Vinicius Silva, R","Shirasuna, RT","2926","2011","04","12",NA,Brasil,São Paulo,São Paulo,"Parque Estadual das Fontes do Ipiranga, Mata ao lado da Rua das Palmeiras",-46.37294,-23.38308,NA,NA,SP034557,SP034557,"784","784","2017","06",NA,NA,"29","-46.37294","-23.38308",NA,NA,NA,GUARULHOS,"3518800"
-46.617028,-23.646111,"116",2019-11-21 10:15:59-03,IBt,SP,"415245",S,Plantae,NA,NA,Poaceae,Merostachys,neesii,Merostachys neesii,Rupr.,"Vinicius Silva, R","Shirasuna, RT","2693","2009","12","14",NA,Brasil,São Paulo,São Paulo,"Parque Estadual das Fontes do Ipiranga, IBt. Próximo a casa do Mazinho.",-46.617028,-23.646111,NA,NA,NA,NA,"815","815","2017","06",NA,NA,"29","-46.617028","-23.646111",NA,NA,NA,SÃO PAULO,"3550308"
-46.624694,-23.642028,"117",2019-11-21 10:15:59-03,IBt,SP,"415731",S,Plantae,NA,NA,Poaceae,Merostachys,neesii,Merostachys neesii,Rupr.,"Vinicius Silva, R","Shirasuna, RT","2759","2010","02","08",NA,Brasil,São Paulo,São Paulo,"Parque Estadual das Fontes do Ipiranga, IBt. Mata ao lado da rua das Palmeiras.",-46.624694,-23.642028,NA,NA,NA,NA,"774","774","2017","06",NA,NA,"29","-46.624694","-23.642028",NA,NA,NA,SÃO PAULO,"3550308"
-46.623611,-23.6575,"118",2019-11-21 10:15:59-03,IBt,SP,"420324",S,Plantae,NA,NA,Poaceae,Merostachys,neesii,Merostachys neesii,Rupr.,"Vinicius Silva, R","Shirasuna, RT","2864","2010","07","29",NA,Brasil,São Paulo,São Paulo,"Parque Estadual das Fontes do Ipiranga, Cientec, trilha da ponte",-46.623611,-23.6575,NA,NA,NA,NA,"802","802","2017","06",NA,NA,"29","-46.623611","-23.6575",NA,NA,NA,SÃO PAULO,"3550308"
-46.623611,-23.653889,"119",2019-11-21 10:15:59-03,IBt,SP,"420492",S,Plantae,NA,NA,Poaceae,Merostachys,neesii,Merostachys neesii,Rupr.,"Vinicius Silva, R","Shirasuna, RT","2881","2010","08","26",NA,Brasil,São Paulo,São Paulo,"Parque Estadual das Fontes do Ipiranga, Cientec",-46.623611,-23.653889,NA,NA,NA,NA,"797","797","2017","06",NA,NA,"29","-46.623611","-23.653889",NA,NA,NA,SÃO PAULO,"3550308"
-47.060001373291,-23.4300003051758,"127",2019-11-21 10:15:59-03,IBt,SP,"373354",S,Plantae,NA,NA,Poaceae,Merostachys,neesii,Merostachys neesii,Rupr.,"Vinicius Silva, R",s.col.,s.n.,"1999","02","06",NA,Brasil,São Paulo,Araçariguama,Problemas com morte de garrotes na fazenda de Araçariguama.,-47.060001373291,-23.4300003051758,NA,NA,SP034565,SP034565,NA,NA,"2017","06","10588",auto,"29",NA,NA,NA,NA,NA,ARAÇARIGUAMA,"3502754"
-47.060001373291,-23.9300003051758,"129",2019-11-21 10:15:56-03,IBt,SP,"367906",S,Plantae,NA,NA,Poaceae,Merostachys,neesii,Merostachys neesii,Rupr.,"Vinicius Silva, R",s.col.,s.n.,"1994","01","19",NA,Brasil,São Paulo,Juquitiba,NA,-47.060001373291,-23.9300003051758,NA,NA,NA,NA,NA,NA,"2017","06","24559",auto,"29",NA,NA,NA,NA,NA,JUQUITIBA,"3526209"
-45.8400001525879,-23.5300006866455,"130",2019-11-21 10:15:59-03,IBt,SP,"367912",S,Plantae,NA,NA,Poaceae,Merostachys,neesii,Merostachys neesii,Rupr.,"Vinicius Silva, R","Kuhlmann, M; Kühn, E","3153","1949","01","26",NA,Brasil,São Paulo,Salesópolis,Estação Biológica de Boracéia,-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,NA,NA,"2017","06","18032",auto,"29",NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-45.8400001525879,-23.5300006866455,"131",2019-11-21 10:15:59-03,IBt,SP,367911a,Extra,Plantae,NA,NA,Poaceae,Merostachys,neesii,Merostachys neesii,Rupr.,"Vinicius Silva, R","Kuhlmann, M","3151","1948","04","29",NA,Brasil,São Paulo,Salesópolis,Estação Experimental,-45.8400001525879,-23.5300006866455,NA,NA,SP034559,SP034559,NA,NA,"2017","06","18032",auto,"29",NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-45.8400001525879,-23.5300006866455,"132",2019-11-21 10:15:56-03,IBt,SP,"367911",S,Plantae,NA,NA,Poaceae,Merostachys,neesii,Merostachys neesii,Rupr.,"Vinicius Silva, R","Kuhlmann, M","3151","1948","04","29",NA,Brasil,São Paulo,Salesópolis,Estação Experimental,-45.8400001525879,-23.5300006866455,NA,NA,SP034558,SP034558,NA,NA,"2017","06","18032",auto,"29",NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-46.5299987792969,-23.6599998474121,"133",2019-11-21 10:15:56-03,IBt,SP,"262717",S,Plantae,NA,NA,Poaceae,Merostachys,neesii,Merostachys neesii,Rupr.,"Vinicius Silva, R","Kirizawa, M","2842","1993","10","06",NA,Brasil,São Paulo,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.5299987792969,-23.6599998474121,NA,"Mata Atlântica afetada pela poluição atmosférica de Cubatão, picada três, ca. 500m. da casa do Naturalista, moita entre ca. 70-80cm compr.",NA,NA,"700","700","2017","06","27258",auto,"29",NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"134",2019-11-21 10:15:59-03,IBt,SP,"406341",S,Plantae,NA,NA,Poaceae,Merostachys,neesii,Merostachys neesii,Rupr.,"Vinicius Silva, R","Shirasuna, RT; Kirizawa, M","1755","2008","09","23",NA,Brasil,São Paulo,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,"2017","06","27258",auto,"29",NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"135",2019-11-21 10:15:59-03,IBt,SP,"367914",S,Plantae,NA,NA,Poaceae,Merostachys,neesii,Merostachys neesii,Rupr.,"Vinicius Silva, R","Kuhlmann, M",s.n.,"1948","03","18",NA,Brasil,São Paulo,Santo André,Estação Biológica de Paranapiacaba. Junto à picada da Light.,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,"2017","06","27258",auto,"29",NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"136",2019-11-21 10:15:59-03,IBt,SP,"367923",S,Plantae,NA,NA,Poaceae,Merostachys,neesii,Merostachys neesii,Rupr.,NA,"Kuhlmann, M","3150","1948","06","10",NA,Brasil,São Paulo,Santo André,Estação Biológica de Paranapiacaba. Picada Lutz,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
