X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,class,relatedCatalogItem,yearIdentified,coordinatePrecision,geoFlag,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,typeStatus,fieldNumber,sex,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"95",2019-02-27 14:03:10-03,UFSJ,HUFSJ,"7528",S,Plantae,NA,NA,Myrtaceae,Myrcia,isaiana,Myrcia isaiana,G.M.Barroso & Peixoto,"Sobral, M","Garcia, RJF; Branco, FR","2573","2005","09","24",NA,Brasil,São Paulo,São Paulo,"Rio Preto, mata ciliar.",-46.6300010681152,-23.5400009155273,NA,"Árvore de 4m de altura, flores e botões brancos. Voucher de estudo paleoambiental (IG-UNICAMP).",HUFSJ007528,NA,NA,NA,"2009","53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.7799987792969,-24.1800003051758,"115",2019-10-03 10:04:18-03,UFSCar,SORO,"7641",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Myrcia,isaiana,Myrcia isaiana,G.M.Barroso & Peixoto,E.H.P.Barreto,"Garcia, R.J.F.; Branco, F.R.; Branco, F.","2573","2005","09","24",NA,Brasil,São Paulo,Itanhaém,Rio Preto. Mata ciliar.,-46.7799987792969,-24.1800003051758,NA,"Árvore, 4m alt.; flores e botões brancos. Voucher de estudo paleoambiental (IG-UNICAMP).",NA,NA,NA,NA,"2016","26998",auto,"01",NA,NA,NA,NA,NA,NA,NA,NA,ITANHAÉM,"3522109"
