X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,coordinatePrecision,geoFlag,class,relatedCatalogItem,infraspecificEpithet,typeStatus,fieldNumber,individualCount,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"62",2020-09-12 05:00:02-03,US,US,"2859958",PreservedSpecimen,Plantae,NA,Myrtales,Myrtaceae,Marlierea,regeliana,Marlierea regeliana,O. Berg,NA,M. Kuhlmann,"2807","1951","12","4",South America - Neotropics,Brazil,São Paulo,São Paulo,Nativa no Jardim Botânico.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,US01894703,US01894703_01 US01894703_02,NA,NA,NA,NA,NA,"53584",auto,Dicotyledonae,NA,NA,NA,NA,"1",SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"63",2020-09-12 05:00:02-03,US,US,"2580071",PreservedSpecimen,Plantae,NA,Myrtales,Myrtaceae,Marlierea,regeliana,Marlierea regeliana,O. Berg,NA,M. Kuhlmann,"2807","1951","12","4",South America - Neotropics,Brazil,São Paulo,São Paulo,Nativa no Jardim Botânico.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,US01894704,US01894704_01 US01894704_02,NA,NA,NA,NA,NA,"53584",auto,Dicotyledonae,NA,NA,NA,NA,"1",SÃO PAULO,"3550308"
-47.9199981689453,-24.3799991607666,"116",2021-02-08 12:44:01-03,UFRGS,ICN,"178521",S,Plantae,Dicotyledon,NA,Myrtaceae,Marlierea,cf. regeliana,Marlierea cf. regeliana,O.Berg,"Zipparro, VB","Zipparro, VB","1581","1996","10","08",América do Sul,Brasil,SP,Sete Barras,"Parque Intervales-Base Saibadela, Trilha do Quilombo, ponto 19",-47.9199981689453,-24.3799991607666,NA,NA,NA,"árvore com 8 m de altura, folhas grandes, frutos imaturos de coloração verde",NA,NA,NA,NA,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
