X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,recordedBy,year,month,day,continentOcean,country,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,typeStatus,phylum,order,scientificNameAuthorship,recordNumber,locality,imagecode,identifiedBy,stateProvince,county,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,dayIdentified,class,coordinatePrecision,geoFlag,infraspecificEpithet,fieldNumber,individualCount,relatedCatalogItem,NM_MUNICIP,CD_GEOCMU
-47.4500007629395,-23.5,"215",2021-03-01 16:32:40-03,UNICAMP,UEC,"68579",S,Plantae,Lauraceae,Ocotea,minarum,Ocotea minarum,"Souza, HM","1967","11","12",NA,Brazil,NA,NA,Árvore 4-5 m. Na época em frutificação.,UEC014561,NA,Magnoliopsida,NA,(Nees & C.Mart.) Mez,s.n.,Nativa na beira da estrada para Itú.,UEC014561,"Baitello, JB",São Paulo,Sorocaba,-47.4500007629395,-23.5,NA,NA,NA,NA,"1997","05","22",NA,"17154",auto,NA,NA,NA,NA,SOROCABA,"3552205"
-47.2900009155273,-23.2600002288818,"259",2020-12-21 16:31:10-03,MBM,MBM,"25700",PreservedSpecimen,Plantae,Lauraceae,Ocotea,minarum,Ocotea minarum,"Pinho, R.A.",NA,NA,NA,Southern America,Brazil,NA,NA,NA,MBM025700,NA,NA,NA,(Nees & Mart.) Mez,"11","Margem esquerda da estrada para Salto, km 4",MBM025700,"Coe-Teixeira, B.",São Paulo,Itu,-47.2900009155273,-23.2600002288818,NA,NA,NA,NA,NA,NA,NA,NA,"22309",auto,NA,NA,NA,NA,ITU,"3523909"
-47.4500007629395,-23.5,"291",2020-12-11 11:37:05-03,UFMG,BHCB,"46705",PreservedSpecimen,Plantae,Lauraceae,Ocotea,minarum,Ocotea minarum,"Tozzi, AMGA; et al.","1998","11","30",Southern America,Brasil,NA,NA,"árvore 5m alt., cálice alaranjado, frutos imaturos verdes e com odor ns folhas.",NA,NA,Dicotyledon,NA,(Nees & Mart.) Mez,s.n.,estrada para Iperó,NA,NA,São Paulo,Sorocaba,-47.4500007629395,-23.5,"550","550",NA,NA,NA,NA,NA,NA,"17154",auto,NA,NA,NA,NA,SOROCABA,"3552205"
-46.935778,-23.230444,"450",2020-06-15 15:30:57-03,UNESP-RC,HRCB,"48658",PreservedSpecimen,Plantae,Lauraceae,Ocotea,minarum,Ocotea minarum,Lombardi,"2007","10","23",NA,Brasil,NA,NA,"Árvore ca. 15m, ramo caído, folhas cartáceas, pedúnculo amarelo, cúpula verde a amarelo-avermelhado, frutos imaturos verdes.",NA,NA,NA,NA,(Nees & Mart.) Mez,"6973",Reserva Biológica Municipal da Serra do Japi,NA,"Moraes, P.",São Paulo,Jundiaí,-46.935778,-23.230444,"850","850",46º56'08.8W,"23º13'49,6S","2009","06","30",NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.935778,-23.230444,"529",2019-11-13 11:21:13-03,USP,SPF,"195589",PreservedSpecimen,Plantae,Lauraceae,Ocotea,minarum,Ocotea minarum,"Lombardi, JA","2007","10","23",NA,Brasil,NA,NA,NA,SPF00195589,NA,NA,NA,(Nees & Mart.) Mez,"6973","Reserva Biológica Municipal da Serra do Japi, Base-Mirante- estrada para DAE-Base.&nf;Coordenadas: 23°13'49,6'' - 33,7''S, 46°56'08,8'' - 57'33,4''W.",NA,"Moraes, PLR",São Paulo,Jundiaí,-46.935778,-23.230444,"850","985","-46.935778","-23.230444","2009","06",NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-47.4581,-23.5017,"580",2019-01-25 15:35:13-02,IAC,IAC,"19967",S,Plantae,Lauraceae,Ocotea,minarum,Ocotea minarum,H.M. Souza,"1967","11","12",NA,Brasil,NA,NA,"Ident. ant.: o. puberula nees, por i.v. gil em 1968",NA,NA,NA,NA,(Nees) Mez,s/nº,estrada para Itu,NA,J.B. Baitello,São Paulo,Sorocaba,-47.4581,-23.5017,NA,NA,"-47.4581","-23.5017","1998","03","26",NA,NA,NA,NA,NA,NA,NA,SOROCABA,"3552205"
-47.4500007629395,-23.5,"609",2019-10-03 10:03:49-03,UFSCar,SORO,"1410",PreservedSpecimen,Plantae,Lauraceae,Ocotea,minarum,Ocotea minarum,NA,NA,NA,NA,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,(Ness & Mart.) Mez,NA,Campus da Universidade Federal de São Carlos,NA,NA,São Paulo,Sorocaba,-47.4500007629395,-23.5,NA,NA,NA,NA,NA,NA,NA,NA,"17154",auto,NA,NA,NA,NA,SOROCABA,"3552205"
