X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,preparationType,occurrenceRemarks,barcode,imagecode,minimumElevationInMeters,maximumElevationInMeters,identifiedBy,county,decimalLongitude,decimalLatitude,class,typeStatus,verbatimLongitude,verbatimLatitude,yearIdentified,coordinatePrecision,geoFlag,monthIdentified,individualCount,fieldNumber,infraspecificEpithet,dayIdentified,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"85",2019-11-13 11:28:36-03,USP,SPF,"12837",PreservedSpecimen,Plantae,NA,NA,Poaceae,Andropogon,carinatus,Andropogon carinatus,Nees,"Hoehne, W","2854","1948","11","16",NA,Brasil,São Paulo,Av. Indianópolis.,NA,NA,SPF00012837,SPF00012837,NA,NA,"Zanin, A",São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"2001","53584",auto,"07",NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"116",2020-08-20 14:59:25-03,UFSC,FLOR,"38915",PreservedSpecimen,Plantae,NA,Poales,Poaceae,Andropogon,carinatus,Andropogon carinatus,Nees,"Hoehne, W.","2854","1948","11","16",NA,Brasil,São Paulo,Avenida Indianápolis.,NA,Tombo original: 31273a Habitat: brejo,FLOR0038915,NA,NA,NA,"Zanin, A.",São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"148",2021-02-08 12:52:28-03,UFRGS,ICN,"088002",S,Plantae,Monocotyledon,NA,Poaceae,Andropogon,carinatus,Andropogon carinatus,Nees,"Hochne, W","2837",NA,NA,NA,América do Sul,Brasil,SP,Av. Indianápolis,NA,"Doação Dep. Botanica USP; Brejo",NA,NA,NA,NA,"Zanin, A",São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.560001373291,-23.6900005340576,"156",2019-11-21 10:14:35-03,IBt,SP,"10286",S,Plantae,NA,NA,Poaceae,Andropogon,carinatus,Andropogon carinatus,Ness,"Puttemans, A",s.n.,"1902","09","18",NA,Brasil,São Paulo,NA,NA,NA,SP040278,SP040278,NA,NA,"Zanin, A",São Bernardo do Campo,-46.560001373291,-23.6900005340576,NA,NA,NA,NA,"2001","31119",auto,"07",NA,NA,NA,NA,SÃO BERNARDO DO CAMPO,"3548708"
