X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,county,verbatimLongitude,verbatimLatitude,coordinatePrecision,geoFlag,fieldNumber,individualCount,class,typeStatus,NM_MUNICIP,CD_GEOCMU
-47.4500007629395,-23.5,"6",2021-01-14 15:20:19-03,MN,R,"188660",PreservedSpecimen,Plantae,NA,NA,Apocynaceae,Asclepias,aequicornu,Asclepias aequicornu,E. Fourn.,"Bollwinkel, C.W.","Löfgren, J.A.C.","247","1887","11","22",NA,Brasil,São Paulo,NA,-47.4500007629395,-23.5,NA,NA,NA,NA,NA,NA,"1969","04","01",Sorocaba,NA,NA,"17154",auto,NA,NA,NA,NA,SOROCABA,"3552205"
-46.6300010681152,-23.5400009155273,"22",2019-11-21 09:58:33-03,IBt,SP,"2481",S,Plantae,NA,NA,Apocynaceae,Asclepias,aequicornu,Asclepias aequicornu,E.Fourn.,"Bollwinkel, CW","Hoehne, FC",s.n.,"1918","10","14",NA,Brasil,São Paulo,Butantã,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"1969","04","01",São Paulo,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"23",2019-11-21 09:58:33-03,IBt,SP,"76632",S,Plantae,NA,NA,Apocynaceae,Asclepias,aequicornu,Asclepias aequicornu,E.Fourn.,"Bollwinkel, CW","Joly, AB",s.n.,"1959","05",NA,NA,Brasil,São Paulo,Butantã,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"1969","04","01",São Paulo,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"24",2019-11-21 09:58:33-03,IBt,SP,"1039",S,Plantae,NA,NA,Apocynaceae,Asclepias,aequicornu,Asclepias aequicornu,E.Fourn.,"Bollwinkel, CW","Hoehne, FC",s.n.,"1917","12","10",NA,Brasil,São Paulo,Butantã,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"1969","04","01",São Paulo,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"25",2019-11-21 09:58:33-03,IBt,SP,"2500",S,Plantae,NA,NA,Apocynaceae,Asclepias,aequicornu,Asclepias aequicornu,E.Fourn.,"Bollwinkel, CW","Hoehne, FC",s.n.,"1918","10","15",NA,Brasil,São Paulo,Cidade Jardim,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"1969","04","01",São Paulo,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"26",2019-11-21 09:58:33-03,IBt,SP,"36530",S,Plantae,NA,NA,Apocynaceae,Asclepias,aequicornu,Asclepias aequicornu,E.Fourn.,"Bollwinkel, CW","Gehrt, A",s.n.,"1936","10","08",NA,Brasil,São Paulo,Cidade Jardim,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"1969","04","01",São Paulo,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.4500007629395,-23.5,"27",2019-11-21 09:58:33-03,IBt,SP,"15756",S,Plantae,NA,NA,Apocynaceae,Asclepias,aequicornu,Asclepias aequicornu,E.Fourn.,"Fontella, J","Loefgren, A",CGG247,"1887","10","22",NA,Brasil,São Paulo,NA,-47.4500007629395,-23.5,NA,NA,NA,NA,SP022400,SP022400,"2005",NA,NA,Sorocaba,NA,NA,"17154",auto,NA,NA,NA,NA,SOROCABA,"3552205"
