X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,occurrenceRemarks,barcode,imagecode,phylum,order,infraspecificEpithet,recordNumber,continentOcean,minimumElevationInMeters,maximumElevationInMeters,preparationType,coordinatePrecision,geoFlag,class,relationshipType,relatedCatalogItem,individualCount,fieldNumber,typeStatus,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"331",2019-11-13 11:28:47-03,USP,SPF,"150583",PreservedSpecimen,Plantae,Poaceae,Eragrostis,neesii,Eragrostis neesii,Trin.,"Longhi-Wagner, HM","2002","01",NA,"Garcia, RJF","2002","01","19",Brasil,São Paulo,São Paulo,"Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do Mirante.",-46.6300010681152,-23.5400009155273,NA,NA,NA,SPF00150583,SPF00150583,NA,NA,NA,"2094",NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"378",2021-03-04 15:42:11-03,IF,SPSF,"31571",PreservedSpecimen,Plantae,Poaceae,Eragrostis,neesii,Eragrostis neesii,NA,NA,NA,NA,NA,R.J.F. Garcia,"2002","01","19",Brasil,SP,São Paulo,"Parque Estadual da Serra do Mar, Núcleo Curucutú",-46.6300010681152,-23.5400009155273,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,Magnoliophyta,Poales,NA,"2094",América do Sul,NA,NA,NA,"53584",auto,Liliopsida,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
