X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,typeStatus,recordedBy,recordNumber,continentOcean,country,stateProvince,locality,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,phylum,order,scientificNameAuthorship,year,month,day,county,decimalLongitude,decimalLatitude,imagecode,identifiedBy,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,infraspecificEpithet,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,class,relatedCatalogItem,fieldNumber,individualCount,sex,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"587",2021-03-01 16:31:37-03,UNICAMP,UEC,"157352",S,Plantae,Gentianaceae,Curtia,patula,Curtia patula,NA,?,s.n.,NA,Brazil,São Paulo,Butantan,NA,NA,Fl. roxa.,UEC015947,Magnoliopsida,NA,(Mart.) Knobl.,"1920","04","29",São Paulo,-46.6300010681152,-23.5400009155273,UEC015947,"Crespo, S",NA,NA,"53584",auto,NA,"2003","10",NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"588",2021-03-01 16:31:37-03,UNICAMP,UEC,"157616",S,Plantae,Gentianaceae,Curtia,patula,Curtia patula,NA,"Brade, AC","6127",NA,Brazil,São Paulo,Guapira,NA,NA,Ex- Herbarium Brasiliense.,UEC015952,Magnoliopsida,NA,(Mart.) Knobl.,"1913","04","27",São Paulo,-46.6300010681152,-23.5400009155273,UEC015952,"Crespo, S",NA,NA,"53584",auto,NA,"2003","10",NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1223",2019-11-13 11:20:12-03,USP,SPF,"83964",PreservedSpecimen,Plantae,Gentianaceae,Curtia,tenuifolia,Curtia tenuifolia,NA,"Joly, AB","656",NA,Brasil,São Paulo,NA,NA,NA,NA,SPF00083964,NA,NA,(Aubl.) Knobl.,"1948","12","15",São Paulo,-46.6300010681152,-23.5400009155273,NA,"Hoch, AM",NA,NA,"53584",auto,NA,"1995","08",NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1224",2019-11-13 11:20:12-03,USP,SPF,"83963",PreservedSpecimen,Plantae,Gentianaceae,Curtia,tenuifolia,Curtia tenuifolia,NA,"Joly, AB",s.n.,NA,Brasil,São Paulo,Brejos do Butantã.,NA,NA,NA,SPF00083963,NA,NA,(Aubl.) Knobl.,"1950","05","10",São Paulo,-46.6300010681152,-23.5400009155273,NA,"Bissoli, VF",NA,NA,"53584",auto,NA,"2018","04",NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
