X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,yearIdentified,monthIdentified,county,coordinatePrecision,geoFlag,verbatimLongitude,verbatimLatitude,dayIdentified,fieldNumber,sex,NM_MUNICIP,CD_GEOCMU
-46.724373,-23.565521,"1",2021-03-15 16:37:00-03,NY,NYBG,"1032252",PreservedSpecimen,Plantae,Magnoliophyta,Asparagales,Orchidaceae,Octomeria,truncicola,Octomeria truncicola,Barb.Rodr.,F. C. Hoehne,A. Gehrt,"4360","1920","09","04",South America,Brazil,São Paulo,Butantan.,-46.724373,-23.565521,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1192351' target='other'> <mi>dwc_moreinfo</mi></a>,NY01032252,NY01032252_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-45.8400001525879,-23.5300006866455,"10",2019-11-21 10:13:37-03,IBt,SP,"288537",S,Plantae,NA,NA,Orchidaceae,Octomeria,truncicola,Octomeria truncicola,Barb.Rodr.,"Udulutsch, RG","Shirasuna, RT; Simão Bianchini, R; Rossi, L; Kiyama, CY","11","1994","09","04",NA,Brasil,São Paulo,"Estação Biológica de Boracéia, Mata próxima a barragem da SABESP no Rio Claro",-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,"2001","01",Salesópolis,"18032",auto,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-46.5299987792969,-23.6599998474121,"11",2019-11-21 10:13:37-03,IBt,SP,"44225",S,Plantae,NA,NA,Orchidaceae,Octomeria,truncicola,Octomeria truncicola,Barb.Rodr.,"Handro, O","Handro, O",s.n.,"1940","10","05",NA,Brasil,São Paulo,E.B. do Alto da Serra de Paranapiacaba,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,"1940","11",Santo André,"27258",auto,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.6300010681152,-23.5400009155273,"12",2019-11-21 10:13:37-03,IBt,SP,"4360",S,Plantae,NA,NA,Orchidaceae,Octomeria,truncicola,Octomeria truncicola,Barb.Rodr.,"Hoehne, FC","Gehrt, A",s.n.,"1920","09","04",NA,Brasil,São Paulo,Butantã,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,São Paulo,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"13",2019-11-21 10:13:37-03,IBt,SP,"466",S,Plantae,NA,NA,Orchidaceae,Octomeria,truncicola,Octomeria truncicola,Barb.Rodr.,NA,"Hoehne, FC",s.n.,"1917","08","29",NA,Brasil,São Paulo,Butantã,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,São Paulo,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"14",2019-11-21 10:13:37-03,IBt,SP,"47355",S,Plantae,NA,NA,Orchidaceae,Octomeria,truncicola,Octomeria truncicola,Barb.Rodr.,NA,"Krieger, L","136","1942","08","30",NA,Brasil,São Paulo,Santo Amaro,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,São Paulo,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
