X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,day,imagecode,order,recordNumber,continentOcean,preparationType,phylum,infraspecificEpithet,typeStatus,coordinatePrecision,geoFlag,class,relatedCatalogItem,individualCount,eventTime,fieldNumber,previousCatalogNumber,NM_MUNICIP,CD_GEOCMU
-46.1883010864258,-23.5228004455566,"142",2021-03-01 16:28:46-03,UNICAMP,UEC,"88841",S,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn.,"Gomes-Klein, VL","2012","03","20","Corrêa, MA","1996","04",Brazil,São Paulo,Mogi das Cruzes,Rodovia Mogi das Cruzes - Cocuera,-46.1883010864258,-23.5228004455566,NA,NA,NA,NA,"Trepadeira, flores brancas com gavinhas.",UEC092875,"28",UEC092875,NA,"63",NA,NA,Magnoliopsida,NA,NA,"28666",auto,NA,NA,NA,NA,NA,NA,MOGI DAS CRUZES,"3530607"
-47.1300010681152,-23.5200004577637,"143",2021-03-01 16:28:46-03,UNICAMP,UEC,"3982",S,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn.,"Klein, VLG; Cesar, R","1996","06",NA,"Sakane, M","1977","05",Brazil,São Paulo,São Roque,Recanto das Acácias.,-47.1300010681152,-23.5200004577637,NA,NA,NA,NA,Trepadeira. Flores verde amareladas em cachos.,UEC019901,"14",UEC019901,NA,"534",NA,NA,Magnoliopsida,NA,NA,"15567",auto,NA,NA,NA,NA,NA,NA,SÃO ROQUE,"3550605"
-46.6300010681152,-23.5400009155273,"184",2021-02-12 18:12:00-03,UFES,VIES,"37621",S,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn.,"Toledo, J.F.",NA,NA,NA,"Hoehne, W.","1942","05",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,VIES037621,"20",VIES037621,NA,s.n.,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"213",2020-12-21 16:21:38-03,MBM,MBM,"277835",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn,"Gomez-Klein, V.L.",NA,NA,NA,"Hoehne, W.","1955","01",Brazil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,MBM277835,"28",MBM277835,NA,s.n.,Southern America,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"222",2020-12-21 16:21:38-03,MBM,MBM,"299358",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn,"Toledo, J.F.",NA,NA,NA,"Hoehne, W.","1941","05",Brazil,São Paulo,São Paulo,Próximo a Anastácio,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,MBM299358,"20",MBM299358,NA,s.n.,Southern America,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"260",2015-09-05 10:32:15-03,MNHN,RECOLNAT_MNHN_P,P05590978,PreservedSpecimen,NA,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,Cogn.,NA,NA,NA,NA,"Kuhlmann, M.","1955","2",Brasil,São Paulo,São Paulo,Jardim Botânico.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05590978' target='other'> <mi>dwc_moreinfo</mi></a>,P05590978,"1",P05590978_01,NA,NA,NA,hb,NA,NA,NA,"53584",auto,NA,NA,NA,NA,"3545",NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"262",2015-09-05 10:32:15-03,MNHN,RECOLNAT_MNHN_P,P05590977,PreservedSpecimen,NA,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,Cogn.,NA,NA,NA,NA,"Hoehne, W.","1941","5",Brasil,São Paulo,São Paulo,Prox. de Anastácio.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05590977' target='other'> <mi>dwc_moreinfo</mi></a>,P05590977,"20",P05590977_01,NA,NA,NA,hb,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"343",2020-06-15 15:30:07-03,UNESP-RC,HRCB,"39367",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn.,"Gomes-Klein, V.L.","2000",NA,NA,"Hoehne, W.","1955","01",Brasil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Escandente,NA,"28",NA,NA,s.n.,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"356",2019-12-19 11:18:23-03,UFG,UFG,"19045",S,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,Cogn.,NA,NA,NA,NA,"Kuhlmann, M.","1955","11",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,UFG0019045,"01",UFG0019045,NA,"3545",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.1300010681152,-23.5200004577637,"358",2019-12-19 11:18:23-03,UFG,UFG,"19046",S,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,Cogn.,"Gomes-Klein, V.L.","1996","06","30","Sakene, M.","1977","05",Brasil,São Paulo,São Roque,NA,-47.1300010681152,-23.5200004577637,NA,NA,NA,NA,NA,UFG0019046,"22",UFG0019046,NA,"583",NA,NA,NA,NA,NA,"15567",auto,NA,NA,NA,NA,NA,NA,SÃO ROQUE,"3550605"
-46.6300010681152,-23.5400009155273,"359",2019-12-19 11:18:23-03,UFG,UFG,"22143",S,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,Cogn.,"Gomes-Klein, V.L.","2001","12","30","Godoi, J.V.","1993","03",Brasil,São Paulo,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,UFG0022143,"15",UFG0022143,NA,"319",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"360",2021-01-26 13:53:35-03,IMA,MAC,"21979",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn.,V.L.Gomes Klein,"1996","06",NA,M.Kuhlmann,"1955","11",Brasil,São Paulo,São Paulo,Jardim Botânico.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Subexpontânea.,MAC0021979,"01",NA,NA,"3545",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"361",2021-01-26 13:53:35-03,IMA,MAC,"21971",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn.,J.F.Toledo,"1944","11","09",W.Hoehne,"1944","05",Brasil,São Paulo,São Paulo,Próximo de Anastácio..,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Escandente.,MAC0021971,"20",NA,NA,s.n.,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"394",2020-09-02 16:23:34-03,Cenargen,CEN,"55584",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn.,V. L. G. Klein & R. César,"1996","06",NA,Moyses Kuhlmann,"1955","02",Brasil,SP,SAO PAULO,Jardim Botânico.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Subexpontânea num depósito de lixo. Doação do Instituto de Botânica - SP (75664). São Paulo.,CEN00055584,"01",CEN00055584,NA,"3545",NA,Exsicatas,NA,NA,NA,"53584",auto,NA,NA,"1",NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"395",2020-09-02 16:23:34-03,Cenargen,CEN,"55593",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn.,J. F. Toledo,"1944","09",NA,Wilson Hoehne,"1941","05",Brasil,SP,SAO PAULO,Próximo de Anastácio.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Doação do Instituto de Botânica - SP. São Paulo.,CEN00055593,"20",CEN00055593,NA,NA,NA,Exsicatas,NA,NA,NA,"53584",auto,NA,NA,"1",NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"396",2020-09-02 16:23:34-03,Cenargen,CEN,"37547",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn.,J. F. Toledo,NA,NA,NA,Wilson Hoehne,"1942","05",Brasil,SP,SAO PAULO,Próximo de Anastácio.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Doação da Universidade de São Paulo - Herbário SPF.,CEN00037547,"20",CEN00037547,NA,"1",NA,Exsicatas,NA,NA,NA,"53584",auto,NA,NA,"1",NA,NA,NA,SÃO PAULO,"3550308"
-46.1883010864258,-23.5228004455566,"403",2019-11-13 11:18:21-03,USP,SPF,"116198",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn.,"Gomes-Klein, VL","1999","03",NA,"Corrêa, MA","1996","04",Brasil,São Paulo,Mogi das Cruzes,NA,-46.1883010864258,-23.5228004455566,NA,NA,NA,NA,NA,SPF00116198,"28",NA,NA,"63",NA,NA,NA,NA,NA,"28666",auto,NA,NA,NA,NA,NA,NA,MOGI DAS CRUZES,"3530607"
-46.6300010681152,-23.5400009155273,"405",2019-11-13 11:18:21-03,USP,SPF,"164939",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn.,"Toledo, JF","1944","09",NA,"Hoehne, W","1941","05",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SPF00164939,"20",NA,NA,s.n.,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"406",2019-11-13 11:18:21-03,USP,SPF,"164954",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn.,"Gomes-Klein, VL",NA,NA,NA,"Gehrt, A","1932","05",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SPF00164954,"22",NA,NA,s.n.,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"407",2019-11-13 11:18:21-03,USP,SPF,"164941",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn.,"Gomes-Klein, VL","1989","10",NA,"Kuhlmann, M","1955","03",Brasil,São Paulo,São Paulo,Jardim Botânico de São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SPF00164941,"15",NA,NA,3545A,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"408",2019-11-13 11:18:21-03,USP,SPF,"164940",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn.,"Gomes-Klein, VL","1996","06",NA,"Kuhlmann, M","1955","02",Brasil,São Paulo,São Paulo,Jardim Botânico de São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SPF00164940,"01",NA,NA,"3545",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"409",2019-11-13 11:18:21-03,USP,SPF,"60948",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn.,"Gomes-Klein, VL","1999","11",NA,"Rossi, L","1985","05",Brasil,São Paulo,São Paulo,Parque Campo Limpo.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SPF00060948,"09",NA,NA,s.n.,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"410",2019-11-13 11:18:21-03,USP,SPF,"15454",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn.,"Gomes-Klein, VL","2000",NA,NA,"Hoehne, W","1955","01",Brasil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SPF00015454,"28",NA,NA,s.n.,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"411",2019-11-13 11:18:21-03,USP,SPF,"164942",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn.,"Gomes-Klein, VL","1994","02",NA,"Hoehne, W","1967","03",Brasil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SPF00164942,"01",NA,NA,"6205",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"412",2019-11-13 11:18:21-03,USP,SPF,"164943",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn.,"Gomes-Klein, VL","1994","02",NA,"Toledo, CB","1985","03",Brasil,São Paulo,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SPF00164943,"26",NA,NA,"72",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"413",2019-11-13 11:18:21-03,USP,SPF,"164945",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn.,"Gomes-Klein, VL","1994","02",NA,"Godoi, JV","1993","03",Brasil,São Paulo,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SPF00164945,"15",NA,NA,"319",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"421",2019-10-07 09:24:07-03,UEFS,HUEFS,"90849",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn.,NA,NA,NA,NA,"Kuhlmann, M.","1955","02",Brasil,São Paulo,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,HUEFS0090849,"11",HUEFS0090849,Cucurbitales,"3545",NA,NA,Angiospermae,NA,NA,"53584",auto,Rosanae,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"422",2019-10-07 09:24:07-03,UEFS,HUEFS,"68131",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn.,NA,NA,NA,NA,"Hoehne, W.","1955","01",Brasil,São Paulo,São Paulo,Parque do Estado.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,HUEFS0068131,"28",HUEFS0068131,Cucurbitales,SPF15454,NA,NA,Angiospermae,NA,NA,"53584",auto,Rosanae,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6361,-23.5475,"464",2019-01-25 15:34:34-02,IAC,IAC,"24961",S,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,Cogn.,Equipe da Botânica,"1979","02","20",Equipe da Botânica,"1979","02",Brasil,São Paulo,São Paulo,Instituto de Botânica,-46.6361,-23.5475,"-46.6361","-23.5475",NA,NA,NA,NA,"20",NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6361,-23.5475,"465",2019-11-06 16:08:37-03,IAC,IAC,"45031",S,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,Cogn.,J.M.F. Toledo,"1944","09","09",W. Hoehne,"1941","05",Brasil,São Paulo,São Paulo,Próximo de Anastácio,-46.6361,-23.5475,"-46.6361","-23.5475",NA,NA,NA,NA,"20",NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-45.889778,-23.653806,"466",2019-11-06 16:08:37-03,IAC,IAC,"6018",S,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,Cogn.,G.A. Gomes-Costa,"2016","06","30",A.S. Lima & L. Silva,"1940","12",Brasil,São Paulo,Salesópolis,"Estação Experimental de Boracéia/Estação Experimental de Quina (atual Estação Biológica de Boracéia, Museu de Zoologia/USP)",-45.889778,-23.653806,"-45.889778","-23.653806",NA,NA,NA,NA,"19",NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-47.2225,-23.6564,"467",2019-01-25 15:34:34-02,IAC,IAC,"35986",S,Plantae,Cucurbitaceae,Cayaponia,tibiricae,Cayaponia tibiricae,Cogn.,s/det.,"1998","03","15",s/col.,"1998","03",Brasil,São Paulo,Ibiúna,NA,-47.2225,-23.6564,"-47.2225","-23.6564",NA,NA,NA,NA,"15",NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IBIÚNA,"3519709"
-46.6300010681152,-23.5400009155273,"471",2020-07-23 12:03:53-03,CEPLAC,CEPEC,"106356",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,NA,Sem Informação,NA,NA,NA,W. Hoehne,"1941","05",Brasil,São Paulo,SÃO PAULO,Próx. De Anastácio.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"492",2020-11-12 16:59:00-03,UEL,FUEL,"31672",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn.,"Toledo, JF",NA,NA,NA,"Hoehne, W","1942","05",Brasil,São Paulo,São Paulo,"Anastácio, próximo a",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"20",NA,Cucurbitales,s.n.,NA,NA,Tracheophyta,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"493",2020-11-12 16:59:00-03,UEL,FUEL,"38421",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn.,"Toledo, JF","1944","09","09","Hoehne, W","1941","05",Brasil,São Paulo,São Paulo,"Anastácio, próximo a",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"20",NA,Cucurbitales,s.n.,NA,NA,Tracheophyta,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"494",2020-11-12 16:59:00-03,UEL,FUEL,"38800",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,(Cogn.) Cogn.,"Gomes-Klein, VL","2000",NA,NA,"Hoehne, W","1955","01",Brasil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"28",NA,Cucurbitales,s.n.,NA,NA,Tracheophyta,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
