X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,individualCount,occurrenceRemarks,infraspecificEpithet,typeStatus,recordNumber,continentOcean,country,locality,preparationType,barcode,imagecode,class,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,NM_MUNICIP,CD_GEOCMU
-46.633333,-23.55,"8",2020-02-08 10:10:08-03,NBC,NL-BOTANY,U 0249297,PreservedSpecimen,Plantae,NA,Piperales,Piperaceae,Peperomia,hydrocotyloides,Peperomia hydrocotyloides,Miq.,NA,NA,NA,NA,Martius CFP von,NA,NA,NA,São Paulo,NA,-46.633333,-23.55,"-46.633333","-23.55",NA,<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200249297 target=other class=eLink> <mi>dwc_moreinfo</mi></a>,NA,isotype,NA,Southern America,Brazil,"St. Paul, Brasilia",NA,NL-U0249297,NL-U0249297,Magnoliopsidae,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"33",2019-11-13 11:28:19-03,USP,SPF,"13028",PreservedSpecimen,Plantae,NA,NA,Piperaceae,Peperomia,hydrocotyloides,Peperomia hydrocotyloides setosa,Yunck.,"Callejas, R","1984","01",NA,"Hoehne, W","1947","11","20",São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,setosa,NA,s.n.,NA,Brasil,Alto da Lapa.,NA,SPF00013028,SPF00013028,NA,NA,NA,"53584",auto,SÃO PAULO,"3550308"
-47.2900009155273,-23.2600002288818,"39",2019-11-21 10:14:15-03,IBt,SP,"12909",S,Plantae,NA,NA,Piperaceae,Peperomia,hydrocotyloides,Peperomia hydrocotyloides setosa,Yunck.,"Yuncker, TG","1961",NA,NA,"Hoehne, FC","1924","12","04",São Paulo,Itú,-47.2900009155273,-23.2600002288818,NA,NA,NA,"Planta da mata crescendo sobre pedra; inflorescência alva",setosa,Isotype,s.n.,NA,Brasil,mata do Governo,NA,SP001469,SP001469,NA,NA,NA,"22309",auto,ITU,"3523909"
