X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordNumber,phylum,order,continentOcean,preparationType,coordinatePrecision,geoFlag,class,relatedCatalogItem,typeStatus,individualCount,fieldNumber,minimumDepthInMeters,maximumDepthInMeters,NM_MUNICIP,CD_GEOCMU
-45.183333,-23.4,"107",2021-03-01 16:32:36-03,UNICAMP,UEC,"200217",S,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Padgurschi, MCG; Belinello, R","2009",NA,NA,Brazil,São Paulo,São Luiz do Paraitinga,Parque Estadual da Serra do Mar,-45.183333,-23.4,"-45.183333","-23.4","990","1045",Parcela M - Projeto Biota-FAPESP. Árvore com 10.5 metros de altura. Frequência da espécie na parcela: n=37,UEC177722,NA,NA,NA,NA,NA,M1111,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NATIVIDADE DA SERRA,"3532306"
-45.183333,-23.4,"109",2021-03-01 16:32:36-03,UNICAMP,UEC,"200187",S,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Padgurschi, MCG; Belinello, R","2009",NA,NA,Brazil,São Paulo,São Luiz do Paraitinga,Parque Estadual da Serra do Mar,-45.183333,-23.4,"-45.183333","-23.4","990","1045",Parcela M - Projeto Biota-FAPESP. Árvore com 9 metros de altura. Frequência da espécie na parcela: n=2,UEC177733,UEC177733,NA,NA,NA,NA,M1076,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NATIVIDADE DA SERRA,"3532306"
-45.183333,-23.4,"110",2021-03-01 16:32:36-03,UNICAMP,UEC,"200180",S,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Padgurschi, MCG; Belinello, R","2009",NA,NA,Brazil,São Paulo,São Luiz do Paraitinga,Parque Estadual da Serra do Mar,-45.183333,-23.4,"-45.183333","-23.4","990","1045",Parcela M - Projeto Biota-FAPESP. Árvore com 9 metros de altura. Frequência da espécie na parcela: n=12,UEC177725,UEC177725,"Brotto, ML","2018","09",NA,M505,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NATIVIDADE DA SERRA,"3532306"
-45.183333,-23.4,"111",2021-03-01 16:32:36-03,UNICAMP,UEC,"200179",S,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Padgurschi, MCG; Belinello, R","2009",NA,NA,Brazil,São Paulo,São Luiz do Paraitinga,Parque Estadual da Serra do Mar,-45.183333,-23.4,"-45.183333","-23.4","990","1045",Parcela M - Projeto Biota-FAPESP. Árvore com 6 metros de altura. Frequência da espécie na parcela: n=2,UEC177724,UEC177724,"Brotto, ML","2018","09",NA,M1088,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NATIVIDADE DA SERRA,"3532306"
-46.5800018310547,-23.3099994659424,"133",2021-03-01 16:32:36-03,UNICAMP,UEC,"130190",S,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Arzolla, FARDP","2000","06","17",Brazil,São Paulo,Mairiporã,"Parque Estadual da Cantareira, região de Águas claras.",-46.5800018310547,-23.3099994659424,NA,NA,NA,NA,"Árvore 20 m altura, frutos imaturos e maduros.",UEC061116,UEC061116,"Baitello, JB","2000","07","17","172",Magnoliopsida,NA,NA,NA,"15840",auto,NA,NA,NA,NA,NA,NA,NA,MAIRIPORÃ,"3528502"
-46.63,-23.54,"203",2013-04-01 09:18:49-03,IPT,BCTW,"13737",S,Plantae,NA,Ocotea,catharinensis,Ocotea catharinensis,Mez,NA,NA,NA,NA,Brasil,São Paulo,São Paulo,Horto Florestal,-46.63,-23.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.441944,-24.090833,"230",2020-12-21 16:31:02-03,MBM,MBM,"425012",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Brotto, M.L.","2019","09","28",Brazil,São Paulo,Miracatu,"Reserva Legado das Águas, Votorantim",-47.441944,-24.090833,"-47.441944","-24.090833","500","500","Árvore com 20 m de altura; flores esverdeadas.; Floresta Ombrófila Densa Submontana.",MBM425012,NA,"Brotto, M.L.","2019","10","05","3761",NA,NA,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MIRACATU,"3529906"
-46.5800018310547,-23.3099994659424,"259",2020-12-21 16:31:02-03,MBM,MBM,"133578",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Aguiar, O.T.","1988","06","23",Brazil,São Paulo,Mairiporã,Parque Estadual da Serra da Cantareira,-46.5800018310547,-23.3099994659424,NA,NA,NA,NA,NA,MBM133578,MBM133578,"Baitello, J.B.",NA,NA,NA,"261",NA,NA,Southern America,NA,"15840",auto,NA,NA,NA,NA,NA,NA,NA,MAIRIPORÃ,"3528502"
-46.6300010681152,-23.5400009155273,"274",2020-12-21 16:31:02-03,MBM,MBM,"259894",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Silva, E.L.; et al.; et al.","1993","05","25",Brazil,São Paulo,São Paulo,Parque Estadual da Cantareira,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,MBM259894,MBM259894,"Baitello, J.B.",NA,NA,NA,"51",NA,NA,Southern America,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"277",2015-09-03 18:55:19-03,MNHN,RECOLNAT_MNHN_P,P01959640,PreservedSpecimen,NA,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Handro, O.","1958","6","18",Brasil,São Paulo,São Paulo,Nativa no Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01959640' target='other'> <mi>dwc_moreinfo</mi></a>,P01959640,P01959640_01,NA,NA,NA,NA,NA,NA,NA,NA,hb,"53584",auto,NA,NA,NA,NA,"811",NA,NA,SÃO PAULO,"3550308"
-46.8800010681152,-23.1800003051758,"356",2020-06-15 15:30:55-03,UNESP-RC,HRCB,"60603",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Jung-Mendaçolli, S.L.","1997","11","14",Brasil,São Paulo,Jundiaí,NA,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,"Árvore ca. 6m alt., frutos imaturos verdes.",NA,NA,"Baitello, J.B.","1998","03","26","848",NA,NA,NA,NA,"17840",auto,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.8800010681152,-23.1800003051758,"357",2020-06-15 15:30:55-03,UNESP-RC,HRCB,"60749",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Leitão Filho, H.F.","1971","05","20",Brasil,São Paulo,Jundiaí,Dema de Jundiaí,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,"Árvore 10 m; em final de floração.",NA,NA,NA,NA,NA,NA,"1194",NA,NA,NA,NA,"17840",auto,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.5800018310547,-23.3099994659424,"358",2020-06-15 15:30:55-03,UNESP-RC,HRCB,"38765",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Arzolla, F.A.R.D.P.","2000","06","17",Brasil,São Paulo,Mairiporã,Parque Estadual da Cantareira,-46.5800018310547,-23.3099994659424,NA,NA,NA,NA,"Árvore 20m de altura, frutos imaturos e maduros. <ll>dwc_commonname:</ll> canela preta",NA,NA,"Baitello, J.B.","2000","07","17","172",NA,NA,NA,NA,"15840",auto,NA,NA,NA,NA,NA,NA,NA,MAIRIPORÃ,"3528502"
-46.5299987792969,-23.6599998474121,"377",2020-09-12 05:00:02-03,US,US,"2580246",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,M. Kuhlmann,"1946","5","23",Brazil,São Paulo,Santo André,Mata da Estação Biológica,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,US01348454,US01348454_01,NA,NA,NA,NA,"3165",NA,Laurales,South America - Neotropics,NA,"27258",auto,Dicotyledonae,NA,NA,"1",NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.6300010681152,-23.5400009155273,"402",2020-09-12 05:00:02-03,US,US,"2748296",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,O. Handro,"1958","6","18",Brazil,São Paulo,São Paulo,Nativa no Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,US01348448,US01348448_01,NA,NA,NA,NA,"811",NA,Laurales,South America - Neotropics,NA,"53584",auto,Dicotyledonae,NA,NA,"1",NA,NA,NA,SÃO PAULO,"3550308"
-45.8400001525879,-23.5300006866455,"432",2019-11-13 11:21:08-03,USP,SPF,"79675",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Kuhlmann, M","1960","04","12",Brasil,São Paulo,Salesópolis,Estação Biológica de Boracéia,-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,NA,SPF00079675,NA,"Handro, O",NA,NA,NA,s.n.,NA,NA,NA,NA,"18032",auto,NA,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-46.5299987792969,-23.6599998474121,"433",2019-11-13 11:21:08-03,USP,SPF,"67242",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Kuhlmann, M","1946","05","23",Brasil,São Paulo,Santo André,"Paranapiacaba, Mata da Estação Biológica.",-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,SPF00067242,NA,"Teixeira, BC",NA,NA,NA,"3165",NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.8842,-23.1864,"454",2019-01-25 15:41:52-02,IAC,IAC,"21610",S,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,H.F. Leitão Filho,"1971","05","20",Brasil,São Paulo,Jundiaí,"IAC, Máquina Agrícolas",-46.8842,-23.1864,"-46.8842","-23.1864",NA,NA,NA,NA,NA,J.B. Baitello,"1998","03","26","1194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.927972,-23.111861,"455",2019-01-25 15:41:52-02,IAC,IAC,"35531",S,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,S.L. Jung-Mendaçolli et al.,"1997","11","14",Brasil,São Paulo,Jundiaí,"IAC, Estação Experimental",-46.927972,-23.111861,"-46.927972","-23.111861",NA,NA,NA,NA,NA,J.B. Baitello,"1998","03","26","848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.945445,-23.714883,"457",2019-01-25 15:35:13-02,IAC,IAC,"43228",S,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"L.C. Bernacci; G.A.D.C. Franco; E.L.M. Catharino & E. Furlan","2000","07","12",Brasil,São Paulo,Cotia,"Morro Grande, Reserva, área C, indivíduo C 43.3",-46.945445,-23.714883,"-46.945445","-23.714883",NA,NA,NA,NA,NA,L.C. Bernacci et al.,"2000","07","12","3521",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COTIA,"3513009"
-46.6300010681152,-23.5400009155273,"480",2019-05-06 11:58:24-03,UFU,HUFU,"3805",S,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Aguiar, O.T.","1988","04","05",Brasil,São Paulo,São Paulo,"Parque Estadual da Cantareira, Instituto Florestal de São Paulo.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Árvore magna com flores e frutos.,HUFU00012072,HUFU00012072,NA,NA,NA,NA,"251",NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.925,-24.189722,"517",2020-01-31 10:38:39-03,IFAM,EAFM,"11972",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Hanazaki, N.","2003","08","06",Brasil,São Paulo,Sete Barras,"Parcela Permanente, mata",-47.925,-24.189722,"-47.925","-24.189722",NA,NA,"; DESC: arbóreo; madeira; travessa, cabo de ferramenta",NA,NA,"Hanazaki, N.","2003","08","06","871",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-46.5800018310547,-23.3099994659424,"538",2021-03-04 15:44:08-03,IF,SPSF,"26927",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,NA,F.A.R.D.P.Arzolla,"2000","06","17",Brasil,SP,Mairiporã,"P.E.Cantareira, regiao de Aguas Claras",-46.5800018310547,-23.3099994659424,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"172",Magnoliophyta,Laurales,América do Sul,NA,"15840",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,MAIRIPORÃ,"3528502"
-46.6300010681152,-23.5400009155273,"545",2021-03-04 15:44:07-03,IF,SPSF,"08114",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,NA,M.Koscinski,"1933","07","28",Brasil,SP,São Paulo,"serra da Cantareira, Cuca",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,Laurales,América do Sul,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"546",2021-03-04 15:44:07-03,IF,SPSF,"08133",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,NA,M.Koscinski,"1933","07","28",Brasil,SP,São Paulo,"serra da Cantareira, Cuca",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"116",Magnoliophyta,Laurales,América do Sul,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"547",2021-03-04 15:44:07-03,IF,SPSF,"05791",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,NA,J.B.Baitello & O.T. Aguiar,"1979","06","03",Brasil,SP,São Paulo,"serra da Cantareira, Pinheirinho",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,Laurales,América do Sul,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"548",2021-03-04 15:44:08-03,IF,SPSF,"16179",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,NA,E.L.Silva & A.Silva,"1993","05","25",Brasil,SP,São Paulo,"serra da Cantareira, Pinheirinho",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"51",Magnoliophyta,Laurales,América do Sul,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"549",2021-03-04 15:44:07-03,IF,SPSF,"05792",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,NA,J.B.Baitello & O.T. Aguiar,"1979","06","06",Brasil,SP,São Paulo,"serra da Cantareira, Pinheirinho",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,Laurales,América do Sul,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"550",2021-03-04 15:44:08-03,IF,SPSF,"12335",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,NA,O.T. Aguiar,"1988","06","23",Brasil,SP,São Paulo,"serra da Cantareira, Pinheirinho",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"261",Magnoliophyta,Laurales,América do Sul,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"551",2021-03-04 15:44:08-03,IF,SPSF,"12056",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,NA,O.T. Aguiar,"1988","04","05",Brasil,SP,São Paulo,"serra da Cantareira, Pinheirinho",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"251",Magnoliophyta,Laurales,América do Sul,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"552",2021-03-04 15:44:07-03,IF,SPSF,"09167",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,NA,J.B.Baitello & O.T. Aguiar,"1985","05","17",Brasil,SP,São Paulo,"serra da Cantareira, Pinheirinho",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,Laurales,América do Sul,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"553",2021-03-04 15:44:07-03,IF,SPSF,"05571",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,NA,B.Braga,"1969","03","06",Brasil,SP,São Paulo,"serra da Cantareira, Pinheirinho",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,Laurales,América do Sul,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"554",2021-03-04 15:44:07-03,IF,SPSF,"05544",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,NA,B.Braga,"1969","02","06",Brasil,SP,São Paulo,Serra da Cantereira,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,Laurales,América do Sul,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"555",2021-03-04 15:44:07-03,IF,SPSF,"08087",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,NA,J.B.Baitello & O.T. Aguiar,"1982","12","22",Brasil,SP,São Paulo,Serra da Cantereira,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Chapada&nf;;",NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,Laurales,América do Sul,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.9199981689453,-24.3799991607666,"556",2021-03-04 15:44:08-03,IF,SPSF,"17246",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,NA,P.L.R.Moraes,"1993","10","29",Brasil,SP,Sete Barras,Parque Estadual Carlos Botelho,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata secundaria&nf;;",NA,NA,NA,NA,NA,NA,"819",Magnoliophyta,Laurales,América do Sul,NA,"34059",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
