X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,typeStatus,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,phylum,order,scientificNameAuthorship,identifiedBy,locality,decimalLongitude,decimalLatitude,imagecode,county,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,verbatimLongitude,verbatimLatitude,class,relatedCatalogItem,fieldNumber,individualCount,sex,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"71",2021-03-31 13:41:04-03,MN,R,"35687",PreservedSpecimen,Plantae,Orchidaceae,Habenaria,trifida,Habenaria trifida,NA,"Brade, A.C.","12341","1932","12",NA,NA,Brasil,São Paulo,NA,NA,NA,NA,NA,NA,Kunth,"Félix, L.P.",Vila Ema,-46.6300010681152,-23.5400009155273,NA,São Paulo,NA,NA,"1996","03","20","53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"108",2020-12-21 16:38:30-03,MBM,MBM,"49657",PreservedSpecimen,Plantae,Orchidaceae,Habenaria,curti-bradei,Habenaria curti-bradei,NA,"Pabst, G.","1310",NA,NA,NA,Southern America,Brazil,São Paulo,NA,NA,NA,MBM049657,NA,NA,Hoehne,"Pabst, G.","Vila Ema, São Paulo",-46.6300010681152,-23.5400009155273,MBM049657,São Paulo,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
