X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,occurrenceRemarks,continentOcean,preparationType,previousCatalogNumber,typeStatus,phylum,order,infraspecificEpithet,class,coordinatePrecision,geoFlag,relatedCatalogItem,relationshipType,fieldNumber,individualCount,sex,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"345",2020-12-21 16:41:08-03,MBM,MBM,"417589",PreservedSpecimen,Plantae,Podocarpaceae,Podocarpus,sellowii,Podocarpus sellowii,Klotzsch ex Endl.,NA,"Hoehne, W.","1576","1944","11","28",Brazil,São Paulo,São Paulo,Parque E.S Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,MBM417589,MBM417589,NA,NA,NA,Forma masculina.,Southern America,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.31222,-23.77778,"358",2004-06-01 14:28:49-03,MNHN,RECOLNAT_MNHN_P,P00636233,PreservedSpecimen,NA,Podocarpaceae,Podocarpus,sellowii,Podocarpus sellowii,Klotzsch,NA,"Pignal, M.|Romaniuc Neto, S.|Sebastiani, R.|Vitor",NA,"2008","6","5",Brasil,São Paulo,Santo André,Reserva Biológica do Alto da Serra de Paranapiacaba,-46.31222,-23.77778,NA,NA,"784",NA,P00636233,NA,NA,NA,NA,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00636233' target='other'> <mi>dwc_moreinfo</mi></a>,NA,hb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3175",NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"529",2020-09-12 05:00:02-03,US,US,2593314A,PreservedSpecimen,Plantae,Taxaceae,Podocarpus,sellowii,Podocarpus sellowii,NA,NA,G. T. Prance,"10462","1969","4","2",Brazil,São Paulo,Santo André,Alto da Serra Biological Reserve. Paranapiacaba,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,US01327538,US01327538_01 US01327538_02,NA,NA,NA,NA,South America - Neotropics,NA,NA,NA,NA,Taxales,NA,Gymnospermae,"27258",auto,NA,NA,NA,"1",NA,SANTO ANDRÉ,"3547809"
-46.7725,-23.663056,"560",2019-11-13 11:29:06-03,USP,SPF,"121065",PreservedSpecimen,Plantae,Podocarpaceae,Podocarpus,sellowii,Podocarpus sellowii,Klotzsch,"Garcia, RJF","Garcia, RJF","35","1992","04","15",Brasil,São Paulo,São Paulo,Parque Santo Dias,-46.7725,-23.663056,"-46.7725","-23.663056",NA,NA,SPF00121065,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.7725,-23.663056,"561",2019-11-13 11:29:06-03,USP,SPF,"121066",PreservedSpecimen,Plantae,Podocarpaceae,Podocarpus,sellowii,Podocarpus sellowii,Klotzsch,"Garcia, RJF","Garcia, RJF","400","1993","05","27",Brasil,São Paulo,São Paulo,Parque Santo Dias,-46.7725,-23.663056,"-46.7725","-23.663056",NA,NA,SPF00121066,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.734444,-23.552222,"572",2021-03-15 18:29:30-03,USP,SPF,"225669",PreservedSpecimen,Plantae,Podocarpaceae,Podocarpus,sellowii,Podocarpus sellowii,Klotzsch,"Motta, LB","Furlan, CM","71","2016","05","08",Brasil,São Paulo,São Paulo,"Cidade Universitária Armando de Salles Oliveira, Próximo ao Instituto de Biociências.",-46.734444,-23.552222,"-46.734444","-23.552222","745","745",SPF00225669,NA,"2016","05","09","Árvore 4 m alt., em estado reprodutivo. Voucher de estudo fitoquímico.; Cultivada em arborização urbana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"599",2019-11-13 11:29:06-03,USP,SPF,"116167",PreservedSpecimen,Plantae,Podocarpaceae,Podocarpus,sellowii,Podocarpus sellowii,Klotzsch,NA,"Rossi, L",s.n.,"1985","01",NA,Brasil,São Paulo,São Paulo,Parque do Campo Limpo.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00116167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"600",2019-11-13 11:29:06-03,USP,SPF,"13317",PreservedSpecimen,Plantae,Podocarpaceae,Podocarpus,sellowii,Podocarpus sellowii,Klotzsch,"Hoehne, W","Hoehne, W","2962","1949","01","24",Brasil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00013317,NA,"1949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"601",2019-11-13 11:29:06-03,USP,SPF,"11378",PreservedSpecimen,Plantae,Podocarpaceae,Podocarpus,sellowii,Podocarpus sellowii,Klotzsch,"Hoehne, W","Hoehne, W","1576","1944","11","28",Brasil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00011378,NA,"1944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"602",2019-11-13 11:29:06-03,USP,SPF,"165385",PreservedSpecimen,Plantae,Podocarpaceae,Podocarpus,sellowii,Podocarpus sellowii,Klotzsch,"Garcia, RJF","Garcia, RJF","1420","1997","12","13",Brasil,São Paulo,São Paulo,"Parque Estadual da Serra do Mar, Núcleo Curucutu.",-46.6300010681152,-23.5400009155273,NA,NA,"872","872",SPF00165385,NA,"1997","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.092482,-23.714883,"627",2019-01-25 15:36:07-02,IAC,IAC,"43135",S,Plantae,Podocarpaceae,Podocarpus,sellowii,Podocarpus sellowii,Klotzsch ex Eichler,L.C. Bernacci et al.,"L.C. Bernacci; G.A.D.C. Franco; G. Durigan; E.L.M. Catharino; E.Q. Santos & E. Furlan","3428","2000","08","08",Brasil,São Paulo,Ibiúna,"próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Pedro, indivíduo P 30.2",-47.092482,-23.714883,"-47.092482","-23.714883",NA,NA,NA,NA,"2000","08","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IBIÚNA,"3519709"
-47.097056,-23.974111,"641",2020-09-22 13:49:01-03,USP,SPFW,"2848",PreservedSpecimen,Plantae,Podocarpaceae,Podocarpus,sellowii,Podocarpus sellowii,KlotzschexEndl.,NA,"Balboni, B.M.M. Cardim, R.H.H.; Polizel, R.; Delcí.","45",NA,NA,NA,Brasil,São Paulo,Juquitiba,NA,-47.097056,-23.974111,"47°05'49,4''W","23°58'26,8''S","573","573",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUQUITIBA,"3526209"
-47.097056,-23.974111,"657",2020-09-22 13:49:01-03,USP,SPFW,"2847",PreservedSpecimen,Plantae,Podocarpaceae,Podocarpus,sellowii,Podocarpus sellowii,KlotzschexEndl.,NA,"Balboni, B.M.M. Cardim, R.H.H.; Polizel, R.; Delcí.","42",NA,NA,NA,Brasil,São Paulo,Juquitiba,NA,-47.097056,-23.974111,"47°05'49,4''W","23°58'26,8''S","573","573",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUQUITIBA,"3526209"
-47.097056,-23.974111,"660",2020-09-22 13:49:01-03,USP,SPFW,"2846",PreservedSpecimen,Plantae,Podocarpaceae,Podocarpus,sellowii,Podocarpus sellowii,KlotzschexEndl.,NA,"Balboni, B.M.M. Cardim, R.H.H.; Polizel, R.; Delcí.","41",NA,NA,NA,Brasil,São Paulo,Juquitiba,NA,-47.097056,-23.974111,"47°05'49,4''W","23°58'26,8''S","573","573",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUQUITIBA,"3526209"
-47.097056,-23.974111,"661",2020-09-22 13:49:01-03,USP,SPFW,"2845",PreservedSpecimen,Plantae,Podocarpaceae,Podocarpus,sellowii,Podocarpus sellowii,KlotzschexEndl.,NA,"Balboni, B.M.M. Cardim, R.H.H.; Polizel, R.; Delcí.","37",NA,NA,NA,Brasil,São Paulo,Juquitiba,NA,-47.097056,-23.974111,"47°05'49,4''W","23°58'26,8''S","573","573",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUQUITIBA,"3526209"
-47.097056,-23.974111,"666",2020-09-22 13:49:01-03,USP,SPFW,"2849",PreservedSpecimen,Plantae,Podocarpaceae,Podocarpus,sellowii,Podocarpus sellowii,KlotzschexEndl.,NA,"Balboni, B.M.M. Cardim, R.H.H.; Polizel, R.; Delcí.","46",NA,NA,NA,Brasil,São Paulo,Juquitiba,NA,-47.097056,-23.974111,"47°05'49,4''W","23°58'26,8''S","573","573",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUQUITIBA,"3526209"
-46.5299987792969,-23.6599998474121,"712",2021-03-04 15:41:53-03,IF,SPSF,"06405",PreservedSpecimen,Plantae,Podocarpaceae,Podocarpus,sellowii,Podocarpus sellowii,NA,NA,M.Koscinski,NA,NA,NA,NA,Brasil,SP,Santo André,Paranapiacaba,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: alto da Serra&nf;;",América do Sul,NA,NA,NA,Coniferophyta,Pinales,NA,Pinopsida,"27258",auto,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.3899993896484,-23.9599990844727,"713",2021-03-04 15:41:54-03,IF,SPSF,"31234",PreservedSpecimen,Plantae,Podocarpaceae,Podocarpus,sellowii,Podocarpus sellowii,NA,NA,J.A.Pastore & C.Moura,"1219","2003","02","21",Brasil,SP,São Vicente,via Padre Manuel da Nobrega,-46.3899993896484,-23.9599990844727,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: restinga, brejo&nf;;",América do Sul,NA,NA,NA,Coniferophyta,Pinales,NA,Pinopsida,"25482",auto,NA,NA,NA,NA,NA,SÃO VICENTE,"3551009"
-46.6300010681152,-23.5400009155273,"722",2021-03-04 15:41:53-03,IF,SPSF,"00541",PreservedSpecimen,Plantae,Podocarpaceae,Podocarpus,sellowii,Podocarpus sellowii,NA,NA,D.Bento Pickel,NA,"1943","10","01",Brasil,SP,São Paulo,Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",América do Sul,NA,NA,NA,Coniferophyta,Pinales,NA,Pinopsida,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"723",2021-03-04 15:41:53-03,IF,SPSF,"18067",PreservedSpecimen,Plantae,Podocarpaceae,Podocarpus,sellowii,Podocarpus sellowii,NA,NA,M.Alonso,"65","1995","01","24",Brasil,SP,São Paulo,"P.E.Serra do Mar, Núcleo Curucutu",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",América do Sul,NA,NA,NA,Coniferophyta,Pinales,NA,Pinopsida,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-45.8400001525879,-23.5300006866455,"749",2020-04-16 11:05:16-03,MCN-FZBRS,HAS,"85292",PreservedSpecimen,Plantae,Podocarpaceae,Podocarpus,sellowii,Podocarpus sellowii,Klotzsch ex Endl.,"Mattos, J.","Mattos, J.",s.n.,"1966","08",NA,Brasil,São Paulo,Salesópolis,"Estação Biológica de Boracéia, Perto do Rio Coruja",-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,HAS0085292,NA,NA,NA,NA,"Numa capoeira, pequena árvore estéril.",NA,NA,NA,NA,Gimnospermae,NA,NA,NA,"18032",auto,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-46.6300010681152,-23.5400009155273,"750",2020-08-05 10:16:41-03,MCN-FZBRS,HAS,"82297",PreservedSpecimen,Plantae,Podocarpaceae,Podocarpus,sellowii,Podocarpus sellowii,Klotzsch ex Endl.,NA,"Mattos, J.","11473","1964","03",NA,Brasil,São Paulo,São Paulo,"Estação Biológica, Paranapiaçaba",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,HAS0082297,NA,NA,NA,NA,"pinheiro-bravoárvore; Árvore de 5m de altura.",NA,NA,NA,NA,Gimnospermae,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"751",2020-04-16 11:05:23-03,MCN-FZBRS,HAS,"93867",PreservedSpecimen,Plantae,Podocarpaceae,Podocarpus,sellowii,Podocarpus sellowii,Klotzsch ex Endl.,"Mattos, J.","Mattos, J.","12658","1965","01",NA,Brasil,São Paulo,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,HAS0093867,NA,NA,NA,NA,"Planta isolada, com frutos imaturos.",NA,NA,NA,NA,Gimnospermae,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"752",2020-04-16 11:05:16-03,MCN-FZBRS,HAS,"85293",PreservedSpecimen,Plantae,Podocarpaceae,Podocarpus,sellowii,Podocarpus sellowii,Klotzsch ex Endl.,"Mattos, J.","Barros, R.",s.n.,"1964","07",NA,Brasil,São Paulo,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,HAS0085293,NA,"1964","07","23","Na mata secundária, árvore de aproximadamente 2 m de altura.",NA,NA,NA,NA,Gimnospermae,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.5299987792969,-23.6599998474121,"768",2021-02-18 08:31:30-03,IBt,SP,"8177",S,Plantae,Podocarpaceae,Podocarpus,sellowii,Podocarpus sellowii,Klotzsch ex Endl.,NA,"Hoehne, FC",s.n.,"1922","12","04",Brasil,São Paulo,Santo André,Alto da Serra,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"769",2020-10-01 09:24:47-03,IBt,SP,"14483",S,Plantae,Podocarpaceae,Podocarpus,sellowii,Podocarpus sellowii,Klotzsch ex Endl.,"Luederwaldt, H","Luederwaldt, H","6432","1910","03",NA,Brasil,São Paulo,Santo André,"Alto da Serra, Parque Cajuru.",-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,"1916",NA,NA,Árvore 10m alt.,NA,NA,NA,NA,NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"770",2020-10-01 09:24:47-03,IBt,SP,"224827",S,Plantae,Podocarpaceae,Podocarpus,sellowii,Podocarpus sellowii,Klotzsch ex Endl.,NA,"Kirizawa, M","2092","1988","11","01",Brasil,São Paulo,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.560001373291,-23.6900005340576,"771",2020-10-01 09:24:47-03,IBt,SP,"308590",S,Plantae,Podocarpaceae,Podocarpus,sellowii,Podocarpus sellowii,Klotzsch ex Endl.,NA,"Matsuo, E","9","1997","04","17",Brasil,São Paulo,São Bernardo do Campo,Parque Caminhos do Mar,-46.560001373291,-23.6900005340576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31119",auto,NA,NA,NA,NA,NA,SÃO BERNARDO DO CAMPO,"3548708"
-46.6300010681152,-23.5400009155273,"772",2021-02-18 08:31:30-03,IBt,SP,"4629",S,Plantae,Podocarpaceae,Podocarpus,sellowii,Podocarpus sellowii,Klotzsch ex Endl.,NA,"Hoehne, FC",s.n.,"1920","02","15",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"773",2020-10-01 09:24:47-03,IBt,SP,"39699",S,Plantae,Podocarpaceae,Podocarpus,sellowii,Podocarpus sellowii,Klotzsch ex Endl.,NA,"Gehrt, A",s.n.,"1938","10","04",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"774",2020-10-01 09:24:47-03,IBt,SP,"303308",S,Plantae,Podocarpaceae,Podocarpus,sellowii,Podocarpus sellowii,Klotzsch ex Endl.,NA,"Gehrt, A",s.n.,"1938","10","04",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"775",2021-01-07 09:34:37-03,IBt,SP,"454711",S,Plantae,Podocarpaceae,Podocarpus,sellowii,Podocarpus sellowii,Klotzsch ex Endl.,NA,"Kondrat, H","172","2013","09","25",Brasil,São Paulo,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
