X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,coordinatePrecision,geoFlag,class,fieldNumber,minimumDepthInMeters,maximumDepthInMeters,individualCount,typeStatus,relatedCatalogItem,NM_MUNICIP,CD_GEOCMU
-46.560001373291,-23.6900005340576,"119",2019-11-13 11:22:46-03,USP,SPF,"78880",PreservedSpecimen,Plantae,NA,NA,Leguminosae,Mimosa,lanata,Mimosa lanata,Benth.,"Harms, HAT","Brade, AC","7279","1913","10","26",NA,Brasil,São Paulo,São Bernardo do Campo,NA,-46.560001373291,-23.6900005340576,NA,NA,NA,NA,SPF00078880,NA,NA,NA,NA,NA,NA,"31119",auto,NA,NA,NA,NA,NA,NA,NA,SÃO BERNARDO DO CAMPO,"3548708"
-46.560001373291,-23.6900005340576,"148",2019-11-21 10:06:11-03,IBt,SP,"7019",S,Plantae,NA,NA,Fabaceae,Mimosa,lanata,Mimosa lanata,Benth.,"Harms, HAT","Brade, AC; Tamandaré, F","7279","1913","10","26",NA,Brasil,São Paulo,São Bernardo do Campo,NA,-46.560001373291,-23.6900005340576,NA,NA,NA,NA,SP025638,SP025638,NA,NA,NA,NA,NA,"31119",auto,NA,NA,NA,NA,NA,NA,NA,SÃO BERNARDO DO CAMPO,"3548708"
