X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,continentOcean,preparationType,previousCatalogNumber,phylum,order,typeStatus,infraspecificEpithet,coordinatePrecision,geoFlag,class,relatedCatalogItem,individualCount,fieldNumber,sex,NM_MUNICIP,CD_GEOCMU
-46.618358,-23.646109,"81",2021-03-15 16:37:00-03,NY,NYBG,"01023471",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,"C. E. Smith, Jr.",F. C. Hoehne,"28322","1931","11","27",Brazil,São Paulo,Sao Paulo,Jardim Botanico,-46.618358,-23.646109,NA,NA,NA,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1193963' target='other'> <mi>dwc_moreinfo</mi></a>,NY01023471,NY01023471_01,NA,NA,NA,South America,sheet,NA,Magnoliophyta,Sapindales,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"160",2020-01-20 14:40:39-03,UPM,MACK,"2730",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,E. H. P. Barreto,A. R. Balbin,"107","2016","04","05",Brasil,SP,São Paulo,"UPM, Campus Higienópolis.",-46.6300010681152,-23.5400009155273,S,W,NA,NA,Bosque da arquitetura,NA,NA,"2016","04","15",NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.5400009155273,-22.9500007629395,"245",2020-11-04 11:13:54-03,ESALQ,ESA,"19735",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,"Pastore, J.A.","Tamashiro, J.Y.; Rodrigues, R.R.; Ivanauskas, N.M.; Belinello, R.","936.0","1995","05","08",Brasil,São Paulo,Bragança Paulista,NA,-46.5400009155273,-22.9500007629395,NA,NA,NA,NA,NA,ESA019735,ESA019735,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"17597",auto,NA,NA,NA,NA,NA,BRAGANÇA PAULISTA,"3507605"
-46.8800010681152,-23.1800003051758,"276",2020-11-04 11:13:59-03,ESALQ,ESA,"7333",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,"Pastore, J.A.","Rodrigues, R.R. ; Morelatto, L.P.C.",NA,"1985","01","15",Brasil,São Paulo,Jundiaí,NA,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,NA,ESA007333,ESA007333,"1996","02","23",NA,NA,NA,Magnoliophyta,NA,NA,NA,"17840",auto,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.8800010681152,-23.1800003051758,"277",2020-11-04 11:13:59-03,ESALQ,ESA,"7205",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,"Pastore, J.A.","Morellato-Fonzar, L. C. P. Rodrigues, R.R.","16723.0","1984","11","30",Brasil,São Paulo,Jundiaí,NA,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,NA,ESA007205,ESA007205,"1996","02","23",NA,NA,NA,Magnoliophyta,NA,NA,NA,"17840",auto,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-47.5200004577637,-23.2099990844727,"285",2020-11-04 11:13:58-03,ESALQ,ESA,"63938",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,"Rodrigues, R.R. & Bufo, L.V.B.","Bufo, L.V.B. ; Sabadim, P.C.","73.0",NA,NA,NA,Brasil,São Paulo,Porto Feliz,NA,-47.5200004577637,-23.2099990844727,NA,NA,NA,NA,NA,ESA063938,ESA063938,"1997",NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"19715",auto,NA,NA,NA,NA,NA,PORTO FELIZ,"3540606"
-46.6300010681152,-23.5400009155273,"287",2020-11-04 11:13:59-03,ESALQ,ESA,"93192",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,"Rossi, L.","Rossi, L.","124.0","1979","11","22",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,ESA093192,ESA093192,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.1300010681152,-23.5200004577637,"288",2020-11-04 11:13:54-03,ESALQ,ESA,"26924",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,"Cardoso-Leite, E. & Rodrigues, R.R.","Cardoso-Leite, E. ; Oliveira, A.","207.0","1993","10","01",Brasil,São Paulo,São Roque,NA,-47.1300010681152,-23.5200004577637,NA,NA,NA,NA,NA,ESA026924,ESA026924,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"15567",auto,NA,NA,NA,NA,NA,SÃO ROQUE,"3550605"
-47.9199981689453,-24.3799991607666,"295",2020-11-04 11:13:54-03,ESALQ,ESA,"109557",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30096.0",NA,NA,NA,Brasil,São Paulo,Sete Barras,Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,NA,ESA109557,ESA109557,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-46.25,-23.25,"399",2021-03-01 16:35:31-03,UNICAMP,UEC,"115089",S,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,NA,"Leite, EC","538","1998","04","03",Brazil,São Paulo,Jundiaí,Reserva Biológica Municipal da Serra do Japi.,-46.25,-23.25,"-46.25","-23.25",NA,NA,"6,5 m.",UEC021206,UEC021206,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTA ISABEL,"3546801"
-45.560556,-23.598611,"407",2021-03-01 16:35:31-03,UNICAMP,UEC,"167033",S,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,NA,"Stefani, EJF; Belinello, R; Gavão, J","102010","2011","06","29",Brazil,São Paulo,Paraibuna,Parque Estadual da Serra do Mar. 800-900 msm.,-45.560556,-23.598611,"-45.560556","-23.598611",NA,NA,"Árvore com 15m.; Mata Atlântica.",UEC002227,UEC002227,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PARAIBUNA,"3535606"
-47.720969,-23.383744,"409",2021-03-01 16:35:31-03,UNICAMP,UEC,"172614",S,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,"Garcia, LC","Garcia, LC","386","2008","09","15",Brazil,São Paulo,Santa Bárbara d'Oeste,"Represa São Luís, mata ciliar em processo de restauração desde 1998, Mata Atlântica, Floresta Estacional Semidecídua.",-47.720969,-23.383744,"-47.720969","-23.383744","554","554","Árvore plantada de 7m, botões e flores.",UEC016657,UEC016657,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IPERÓ,"3521002"
-45.945278,-23.330333,"410",2021-03-01 16:35:31-03,UNICAMP,UEC,"160396",S,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,"Marchiori, NM","Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC","354","2011","01","26",Brazil,São Paulo,São Luiz do Paraitinga,Parque Estadual da Serra do Mar,-45.945278,-23.330333,"-45.945278","-23.330333","999","999","Material vegetativo. Cerca de 14 m de altura e 7 indivíduos distribuídos em 1 ha.; Floresta Ombrófila Densa Montana.",UEC039460,UEC039460,"2011","05",NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JACAREÍ,"3524402"
-47.1125,-23.523889,"413",2021-03-01 16:35:31-03,UNICAMP,UEC,"80468",S,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,NA,"Cardoso-Leite, E; Oliveira, A","207","1993","10","01",Brazil,São Paulo,São Roque,Mata da Câmara.,-47.1125,-23.523889,"-47.1125","-23.523889",NA,NA,"Arvoreta-indivíduo jovem; nome popular: cedro.; Mata Mesófila Semidecídua.",UEC002231,UEC002231,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO ROQUE,"3550605"
-46.5499992370605,-23.1100006103516,"425",2021-03-01 16:35:31-03,UNICAMP,UEC,"55687",S,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,NA,"Grombone-Guaratini, MT","21374","1987","11","16",Brazil,São Paulo,Atibaia,Faz. Grota Funda.,-46.5499992370605,-23.1100006103516,NA,NA,NA,NA,"Árvore com 07 metros; flores brancas, na transição lajeado/mata.; transição lajeado/mata.",UEC002197,UEC002197,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,"21675",auto,NA,NA,NA,NA,NA,ATIBAIA,"3504107"
-46.8800010681152,-23.1800003051758,"437",2021-03-01 16:35:31-03,UNICAMP,UEC,"40282",S,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,NA,"Morellato, LPC; Rodrigues, RR","16723","1984","11","30",Brazil,São Paulo,Jundiaí,"Serra do japi, Mirante-Ermida.",-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,"Árvore, 11m de altura, flores.",UEC002340,UEC002340,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,"17840",auto,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.6300010681152,-23.5400009155273,"447",2019-08-20 10:20:24-03,UNICAMP,UEC,"11279",S,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,NA,s/ coletor,s.n.,"1974","02",NA,Brazil,São Paulo,São Paulo,Parque Siqueira Campos.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,UEC002339,UEC002339,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"608",2020-12-21 16:35:21-03,MBM,MBM,"85657",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,"Pirani, J.R.","Hoehne, W.",s.n.,NA,NA,NA,Brazil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,MBM085657,MBM085657,NA,NA,NA,Southern America,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"609",2020-12-21 16:35:21-03,MBM,MBM,"215750",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,"Pirani, J.R.","Hoehne, F.C.","112",NA,NA,NA,Brazil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,MBM215750,MBM215750,NA,NA,NA,Southern America,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"626",2020-12-21 16:35:21-03,MBM,MBM,"299269",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,"Pastore, J.A.","Camara, M.C.; et al.; et al.","43","1976","12","15",Brazil,São Paulo,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,MBM299269,MBM299269,NA,NA,NA,Southern America,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"671",2020-12-21 16:35:21-03,MBM,MBM,"215751",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,"Pirani, J.R.","Hoehne, F.C.",s.n.,NA,NA,NA,Brazil,São Paulo,São Paulo,Parque do Estado e Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,MBM215751,MBM215751,NA,NA,NA,Southern America,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"672",2020-12-21 16:35:21-03,MBM,MBM,"121323",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,NA,"Baitello, J.B.","244",NA,NA,NA,Brazil,São Paulo,São Paulo,"Serra da Cantareira, Pinheirinho",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,MBM121323,MBM121323,NA,NA,NA,Southern America,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.5200004577637,-23.2099990844727,"715",2020-12-11 11:38:46-03,UFMG,BHCB,"60602",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,NA,NA,s.n.,NA,NA,NA,Brasil,São Paulo,Porto Feliz,NA,-47.5200004577637,-23.2099990844727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Southern America,NA,NA,Dicotyledon,NA,NA,NA,"19715",auto,NA,NA,NA,NA,NA,PORTO FELIZ,"3540606"
-46.6300010681152,-23.5400009155273,"1047",2020-07-10 09:47:39-03,MBML,MBML-HERBARIO,"40732",NA,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,J.B. Baitello/19-12-1995,E. L. Silva,NA,"1985","11","01",Brasil,São Paulo,São Paulo,"Parque Estadual da Capital, Área |Administrativa, Divisão de Dasanomia, próximo ao prédio do Herbário",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Porte arbóreo, flores",MBML040732,MBML040732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.716667,-23.55,"1361",2019-11-13 11:26:06-03,USP,SPF,"116006",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,"Mantovani, W","Dislich, R","65","1994","03","08",Brasil,São Paulo,São Paulo,Cidade Universitária Armando de Salles Oliveira,-46.716667,-23.55,"-46.716667","-23.55","735","765",NA,SPF00116006,NA,"1994","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.7725,-23.663056,"1362",2019-11-13 11:26:06-03,USP,SPF,"117996",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,"Pastore, JA","Garcia, RJF","96","1992","07","14",Brasil,São Paulo,São Paulo,Parque Santo Dias,-46.7725,-23.663056,"-46.7725","-23.663056",NA,NA,NA,SPF00117996,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.7725,-23.663056,"1363",2019-11-13 11:26:06-03,USP,SPF,"117997",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,"Pastore, JA","Garcia, RJF","396","1993","04","29",Brasil,São Paulo,São Paulo,Parque Santo Dias,-46.7725,-23.663056,"-46.7725","-23.663056",NA,NA,NA,SPF00117997,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.7725,-23.663056,"1364",2019-11-13 11:26:06-03,USP,SPF,"117998",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,"Pastore, JA","Garcia, RJF","426","1993","11","10",Brasil,São Paulo,São Paulo,Parque Santo Dias,-46.7725,-23.663056,"-46.7725","-23.663056",NA,NA,NA,SPF00117998,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.716667,-23.55,"1372",2019-11-13 11:26:06-03,USP,SPF,"159511",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,"Mendonça, FB","Mendonça, FB","308","2003","09","16",Brasil,São Paulo,São Paulo,Cidade Universitária Armando de Salles Oliveira,-46.716667,-23.55,"-46.716667","-23.55",NA,NA,NA,SPF00159511,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.731111,-23.541389,"1382",2021-03-15 18:28:52-03,USP,SPF,"227506",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,"Pirani, JR","Colli-Silva, M","8","2015","12","21",Brasil,São Paulo,São Paulo,"Cidade Universitária Armando de Salles Oliveira, Instituto de Matemática e Estatística da USP.",-46.731111,-23.541389,"-46.731111","-23.541389","732","732","Árvore, ca. 4 m alt.; Jardim. Área urbana.",SPF00227506,NA,"2016","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.8800010681152,-23.1800003051758,"1398",2019-11-13 11:26:06-03,USP,SPF,"79329",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,Anônimo,"Morellato-Fonzar, LPC","16723","1984","11","30",Brasil,São Paulo,Jundiaí,Serra do Japi,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,NA,SPF00079329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17840",auto,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.6300010681152,-23.5400009155273,"1406",2021-03-15 18:28:52-03,USP,SPF,"119275",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,"Pirani, JR","Hoehne, FC",s.n.,"1931","11","27",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Nativa do Parque do Estado e Jardim Botânico.,SPF00119275,NA,"1983","01",NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1407",2019-11-13 11:26:06-03,USP,SPF,"112590",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,"Rossi, L","Rossi, L","124","1979","11","22",Brasil,São Paulo,São Paulo,Cidade Universitária Armando de Salles Oliveira,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SPF00112590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1408",2019-11-13 11:26:06-03,USP,SPF,"11369",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,"Pirani, JR","Hoehne, W",s.n.,"1944","11","10",Brasil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SPF00011369,NA,"1983","01",NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
