X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,typeStatus,recordedBy,recordNumber,continentOcean,country,stateProvince,preparationType,occurrenceRemarks,barcode,imagecode,identifiedBy,year,month,day,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,coordinatePrecision,geoFlag,monthIdentified,dayIdentified,class,verbatimLongitude,verbatimLatitude,fieldNumber,individualCount,NM_MUNICIP,CD_GEOCMU
-46.5299987792969,-23.6599998474121,"101",2019-10-03 10:04:06-03,UFSCar,SORO,"4229",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Calyptranthes,obovata,Calyptranthes obovata,Kiaersk.,NA,NA,"1614",NA,Brasil,São Paulo,NA,"Picada 1, arvoreta ca. 3m alt., fruto verde-avermelhado, folha carnosa.",NA,NA,NA,"1986","05","28",Santo André,Reserva Biológica do Alto da Serra de Paranapiacaba,-46.5299987792969,-23.6599998474121,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"116",2019-11-21 10:11:05-03,IBt,SP,"64708",S,Plantae,NA,NA,Myrtaceae,Calyptranthes,obovata,Calyptranthes obovata,Spreng.,NA,"Mattos, J","9071",NA,Brasil,São Paulo,NA,"Capoeira, planta de 2m de alt., frutos imaturos",SP056303,SP056303,NA,"1961","12","06",Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.5299987792969,-23.6599998474121,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"117",2019-11-21 10:11:05-03,IBt,SP,"64440",S,Plantae,NA,NA,Myrtaceae,Calyptranthes,obovata,Calyptranthes obovata,Spreng.,NA,"Mattos, J","9095",NA,Brasil,São Paulo,NA,"Numa capoeira, 2m alt., frutos imaturos",SP056304,SP056304,NA,"1961","08","30",Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.5299987792969,-23.6599998474121,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"118",2019-11-21 10:11:05-03,IBt,SP,"209845",S,Plantae,NA,NA,Myrtaceae,Calyptranthes,obovata,Calyptranthes obovata,Spreng.,NA,"Kirizawa, M","1609",NA,Brasil,São Paulo,NA,"Área de campo, arbusto de +-1,0m de alt., com fruto preto",SP056310,SP056310,NA,"1986","05","28",Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.5299987792969,-23.6599998474121,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"119",2019-11-21 10:11:05-03,IBt,SP,"209840",S,Plantae,NA,NA,Myrtaceae,Calyptranthes,obovata,Calyptranthes obovata,Spreng.,NA,"Kirizawa, M","1614",NA,Brasil,São Paulo,NA,"Picada um, arvoreta +-3,0m de alt., fruto verde avermelhado, folha carnosa",SP056309,SP056309,NA,"1986","05","28",Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.5299987792969,-23.6599998474121,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"120",2019-11-21 10:11:05-03,IBt,SP,"114129",S,Plantae,NA,NA,Myrtaceae,Calyptranthes,obovata,Calyptranthes obovata,Spreng.,NA,"Mattos, J","15426",NA,Brasil,São Paulo,NA,NA,SP056300,SP056300,"Kirizawa, M","1969","04","02",Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.5299987792969,-23.6599998474121,NA,NA,"1991","27258",auto,"09","03",NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"121",2019-11-21 10:11:05-03,IBt,SP,"102221",S,Plantae,NA,NA,Myrtaceae,Calyptranthes,obovata,Calyptranthes obovata,Spreng.,NA,"Mattos, J; Mattos, N","14852",NA,Brasil,São Paulo,NA,"Numa capoeira, arbusto com ca. de 2m de alt.",SP056302,SP056302,NA,"1967","07","27",Santo André,"E.B. do Alto da Serra de Paranapiacaba, via férrea São Paulo-Santos",-46.5299987792969,-23.6599998474121,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"122",2019-11-21 10:11:05-03,IBt,SP,"102936",S,Plantae,NA,NA,Myrtaceae,Calyptranthes,obovata,Calyptranthes obovata,Spreng.,NA,"Mattos, J; Mattos, N","14384",NA,Brasil,São Paulo,NA,"Na mata virgem, arbusto de 3m de alt., em botões",SP056306,SP056306,NA,"1966","12","27",Santo André,"E.B. do Alto da Serra de Paranapiacaba, via férrea São Paulo-Santos",-46.5299987792969,-23.6599998474121,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"123",2019-11-21 10:11:05-03,IBt,SP,"111144",S,Plantae,NA,NA,Myrtaceae,Calyptranthes,obovata,Calyptranthes obovata,Spreng.,NA,"Mattos, J","15452",NA,Brasil,São Paulo,NA,"Numa capoeira, arbusto com ca. 1,5m de alt., frutos maduros negros",SP056308,SP056308,NA,"1969","05","29",Santo André,"E.B. do Alto da Serra de Paranapiacaba, via férrea São Paulo-Santos",-46.5299987792969,-23.6599998474121,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"124",2019-11-21 10:11:05-03,IBt,SP,"111156",S,Plantae,NA,NA,Myrtaceae,Calyptranthes,obovata,Calyptranthes obovata,Spreng.,NA,"Mattos, J","15436",NA,Brasil,São Paulo,NA,"Numa capoeira, arbusto com ca. 2m de alt., frutos maduros",SP056307,SP056307,NA,"1969","05","29",Santo André,"E.B. do Alto da Serra de Paranapiacaba, via férrea São Paulo-Santos",-46.5299987792969,-23.6599998474121,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
