X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,continentOcean,country,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,typeStatus,recordedBy,recordNumber,stateProvince,locality,phylum,order,scientificNameAuthorship,identifiedBy,year,month,day,county,decimalLongitude,decimalLatitude,imagecode,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,verbatimLongitude,verbatimLatitude,dayIdentified,class,relatedCatalogItem,fieldNumber,individualCount,infraspecificEpithet,sex,NM_MUNICIP,CD_GEOCMU
-46.7799987792969,-24.1800003051758,"86",2020-11-04 11:19:37-03,ESALQ,ESA,"75499",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,"Árvore, ca. 6m alt. Frutos imaturos verdes.",ESA075499,NA,"Meireles, L.D.; Gonçalves, A.P.S.; Soares Jr., F.J.; Meneghetti, G.I.P.; Souza, V.C.; Gandolfi, S.","271.0",São Paulo,"Parque Estadual da Serra do Mar, Núcleo Curucutu. Floresta Ombrófila Densa Baixomontana e Montana no entorno do Vale dos Rios Mambu e dos Macacos.",Magnoliophyta,NA,Mart.,NA,"2001","04","20",Itanhaém,-46.7799987792969,-24.1800003051758,NA,"30","30","26998",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ITANHAÉM,"3522109"
-47.31,-24.02,"87",2020-11-04 11:19:37-03,ESALQ,ESA,"128161",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,"Planta jovem de 1,2 m de altura. Presença de látex.",ESA128161,NA,"Polisel, R.T.","1076.0",São Paulo,"Reserva Particular da Votorantim (CBA). UHE da Barra, trilha da caixa d'água para vila de moradores. Floresta Ombrófila Densa com perturbação antrópica (presença de exóticas como nêspera, Citrus, araucária).",Magnoliophyta,NA,NA,"Ivanauskas, N.M.","2013","03","26",Tapiraí,-47.31,-24.02,ESA128161,"516","516",NA,NA,"2013","03","-47.31","-24.02","26",NA,NA,NA,NA,NA,NA,MIRACATU,"3529906"
-47.558425,-24.166549,"88",2020-11-04 11:19:37-03,ESALQ,ESA,"128156",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,"árvore 14 m, botões esverdeados",ESA128156,NA,"Virillo, C.B.","69.0",São Paulo,"Reserva Particular da Votorantim (CBA). UHE da Barra, trilha Casa de Pedra.",Magnoliophyta,NA,NA,"Ivanauskas, N.M.","2013","03","28",Tapiraí,-47.558425,-24.166549,ESA128156,"45","45",NA,NA,"2013","03","-47.558425","-24.166549","28",NA,NA,NA,NA,NA,NA,JUQUIÁ,"3526100"
-47.204722,-24.110555,"89",2020-11-04 11:19:37-03,ESALQ,ESA,"128155",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,ESA128155,NA,"Virillo, C.B.","158.0",São Paulo,"Reserva Particular da Votorantim (CBA). UHE - Trilha da Chaminé, Floresta Ombrófila Densa na beira do ribeirão do veado",Magnoliophyta,NA,NA,NA,"2013","04","01",Tapiraí,-47.204722,-24.110555,ESA128155,"269","269",NA,NA,NA,NA,"-47.204722","-24.110555",NA,NA,NA,NA,NA,NA,NA,PEDRO DE TOLEDO,"3537206"
-47.29445,-24.01097,"91",2020-11-04 11:19:37-03,ESALQ,ESA,"128158",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,Árvore de 7m. Com flor.,ESA128158,NA,"Cabral, F.N.","888.0",São Paulo,"Trilha do Chagas, UHE da Fumaça, Floresta Ombrófila Densa, à margem esquerda do Rio Juquiá.",Magnoliophyta,NA,NA,"Souza, V.C.","2013","03","30",Tapiraí,-47.29445,-24.01097,ESA128158,NA,NA,NA,NA,"2013","04","-47.29445","-24.01097","04",NA,NA,NA,NA,NA,NA,MIRACATU,"3529906"
-47.204722,-24.110555,"92",2020-11-04 11:19:37-03,ESALQ,ESA,"128157",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,ESA128157,NA,"Virillo, C.B.","149.0",São Paulo,"Reserva Particular da Votorantim (CBA). UHE - Trilha da Chaminé, Floresta Ombrófila Densa na beira do ribeirão do veado",Magnoliophyta,NA,NA,"Souza, V.C.","2013","04","01",Tapiraí,-47.204722,-24.110555,ESA128157,"269","269",NA,NA,"2013","09","-47.204722","-24.110555","11",NA,NA,NA,NA,NA,NA,PEDRO DE TOLEDO,"3537206"
-46.7799987792969,-24.1800003051758,"99",2020-11-04 11:19:37-03,ESALQ,ESA,"75104",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,ESA075104,NA,"Souza, F.M.; Duarte, A.R.; Sampaio, D.; Bernhardt, R.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Oliveira, A.A.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","199.0",São Paulo,NA,Magnoliophyta,NA,Mart.,"Souza, V.C. & Rodrigues, R.R.","2001","04","17",Itanhaém,-46.7799987792969,-24.1800003051758,ESA075104 ESA075104_1,NA,NA,"26998",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ITANHAÉM,"3522109"
-47.060001373291,-23.9300003051758,"100",2020-11-04 11:19:37-03,ESALQ,ESA,"126522",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,ESA126522,NA,"Garcia, R.J.F. ; Almeida, R.F.","3321.0",São Paulo,NA,Magnoliophyta,NA,NA,"Siqueira, F.S. & Garcia, R.J.F.","1905","06","30",Juquitiba,-47.060001373291,-23.9300003051758,NA,NA,NA,"24559",auto,"1905","07",NA,NA,"01",NA,NA,NA,NA,NA,NA,JUQUITIBA,"3526209"
-46.1883010864258,-23.5228004455566,"101",2020-11-04 11:19:37-03,ESALQ,ESA,"69419",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,ESA069419,NA,"Franco, G.A.D.C.; Scalon, V.R.; Souza, S.C.; Siqueira, L.P.; Atanasio, C.; Sorreano, M.C.; Buchineri, V.; Rodrigues, R.R.; Tamashiro, J.Y.; Souza, V.C.","3000.0",São Paulo,NA,Magnoliophyta,NA,Mart.,NA,"2000","04","24",Mogi das Cruzes,-46.1883010864258,-23.5228004455566,NA,NA,NA,"28666",auto,NA,NA,"-47,876,944","-24,675,833",NA,NA,NA,NA,NA,NA,NA,MOGI DAS CRUZES,"3530607"
-46.3899993896484,-23.9599990844727,"108",2020-11-04 11:19:37-03,ESALQ,ESA,"83588",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,ESA083588,NA,"Pastore, J.A. ; Moura, C.","1217.0",São Paulo,NA,Magnoliophyta,NA,Mart.,"Pastore, J.A.","2002","11","29",São Vicente,-46.3899993896484,-23.9599990844727,NA,NA,NA,"25482",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO VICENTE,"3551009"
-47.9199981689453,-24.3799991607666,"118",2020-11-04 11:19:37-03,ESALQ,ESA,"52156",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,em borda de clareira grande com bambu,ESA052156,NA,"Lima, R.A.F.","324.0",São Paulo,trilha de acesso à Parcela permanente - Parque Estadual de Carlos Botelho,Magnoliophyta,NA,Mart.,NA,NA,NA,NA,Sete Barras,-47.9199981689453,-24.3799991607666,NA,"400","400","34059",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.06,-23.93,"120",2015-07-02 14:04:14-03,JBP,HPL,"11040",S,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,NA,NA,R.T. Polisel,"22",SP,"Coletado no Sítio Canoar, bairro dos Carmos; em área de mata ciliar (S 23° 58' 0; W 47° 06' 00, 700m).",NA,NA,Mart.,G.A.D.C. Franco,"2006","04","06",Juquitiba,-47.06,-23.93,NA,NA,NA,"24559",auto,"2006","04",NA,NA,"01",NA,NA,NA,NA,NA,NA,JUQUITIBA,"3526209"
-46.39,-23.96,"121",2015-07-02 14:04:14-03,JBP,HPL,"12021",S,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,NA,NA,J.A. Pastore & C. Moura,"969",SP,"Coletado no Parque Estadual Xixová-Japuí, estrada de acesso à região de Paranapuã, em barranco frente ao mar. 23° 58' 37 - 24° 02' 06 lat. S e 46° 22' 19 - 46° 24' 42 long. W.",NA,NA,Mart.,J.A. Pastore,"2001","02","16",São Vicente,-46.39,-23.96,NA,NA,NA,"25482",auto,"2001","02",NA,NA,"19",NA,NA,NA,NA,NA,NA,SÃO VICENTE,"3551009"
-47.9199981689453,-24.3799991607666,"138",2019-11-21 14:45:03-03,UFJF,CESJ,"44490",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,Árvore de 10m. Látex branco. Fruto jovem avermelhado.,CESJ044490,NA,"R.Farias; S.G. Rolim; V.L.C.R. Uliana","708",São Paulo,"Parque Estadual de Carlos Botelho, Núcleo Sete Bar, Trilha da figueira. Borda de floresta ombrófila densa baixo montana, a 112m de altitude. 24°03'23S; 47°59'35W.",Angiosperma,NA,Mart.,N.M.Ivanauskas,"2002","04","23",Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-46.824417,-24.041111,"144",2021-03-01 16:41:05-03,UNICAMP,UEC,"121545",S,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brazil,NA,NA,"Arvoreta ca. 3m de alt. flores passadas creme.; Floresta Ombrófila Densa Baixomontana.",UEC042708,NA,"Farah, FT; Aguiar, S; Breier, TB; Rodrigues, RR; Souza, VC; Tamashiro, JY","2315",São Paulo,"Parque Estadual da Serra do Mar, Núcleo Curucutu. No emtorno do Vale do Rios Mambu e dos Macacos.",Magnoliopsida,NA,Mart.,NA,"2001","04","17",Itanhaém,-46.824417,-24.041111,UEC042708,"30","180",NA,NA,NA,NA,"-46.824417","-24.041111",NA,NA,NA,NA,NA,NA,NA,ITANHAÉM,"3522109"
-45.533611,-23.585278,"153",2021-03-01 16:41:05-03,UNICAMP,UEC,"167048",S,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brazil,NA,NA,"Árvore com 17m.; Mata Atlântica.",UEC042709,NA,"Stefani, EJF; Belinello, R; Galvão, J",s.n.,São Paulo,Parque Estadual da Serra do Mar.,Magnoliopsida,NA,Mart.,"Stefani, EJF","2011","06","30",Paraíbuna,-45.533611,-23.585278,UEC042709,"800","900",NA,NA,"2011","10","-45.533611","-23.585278",NA,NA,NA,NA,NA,NA,NA,PARAIBUNA,"3535606"
-47.940069,-24.284858,"161",2021-03-01 16:41:05-03,UNICAMP,UEC,"179779",S,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brazil,NA,NA,"Árvore 14m, botões esverdeados.",UEC021059,NA,"Virillo, CB; Caramez, RB; Florido, FG; Costa, MFB; Sousa, VC; et al.","69",São Paulo,"Reserva Particular da Votorantim (CBA). UHE da Barra, trilha Casa de Pedra.",Magnoliopsida,NA,Mart.,"Lima, RGVN","2013","03","28",Tapiraí,-47.940069,-24.284858,UEC021059,"45","45",NA,NA,"2017","11","-47.940069","-24.284858","09",NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.294444,-24.010833,"163",2021-03-01 16:41:05-03,UNICAMP,UEC,"180541",S,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brazil,NA,NA,"Árvore de 7m. Com flor.; Floresta Ombrófila Densa, à margem esquerda do Rio Juquiá.",UEC047952,NA,"Cabral, FN; Potascheff, CM; Liboni, AP; Fagundes, IC; Sousa, VC; et al.","888",São Paulo,"Trilha do Chagas, UHE da Fumaça.",Magnoliopsida,NA,Mart.,"Souza, VC","2013","03","30",Tapiraí,-47.294444,-24.010833,UEC047952,NA,NA,NA,NA,"2013","04","-47.294444","-24.010833","04",NA,NA,NA,NA,NA,NA,MIRACATU,"3529906"
-46.4199981689453,-23.8899993896484,"172",2021-03-01 16:41:05-03,UNICAMP,UEC,"50155",S,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brazil,NA,NA,"Árvore até 6m, flores com pétalas creme.",UEC042703,NA,"Leitão Filho, HF; Pagano, SN; Timoni, JL","20781",São Paulo,Mata preservadado vale do Rio Pilões.,Magnoliopsida,NA,Mart.,"Lima, RGVN","1988","02","03",Cubatão,-46.4199981689453,-23.8899993896484,UEC042703,NA,NA,"15123",auto,"2017","11",NA,NA,"09",NA,NA,NA,NA,NA,NA,CUBATÃO,"3513504"
-46.1883010864258,-23.5228004455566,"228",2020-12-21 16:44:45-03,MBM,MBM,"250450",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,Southern America,Brazil,NA,NA,NA,MBM250450,NA,"Franco, G.; et al.; et al.","3000",São Paulo,Represa Casa Grande,NA,NA,Mart.,"Franco, G.",NA,NA,NA,Mogi das Cruzes,-46.1883010864258,-23.5228004455566,MBM250450,NA,NA,"28666",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MOGI DAS CRUZES,"3530607"
-46.3300018310547,-23.9599990844727,"229",2020-12-21 16:44:45-03,MBM,MBM,"158627",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,Southern America,Brazil,NA,NA,NA,MBM158627,NA,"Pickel, D.B.",s.n.,São Paulo,Morro da Santa Terezinha,NA,NA,Mart.,"Esteves, R.",NA,NA,NA,Santos,-46.3300018310547,-23.9599990844727,MBM158627,NA,NA,"26836",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTOS,"3548500"
-45.866667,-23.633333,"365",2019-11-13 11:31:45-03,USP,SPF,"155977",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,SPF00155977,NA,"Custódio-Filho, A","1288",São Paulo,Estação Biológica de Boracéia,NA,NA,Mart.,"Custódio-Filho, A","1983","04","26",Biritiba-Mirim,-45.866667,-23.633333,NA,"890","950",NA,NA,"1989",NA,"-45.866667","-23.633333",NA,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-45.866667,-23.633333,"366",2019-11-13 11:31:45-03,USP,SPF,"155978",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,SPF00155978,NA,"Custódio-Filho, A","2327",São Paulo,Estação Biológica de Boracéia,NA,NA,Mart.,"Custódio-Filho, A","1984","03","29",Biritiba-Mirim,-45.866667,-23.633333,NA,"890","950",NA,NA,NA,NA,"-45.866667","-23.633333",NA,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-45.866667,-23.633333,"367",2019-11-13 11:31:45-03,USP,SPF,"155979",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,SPF00155979,NA,"Custódio-Filho, A","2332",São Paulo,Estação Biológica de Boracéia,NA,NA,Mart.,"Godoy, JRL","1984","03","29",Biritiba-Mirim,-45.866667,-23.633333,NA,"890","950",NA,NA,"1996","05","-45.866667","-23.633333",NA,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-46.9900016784668,-24.3199996948242,"379",2019-11-13 11:31:45-03,USP,SPF,"107496",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,SPF00107496,NA,"Souza, VC","9330",São Paulo,NA,NA,NA,Mart.,"Alves-Araújo, A","1995","10","09",Peruíbe,-46.9900016784668,-24.3199996948242,NA,NA,NA,"21922",auto,"2015","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,PERUÍBE,"3537602"
-46.3300018310547,-23.9599990844727,"380",2019-11-13 11:31:45-03,USP,SPF,"71739",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,SPF00071739,NA,"Hoehne, FC","1069",São Paulo,Morro Santa Terezinha.,NA,NA,Mart.,"Handro, O","1943","11","15",Santos,-46.3300018310547,-23.9599990844727,NA,NA,NA,"26836",auto,"1962","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTOS,"3548500"
-46.9900016784668,-24.3199996948242,"387",2019-10-07 09:12:53-03,UEFS,HUEFS,"114074",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,Mata de restinga.,HUEFS0114074,NA,"Souza, V.C.","9330",São Paulo,Arredores da foz do Rio Guaraú (margem esquerda).,Angiospermae,Ericales,Mart.,NA,"1995","10","09",Peruíbe,-46.9900016784668,-24.3199996948242,HUEFS0114074,NA,NA,"21922",auto,NA,NA,NA,NA,NA,Asteranae,NA,NA,NA,NA,NA,PERUÍBE,"3537602"
-46.9900016784668,-24.3199996948242,"388",2019-10-07 09:12:53-03,UEFS,HUEFS,"133003",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,Mata de restinga.,HUEFS0133003,NA,"Souza, V.C.","9330",São Paulo,Arredores da foz do Rio Guaraú margem esquerda.,Angiospermae,Ericales,Mart.,A.Alves-Araújo,"1995","10","09",Peruíbe,-46.9900016784668,-24.3199996948242,HUEFS0133003,NA,NA,"21922",auto,"2015","02",NA,NA,NA,Asteranae,NA,NA,NA,NA,NA,PERUÍBE,"3537602"
-45.8400001525879,-23.5300006866455,"389",2019-10-07 09:12:53-03,UEFS,HUEFS,"68210",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,HUEFS0068210,NA,"Kuhlmann, M.","1752",São Paulo,Boracea.,Angiospermae,Ericales,Mart.,NA,"1949","01","28",Salesópolis,-45.8400001525879,-23.5300006866455,HUEFS0068210,NA,NA,"18032",auto,NA,NA,NA,NA,NA,Asteranae,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-45.8400001525879,-23.5300006866455,"393",2019-10-07 09:12:53-03,UEFS,HUEFS,"173457",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,Floresta Ombrófila Densa Montana.,HUEFS0173457,NA,"Souza, F.M.","479",São Paulo,"Parque Estadual da Serra do Mar, estrada intermediária da PETROBRAS, Trilha dos Macacos.",Angiospermae,Ericales,Mart.,NA,"2005","02","22",Salesópolis,-45.8400001525879,-23.5300006866455,HUEFS0173457,"664","664","18032",auto,NA,NA,NA,NA,NA,Asteranae,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-46.824444,-24.041111,"407",2019-10-07 09:12:53-03,UEFS,HUEFS,"117107",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,Ombrófila Densa Baixo montana e Montana no entorno do Vale dos Rios Mambu e dos Macacos.,HUEFS0117107,NA,"Souza, V.C.","199",São Paulo,"Parque Estadual da Serra do Mar, Núcleo Curucutu.",Angiospermae,Ericales,Mart.,NA,"2001","04","17",Itanhaém,-46.824444,-24.041111,HUEFS0117107,"30","180",NA,NA,NA,NA,46W49'28'',24S2'28'',NA,Asteranae,NA,NA,NA,NA,NA,ITANHAÉM,"3522109"
