X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,monthIdentified,continentOcean,coordinatePrecision,geoFlag,dayIdentified,imagecode,class,typeStatus,fieldNumber,preparationType,order,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"2",2021-02-08 21:32:50-03,UFBA,ALCB,"125315",PreservedSpecimen,Plantae,Dicotyledon,Myrtaceae,Plinia,phitrantha,Plinia phitrantha,(Kiaersk.) Sobral,"Stadnik, A","2015","Mattos, J",s/n,"1964","01","15",Brasil,São Paulo,São Paulo,"Cultivada na estação experimental de criação, Água Funda.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,ca. 3m alt. Flores brancas com cálice branco-esverdeado. Frutos maduros verde-claros costado.,ALCB060571,"09",Southern America,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"29",2021-03-15 18:29:03-03,USP,SPF,"83006",PreservedSpecimen,Plantae,NA,Myrtaceae,Plinia,phitrantha,Plinia phitrantha,(Kiaersk.) Sobral,"Stadnik, A","2015","Mattos, J",s.n.,"1964","01","15",Brasil,São Paulo,São Paulo,"Cultivada na Estação Experimental de Criação; Água Funda.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Árvore pequena; de 3 m alt. Flores brancas com cálice branco-esverdeado. Frutos maduros verde-claros; costados.",SPF00083006,"11",NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"34",2020-12-01 09:01:50-03,MCN-FZBRS,HAS,"87614",PreservedSpecimen,Plantae,Magnoliophyta,Myrtaceae,Myrciaria,aureana,Myrciaria aureana,Mattos,"Mattos, J.","1964","Bordo, A.",s.n.,"1963","01",NA,Brasil,São Paulo,São Paulo,Água Funda,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Cultivada na Água Funda. Pequena árvore. Casca amarelada, soltando plaquinhas. Fl. br. Fr. costado.",HAS0087614,NA,NA,"53584",auto,NA,NA,NA,Isotypus,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"35",2019-11-21 10:12:30-03,IBt,SP,"79375",S,Plantae,NA,Myrtaceae,Myrciaria,aureana,Myrciaria aureana,Mattos,"Mattos, J","1964","Mattos, J",s.n.,"1964","01","15",Brasil,São Paulo,São Paulo,"Cultivada na Estação Experimental de Criação, Água Funda",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Árvore pequena 3 m alt., flores brancas com cálice branco-esverdeado. Frutos maduros verde-claro, costados",SP001370,"01",NA,"53584",auto,NA,SP001370,NA,Holotype,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"36",2019-11-21 10:12:30-03,IBt,SP,79375a,Extra,Plantae,NA,Myrtaceae,Myrciaria,aureana,Myrciaria aureana,Mattos,"Mattos, J","1964","Mattos, J",s.n.,"1964","01","15",Brasil,São Paulo,São Paulo,"Cultivada na Estação Experimental de Criação, Água Funda",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Árvore pequena 3 m alt., flores brancas com cálice branco-esverdeado. Frutos maduros verde-claro, costados",SP001371,"01",NA,"53584",auto,NA,SP001371,NA,Holotype,NA,NA,NA,SÃO PAULO,"3550308"
