X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,continentOcean,country,barcode,infraspecificEpithet,identifiedBy,year,month,day,stateProvince,county,decimalLongitude,decimalLatitude,coordinatePrecision,imagecode,geoFlag,locality,occurrenceRemarks,class,order,yearIdentified,minimumElevationInMeters,maximumElevationInMeters,verbatimLongitude,verbatimLatitude,typeStatus,preparationType,fieldNumber,individualCount,monthIdentified,dayIdentified,previousCatalogNumber,NM_MUNICIP,CD_GEOCMU
-46.7799987792969,-24.1800003051758,"4",2020-11-04 11:07:26-03,ESALQ,ESA,"33141",PreservedSpecimen,Plantae,Magnoliophyta,Euphorbiaceae,Algernonia,riedelii,Algernonia riedelii,(Müll. Arg.) G.L. Webster,"Joaquim, G.O. et al.","38.0",NA,Brasil,ESA033141,NA,"Oliveira, L.S.D.","1996","09","07",São Paulo,Itanhaém,-46.7799987792969,-24.1800003051758,"26998",ESA033141,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ITANHAÉM,"3522109"
-46.7799987792969,-24.1800003051758,"5",2020-11-04 11:07:26-03,ESALQ,ESA,"27115",PreservedSpecimen,Plantae,Magnoliophyta,Euphorbiaceae,Algernonia,riedelii,Algernonia riedelii,(Müll. Arg.) G.L. Webster,"Souza, V.C.; Souza, J.P.; Ivanauskas, N.M.; Duarte, A.R.; Eterovic, A.; Marques, O.A.V.","11087.0",NA,Brasil,ESA027115,NA,"Oliveira, L.S.D.","1996","04","11",São Paulo,Itanhaém,-46.7799987792969,-24.1800003051758,"26998",NA,auto,Ilha da Queimada Grande,"Arvoreta, ca. 3 m alt.; flores pistiladas verdes. Mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ITANHAÉM,"3522109"
