X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,minimumElevationInMeters,maximumElevationInMeters,typeStatus,identifiedBy,yearIdentified,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,class,verbatimLongitude,verbatimLatitude,individualCount,NM_MUNICIP,CD_GEOCMU
-46.5297,-23.66,"3",2021-03-15 16:37:00-03,NY,NYBG,"558909",PreservedSpecimen,Plantae,Magnoliophyta,Piperales,Piperaceae,Peperomia,clivicola,Peperomia clivicola,Yunck.,F. C. Hoehne,s.n.,"1934","09","12",South America,Brazil,São Paulo,Santo André,"Alto da Serra, Estacao Biologica",-46.5297,-23.66,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=238620' target='other'> <mi>dwc_moreinfo</mi></a>,NY00558909,NY00558909_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-45.866667,-23.633333,"34",2019-11-13 11:28:17-03,USP,SPF,"163139",PreservedSpecimen,Plantae,NA,NA,Piperaceae,Peperomia,clivicola,Peperomia clivicola,Yunck.,"Custódio-Filho, A","2404","1984","05","10",NA,Brasil,São Paulo,Biritiba-Mirim,Estação Biológica de Boracéia,-45.866667,-23.633333,NA,"23°38' - 23°39'S, 45°52' - 45°53'W.",SPF00163139,SPF00163139,"890","950",NA,"Simão-Bianchini, R",NA,NA,NA,NA,NA,NA,"-45.866667","-23.633333",NA,SALESÓPOLIS,"3545001"
-46.5299987792969,-23.6599998474121,"45",2019-11-21 10:14:14-03,IBt,SP,"32049",S,Plantae,NA,NA,Piperaceae,Peperomia,clivicola,Peperomia clivicola,Yunck.,"Hoehne, FC",s.n.,"1934","09","12",NA,Brasil,São Paulo,Santo André,"E.B. do Alto da Serra de Paranapiacaba, Alto da Serra",-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,NA,"Yuncker, TG","1961",NA,NA,"27258",auto,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
