X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,identifiedBy,typeStatus,infraspecificEpithet,yearIdentified,monthIdentified,verbatimLongitude,verbatimLatitude,dayIdentified,coordinatePrecision,geoFlag,class,relatedCatalogItem,fieldNumber,individualCount,previousCatalogNumber,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"250",2020-09-12 05:00:02-03,US,US,"2790605",PreservedSpecimen,Plantae,NA,Sapindales,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,NA,O. Handro,s.n.,"1944","1","20",South America - Neotropics,Brazil,São Paulo,São Paulo,Cultivada no Jardim Botânico de São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,US01858575,US01858575_01 US01858575_02,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,Dicotyledonae,NA,NA,"1",NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"251",2020-09-12 05:00:02-03,US,US,"2592219",PreservedSpecimen,Plantae,NA,Sapindales,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,Engl. in Mart.,A. Gehrt,s.n.,"1933","1","18",South America - Neotropics,Brazil,São Paulo,São Paulo,Butantan,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,US01858577,US01858577_01 US01858577_02,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,Dicotyledonae,NA,NA,"1",NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"256",2020-09-12 05:00:02-03,US,US,"2580155",PreservedSpecimen,Plantae,NA,Sapindales,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,Engl. in Mart.,O. Handro,s.n.,"1944","1","20",South America - Neotropics,Brazil,São Paulo,São Paulo,Cultivada no Jardim Botânico de São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,US01858576,US01858576_01 US01858576_02,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,Dicotyledonae,NA,NA,"1",NA,SÃO PAULO,"3550308"
-46.9099998474121,-23.6000003814697,"307",2019-11-13 11:30:52-03,USP,SPF,"34539",PreservedSpecimen,Plantae,NA,NA,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,Engl.,"Bittar, M","13","1984","02","08",NA,Brasil,São Paulo,Cotia,Cemucam,-46.9099998474121,-23.6000003814697,NA,NA,NA,NA,SPF00034539,NA,"Pirani, JR",NA,NA,"1984","03",NA,NA,NA,"23869",auto,NA,NA,NA,NA,NA,COTIA,"3513009"
-46.6300010681152,-23.5400009155273,"311",2019-11-13 11:30:52-03,USP,SPF,"75968",PreservedSpecimen,Plantae,NA,NA,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,Engl.,"Rodrigues, A",s.n.,"1942","01",NA,NA,Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00075968,NA,"Pirani, JR",NA,NA,"1992",NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"312",2019-11-13 11:30:52-03,USP,SPF,"75966",PreservedSpecimen,Plantae,NA,NA,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,Engl.,"Koscinski, M","78","1929","06",NA,NA,Brasil,São Paulo,São Paulo,Horto Florestal,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00075966,NA,"Koscinski, M",NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"313",2019-11-13 11:30:50-03,USP,SPF,"11169",PreservedSpecimen,Plantae,NA,NA,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,Engl.,"Handro, O",s.n.,"1944","01","20",NA,Brasil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00011169,NA,"Handro, O",NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6361,-23.5475,"343",2019-01-25 15:37:00-02,IAC,IAC,"16342",S,Plantae,NA,NA,Rutaceae-2.Amyridoideae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,Engl.,B.J. Pickel,"111","1943","02","05",NA,Brasil,São Paulo,São Paulo,Horto Florestall,-46.6361,-23.5475,NA,NA,NA,Nome popular: guarantã,NA,NA,B.J. Pickel,NA,NA,"1943","02","-46.6361","-23.5475","05",NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6361,-23.5475,"357",2019-01-25 15:37:00-02,IAC,IAC,"7531",S,Plantae,NA,NA,Rutaceae-2.Amyridoideae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,Engl.,M. Koscinski,s/nº,"1935","01","15",NA,Brasil,São Paulo,São Paulo,Horto Florestal,-46.6361,-23.5475,NA,NA,NA,"Material recebido do Snr. Bento Pickel em 27-7-1944. B.P.n. 111. Nomes populares: Guarantan, pau-de-cotia.",NA,NA,F.C. Hoehne,NA,NA,"1935","01","-46.6361","-23.5475","15",NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.5200004577637,-23.2099990844727,"397",2020-11-12 17:03:15-03,UEL,FUEL,"28323",PreservedSpecimen,Plantae,Tracheophyta,Sapindales,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,Engl.,"Bufo, LVB; Sabadim, PC","130",NA,NA,NA,NA,Brasil,São Paulo,Porto Feliz,NA,-47.5200004577637,-23.2099990844727,NA,NA,NA,NA,NA,NA,"Bufo, LVB; Rodrigues, RR",NA,NA,"1997",NA,NA,NA,NA,"19715",auto,NA,NA,NA,NA,NA,PORTO FELIZ,"3540606"
-46.6300010681152,-23.5400009155273,"401",2019-11-01 15:10:03-03,UnB,UB,"186266",PreservedSpecimen,Plantae,Dicotyledoneae,NA,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,Engl.,"Sousa, RC; Souza, D; Garcia, RLM","1044","2008","01","30",Southern America,Brasil,São Paulo,São Paulo,"Parque Estadual do Jaraguá. Trilha do Pai Zé. SAD69, 23K. UTM x 320369, UTM y 7405029.",-46.6300010681152,-23.5400009155273,NA,NA,NA,"Flores creme e frutos jovens.; Árvore, 14m.",NA,NA,"Franco, GADC",NA,NA,"2008","02",NA,NA,"29","53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"407",2021-03-04 15:46:29-03,IF,SPSF,"06286",PreservedSpecimen,Plantae,Magnoliophyta,Sapindales,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,NA,M.Koscinski,NA,"1929","06","01",América do Sul,Brasil,SP,São Paulo,Horto Florestal,-46.6300010681152,-23.5400009155273,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.758611,-23.454722,"412",2021-03-04 15:46:29-03,IF,SPSF,"39963",PreservedSpecimen,Plantae,Magnoliophyta,Sapindales,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,Engl.,F.M.Souza & R.C.Sousa & D.Souza & R.L.M.Garcia,"1044","2008","01","30",América do Sul,Brasil,SP,São Paulo,Parque Estadual do Jaraguá,-46.758611,-23.454722,"854","854",NA,"COLETA: Árvore, 14m. Flores creme e frutos jovens.; GEOGRAFIA: Trilha do Pai Zé;",NA,NA,G.A.D.C. Franco,NA,NA,"2008","02",NA,NA,"29",NA,NA,Magnoliopsida,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"418",2021-03-04 15:46:29-03,IF,SPSF,"00111",PreservedSpecimen,Plantae,Magnoliophyta,Sapindales,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,NA,M.Koscinski,NA,"1935","01","01",América do Sul,Brasil,SP,São Paulo,Horto Florestal,-46.6300010681152,-23.5400009155273,NA,NA,NA,"COLETA: XLS: SPSF Antigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"419",2021-03-04 15:46:29-03,IF,SPSF,"33424",PreservedSpecimen,Plantae,Magnoliophyta,Sapindales,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,NA,R.P.S.Pena & R.A.Alves,NA,"2001","12","05",América do Sul,Brasil,SP,São Paulo,Parque do Ibirapuera,-46.6300010681152,-23.5400009155273,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"420",2021-03-04 15:46:29-03,IF,SPSF,"06212",PreservedSpecimen,Plantae,Magnoliophyta,Sapindales,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,NA,O.T. Aguiar,NA,"1981","01","19",América do Sul,Brasil,SP,São Paulo,Parque Estadual do Instituto Florestal,-46.6300010681152,-23.5400009155273,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"421",2021-03-04 15:46:29-03,IF,SPSF,"23003",PreservedSpecimen,Plantae,Magnoliophyta,Sapindales,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,NA,J.A.Pastore,"829","1998","06","16",América do Sul,Brasil,SP,São Paulo,P.E.Alberto Loefgreen,-46.6300010681152,-23.5400009155273,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,J.A.Pastore,NA,NA,"1998","05",NA,NA,"16","53584",auto,Magnoliopsida,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"422",2021-03-04 15:46:29-03,IF,SPSF,"30673",PreservedSpecimen,Plantae,Magnoliophyta,Sapindales,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,NA,A.Martins & L.F.Delgado,NA,"2002","11","29",América do Sul,Brasil,SP,São Paulo,P.E.Alberto Lofgren,-46.6300010681152,-23.5400009155273,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: area administrativa&nf;;",NA,NA,G.A.D.C. Franco,NA,NA,"2002","11",NA,NA,"29","53584",auto,Magnoliopsida,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"423",2021-03-04 15:46:29-03,IF,SPSF,"07478",PreservedSpecimen,Plantae,Magnoliophyta,Sapindales,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,NA,A. Rodrigues,NA,"1942","01","01",América do Sul,Brasil,SP,São Paulo,Vila Amália,-46.6300010681152,-23.5400009155273,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"424",2021-03-04 15:46:29-03,IF,SPSF,"07499",PreservedSpecimen,Plantae,Magnoliophyta,Sapindales,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,NA,M.Gonzaga,NA,"1945","04","01",América do Sul,Brasil,SP,São Paulo,Vila Amália,-46.6300010681152,-23.5400009155273,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"453",2019-11-21 10:18:45-03,IBt,SP,"29999",S,Plantae,NA,NA,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,Engl.,"Gehrt, A",s.n.,"1933","01","18",NA,Brasil,São Paulo,São Paulo,Butantan.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SP048715,SP048715,"Pirani, JR",NA,NA,"2002",NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"454",2019-11-21 10:18:45-03,IBt,SP,"118737",S,Plantae,NA,NA,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,Engl.,"Mattos, J","12657","1965","01","05",NA,Brasil,São Paulo,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SP048720,SP048720,"Pirani, JR",NA,NA,"2009","07",NA,NA,"17","53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"455",2019-11-21 10:18:45-03,IBt,SP,"50360",S,Plantae,NA,NA,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,Engl.,"Handro, O",s.n.,"1944","01","20",NA,Brasil,São Paulo,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SP048716,SP048716,"Pirani, JR",NA,NA,"2002",NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"456",2019-11-21 10:18:45-03,IBt,SP,"84838",S,Plantae,NA,NA,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,Engl.,"Faria, R","11","1965","12","27",NA,Brasil,São Paulo,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SP048723,SP048723,"Pirani, JR",NA,NA,"2002",NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
