X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,occurrenceRemarks,phylum,order,continentOcean,preparationType,coordinatePrecision,geoFlag,class,yearIdentified,monthIdentified,previousCatalogNumber,dayIdentified,typeStatus,fieldNumber,individualCount,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"30",2020-12-21 16:30:17-03,MBM,MBM,"85780",PreservedSpecimen,Plantae,Lamiaceae,Hyptis,lagenaria,Hyptis lagenaria,A. St.-Hil. ex Benth.,"Harley, R.M.","Hoehne, W.",s.n.,"1946","04","03",Brazil,São Paulo,São Paulo,Alto da Lapa,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,MBM085780,MBM085780,NA,NA,NA,Southern America,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"51",2019-11-13 11:20:45-03,USP,SPF,"13483",PreservedSpecimen,Plantae,Lamiaceae,Hyptis,lagenaria,Hyptis lagenaria,A.St.-Hil. ex Benth.,"Harley, RM","Hoehne, W",s.n.,"1946","04","03",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00013483,SPF00013483,NA,NA,NA,NA,NA,"53584",auto,NA,"1981","10",NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"54",2019-10-07 09:16:15-03,UEFS,HUEFS,"84381",PreservedSpecimen,Plantae,Lamiaceae,Hyptis,lagenaria,Hyptis lagenaria,A.St.-Hil. ex Benth.,NA,"Hoehne, W.",s/n,"1946","04","03",Brasil,São Paulo,São Paulo,Alto da Lapa.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,HUEFS0084381,HUEFS0084381,NA,Angiospermae,Lamiales,NA,NA,"53584",auto,Asteranae,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
