X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,occurrenceRemarks,continentOcean,preparationType,previousCatalogNumber,phylum,order,coordinatePrecision,geoFlag,class,relatedCatalogItem,typeStatus,relationshipType,fieldNumber,individualCount,sex,infraspecificEpithet,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"103",2021-03-01 16:35:49-03,UNICAMP,UEC,"199141",S,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,"Filadelfo, EO","Kameyama, C; Sugiyama, M; Takeuchi, C; Fortes, EP","268","2013","01","08",Brazil,São Paulo,São Paulo,"Bairro Vista Alegre, Floresta Clube e Eventos",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,UEC160541,UEC160541,"2015","12","22","Arvoreta ca. 3m alt. Flores esverdeadas; Floresta perturbada com eucaliptos e muitos jerivás",NA,NA,NA,Magnoliopsida,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"104",2021-03-01 16:35:49-03,UNICAMP,UEC,"27662",S,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,Peixoto,"Rossi, L","111","1979","11","08",Brazil,São Paulo,São Paulo,"Cidade Universitária., Mata da reserva da cidade universitária - USP - Butantã",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbusto 4m de alt. DAP 5 cm, casca com estrias longitudinais. Flores estaminadas cor verde.",NA,NA,NA,Magnoliopsida,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"105",2021-03-01 16:35:49-03,UNICAMP,UEC,"27666",S,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,"Lirio, EJ","Rossi, L","106","1979","11","01",Brazil,São Paulo,São Paulo,"Mata da Reserva da Cidade Universitária, USP - Butantã",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,UEC128093,NA,"2016",NA,NA,"Arvore 7m, DAP 20 cm, flores verdes, frutos secos cor castanho.",NA,NA,NA,Magnoliopsida,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"106",2021-03-01 16:35:49-03,UNICAMP,UEC,"27668",S,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,Peixoto,"Rossi, L","112","1979","11","08",Brazil,São Paulo,São Paulo,"Mata da Reserva da Cidade Universitária, USP - Butantã",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA,"arbusto 4m. alt., DAP 5cm, casca com estrias longitudinais, flores estaminadas cor verde.",NA,NA,NA,Magnoliopsida,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"107",2021-03-01 16:35:49-03,UNICAMP,UEC,"27667",S,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,Peixoto,"Rossi, L","107","1979","11","01",Brazil,São Paulo,São Paulo,"Mata da Reserva da Cidade Universitária, USP - Butantã",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"1981",NA,NA,"Arbusto 5m, DAP 7 cm, flores estaminadas verdes.",NA,NA,NA,Magnoliopsida,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"108",2021-03-01 16:35:49-03,UNICAMP,UEC,"27674",S,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,Peixoto,"Rossi, L","141","1979","12","13",Brazil,São Paulo,São Paulo,"Mata da Reserva da Cidade Universitária, USP - Butantã",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"1981",NA,NA,"Arbusto 6m de altura, DAP 15 cm, casca com estrias longitudinais; flores pistiladas cor verde. Fruto maduro negros.",NA,NA,NA,Magnoliopsida,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"159",2020-06-29 09:31:17-03,UFRRJ,RBR,"7666",S,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,NA,R.M. Klein,"10988","1973","11","22",Brasil,São Paulo,São Paulo,"'Instituto de biociências ,Universidade de São Paulo.'",-46.6300010681152,-23.5400009155273,NA,NA,"750","750",RBR00007666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"174",2020-06-29 09:31:17-03,UFRRJ,RBR,"7664",S,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,NA,R.M. Klein,"10979","1973","11","22",Brasil,São Paulo,São Paulo,"Instituto de biociências,Universidade de São Paulo.( USP)",-46.6300010681152,-23.5400009155273,NA,NA,"730","730",RBR00007664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"175",2020-06-29 09:31:17-03,UFRRJ,RBR,"7662",S,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,NA,R.M. Klein,"10975","1973","11","22",Brasil,São Paulo,São Paulo,"Instituto de biociências,Universidade de São Paulo.( USP)",-46.6300010681152,-23.5400009155273,NA,NA,"730","730",RBR00007662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"176",2020-06-29 09:31:17-03,UFRRJ,RBR,"8388",S,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,A.L. Peixoto,D.B. Pickel,s/ns.n.,"1947","11","11",Brasil,São Paulo,São Paulo,"Município de São Paulo, Vila Amália.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,RBR00008388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.47222,-23.77139,"234",2015-09-05 12:37:46-03,MNHN,RECOLNAT_MNHN_P,P06807580,PreservedSpecimen,NA,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,NA,"Almeida-Scabbia, R.J.|Silva, C.|Santos, M.A.",NA,"2007","10","30",Brasil,São Paulo,Santo André,"Subprefeitura de Paranapiacaba e Parque Andreense, Rua Jaraguá do Sul",-46.47222,-23.77139,NA,NA,NA,NA,P06807580,P06807580_01,NA,NA,NA,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06807580' target='other'> <mi>dwc_moreinfo</mi></a>,NA,hb,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5081",NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.46556,-23.76028,"235",2015-09-05 12:37:46-03,MNHN,RECOLNAT_MNHN_P,P06807581,PreservedSpecimen,NA,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,NA,"Almeida-Scabbia, R.J.|Dias, R.",NA,"2007","10","17",Brasil,São Paulo,Santo André,"Subprefeitura de Paranapiacaba e Parque Andreense, Uniflor",-46.46556,-23.76028,NA,NA,NA,NA,P06807581,P06807581_01,NA,NA,NA,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06807581' target='other'> <mi>dwc_moreinfo</mi></a>,NA,hb,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5030",NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.6300010681152,-23.5400009155273,"281",2017-11-24 14:11:39-02,UFLA,ESAL,"1317",S,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,F. C. Hoehne,"Hoehne, FC","28.441",NA,NA,NA,Brasil,São Paulo,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA,"; ; ;",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"291",2020-09-12 05:00:02-03,US,US,"2771639",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,NA,F. C. Hoehne,s.n.,"1931","10","19",Brazil,São Paulo,São Paulo,Nativa no Parque do Estado e Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,US01347680,US01347680_01,NA,NA,NA,NA,South America - Neotropics,NA,NA,NA,Laurales,"53584",auto,Dicotyledonae,NA,NA,NA,NA,"1",NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"298",2020-09-12 05:00:02-03,US,US,"2771638",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,NA,F. C. Hoehne,s.n.,"1931","11","11",Brazil,São Paulo,São Paulo,"Nativa no Parque do Estado e Jardim Botânico (Planta viva, no 136)",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,US01347650,US01347650_01,NA,NA,NA,NA,South America - Neotropics,NA,NA,NA,Laurales,"53584",auto,Dicotyledonae,NA,NA,NA,NA,"1",NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"314",2020-09-12 05:00:02-03,US,US,"2771642",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,NA,O. Handro,s.n.,"1937","10","20",Brazil,São Paulo,São Paulo,Nativa no Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,US01347649,US01347649_01,NA,NA,NA,NA,South America - Neotropics,NA,NA,NA,Laurales,"53584",auto,Dicotyledonae,NA,NA,NA,NA,"1",NA,NA,SÃO PAULO,"3550308"
-46.716667,-23.55,"347",2019-11-13 11:26:21-03,USP,SPF,"116009",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,"Lírio, EJ","Dislich, R","132","1994","10","11",Brasil,São Paulo,São Paulo,"Cidade Universitária Armando de Salles Oliveira, Reserva da Cidade Universitária Armando de Salles Oliveira.",-46.716667,-23.55,"-46.716667","-23.55","735","765",SPF00116009,NA,"2016","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.7725,-23.663056,"349",2019-11-13 11:26:21-03,USP,SPF,"118000",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,"Peixoto, AL","Garcia, RJF","185","1992","09","21",Brasil,São Paulo,São Paulo,"Parque Santo Dias, Área entre trilhas da Figueira e Beira-rio.",-46.7725,-23.663056,"-46.7725","-23.663056",NA,NA,SPF00118000,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.774444,-23.9,"350",2019-11-13 11:26:23-03,USP,SPF,"97231",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,NA,"Ávila, NS","335","1994","09","12",Brasil,São Paulo,São Paulo,"Camping Ana Paula. Área aberta, próximo aos quiosques - região sul de São Paulo",-46.774444,-23.9,"-46.774444","-23.9",NA,NA,SPF00097231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"354",2019-11-13 11:26:23-03,USP,SPF,"17211",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,"Peixoto, AL","Rossi, L","32","1979","08","23",Brasil,São Paulo,São Paulo,"Cidade Universitária Armando de Salles Oliveira, Butantã. Mata da Reserva da Cidade Universitária Armando de Salles Oliveira.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00017211,NA,"1979","08","23",NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"355",2019-11-13 11:26:23-03,USP,SPF,"17210",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,"Peixoto, AL","Rossi, L","31","1979","08","23",Brasil,São Paulo,São Paulo,"Cidade Universitária Armando de Salles Oliveira, Butantã. Mata da Reserva da Cidade Universitária Armando de Salles Oliveira.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00017210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"356",2019-11-13 11:26:23-03,USP,SPF,"17215",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,"Peixoto, AL","Rossi, L","107","1979","11","01",Brasil,São Paulo,São Paulo,"Cidade Universitária Armando de Salles Oliveira, Mata da Reserva da Cidade Universitária Armando de Salles Oliveira.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00017215,NA,"1984","05",NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"357",2019-11-13 11:26:23-03,USP,SPF,"227266",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,"Peixoto, AL","Rossi, L","64","1979","09","13",Brasil,São Paulo,São Paulo,"Cidade Universitária Armando de Salles Oliveira, Mata da Reserva da Cidade Universitária Armando de Salles Oliveira.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00227266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"358",2019-11-13 11:26:23-03,USP,SPF,"17217",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,"Peixoto, AL","Rossi, L","112","1979","11","08",Brasil,São Paulo,São Paulo,"Cidade Universitária Armando de Salles Oliveira, Mata da Reserva da Cidade Universitária Armando de Salles Oliveira.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00017217,NA,"1984","07","10",NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"359",2019-11-13 11:26:23-03,USP,SPF,"17225",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,"Peixoto, AL","Rossi, L","141","1979","12","13",Brasil,São Paulo,São Paulo,"Cidade Universitária Armando de Salles Oliveira, Mata de Reserva da Cidade Universitária Armando de Salles Oliveira.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00017225,SPF00017225,"1979","12","13",NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"360",2019-11-13 11:26:23-03,USP,SPF,"166849",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,"Lírio, EJ","Rossi, L","341","1984","10","10",Brasil,São Paulo,São Paulo,Parque Morumbi,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00166849,NA,"2016","12",NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"361",2019-11-13 11:26:21-03,USP,SPF,"115444",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,"Peixoto, AL","Souza, VC","1068","1987","10","23",Brasil,São Paulo,São Paulo,Parque Morumbi.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00115444,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.072168,-23.72448,"393",2019-01-25 15:35:27-02,IAC,IAC,"42390",S,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.)Tul.,L.C. Bernacci et al.,"L.C. Bernacci; G.A.D.C. Franco & E. Furlan","3310","2001","08","08",Brasil,São Paulo,Ibiúna,"próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Godoy",-47.072168,-23.72448,"-47.072168","-23.72448",NA,NA,NA,NA,"2001","08","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IBIÚNA,"3519709"
-46.5299987792969,-23.4599990844727,"413",2019-10-03 10:04:05-03,UFSCar,SORO,"6095",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,triflora,Mollinedia triflora,(Spreng.) Tul.,R.J. Almeida-Scabbia,"Almeida-Scabbia, R.J.; Fortes, E.P.","1021","2013","10","17",Brasil,São Paulo,Guarulhos,"Segunda visita, na área que estava sendo demarcada pela topografia e que não havia sido vistoriada. Muitos gerivás. Várias espécies de plântulas (sorocea, guarea mocrophyla, pier...)",-46.5299987792969,-23.4599990844727,NA,NA,NA,NA,NA,NA,"2013","10","24","Árvore, ca. 4,0m alt., botões florais verdes.",NA,NA,NA,NA,NA,"26398",auto,NA,NA,NA,NA,NA,NA,NA,NA,GUARULHOS,"3518800"
