X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,class,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,typeStatus,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,occurrenceRemarks,barcode,imagecode,fieldNumber,preparationType,individualCount,minimumElevationInMeters,county,decimalLongitude,decimalLatitude,coordinatePrecision,geoFlag,verbatimLongitude,verbatimLatitude,previousCatalogNumber,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"18",2020-09-12 05:00:02-03,US,US,"1616904",PreservedSpecimen,Plantae,NA,Dicotyledonae,Solanales,Solanaceae,Solanum,spissifolium,Solanum spissifolium,Sendtn.,NA,NA,NA,NA,NA,G. Edwall,s.n.,"1894","11","18",South America - Neotropics,Brazil,São Paulo,NA,NA,US01933691,US01933691_01 US01933691_02,NA,NA,"1",NA,São Paulo,-46.6300010681152,-23.5400009155273,"53584",auto,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"32",2019-11-21 10:19:34-03,IBt,SP,"15309",S,Plantae,NA,NA,NA,Solanaceae,Solanum,spissifolium,Solanum spissifolium,Sendtn.,"Gutiérrez, MA","2011",NA,NA,NA,"Edwall, G",CGG2885,"1894","11","18",NA,Brasil,São Paulo,Campo dos Perdizes,NA,SP032644,SP032644,NA,NA,NA,NA,São Paulo,-46.6300010681152,-23.5400009155273,"53584",auto,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"33",2020-02-06 10:42:14-03,IBt,SP,"6894",S,Plantae,NA,NA,NA,Solanaceae,Solanum,spissifolium,Solanum spissifolium,Sendtn.,"Knapp, S","2013",NA,NA,NA,"Brade, AC","7019","1914","12",NA,NA,Brasil,São Paulo,Jabaquara,NA,SP117142,SP117142,NA,NA,NA,NA,São Paulo,-46.6300010681152,-23.5400009155273,"53584",auto,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"34",2020-02-06 10:42:13-03,IBt,SP,"15305",S,Plantae,NA,NA,NA,Solanaceae,Solanum,spissifolium,Solanum spissifolium,Sendtn.,"Knapp, S","2013",NA,NA,NA,"Usteri, A",s.n.,"1905","11","26",NA,Brasil,São Paulo,Vila Mariana,NA,SP117141,SP117141,NA,NA,NA,NA,São Paulo,-46.6300010681152,-23.5400009155273,"53584",auto,NA,NA,NA,SÃO PAULO,"3550308"
