X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,continentOcean,country,stateProvince,class,order,typeStatus,individualCount,barcode,imagecode,identifiedBy,year,month,day,county,locality,decimalLongitude,decimalLatitude,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"3",2019-11-13 11:28:40-03,USP,SPF,"84469",PreservedSpecimen,Plantae,Poaceae,Aristida,subaequans,Aristida subaequans,Döll,"Joly, AB","404",NA,Brasil,São Paulo,NA,NA,NA,NA,SPF00084469,SPF00084469,"Parodi, LR","1947","04","01",São Paulo,Campos de Butantã.,-46.6300010681152,-23.5400009155273,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.463583,-23.399889,"5",2019-11-21 10:14:45-03,IBt,SP,"488072",S,Plantae,Poaceae,Aristida,subaequans,Aristida subaequans,Döll,"Rodrigues, RS; Filgueiras, TS; Kawakita, K","337",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,NA,"Rodrigues, RS","2013","01","29",Guarulhos,Próximo ao Parque Municipal Sítio da Candinha.,-46.463583,-23.399889,NA,NA,"2015","11","30","-46.463583","-23.399889","714","714",GUARULHOS,"3518800"
