X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,decimalLongitude,decimalLatitude,coordinatePrecision,preparationType,occurrenceRemarks,barcode,imagecode,geoFlag,yearIdentified,monthIdentified,dayIdentified,locality,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,fieldNumber,class,typeStatus,sex,NM_MUNICIP,CD_GEOCMU
-46.5299987792969,-23.6599998474121,"16",2020-12-21 16:16:38-03,MBM,MBM,"69171",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Mikania,malacolepis,Mikania malacolepis,B.L. Rob.,"Holmes, W.C.","Custódio, A.","306","1980","07","30",Southern America,Brazil,São Paulo,Santo André,-46.5299987792969,-23.6599998474121,"27258",NA,NA,MBM069171,MBM069171,auto,NA,NA,NA,Estação Biológica,NA,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.2700004577637,-22.9300003051758,"30",2021-03-04 15:42:36-03,IF,SPSF,"18427",PreservedSpecimen,Plantae,Magnoliophyta,Asterales,Asteraceae,Mikania,malacolepis,Mikania malacolepis,B.L.Rob.,J.A.Pastore,J.Y.Tamashiro,"479","1994","08","16",América do Sul,Brasil,SP,Joanópolis,-46.2700004577637,-22.9300003051758,"22329",NA,"COLETA: XLS: SPSFAntigo&nf;Liana, capítulos brancos.;",NA,NA,auto,"2011","11","04",a 5km. da cidade,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,JOANÓPOLIS,"3525508"
-46.5400009155273,-22.9500007629395,"41",2019-11-21 10:01:02-03,IBt,SP,"256690",S,Plantae,NA,NA,Asteraceae,Mikania,malacolepis,Mikania malacolepis,B.L.Rob.,"Simão Bianchini, R","Oliveira, F",s.n.,NA,NA,NA,NA,Brasil,São Paulo,Bragança Paulista,-46.5400009155273,-22.9500007629395,"17597",NA,NA,NA,NA,auto,"1993","10","10",Entre KM 137-138 ao longo da rodovia Lagoa Santa Conceição do Mato de Dentro - Diamantina,NA,NA,NA,NA,NA,NA,NA,NA,BRAGANÇA PAULISTA,"3507605"
