X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,typeStatus,recordNumber,continentOcean,preparationType,previousCatalogNumber,occurrenceRemarks,phylum,order,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,class,infraspecificEpithet,fieldNumber,individualCount,relatedCatalogItem,sex,NM_MUNICIP,CD_GEOCMU
-47.6699981689453,-23.2800006866455,"335",2021-03-04 15:43:03-03,IF,SPSF,"07408",PreservedSpecimen,Plantae,Chrysobalanaceae,Licania,tomentosa,Licania tomentosa,NA,NA,M.Almeida,"1992","02","01",Brasil,SP,Boituva,NA,-47.6699981689453,-23.2800006866455,NA,NA,NA,NA,NA,NA,NA,NA,América do Sul,NA,NA,"COLETA: XLS: SPSFAntigo;",Magnoliophyta,Fabales,"12811",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,BOITUVA,"3507001"
-46.6300010681152,-23.5400009155273,"336",2021-03-04 15:43:03-03,IF,SPSF,"33409",PreservedSpecimen,Plantae,Chrysobalanaceae,Licania,tomentosa,Licania tomentosa,NA,NA,C.M.Izumisawa,"1997","08","12",Brasil,SP,São Paulo,parque Ibirapuera,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,"2",América do Sul,NA,NA,"COLETA: XLS: SPSFAntigo;",Magnoliophyta,Fabales,"53584",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-45.8800010681152,-23.1700000762939,"345",2019-11-21 10:03:12-03,IBt,SP,"220920",S,Plantae,Chrysobalanaceae,Moquilea,tomentosa,Moquilea tomentosa,Benth.,NA,"Mendes, J","1987","12","11",Brasil,São Paulo,São José dos Campos,Pomar Engesa,-45.8800010681152,-23.1700000762939,NA,NA,NA,NA,NA,NA,NA,s.n.,NA,NA,NA,NA,NA,NA,"39297",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
