X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,continentOcean,country,stateProvince,preparationType,occurrenceRemarks,barcode,imagecode,month,day,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,infraspecificEpithet,coordinatePrecision,geoFlag,typeStatus,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,class,relatedCatalogItem,fieldNumber,individualCount,previousCatalogNumber,NM_MUNICIP,CD_GEOCMU
-47.1300010681152,-23.5200004577637,"98",2020-11-04 11:07:13-03,ESALQ,ESA,"31840",PreservedSpecimen,Plantae,Magnoliophyta,NA,Euphorbiaceae,Actinostemon,communis,Actinostemon communis,NA,NA,"Cardoso-Leite, E.","438.0",NA,NA,Brasil,São Paulo,NA,NA,ESA031840,NA,NA,NA,São Roque,NA,-47.1300010681152,-23.5200004577637,NA,NA,NA,"15567",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO ROQUE,"3550605"
-46.6300010681152,-23.5400009155273,"131",2019-07-26 11:39:52-03,IPA,IPA,"63689",S,Plantae,Plantae,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,"Cordeiro, I.","Handro, O.","63689","1931",Southern America,Brasil,São Paulo,NA,"Árvore de Mata, Flores amareladas.",IPA0063689,NA,"08","05",São Paulo,"Capital, Nativa no Parque do Estado e Jardim Botânico.",-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,"1988","08",NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.8800010681152,-23.1800003051758,"194",2021-03-01 16:29:30-03,UNICAMP,UEC,"26888",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Actinostemon,communis,Actinostemon communis,(Müll.Arg.) Pax,"Webster, GL","Leitão Filho, HF; Shepherd, GJ; Tamashiro, JY; Yamamoto, K","13074","1981",NA,Brazil,São Paulo,NA,"ori, Arvoreta até 4m, flores creme - esverdeadas.",UEC138834,UEC138834,"11","07",Jundiaí,Nativo em mata na Serra do Japi,-46.8800010681152,-23.1800003051758,NA,NA,NA,"17840",auto,NA,"1984","09",NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.3899993896484,-23.9599990844727,"205",2021-03-01 16:29:30-03,UNICAMP,UEC,"62403",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Actinostemon,communis,Actinostemon communis,(Müll.Arg.) Pax,NA,"Bernacci, LC","24450","1989",NA,Brazil,São Paulo,NA,"flor, Arvoreta ca. 4m alt, flores amareladas. Interior da mata",UEC134353,UEC134353,"08","16",São Vicente,"Fazenda São Vicente, mata",-46.3899993896484,-23.9599990844727,NA,NA,NA,"25482",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO VICENTE,"3551009"
-46.6300010681152,-23.5400009155273,"208",2019-08-20 10:11:08-03,UNICAMP,UEC,"4513",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Actinostemon,estrellensis,Actinostemon estrellensis,(Müll.Arg.) Pax,"Webster, GL","Handro, O","28131","1931",NA,Brazil,São Paulo,NA,flor,UEC128201,UEC128201,"08","05",São Paulo,Nativo no Parque do Estado e Jardim Botâ,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,"1984","09",NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.55,-23.392222,"218",2021-03-01 16:29:31-03,UNICAMP,UEC,"172922",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,"Garcia, LC","Garcia, LC","34","2008",NA,Brazil,São Paulo,NA,"Arbóreo nativa de 3m, flores presença de tricomas.; Mata Atlântica, Floresta Estacional Semidecídua.",UEC016269,UEC016269,"09","12",Campinas,"Distrito de Souzas. Condomínio Colinas do Atibaia, Mata Ribeirão Cachoeira.",-47.55,-23.392222,"711","711",NA,NA,NA,NA,NA,NA,NA,"-47.55","-23.392222",NA,NA,NA,NA,NA,SOROCABA,"3552205"
-47.535186,-23.368519,"219",2020-02-10 17:52:07-03,UNICAMP,UEC,"168770",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,"Melis, J van","Sims; Melis, J van","1303","2008",NA,Brazil,São Paulo,NA,NA,UEC007853,UEC007853,"08",NA,Campinas,Mata Ribeirão Cachoeira.,-47.535186,-23.368519,"650","760",NA,NA,NA,NA,"2008","09",NA,"-47.535186","-23.368519",NA,NA,NA,NA,NA,PORTO FELIZ,"3540606"
-46.6300010681152,-23.5400009155273,"233",2019-08-20 10:11:08-03,UNICAMP,UEC,"110920",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,"Cordeiro, I","Hoehne, FC","45836","1941",NA,Brazil,São Paulo,NA,flor,UEC128176,UEC128176,"08","22",São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"234",2019-08-20 10:11:08-03,UNICAMP,UEC,"110920",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,"Cordeiro, I","Hoehne, FC","45736","1941",NA,Brazil,São Paulo,NA,NA,NA,NA,"08","22",São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"235",2019-08-20 10:11:08-03,UNICAMP,UEC,"110914",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,"Cordeiro, I","Fialho, N",s.n.,"1964",NA,Brazil,São Paulo,NA,"ori, Na mata",UEC128180,UEC128180,"07","17",São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,"1989","06",NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"236",2019-08-20 10:11:08-03,UNICAMP,UEC,"110928",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,"Cordeiro, I","Árbocz, GF","953","1994",NA,Brazil,São Paulo,NA,"flor, Arvoreta ca. 4 m alt, flores brancas",UEC139012,UEC139012,"10","28",São Paulo,Estrada do Solar das Andorinhas para Ped,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,"1995","04",NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"237",2019-08-20 10:11:08-03,UNICAMP,UEC,"110913",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,"Cordeiro, I","Rossi, L; Ludewigs, IYA","866","1989",NA,Brazil,São Paulo,NA,"flor, Arbusto 3 m al, infloresc. amarelo-esverdeada, interior da mata ciliar",UEC139015,UEC139015,"08","15",São Paulo,"Fazenda Campina, Mata da Mariana",-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"238",2019-08-20 10:11:08-03,UNICAMP,UEC,"110923",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,"Cordeiro, I","Kuhlmann, M",s.n.,"1958",NA,Brazil,São Paulo,NA,"flor, Arbusto do subosque da mata em estudo",UEC139023,UEC139023,"11","07",São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"239",2021-03-01 16:29:31-03,UNICAMP,UEC,"110926",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,"Cordeiro, I","Silva, JA","349","1974",NA,Brazil,São Paulo,NA,"Arbusto ca. 8-9, alt., só com frutos, área 30.",NA,NA,"10","01",São Paulo,Jardim Botânico e Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"240",2020-02-18 09:33:41-03,UNICAMP,UEC,"110912",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,"Cordeiro, I","Romaniuc; Zifirino, R","1258","1991",NA,Brazil,São Paulo,NA,"flor, Árvore 4 m alt, flores creme-esverdeados",UEC139011,UEC139011,"09","25",São Paulo,Mata da Mariana,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,"1991","09",NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"241",2019-08-20 10:11:08-03,UNICAMP,UEC,"110924",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,NA,"Kuhlmann, M","3881","1955",NA,Brazil,São Paulo,NA,"ori, Frutificação. Área levantada",UEC139021,UEC139021,"10","24",São Paulo,Mata natural do Jardim Botânico (Parque,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"242",2019-08-20 10:11:08-03,UNICAMP,UEC,"110917",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,"Cordeiro, I","Kuhlmann, M","3685","1955",NA,Brazil,São Paulo,NA,"flor, Colhido na área em estudo. Floração",UEC128178,UEC128178,"08","22",São Paulo,"Mata natural do Jardim Botânico, (Parque",-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,"1988","08",NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"243",2021-03-01 16:29:31-03,UNICAMP,UEC,"110914",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,"Cordeiro, I","Fialho, N",s.n.,"1964",NA,Brazil,São Paulo,NA,na mata.,NA,NA,"07","17",São Paulo,Nativa no Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,"1989","06",NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"244",2019-08-20 10:11:08-03,UNICAMP,UEC,"110926",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,"Cordeiro, I","Silva, JS","349","1974",NA,Brazil,São Paulo,NA,"flor, Arbusto ca. 8 - 9 m alt, só com frutos. área 30",UEC128183,UEC128183,"10","01",São Paulo,Nativa no Jardim Botânico e Parque do Es,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"245",2019-08-20 10:11:08-03,UNICAMP,UEC,"110916",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,"Cordeiro, I","Handro, O",s.n.,"1931",NA,Brazil,São Paulo,NA,"flor, Árvore da mata, flores amareladas",UEC139016,UEC139016,"08","05",São Paulo,Nativa no Parque do Estado r Jardim Botâ,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,"1988","08",NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"246",2019-08-20 10:11:08-03,UNICAMP,UEC,"110929",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,"Cordeiro, I","Hoehne, FC",s.n.,"1931",NA,Brazil,São Paulo,NA,flor,UEC128182,UEC128182,"09","26",São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,"1989","06",NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"247",2019-08-20 10:11:08-03,UNICAMP,UEC,"110927",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,"Cordeiro, I","Hoehne, FC",s.n.,"1931",NA,Brazil,São Paulo,NA,flor,UEC139020,UEC139020,"09","26",São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,"1989","06",NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"248",2019-08-20 10:11:08-03,UNICAMP,UEC,"110925",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,"Cordeiro, I","Cordeiro, I","347","1987",NA,Brazil,São Paulo,NA,"flor e fruto, Árvore até 10 m alt, flores estaminadas e frutos imaturos verdes",UEC139018,UEC139018,"08","15",São Paulo,"Parque Estadual das Fontes do Ipiranga, Picada atrás do Orquidário",-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"249",2021-03-01 16:29:31-03,UNICAMP,UEC,"110915",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,"Cordeiro, I","Stella, M; Silvestre, F","200","1979",NA,Brazil,São Paulo,NA,"Arbusto ca. 3m alt., inflorescências com flores brancas, femininas na base da inflorescência mais flores masculinas no ápice.",NA,NA,"08","24",São Paulo,Res.Bio. do Parque Estadual das Fontes,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,"1988","08",NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"250",2019-08-20 10:11:08-03,UNICAMP,UEC,"110915",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,"Cordeiro, I","Silvestre, MSF","200","1979",NA,Brazil,São Paulo,NA,"ori, Arbusto ca. 3 m alt, infloresc. com flores brancas, femin. na base da infloresc. Mais flores masc. no ápice",UEC128179,UEC128179,"08","24",São Paulo,Reserva Biológica do Parque Estadual das,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,"1988","08",NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"251",2019-08-20 10:11:08-03,UNICAMP,UEC,"110911",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,"Cordeiro, I","Barros, F","1029","1984",NA,Brazil,São Paulo,NA,"flor, Árvore ca. 5 m alt, infloresc. amarelo-esverdeada",UEC128181,UEC128181,"09","05",São Paulo,Reserva Biológica do Parque Estadual das,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"252",2019-08-20 10:11:08-03,UNICAMP,UEC,"110919",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,"Cordeiro, I","Jung-Mendaçolli, SL; Fonseca, M; Melo, MMRF","395","1981",NA,Brazil,São Paulo,NA,"flor, Árvore, infloresce. verd-clara, flores femin. basais e as masculinas em direção ao ápice. Látex branco escasso. nativo na mata",UEC139019,UEC139019,"08","05",São Paulo,Reserva Biológica do Parque Estadual das,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,"1988","08",NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"253",2019-08-20 10:11:08-03,UNICAMP,UEC,"110921",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,"Cordeiro, I","Silvestre, MSF","212","1979",NA,Brazil,São Paulo,NA,"flor, Árvore ca, 6 m alt, frutos verdes. Dianm. ca 12 cm, flores esverdeadas",UEC128185,UEC128185,"09","26",São Paulo,Reserva Biológica do Parque Estadual das,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"254",2019-08-20 10:11:08-03,UNICAMP,UEC,"110922",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,"Cordeiro, I","Jung-Mendaçolli, SL","364","1980",NA,Brazil,São Paulo,NA,"ori, Arvoreta ca. 6 m alt. fruto tricoca verde, mata",UEC139022,UEC139022,"11","20",São Paulo,Reserva Biológica do Parque Estadual das,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,"1987","08",NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"255",2019-08-20 10:11:08-03,UNICAMP,UEC,"110918",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,"Cordeiro, I","Chiea, SAC","175","1980",NA,Brazil,São Paulo,NA,"flor, Arvoretas de 3 m de altura",UEC139017,UEC139017,"08","07",São Paulo,Reserva do Parque Estadual das Fontes d,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,"1988","08",NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.8800010681152,-23.1800003051758,"288",2019-11-19 14:06:39-03,UFRPE,PEUFR,"50972",PreservedSpecimen,Plantae,NA,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,P. P. Eymael,"M.A. Farinaccio; L.G. Temponi, A.B. Junqueira, L.C.S. Assis, M.F. Santos","720","2004",NA,Brasil,São Paulo,NA,População com árvores de 2-5 m de alt. Flores cremes.,PEUFR050972,NA,"10",NA,Jundiai,NA,-46.8800010681152,-23.1800003051758,NA,NA,NA,"17840",auto,NA,"2012","01","26",NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.8800010681152,-23.1800003051758,"289",2019-11-19 14:06:39-03,UFRPE,PEUFR,"51432",PreservedSpecimen,Plantae,NA,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,P. P. Eymael,"Jung-Mendacolli; L. Perosin; J. Perosin","1041","1999",NA,Brasil,São Paulo,NA,"Arbusto, inflorescências esverdeadas",PEUFR051432,NA,"07","29",Jundiaí,Estação Experimental do IAC,-46.8800010681152,-23.1800003051758,NA,NA,NA,"17840",auto,NA,"2012","01","26",NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.8800010681152,-23.1800003051758,"290",2019-11-19 14:06:39-03,UFRPE,PEUFR,"51446",PreservedSpecimen,Plantae,NA,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,P. P. Eymael,"S. L. Jung-Mendaçolli; et al.","714","1997",NA,Brasil,São Paulo,NA,"Arbusto ramificado, inflorescência amarelada",PEUFR051446,NA,"08","29",Jundiaí,Estação Experimental do IAC,-46.8800010681152,-23.1800003051758,NA,NA,NA,"17840",auto,NA,"2011","06","01",NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.6300010681152,-23.5400009155273,"298",2019-11-19 14:06:39-03,UFRPE,PEUFR,"50974",PreservedSpecimen,Plantae,NA,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,P. P. Eymael,W. Hoehne,s/n,"1944",NA,Brasil,São Paulo,NA,NA,PEUFR050974,NA,"11","28",São Paulo,Parque Estadual de São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,"2012","01","26",NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
