X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,infraspecificEpithet,typeStatus,verbatimLongitude,verbatimLatitude,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,class,relatedCatalogItem,fieldNumber,individualCount,sex,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"506",2021-03-15 18:24:33-03,USP,SPF,"71715",PreservedSpecimen,Plantae,NA,NA,Apocynaceae,Aspidosperma,polyneuron,Aspidosperma polyneuron,Müll.Arg.,"Marcondes-Ferreira, W","Hoehne, FC",s.n.,"1932","01","05",NA,Brasil,São Paulo,São Paulo,"Parque do Estado, e Jardim Botânico.",-46.6300010681152,-23.5400009155273,NA,NA,NA,Árvore da mata.,SPF00071715,SPF00071715,NA,NA,NA,NA,"53584",auto,"1996","10",NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.1883010864258,-23.5228004455566,"527",2019-10-07 09:13:13-03,UEFS,HUEFS,"49900",PreservedSpecimen,Plantae,Angiospermae,Gentianales,Apocynaceae,Aspidosperma,polyneuron,Aspidosperma polyneuron,Müll.Arg.,NA,"Nicolau, S.A.","814","1994","08","27",NA,Brasil,São Paulo,Mogi das Cruzes,"Capela de Santo Alberto, ao redor da capela.",-46.1883010864258,-23.5228004455566,NA,NA,NA,Mata secundária.,HUEFS0049900,HUEFS0049900,NA,NA,NA,NA,"28666",auto,NA,NA,NA,Asteranae,NA,NA,NA,NA,MOGI DAS CRUZES,"3530607"
-46.1883010864258,-23.5228004455566,"700",2020-11-12 16:59:50-03,UEL,FUEL,"31185",PreservedSpecimen,Plantae,Tracheophyta,Gentianales,Apocynaceae,Aspidosperma,polyneuron,Aspidosperma polyneuron,Müll.Arg.,"Rodrigues, HA","Nicolau, SA; et al.","814","1994","08","27",NA,Brasil,São Paulo,Mogi das Cruzes,Capela Santo Alberto,-46.1883010864258,-23.5228004455566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28666",auto,NA,NA,NA,NA,NA,NA,NA,NA,MOGI DAS CRUZES,"3530607"
-47.642528,-23.63,"703",2019-10-03 10:03:21-03,UFSCar,SORO,"2909",PreservedSpecimen,Plantae,NA,NA,Apocynaceae,Aspidosperma,polyneuron,Aspidosperma polyneuron,Müll. Arg.,NA,NA,"38","2012","11","27",NA,Brasil,São Paulo,Salto de Pirapora,Mata Ciliar no sítio Kataoka,-47.642528,-23.63,NA,NA,NA,NA,NA,NA,NA,NA,"47° 38' 33,1W", 23° 37' 48S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SALTO DE PIRAPORA,"3545308"
-46.6300010681152,-23.5400009155273,"716",2021-03-04 15:43:30-03,IF,SPSF,"07639",PreservedSpecimen,Plantae,Magnoliophyta,Gentianales,Apocynaceae,Aspidosperma,peroba,Aspidosperma peroba,NA,NA,A. Rodrigues,NA,"1946","08","30",América do Sul,Brasil,SP,São Paulo,Horto Florestal,-46.6300010681152,-23.5400009155273,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"717",2021-03-04 15:43:30-03,IF,SPSF,"07647",PreservedSpecimen,Plantae,Magnoliophyta,Gentianales,Apocynaceae,Aspidosperma,peroba,Aspidosperma peroba,NA,NA,E.L.Silva,"3","1985","12","10",América do Sul,Brasil,SP,São Paulo,Parque Estadual do Instituto Florestal,-46.6300010681152,-23.5400009155273,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.1883010864258,-23.5228004455566,"728",2021-03-04 15:43:30-03,IF,SPSF,"27205",PreservedSpecimen,Plantae,Magnoliophyta,Gentianales,Apocynaceae,Aspidosperma,polyneuron,Aspidosperma polyneuron,NA,NA,S.A.Nicolau,"814","1994","08","27",América do Sul,Brasil,SP,Mogi das Cruzes,mata secundaria,-46.1883010864258,-23.5228004455566,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"28666",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,MOGI DAS CRUZES,"3530607"
-46.6300010681152,-23.5400009155273,"730",2021-03-04 15:43:30-03,IF,SPSF,"02640",PreservedSpecimen,Plantae,Magnoliophyta,Gentianales,Apocynaceae,Aspidosperma,polyneuron,Aspidosperma polyneuron,NA,NA,B.Nascimento,NA,"1946","08","03",América do Sul,Brasil,SP,São Paulo,Horto Florestal,-46.6300010681152,-23.5400009155273,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"731",2021-03-04 15:43:30-03,IF,SPSF,"02701",PreservedSpecimen,Plantae,Magnoliophyta,Gentianales,Apocynaceae,Aspidosperma,polyneuron,Aspidosperma polyneuron,NA,NA,A. Rodrigues,NA,"1946","09","19",América do Sul,Brasil,SP,São Paulo,Horto Florestal,-46.6300010681152,-23.5400009155273,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"732",2021-03-04 15:43:30-03,IF,SPSF,"02702",PreservedSpecimen,Plantae,Magnoliophyta,Gentianales,Apocynaceae,Aspidosperma,polyneuron,Aspidosperma polyneuron,NA,NA,A. Rodrigues,NA,"1946","09","19",América do Sul,Brasil,SP,São Paulo,Horto Florestal,-46.6300010681152,-23.5400009155273,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"733",2021-03-04 15:43:30-03,IF,SPSF,"03516",PreservedSpecimen,Plantae,Magnoliophyta,Gentianales,Apocynaceae,Aspidosperma,polyneuron,Aspidosperma polyneuron,NA,NA,B.Nascimento,NA,"1949","12","15",América do Sul,Brasil,SP,São Paulo,Horto Florestal,-46.6300010681152,-23.5400009155273,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"734",2021-03-04 15:43:30-03,IF,SPSF,"07662",PreservedSpecimen,Plantae,Magnoliophyta,Gentianales,Apocynaceae,Aspidosperma,polyneuron,Aspidosperma polyneuron,NA,NA,J.Veiga,NA,"1961","03","08",América do Sul,Brasil,SP,São Paulo,Horto Florestal,-46.6300010681152,-23.5400009155273,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"735",2021-03-04 15:43:30-03,IF,SPSF,"06263",PreservedSpecimen,Plantae,Magnoliophyta,Gentianales,Apocynaceae,Aspidosperma,polyneuron,Aspidosperma polyneuron,NA,NA,F.C.Hoehne,NA,"1932","01","05",América do Sul,Brasil,SP,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"736",2021-03-04 15:43:30-03,IF,SPSF,"10769",PreservedSpecimen,Plantae,Magnoliophyta,Gentianales,Apocynaceae,Aspidosperma,polyneuron,Aspidosperma polyneuron,Müll.Arg.,NA,J.B.Baitello,"243","1985","11","01",América do Sul,Brasil,SP,São Paulo,Parque Estadual do Instituto Florestal,-46.6300010681152,-23.5400009155273,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"737",2021-03-04 15:43:30-03,IF,SPSF,"41058",PreservedSpecimen,Plantae,Magnoliophyta,Gentianales,Apocynaceae,Aspidosperma,polyneuron,Aspidosperma polyneuron,Müll.Arg.,O.T. Aguiar,O.T. Aguiar & A.Cassalho,"868","2008","12","02",América do Sul,Brasil,SP,São Paulo,"P.E.Cantareira, Trilha da Bica",-46.6300010681152,-23.5400009155273,NA,NA,NA,"COLETA: Árvore com 25 m de altura. Folhas com brilho na face superior. Botões florais em fase inicial. Nome Popular - Peróba rosa.;",NA,NA,NA,NA,NA,NA,"53584",auto,"2008","12","02",Magnoliopsida,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"738",2021-03-04 15:43:30-03,IF,SPSF,"07862",PreservedSpecimen,Plantae,Magnoliophyta,Gentianales,Apocynaceae,Aspidosperma,polyneuron,Aspidosperma polyneuron,Müll.Arg.,W.Marcondes Ferreira,D.Bento Pickel,s/n,"1943","04","09",América do Sul,Brasil,SP,São Paulo,Tremembé,-46.6300010681152,-23.5400009155273,NA,NA,NA,"COLETA: Árvore com flores. Os frutos são verdes.; GEOGRAFIA: No mato.;",NA,NA,NA,NA,NA,NA,"53584",auto,"1996","09","30",Magnoliopsida,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.1883010864258,-23.5228004455566,"755",2019-11-21 09:58:36-03,IBt,SP,"294129",S,Plantae,NA,NA,Apocynaceae,Aspidosperma,polyneuron,Aspidosperma polyneuron,Müll.Arg.,"Araújo Rodrigues, H","Nicolau, SA; Mana de Deus, JR; Souza Guedes, H","814","1994","08","27",NA,Brasil,São Paulo,Mogi das Cruzes,Capela de Santo Alberto,-46.1883010864258,-23.5228004455566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28666",auto,NA,NA,NA,NA,NA,NA,NA,NA,MOGI DAS CRUZES,"3530607"
-46.6300010681152,-23.5400009155273,"757",2019-11-21 09:58:36-03,IBt,SP,"327104",S,Plantae,NA,NA,Apocynaceae,Aspidosperma,polyneuron,Aspidosperma polyneuron,Müll.Arg.,"Marcondes Ferreira, W","Baitello, JB","243","1986","11","01",NA,Brasil,São Paulo,São Paulo,"Parque Estadual Alberto Loefgren, Área administrativa, próx. ao prédio da Seção de Fitotecnia Parasitológica",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,"1996","09",NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"758",2019-11-21 09:58:36-03,IBt,SP,"28669",S,Plantae,NA,NA,Apocynaceae,Aspidosperma,polyneuron,Aspidosperma polyneuron,Müll.Arg.,"Marcondes Ferreira, W","Hoehne, FC",s.n.,"1932","01","05",NA,Brasil,São Paulo,São Paulo,"Parque Estadual das Fontes do Ipiranga, Jardim Botânico",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,"1996","05",NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
