X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,infraspecificEpithet,identifiedBy,coordinatePrecision,geoFlag,class,relatedCatalogItem,yearIdentified,verbatimLongitude,verbatimLatitude,monthIdentified,dayIdentified,fieldNumber,typeStatus,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"16",2020-11-04 11:02:43-03,ESALQ,ESA,"75228",PreservedSpecimen,Plantae,Magnoliophyta,NA,Asteraceae,Vernonia,lindbergii,Vernonia lindbergii,Baker,"Romão, G.O.; Herrerias, C.; Pereira, M.; Zevallos, P.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Souza, J.P.; Ivanauskas, N.M.; Nave, A.G.; Furlan, E.","577.0","2001","04","10",NA,Brasil,São Paulo,São Paulo,"Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do Campo. 23o59'S, 46o44'W. 800 m.s.m. Floresta de neblina com campo adjacente.",-46.6300010681152,-23.5400009155273,NA,NA,NA,"Subarbusto, ca. 1m alt. Capítulos alvo-arroxeados. Mata ciliar",ESA075228,ESA075228,NA,"Semir, J.","53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.7799987792969,-24.1800003051758,"19",2020-11-04 11:02:43-03,ESALQ,ESA,"75093",PreservedSpecimen,Plantae,Magnoliophyta,NA,Asteraceae,Vernonia,lindbergii,Vernonia lindbergii,NA,"Souza, F.M.; Duarte, A.R.; Sampaio, D.; Bernhardt, R.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Oliveira, A.A.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","188.0","2001","04","17",NA,Brasil,São Paulo,Itanhaém,"Parque Estadual da Serra do Mar, Núcleo Curucutu. Floresta Ombrófila Densa Baixomontana e Montana no entorno do Vale dos Rios Mambu e dos Macacos. 24o02'28,4S; 46o49'27,9W. 30-180msm.",-46.7799987792969,-24.1800003051758,NA,NA,NA,"Arbusto, ca. 2,5m alt. Capítulos róseos.",ESA075093,ESA075093,NA,"Semir, J.","26998",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,ITANHAÉM,"3522109"
-46.560001373291,-23.6900005340576,"22",2021-03-01 16:25:57-03,UNICAMP,UEC,"60357",S,Plantae,Magnoliopsida,NA,Asteraceae,Vernonia,lindbergii,Vernonia lindbergii,Baker,"Freitas, AVL","23195","1990","04","14",NA,Brazil,São Paulo,São Bernardo Do Campo,Ribeiração das Pedras (no alto da serra).,-46.560001373291,-23.6900005340576,NA,NA,NA,"porte arbustivo; até 3 metros, flores vináceas.",UEC138046,UEC138046,NA,NA,"31119",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO BERNARDO DO CAMPO,"3548708"
-46.7889,-24.1831,"42",2019-01-25 15:38:50-02,IAC,IAC,"21324",S,Plantae,NA,NA,Asteraceae,Vernonia,lindbergii,Vernonia lindbergii,Baker,M. Kuhlmann,s/nº,"1959","04","17",NA,Brasil,São Paulo,Itanhaém,NA,-46.7889,-24.1831,NA,NA,NA,NA,NA,NA,NA,H.F. Leitão Filho,NA,NA,NA,NA,"1970","-46.7889","-24.1831","10","15",NA,NA,ITANHAÉM,"3522109"
-46.4000015258789,-24,"48",2019-11-21 10:01:33-03,IBt,SP,"253678",S,Plantae,NA,NA,Asteraceae,Vernonanthura,lindbergii,Vernonanthura lindbergii,(Baker) H.Rob.,"Kawall, M","156","1992","05","16",NA,Brasil,São Paulo,Praia Grande,Área na beira da Rodovia Pedro Taques,-46.4000015258789,-24,NA,NA,NA,NA,NA,NA,NA,"Simão Bianchini, R","22363",auto,NA,NA,"2016",NA,NA,"01","15",NA,NA,PRAIA GRANDE,"3541000"
