X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,coordinatePrecision,occurrenceRemarks,geoFlag,typeStatus,continentOcean,locality,individualCount,preparationType,barcode,imagecode,phylum,fieldNumber,sex,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"1",2021-03-31 13:41:04-03,MN,R,"196758",PreservedSpecimen,Plantae,Orchidaceae,Habenaria,novaesii,Habenaria novaesii,Edwall & Hoehne,"Batista, J.A.N.","2013","08","11","Grotta, A.S.","167","1956","09","16",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,"53584",Universidade de São Paulo,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2",2021-03-31 13:41:04-03,MN,R,"58660",PreservedSpecimen,Plantae,Orchidaceae,Habenaria,novaesii,Habenaria novaesii,Edwall & Hoehne,"Batista, J.A.N.","2013","08","11","Grotta, A.S.","167","1956","09","16",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,"53584",Universidade de São Paulo,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"4",2020-09-02 16:35:08-03,Cenargen,CEN,"35167",PreservedSpecimen,Plantae,Orchidaceae,Habenaria,novaesii,Habenaria novaesii,Edwall & Hoehne,J. A. N. Batista,"2000","03",NA,A. S. Grotta,"167","1956","09","16",Brasil,SP,SAO PAULO,-46.6300010681152,-23.5400009155273,"53584","Duplicata do material SPF 15739.&nf;Doação Flora do Brasil. Estado de São Paulo.",auto,NA,NA,"Via Dutra, km 25.","1",Exsicatas,CEN00035167,CEN00035167,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"5",2019-11-01 15:15:28-03,UnB,UB,NA,PreservedSpecimen,Plantae,Orchidaceae,Habenaria,novaesii,Habenaria novaesii,Edwall & Hoehne,"Batista, JAN","2000","03",NA,"Grotta, AS","167","1956","09","16",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,"53584",Aquática,auto,NA,Southern America,Via Dutra Km 25,NA,NA,UB0018577,UB0018577,Monocotyledonae,NA,NA,SÃO PAULO,"3550308"
