X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,coordinatePrecision,geoFlag,minimumElevationInMeters,maximumElevationInMeters,typeStatus,yearIdentified,monthIdentified,verbatimLongitude,verbatimLatitude,dayIdentified,fieldNumber,class,individualCount,relatedCatalogItem,sex,NM_MUNICIP,CD_GEOCMU
-45.945278,-23.330333,"8",2021-03-01 16:35:45-03,UNICAMP,UEC,"160410",S,Plantae,Magnoliopsida,NA,Monimiaceae,Mollinedia,engleriana,Mollinedia engleriana,Perkins,"Marchiori, NM","Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC","421","2011","03","13",NA,Brazil,São Paulo,São Luiz do Paraitinga,Parque Estadual da Serra do Mar,-45.945278,-23.330333,NA,"Material vegetativo. Cerca de 8 m de altura e 2 indivíduos distribuídos em 1 ha.; Floresta Ombrófila Densa Montana.",UEC009952,UEC009952,NA,NA,"999","999",NA,"2011","05","-45.945278","-23.330333",NA,NA,NA,NA,NA,NA,JACAREÍ,"3524402"
-45.183333,-23.4,"13",2021-03-01 16:35:45-03,UNICAMP,UEC,"200660",S,Plantae,Magnoliopsida,NA,Monimiaceae,Mollinedia,engleriana,Mollinedia engleriana,Perkins,"Tamashiro, JY; Pereira, LS","Pereira, LS; Belinello, R",N1442,"2010","06","19",NA,Brazil,São Paulo,São Luiz do Paraitinga,Parque Estadual da Serra do Mar,-45.183333,-23.4,NA,"Parcela N - Projeto Biota-FAPESP. Árvore com 9.5 metros de altura. Frequência da espécie na parcela: n=21; Mata Atlântica",UEC158047,UEC158047,NA,NA,"990","1045",NA,NA,NA,"-45.183333","-23.4",NA,NA,NA,NA,NA,NA,NATIVIDADE DA SERRA,"3532306"
-46.5299987792969,-23.6599998474121,"14",2021-03-01 16:35:45-03,UNICAMP,UEC,"66683",S,Plantae,Magnoliopsida,NA,Monimiaceae,Mollinedia,engleriana,Mollinedia engleriana,Perkins,Peixoto,"Mariano Neto, E; Sugiyama, M; Kiyama, CY","48","1996","01","31",NA,Brazil,São Paulo,Santo André,"trilha da CESP, estrada da Torre, caminho para o Vale do Quilombo, Paranapiacaba",-46.5299987792969,-23.6599998474121,NA,"árvore 5m, frutos verde-claros; mata de encosta",UEC125710,UEC125710,"27258",auto,NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.6300010681152,-23.5400009155273,"20",2020-06-29 09:31:13-03,UFRRJ,RBR,"7499",S,Plantae,NA,NA,Monimiaceae,Mollinedia,engleriana,Mollinedia engleriana,Perkins,NA,"R. Mello-Silva; F.A. Vitta, N. Roque","959","1994","05","13",NA,Brasil,São Paulo,São Paulo,"Rodovia- SP 139 ( Registro -Sete Barra),Km 7,Elev.50 m.",-46.6300010681152,-23.5400009155273,NA,NA,RBR00007499,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.560001373291,-23.6900005340576,"71",2019-11-21 10:10:53-03,IBt,SP,"430321",S,Plantae,NA,NA,Monimiaceae,Mollinedia,engleriana,Mollinedia engleriana,Perkins,"Capistrano, TR","Shirasuna, RT; Simão Bianchini, R","961","2008","02","18",NA,Brasil,São Paulo,São Bernardo do Campo,"Lote 2 Rodoanel Mário Covas, Trecho Sul",-46.560001373291,-23.6900005340576,NA,NA,NA,NA,"31119",auto,NA,NA,NA,"2009","01",NA,NA,"19",NA,NA,NA,NA,NA,SÃO BERNARDO DO CAMPO,"3548708"
