X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,typeStatus,recordedBy,recordNumber,continentOcean,country,preparationType,occurrenceRemarks,barcode,imagecode,infraspecificEpithet,identifiedBy,year,month,day,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,class,relatedCatalogItem,dayIdentified,fieldNumber,previousCatalogNumber,individualCount,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"404",2021-03-15 18:25:04-03,USP,SPF,"83372",PreservedSpecimen,Plantae,NA,NA,Aquifoliaceae,Ilex,integerrima,Ilex integerrima,Reissek,NA,"Hoehne, FC",s.n.,NA,Brasil,NA,Flores alvas 5 e 6 meras em mistura.,SPF00083372,SPF00083372,NA,"Groppo, M","1933","09","25",São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,"53584",auto,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"405",2019-11-13 11:15:33-03,USP,SPF,"11574",PreservedSpecimen,Plantae,NA,NA,Aquifoliaceae,Ilex,integerrima,Ilex integerrima,Reissek,NA,"Hoehne, FC",s.n.,NA,Brasil,NA,NA,SPF00011574,SPF00011574,NA,"Groppo, M","1933","09","25",São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,"53584",auto,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.5299987792969,-23.6599998474121,"455",2021-03-04 15:42:18-03,IF,SPSF,"04663",PreservedSpecimen,Plantae,Magnoliophyta,Aquifoliales,Aquifoliaceae,Ilex,integerrima,Ilex integerrima,((Vell.)) Reissek,NA,E.Schwebel,"130",América do Sul,Brasil,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: serra&nf;;",NA,NA,NA,NA,NA,NA,NA,SP,Santo André,Paranapiacaba,-46.5299987792969,-23.6599998474121,NA,NA,"27258",auto,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.4199981689453,-23.8899993896484,"480",2019-11-21 09:59:06-03,IBt,SP,"17932",S,Plantae,NA,NA,Aquifoliaceae,Ilex,integerrima,Ilex integerrima,Reissek,NA,s.col.,s.n.,NA,Brasil,NA,NA,NA,NA,NA,"Groppo Jr, M","1899","08","23",São Paulo,Cubatão,NA,-46.4199981689453,-23.8899993896484,NA,NA,"15123",auto,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,CUBATÃO,"3513504"
-46.9900016784668,-24.3199996948242,"487",2019-11-21 09:59:06-03,IBt,SP,"9003",S,Plantae,NA,NA,Aquifoliaceae,Ilex,integerrima,Ilex integerrima,Reissek,NA,"Loefgren, A; Edwall, G",CGG1633,NA,Brasil,NA,NA,SP022500,SP022500,NA,"Toledo, JF","1891","10","30",São Paulo,Peruíbe,NA,-46.9900016784668,-24.3199996948242,NA,NA,"21922",auto,NA,NA,"1945","10",NA,NA,"25",NA,NA,NA,PERUÍBE,"3537602"
-46.5299987792969,-23.6599998474121,"488",2021-02-18 08:30:12-03,IBt,SP,"1047",S,Plantae,NA,NA,Aquifoliaceae,Ilex,integerrima,Ilex integerrima,Reissek,NA,"Schwebel, E","130",NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,NA,São Paulo,Santo André,Alto da Serra,-46.5299987792969,-23.6599998474121,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.6300010681152,-23.5400009155273,"489",2019-11-21 09:59:06-03,IBt,SP,"602",S,Plantae,NA,NA,Aquifoliaceae,Ilex,integerrima,Ilex integerrima,Reissek,NA,"Hoehne, FC",s.n.,NA,Brasil,NA,NA,NA,NA,NA,"Toledo, VF","1927","09","29",São Paulo,São Paulo,Butantan,-46.6300010681152,-23.5400009155273,NA,NA,"53584",auto,NA,NA,"1945","10",NA,NA,"25",NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"490",2019-11-21 09:59:06-03,IBt,SP,"28382",S,Plantae,NA,NA,Aquifoliaceae,Ilex,integerrima,Ilex integerrima longipetiolata,Hoehne,Holotype,"Handro, O",s.n.,NA,Brasil,NA,NA,SP003268,SP003268,longipetiolata,"Barriera, G","1931","10","19",São Paulo,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,"53584",auto,NA,NA,"2015","12",NA,NA,"15",NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"491",2019-11-21 09:59:06-03,IBt,SP,"30928",S,Plantae,NA,NA,Aquifoliaceae,Ilex,integerrima,Ilex integerrima,Reissek,NA,"Hoehne, FC",s.n.,NA,Brasil,NA,NA,NA,NA,NA,"Toledo, JF","1933","09","25",São Paulo,São Paulo,"Parque do Estado, Jardim Botânico",-46.6300010681152,-23.5400009155273,NA,NA,"53584",auto,NA,NA,"1945","10",NA,NA,"25",NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"492",2019-11-21 09:59:06-03,IBt,SP,"48400",S,Plantae,NA,NA,Aquifoliaceae,Ilex,integerrima,Ilex integerrima,Reissek,NA,"Roth, L","352",NA,Brasil,NA,NA,NA,NA,NA,"Groppo Jr, M","1942","10","10",São Paulo,São Paulo,Santo Amaro,-46.6300010681152,-23.5400009155273,NA,NA,"53584",auto,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
